step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
60000,16,660,33.84,0.36,5.60,0.18,10.52,0.00,1.14,0.003,0.043,101764.6,17233.0,2,0,3.23,1.12,1.15,1.6004,92.78,102080.7,0.4018,9.9940,16099,9.3377,3876,2.2440,3152.2,100.39,2.8959,0.0,0.0000,1.000,0.3337,1.6037,0.7408
60000,0,1,32.00,0.00,8.00,0.00,8.00,0.00,1.00,0.000,0.004,83.7,15.3,1,1,4.00,1.00,1.00,0.0052,0.24,3241.4,0.0000,0.0008,285,0.2640,7,0.0000,0.0,77.82,0.0001,0.0,0.0000,1.000,0.0596,0.1636,0.0051
70000,16,962,41.37,0.17,8.11,0.14,12.17,0.00,1.04,0.001,0.076,256213.9,82532.6,3,0,3.65,1.01,1.07,3.8147,198.03,99026.4,2.0990,24.5126,16216,22.9559,3607,6.3566,11796.4,100.23,11.9688,0.0,0.0000,1.000,0.3315,1.4704,2.0372
70000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.001,78.0,105.0,0,0,-0.00,-0.00,-0.00,0.0095,0.01,2368.0,0.0000,0.0007,168,0.4428,4,0.0000,0.0,77.87,0.0000,0.0,0.0000,-0.000,0.0833,0.1807,0.0053
80000,16,719,45.69,0.12,8.22,0.04,14.36,0.00,1.03,0.000,0.063,105153.6,21598.5,3,0,3.84,1.04,1.02,1.5915,113.24,104150.4,0.1323,10.1353,16198,9.7673,3538,1.5949,2378.9,99.88,2.8997,0.0,0.0000,1.000,0.3290,1.3564,0.6018
80000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,32.0,7.4,0,0,-0.00,-0.00,-0.00,0.0041,0.03,2366.6,0.0000,0.0004,186,0.2123,4,0.0000,0.0,110.12,0.0000,0.0,0.0000,-0.000,0.3226,0.1351,0.0019
90000,16,704,49.62,0.15,10.27,0.02,14.24,0.01,1.03,0.007,0.067,237049.8,53718.5,5,0,4.22,1.03,1.05,4.0448,226.92,99550.1,7.8254,22.9773,16192,20.9959,3231,3.5636,8318.4,99.46,10.6172,0.0,0.0000,1.000,0.3266,1.2803,1.1827
90000,0,1,42.00,0.00,9.00,0.00,12.00,0.00,1.00,0.000,0.007,212.0,29.1,1,1,4.00,1.00,1.00,0.0056,0.00,3092.3,0.0000,0.0026,192,0.3260,12,0.0000,0.0,145.38,0.0000,0.0,0.0000,1.000,0.5208,0.3068,0.0024
100000,16,649,56.05,0.02,10.34,0.09,17.59,0.00,1.00,0.000,0.072,92279.8,18545.8,4,0,4.50,1.00,1.01,2.1744,126.34,98751.3,0.7316,9.2813,15847,8.2395,3602,1.2435,1852.6,99.60,2.7538,0.0,0.0000,1.000,0.3271,1.4004,0.3924
100000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.002,61.9,25.2,0,0,-0.00,-0.00,-0.00,0.0114,0.00,5875.7,0.0000,0.0007,537,0.1528,52,0.0000,0.0,111.77,0.0001,0.0,0.0000,-0.000,0.3836,0.6464,0.0003
