step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned,rich,plant_rich,plant_thin,pop_rich,hunger_rich,hunger_thin,fouled,foul_mean,foul_p90,foul_free,covered,plant_std
10000,567,1.610,1.124,10.99,25480,24313,0,1379,641,299249,380192.8,152187.5,0.169,0.572,0.135,0.125,150,56.43,25.49,1.00,4.45,17.23,12.29,0.53,2.84,25.26,15.06,0.17,0.78,0.306,0.165,425,0.018,0.056,0.933,0.000,0.011,56375,49860,4,0.593,0.293,0.083,1080431,0.225,2.428,0.118,25.87,19975,329,0.509,0.236,0.182,2221050,1.19,2.00,0.383,0.541,0.055,23.2,55.8,91.6,179.5,24956,0.095,0.00,0.0027,0.000,0,0.521,0.000,0.517,0.570,6.10,7.07,6.80,0.26,0.079,1.20,1.18,1.19,0.541,0.00522,8.87,13.1425,215.11,112697.9,140122.1,0.025,8.4803,69.350,0.000,1.000,0.269,18.7,31.928,25.998,2839,16130.7,31.50,31.895,7.09,3.271,157.1,0.904,0.135,2.00,13.1108,7433.8,0.4284,0.2754,44.01,1.266,0.186,1.5345,0.0000,0.546,0.091,0.713,0.0000,7.44,1.04,17,46,64,100,29.7362,0.0003,0.4815,0.0000,0.0000,12.2583,100.00,68.9205,191.8985,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0036,0.0016,0.000007,1,0.0911,0.0547,0.0255,81,275,750,0.0000,0.0000,0.0578,0.207,1.5010,0.0115,0.4027,0.0212,0.3438,0.1226,0.0000,-0.00186,0.630,0.0150,0.434,0.094,0.33,0.083,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7889,0.0000,0.9415,0.00000,0.07674,0.6719,0.6710,0.4106,1.256,0.993,0.7019,1.4843,0.9470,0.0000,0.0000,0.0000,0.0000,0.1800,2.4019
20000,457,1.123,0.483,7.13,4110,4101,0,114,2,45387,103129.1,19962.5,0.089,0.761,0.075,0.074,202,51.58,11.01,0.38,2.06,11.47,5.22,2.78,4.25,33.21,8.40,0.01,0.14,0.223,0.088,256,0.252,0.107,0.893,0.000,0.000,3852,3105,4,0.958,0.000,0.742,609346,0.264,1.285,0.031,9.20,1652,873,0.440,0.149,0.033,379245,1.06,0.34,0.499,0.449,0.002,40.0,52.8,64.2,88.7,21868,0.083,0.00,0.0007,0.000,1,0.298,0.000,0.242,0.179,6.29,7.14,7.10,0.22,0.059,1.03,1.11,1.05,0.307,0.00312,1.15,1.1148,106.67,120149.3,140122.1,0.000,1.0553,19.816,0.000,1.000,0.301,15.7,9.397,7.473,1306,4960.2,11.43,6.589,7.22,0.508,31.3,0.098,0.133,1.98,24.1820,11051.2,0.6022,0.3314,47.85,1.104,0.063,0.4655,0.0000,0.604,0.031,1.000,0.0000,7.21,0.45,37,49,61,81,8.5250,0.0005,0.5208,0.0000,0.0000,3.4951,100.00,106.1235,133.4055,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0025,0.0012,0.000004,3,0.1406,0.2057,0.0642,111,336,1375,0.0000,0.0000,0.0061,0.017,0.1285,0.0314,0.0465,0.0284,0.5240,0.0591,0.0000,-0.00058,0.037,0.0010,0.144,0.017,2.31,0.742,0.000,0.000,0.0000,0.000,0.000,0.0000,0.4245,0.0000,0.4537,0.00000,0.12902,0.5737,0.5733,0.3967,0.591,0.399,0.6433,0.2532,0.1569,0.0000,0.0000,0.0000,0.0000,0.1622,1.2735
30000,772,1.479,1.096,14.33,15532,13818,0,1386,3,318527,266954.5,150493.7,0.089,0.741,0.100,0.070,169,49.61,23.35,1.02,4.53,12.28,7.84,0.20,1.30,14.32,8.52,0.22,0.87,0.253,0.117,561,0.052,0.078,0.908,0.000,0.014,22158,16801,5,0.152,0.693,0.039,1646662,0.270,2.363,0.115,27.10,9884,774,0.472,0.123,0.181,1860243,1.28,1.18,0.460,0.535,0.065,21.9,45.2,78.4,190.7,21479,0.082,0.00,0.0024,0.000,0,0.424,0.000,0.452,0.356,4.39,5.55,5.46,0.36,0.098,1.34,1.20,1.29,0.446,0.00502,8.15,6.2847,190.29,111086.2,140122.1,0.020,4.9080,54.548,0.000,1.000,0.344,19.6,23.315,27.273,2825,15656.6,13.55,17.972,6.50,2.027,149.2,0.661,0.133,2.01,11.8645,9159.4,0.5892,0.3874,27.82,1.729,0.156,1.5345,0.0000,0.586,0.093,0.813,0.0000,5.80,0.79,13,25,43,81,20.5231,0.0010,0.4715,0.0000,0.0000,13.8698,100.00,95.4624,240.3517,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0025,0.0010,0.000005,10,0.2458,0.0622,0.0483,91,341,1288,0.0000,0.0000,0.0042,0.010,0.8339,0.0521,0.2829,0.0311,0.4207,0.1009,0.0000,0.00078,0.023,0.0003,0.828,0.368,0.17,0.039,0.000,0.000,0.0000,0.000,0.000,0.0000,0.6360,0.0000,0.6717,0.00000,0.10149,0.6137,0.6130,0.4246,1.418,0.821,0.6839,0.9917,0.3901,0.0000,0.0000,0.0000,0.0000,0.1771,2.3465
40000,617,1.117,0.540,10.87,4235,4205,0,169,4,38313,104575.0,24384.6,0.066,0.721,0.142,0.071,188,43.61,17.78,0.49,2.79,10.65,6.39,3.61,4.93,21.00,8.23,0.14,0.76,0.246,0.117,420,0.058,0.104,0.888,0.000,0.008,4061,3187,5,0.345,0.115,0.632,627268,0.250,1.418,0.038,9.47,2154,899,0.636,0.101,0.078,447542,1.10,0.61,0.400,0.546,0.032,29.0,40.2,64.7,209.3,22065,0.084,0.00,0.0008,0.000,0,0.281,0.000,0.259,0.180,5.36,6.27,6.17,0.21,0.053,1.12,1.05,1.11,0.287,0.00223,1.11,1.3756,193.88,117534.2,140122.1,0.000,1.2019,20.358,0.000,1.000,0.351,19.2,9.396,8.251,1575,6033.8,25.62,7.112,6.03,0.480,26.0,0.105,0.130,2.01,20.2498,12494.1,0.6942,0.4905,35.76,1.270,0.285,0.4655,0.0000,0.611,0.049,0.969,0.0000,6.37,0.63,24,36,49,78,8.5172,0.0008,0.4927,0.0000,0.0000,3.3253,100.00,104.6033,156.8766,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0020,0.0009,0.000002,12,0.1977,0.1329,0.0775,117,409,1905,0.0000,0.0000,0.0028,0.011,0.0644,0.0454,0.0498,0.0276,0.5587,0.0486,0.0000,-0.00018,0.055,0.0004,0.553,0.130,3.09,0.632,0.000,0.000,0.0000,0.000,0.000,0.0000,0.5602,0.0000,0.5807,0.00000,0.10208,0.6145,0.6141,0.4088,0.659,0.435,0.6807,0.2847,0.1358,0.0000,0.0000,0.0000,0.0000,0.1810,1.3798
50000,762,1.360,0.640,13.28,14045,12604,0,1261,7,232615,277616.4,128998.1,0.053,0.722,0.108,0.116,176,49.62,30.22,0.65,3.16,12.37,11.38,1.01,3.19,18.39,9.46,0.07,0.48,0.240,0.121,610,0.016,0.075,0.920,0.000,0.005,18734,13186,10,0.282,0.134,0.201,2037035,0.217,1.690,0.057,27.43,8823,914,0.555,0.089,0.180,1846635,1.12,1.27,0.354,0.594,0.022,21.8,44.4,91.5,317.5,24708,0.094,0.00,0.0020,0.000,0,0.397,0.000,0.404,0.323,4.92,5.96,5.88,0.22,0.077,1.11,1.14,1.12,0.411,0.00510,8.40,5.5878,155.86,117007.1,140122.1,0.671,4.0150,56.710,0.000,1.000,0.454,20.8,24.765,27.049,1748,8101.4,11.84,18.315,6.12,1.404,52.9,0.518,0.129,2.00,14.2036,10823.2,0.5867,0.4492,32.43,1.502,0.359,1.5345,0.0000,0.609,0.085,0.942,0.0000,6.24,0.91,16,33,49,168,22.1106,0.0093,0.4751,0.0000,0.0000,12.6282,100.00,96.0166,241.3227,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0021,0.0009,0.000005,28,0.4076,0.1063,0.0717,101,360,1571,0.0000,0.0000,0.0006,0.002,0.5211,0.0842,0.2308,0.0354,0.4514,0.1069,0.0000,-0.00004,0.134,0.0013,0.614,0.277,0.81,0.201,0.000,0.000,0.0000,0.000,0.000,0.0000,0.5747,0.0000,0.5658,0.00000,0.10048,0.6376,0.6370,0.3969,0.764,0.536,0.6352,0.9234,0.3370,0.0000,0.0000,0.0000,0.0000,0.2020,1.6775
60000,574,1.141,0.521,12.05,3478,3494,0,149,0,35423,102716.1,24579.4,0.053,0.730,0.085,0.132,212,42.71,20.59,0.36,2.37,10.78,6.10,2.54,3.29,20.00,7.56,0.06,0.45,0.260,0.096,398,0.056,0.101,0.895,0.000,0.003,3292,2453,8,0.364,0.127,0.666,858244,0.207,1.423,0.040,10.02,1805,1304,0.694,0.074,0.078,381997,1.06,0.65,0.268,0.559,0.017,23.5,37.8,70.2,147.8,19332,0.074,0.00,0.0009,0.000,0,0.245,0.000,0.234,0.184,5.29,6.15,6.07,0.12,0.035,1.07,1.05,1.07,0.251,0.00263,1.35,1.4276,131.05,117655.5,140122.1,0.006,1.0557,20.211,0.000,1.000,0.352,16.7,9.319,7.623,1456,6013.6,13.43,5.981,6.11,0.286,27.3,0.074,0.137,2.01,22.2415,12766.6,0.8162,0.5279,33.68,1.271,0.207,0.4655,0.0000,0.620,0.040,0.993,0.0000,6.27,0.58,20,34,49,81,8.4000,0.0055,0.4652,0.0000,0.0000,3.0382,100.00,107.1396,168.6544,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0017,0.0008,0.000002,23,0.2686,0.1707,0.1107,114,435,2350,0.0000,0.0000,0.0006,0.001,0.0602,0.0592,0.0527,0.0627,0.5743,0.0584,0.0000,0.00029,0.172,0.0014,0.375,0.068,2.36,0.666,0.000,0.000,0.0000,0.000,0.000,0.0000,0.4724,0.0000,0.4235,0.00000,0.12291,0.6278,0.6274,0.3936,0.701,0.388,0.7230,0.2372,0.1122,0.0000,0.0000,0.0000,0.0000,0.1664,1.4056
70000,808,1.360,0.845,17.27,16242,14161,0,1826,1,305064,271738.0,163449.3,0.053,0.729,0.135,0.084,173,53.26,30.10,0.92,4.14,13.43,10.10,0.40,1.57,15.19,9.81,0.13,0.75,0.252,0.123,600,0.024,0.068,0.912,0.005,0.015,22502,15354,8,0.412,0.110,0.126,1674053,0.204,2.044,0.083,27.12,11787,749,0.536,0.125,0.282,1952066,1.24,1.46,0.395,0.574,0.035,20.6,48.9,93.6,254.7,24187,0.092,0.00,0.0022,0.000,0,0.402,0.000,0.446,0.335,4.62,5.73,5.67,0.36,0.093,1.25,1.23,1.24,0.422,0.00501,8.62,6.3343,213.89,113554.4,140122.1,0.561,4.7696,56.122,0.000,1.000,0.428,23.4,23.712,26.306,2177,11423.1,16.39,18.286,6.06,1.767,113.4,0.608,0.134,1.99,13.2948,10742.2,0.5848,0.4475,29.93,1.735,0.383,1.5345,0.0000,0.588,0.159,0.757,0.0000,6.06,0.95,12,30,48,100,20.7744,0.0141,0.5000,0.0000,0.0000,11.4268,100.00,95.7587,256.2302,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0023,0.0009,0.000005,20,0.3193,0.0631,0.0542,96,351,1408,0.0000,0.0000,0.0004,0.000,0.7090,0.0639,0.2892,0.0223,0.4503,0.0993,0.0000,-0.00051,0.267,0.0060,0.785,0.415,0.36,0.126,0.000,0.000,0.0000,0.000,0.000,0.0000,0.6225,0.0000,0.6511,0.00000,0.09299,0.6212,0.6206,0.3739,1.108,0.656,0.6696,1.0811,0.3350,0.0000,0.0000,0.0000,0.0000,0.1967,2.0240
80000,579,1.007,0.386,11.85,4574,4509,0,278,1,52681,108457.4,32180.2,0.087,0.698,0.089,0.125,216,35.96,12.85,0.43,2.11,10.46,5.33,2.06,2.76,18.16,6.50,0.09,0.59,0.292,0.110,405,0.043,0.124,0.870,0.000,0.005,4652,3484,4,0.447,0.098,0.617,874270,0.227,1.015,0.019,10.05,2476,972,0.611,0.137,0.100,400693,1.08,0.80,0.332,0.527,0.026,20.8,36.6,48.9,126.9,18011,0.069,0.00,0.0010,0.000,0,0.242,0.000,0.254,0.206,4.97,5.95,5.83,0.12,0.041,1.10,1.05,1.09,0.252,0.00285,1.43,1.6273,151.20,122299.3,140122.1,0.001,1.2245,21.743,0.000,1.000,0.363,15.5,10.012,7.127,1010,3315.7,19.86,6.158,6.07,0.315,10.6,0.082,0.133,2.01,18.0933,10476.0,0.7370,0.4872,31.11,1.171,0.145,0.4655,0.0000,0.653,0.060,0.991,0.0000,6.09,0.37,18,33,36,64,8.9976,0.0062,0.4318,0.0000,0.0000,3.1015,100.00,108.3551,158.1587,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0020,0.0009,0.000004,15,0.2235,0.1209,0.0860,105,380,1869,0.0000,0.0000,0.0002,0.000,0.1059,0.0466,0.0616,0.0604,0.5666,0.0640,0.0000,-0.00034,0.190,0.0020,0.352,0.057,1.92,0.617,0.000,0.000,0.0000,0.000,0.000,0.0000,0.4611,0.0000,0.3783,0.00000,0.11950,0.6357,0.6352,0.3762,0.489,0.308,0.6459,0.2884,0.1625,0.0000,0.0000,0.0000,0.0000,0.1570,0.9868
90000,925,1.381,0.955,23.09,19016,16026,0,2627,6,330225,274496.9,179555.0,0.082,0.713,0.118,0.087,165,45.05,29.25,0.36,2.44,11.59,9.41,0.02,0.25,11.67,9.55,0.04,0.31,0.266,0.126,626,0.026,0.055,0.920,0.004,0.021,26614,18427,9,0.128,0.588,0.006,1196442,0.243,2.198,0.097,27.76,14862,597,0.544,0.159,0.304,2025874,1.11,1.58,0.449,0.550,0.017,16.0,41.7,72.0,287.9,21858,0.083,0.00,0.0025,0.000,0,0.386,0.000,0.469,0.330,3.86,5.05,4.95,0.06,0.028,1.10,1.11,1.11,0.408,0.00464,7.92,6.4969,321.76,112536.5,140122.1,0.270,5.0569,57.086,0.000,1.000,0.316,21.0,23.736,26.662,2482,13247.4,33.58,18.142,5.67,2.007,98.4,0.655,0.134,2.00,10.5933,9798.8,0.6100,0.4605,23.63,1.876,0.302,1.5345,0.0000,0.758,0.108,0.971,0.0000,5.40,1.10,9,23,36,144,20.6691,0.0112,0.4422,0.0000,0.0000,12.4037,100.00,95.7011,222.8883,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0024,0.0009,0.000004,11,0.2689,0.0486,0.0451,76,308,1264,0.0000,0.0000,0.0014,0.005,0.6872,0.0481,0.3038,0.0303,0.4536,0.1027,0.0000,0.00099,0.128,0.0046,0.890,0.516,0.02,0.006,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7042,0.0000,0.7712,0.00000,0.09254,0.6539,0.6531,0.3818,1.145,0.797,0.6886,1.1842,0.4184,0.0000,0.0000,0.0000,0.0000,0.1855,2.1606
100000,707,1.608,0.931,21.15,5794,5461,0,532,0,63489,100200.7,37317.7,0.107,0.683,0.146,0.064,176,42.44,17.91,0.40,2.14,9.93,5.69,0.00,0.07,13.51,6.59,0.09,0.54,0.238,0.113,490,0.035,0.144,0.846,0.000,0.010,6218,4667,7,0.318,0.064,0.004,13750,0.272,2.114,0.091,9.86,4015,726,0.588,0.220,0.137,460553,1.10,0.96,0.376,0.499,0.030,22.9,42.0,63.9,187.7,16854,0.064,0.00,0.0010,0.000,0,0.255,0.000,0.282,0.208,4.02,5.17,5.12,0.14,0.044,1.09,1.07,1.13,0.267,0.00226,0.92,1.5095,261.90,112594.8,140122.1,0.000,1.5838,20.221,0.000,1.000,0.199,14.2,9.100,8.876,2547,12699.6,23.85,7.114,5.32,0.821,105.8,0.145,0.137,1.99,14.8761,10517.4,0.8044,0.4927,23.84,1.774,0.358,0.4655,0.0000,0.747,0.111,0.989,0.0000,5.39,0.71,13,25,35,81,8.1501,0.0004,0.3960,0.0000,0.0000,3.2636,100.00,103.5021,136.0421,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0022,0.0009,0.000003,19,0.1569,0.1047,0.0564,83,326,1542,0.0000,0.0000,0.0000,0.000,0.1061,0.0266,0.0632,0.0226,0.5653,0.0534,0.0000,-0.00035,0.591,0.0242,0.752,0.509,0.00,0.004,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7482,0.0000,0.8406,0.00000,0.09732,0.6511,0.6505,0.4050,1.159,0.739,0.7298,0.3785,0.1676,0.0000,0.0000,0.0000,0.0000,0.1533,2.0833
