step,mass,born_size,born_hard,born_muscle,born_sensor,born_digestive,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace,rich,born_rich
100000,37.00,36,0,9,7,20,0,5,3,12,0,1.00,0,0.135,5755,3.20,235.61,55.30,410,8,8,0,1.00,1.00,1.00,4,6,6,11.2,85.610,20,2.000,0.169,6,1.000,16,44.25,-44.25,3,0.0000,0.673,0.0000,2995,0.6576,1,1
100000,10.00,36,0,11,4,21,0,2,0,3,0,1.00,12,0.200,5747,1.88,183.02,42.59,427,8,8,0,1.00,1.00,1.00,2,4,2,35.8,17.566,5,2.000,0.078,6,1.000,20,5.48,-3.75,0,0.0000,0.752,0.0000,3145,1.0000,1,1
100000,33.88,81,0,11,3,67,0,0,0,17,0,1.00,12,0.000,5698,0.00,223.30,6.67,414,8,8,0,1.00,1.00,1.00,3,4,8,20.6,31.703,17,1.993,0.046,9,1.000,4,13.00,0.00,0,0.0000,0.000,0.0000,1996,0.6872,0,1
100000,1.98,25,0,6,1,18,0,0,0,1,0,1.00,16,0.000,5680,0.00,184.18,54.55,408,8,8,0,1.00,1.00,1.00,1,1,1,25.2,8.173,1,1.984,0.159,5,1.000,19,13.32,-10.25,0,0.0000,0.141,0.0000,3640,1.0000,0,1
100000,15.00,25,0,9,1,15,0,2,1,5,0,1.00,4,0.133,4965,2.14,148.83,33.90,428,8,8,0,1.00,1.00,1.00,2,5,3,18.0,23.188,8,2.000,0.027,5,1.000,8,23.45,20.00,1,0.0000,0.858,0.0000,3119,1.0000,1,1
100000,64.00,36,0,13,4,19,0,12,4,18,0,1.00,0,0.188,4546,0.00,135.04,31.76,378,0,8,0,1.00,1.00,1.00,6,6,6,26.6,11.830,34,2.000,0.072,6,1.000,2,55.00,0.00,4,0.0000,0.760,0.0000,2220,0.5000,0,1
100000,138.54,81,0,22,7,52,0,15,7,51,0,1.00,0,0.108,4418,0.00,177.27,1.36,414,0,8,0,1.00,1.00,1.00,9,9,9,23.4,38.827,73,1.993,0.056,9,1.000,1,37.50,0.00,7,0.0000,0.168,0.0000,1461,0.3398,0,1
100000,135.92,64,6,17,2,39,6,17,2,38,4,1.88,0,0.125,4352,0.00,115.39,21.28,414,8,8,6,2.38,1.50,1.81,9,8,8,24.0,34.953,63,1.999,0.152,8,1.000,1,18.52,18.50,2,0.0000,0.373,0.0000,1488,0.3431,0,1
100000,21.99,64,5,5,2,52,0,0,0,11,0,1.00,16,0.000,4050,0.00,150.37,12.58,419,8,8,0,1.00,1.00,1.00,4,3,5,18.7,3.169,11,1.999,0.241,8,1.000,6,13.00,-13.00,0,0.0000,0.585,0.0000,1870,0.8530,1,1
100000,42.00,36,0,13,4,19,0,12,2,8,0,1.00,0,0.286,3921,0.00,148.30,73.88,378,8,8,0,1.00,1.00,1.00,5,6,6,26.5,64.959,22,2.000,0.072,6,1.000,2,43.25,-43.25,2,0.0000,0.760,0.0000,2166,0.6172,0,0
100000,21.00,25,0,11,1,13,0,4,1,6,0,1.00,2,0.190,3771,0.07,112.02,10.23,411,8,8,0,1.00,1.00,1.00,4,5,4,23.5,13.780,11,2.000,0.055,5,1.000,6,45.25,45.25,1,0.0000,0.743,0.0000,2736,0.8729,0,1
100000,46.59,25,0,6,1,18,0,6,1,17,0,1.00,0,0.129,3705,0.33,150.10,3.90,408,8,8,0,1.00,1.00,1.00,4,5,5,19.4,76.962,24,1.983,0.150,5,1.000,1,19.47,8.00,1,0.0000,0.108,0.0000,2143,0.5860,1,1
100000,38.66,25,0,6,1,18,0,5,1,14,0,1.00,0,0.129,3577,1.27,179.55,16.77,408,8,8,0,1.00,1.00,1.00,4,5,5,20.9,100.411,20,1.983,0.150,5,1.000,3,9.58,9.50,1,0.0000,0.108,0.0000,2138,0.6433,1,1
100000,40.67,25,0,6,1,18,0,4,1,16,0,1.00,0,0.098,3361,0.00,94.45,3.83,408,8,8,0,1.00,1.00,1.00,4,5,5,14.1,19.595,21,1.984,0.159,5,1.000,0,10.44,2.00,1,0.0000,0.141,0.0000,2062,0.6272,0,1
100000,41.35,25,0,4,0,21,0,4,0,17,0,1.00,0,0.097,3299,0.00,86.31,2.02,408,8,8,0,1.00,1.00,1.00,4,5,5,20.4,12.770,21,1.969,0.236,5,1.000,3,1.77,0.25,0,0.0000,0.311,0.0000,1908,0.6220,1,1
100000,74.96,49,0,9,17,23,0,7,17,22,0,1.00,0,0.093,3289,8.17,144.92,12.70,417,8,8,0,1.00,1.00,1.00,9,7,7,12.5,43.742,46,1.999,0.174,7,1.000,1,30.00,30.00,8,0.0000,0.732,0.0000,1471,0.4620,0,1
100000,41.28,36,0,15,7,14,0,6,3,14,0,1.00,0,0.145,3243,0.00,89.81,3.84,408,8,8,0,1.00,1.00,1.00,4,6,6,31.4,8.430,23,1.920,0.132,6,1.000,0,10.68,10.25,3,0.0000,0.000,0.0000,2015,0.6226,1,1
100000,36.70,25,0,6,1,18,0,5,1,13,0,1.00,0,0.136,3193,-0.00,106.33,4.24,408,8,8,0,1.00,1.00,1.00,4,5,5,18.5,32.793,19,1.984,0.159,5,1.000,0,19.24,3.00,1,0.0000,0.141,0.0000,1844,0.6603,1,1
100000,49.00,25,0,9,1,15,0,9,1,15,0,1.00,0,0.184,2974,0.09,96.67,26.46,428,8,8,0,1.00,1.00,1.00,4,5,5,19.6,58.984,25,2.000,0.027,5,1.000,0,19.73,-3.00,1,0.0000,0.858,0.0000,1699,0.5714,1,1
100000,24.44,25,0,13,1,11,0,3,1,9,0,1.00,4,0.123,2868,3.10,112.85,8.15,408,8,8,0,1.00,1.00,1.00,2,3,5,16.1,67.925,13,1.956,0.265,5,1.000,0,12.62,-7.00,1,0.0000,0.021,0.0000,2299,0.8090,0,1
100000,36.00,36,0,10,4,22,0,5,2,12,0,1.00,2,0.139,2799,0.87,128.44,8.70,427,8,8,0,1.00,1.00,1.00,4,6,5,15.8,40.329,19,2.000,0.147,6,1.000,1,36.50,36.50,2,0.0000,0.694,0.0000,1628,0.6667,1,1
100000,14.00,25,0,16,3,6,0,1,2,5,0,1.00,6,0.071,2722,0.00,113.07,0.17,411,0,8,0,1.00,1.00,1.00,3,3,4,60.9,18.953,8,2.000,0.045,5,1.000,0,48.75,0.00,2,0.0000,0.774,0.0000,2406,1.0000,0,0
100000,178.96,121,0,66,5,50,0,58,3,30,0,1.00,0,0.324,2708,0.00,174.93,45.75,414,8,8,0,1.00,1.00,1.00,12,11,11,17.5,58.640,91,2.000,0.076,11,1.000,0,5.02,5.00,3,0.0000,0.250,0.0000,724,0.2990,1,1
100000,34.99,49,0,9,10,30,0,3,3,13,0,1.00,8,0.086,2692,1.99,104.62,0.89,378,8,8,0,1.00,1.00,1.00,4,7,3,36.7,29.301,19,2.000,0.226,7,1.000,0,21.00,-21.00,3,0.0000,0.692,0.0000,1387,0.6762,1,1
100000,48.60,25,0,6,1,18,0,6,1,18,0,1.00,0,0.123,2649,0.00,65.89,13.98,408,8,8,0,1.00,1.00,1.00,4,5,5,9.0,16.273,25,1.984,0.159,5,1.000,0,12.26,-2.50,1,0.0000,0.141,0.0000,1519,0.5737,0,1
100000,32.00,36,0,13,4,19,0,9,0,7,0,1.00,0,0.281,2621,3.24,91.39,115.82,378,8,8,0,1.00,1.00,1.00,6,6,6,21.8,25.287,16,2.000,0.072,6,1.000,0,10.00,-10.00,0,0.0000,0.760,0.0000,1321,0.7071,1,1
100000,94.00,36,14,14,6,2,14,14,6,2,4,5.33,0,0.149,2616,7.78,19.28,81.26,378,8,8,5,6.50,4.17,5.33,4,6,6,14.6,28.699,36,2.000,0.196,6,1.000,0,11.25,11.25,6,0.0000,0.793,0.0000,1079,0.4126,1,1
100000,33.00,25,0,10,1,14,0,8,1,8,0,1.00,0,0.242,2532,0.00,97.55,16.11,411,8,8,0,1.00,1.00,1.00,4,5,5,45.3,31.885,17,2.000,0.044,5,1.000,1,19.00,0.00,1,0.0000,0.726,0.0000,1643,0.6963,1,1
100000,28.00,25,0,13,4,8,0,8,4,4,0,1.00,2,0.286,2526,0.00,72.99,102.44,378,8,8,0,1.00,1.00,1.00,4,5,4,17.2,26.203,16,2.000,0.106,5,1.000,0,1.75,0.00,4,0.0000,0.805,0.0000,1690,0.7560,1,1
100000,63.91,64,0,18,6,40,0,17,4,13,0,1.00,6,0.266,2510,0.06,91.35,36.29,414,0,8,0,1.00,1.00,1.00,4,5,8,27.7,0.780,34,1.997,0.069,8,1.000,0,34.00,0.00,4,0.0000,0.269,0.0000,1072,0.5004,0,1
100000,26.77,25,0,6,1,18,0,0,1,13,0,1.00,2,0.000,2450,0.00,98.86,1.28,408,8,8,0,1.00,1.00,1.00,4,5,4,21.1,35.200,14,1.983,0.150,5,1.000,1,6.17,2.25,1,0.0000,0.108,0.0000,1432,0.7731,1,0
100000,32.00,25,0,12,4,9,0,10,4,4,0,1.00,2,0.313,2447,0.00,69.47,39.06,378,8,8,0,1.00,1.00,1.00,4,5,4,57.0,30.701,18,2.000,0.062,5,1.000,0,47.09,31.50,4,0.0000,0.856,0.0000,1604,0.7071,0,1
100000,46.00,25,0,13,4,8,0,13,4,8,0,1.00,0,0.283,2357,0.00,45.24,78.20,378,8,8,0,1.00,1.00,1.00,4,5,5,64.0,7.155,25,2.000,0.107,5,1.000,0,43.49,-13.00,4,0.0000,0.803,0.0000,1390,0.5898,1,1
100000,148.17,81,0,22,13,46,0,22,13,46,0,1.00,0,0.148,2349,-0.00,154.24,10.76,414,0,8,0,1.00,1.00,1.00,9,9,9,31.8,52.305,81,1.989,0.219,9,1.000,0,30.50,0.00,8,0.0000,0.063,0.0000,771,0.3286,0,1
100000,55.95,36,0,6,10,20,0,6,10,17,0,1.00,0,0.107,2253,0.00,62.00,0.70,417,8,8,0,1.00,1.00,1.00,6,6,6,23.6,5.218,33,1.998,0.216,6,1.000,1,18.83,3.50,8,0.0000,0.688,0.0000,1177,0.5347,0,1
100000,45.00,25,0,10,1,14,0,10,1,12,0,1.00,0,0.222,2252,3.73,57.70,29.55,423,8,8,0,1.00,1.00,1.00,4,5,5,26.9,40.057,23,2.000,0.039,5,1.000,2,9.41,2.75,1,0.0000,0.702,0.0000,1293,0.5963,1,1
100000,46.00,25,0,13,4,8,0,13,4,8,0,1.00,0,0.283,2252,0.00,65.17,31.43,378,8,8,0,1.00,1.00,1.00,4,5,5,28.3,25.175,25,2.000,0.106,5,1.000,0,61.50,61.50,4,0.0000,0.805,0.0000,1328,0.5898,0,1
100000,42.00,25,0,13,4,8,0,12,4,7,0,1.00,0,0.286,2248,-0.00,63.15,2.33,378,0,8,0,1.00,1.00,1.00,4,5,5,13.4,12.489,23,2.000,0.106,5,1.000,2,42.75,0.00,4,0.0000,0.805,0.0000,1341,0.6172,0,1
100000,48.00,25,0,14,2,9,0,14,2,9,0,1.00,0,0.292,2221,-0.00,46.78,27.98,378,8,8,0,1.00,1.00,1.00,4,5,5,20.8,2.497,25,2.000,0.130,5,1.000,0,27.31,17.75,2,0.0000,0.838,0.0000,1282,0.5774,1,1
100000,41.98,36,0,20,3,13,0,14,0,7,0,1.00,2,0.333,2211,0.00,59.91,19.09,378,8,8,0,1.00,1.00,1.00,5,6,5,28.3,22.515,21,1.999,0.302,6,1.000,1,23.00,-23.00,0,0.0000,0.834,0.0000,1299,0.6173,0,1
100000,28.99,36,0,9,2,25,0,6,1,8,0,1.00,6,0.207,2156,0.00,90.81,24.80,420,8,8,0,1.00,1.00,1.00,4,6,3,30.2,25.043,15,2.000,0.130,6,1.000,2,31.79,-1.50,1,0.0000,0.584,0.0000,1259,0.7429,0,1
100000,103.85,64,0,18,6,40,0,12,6,37,0,1.00,2,0.116,2149,8.14,128.68,28.32,414,8,8,0,1.00,1.00,1.00,6,8,7,32.5,88.678,55,1.997,0.069,8,1.000,0,24.00,24.00,6,0.0000,0.269,0.0000,779,0.3925,1,1
100000,42.99,25,0,4,1,20,0,4,1,17,0,1.00,0,0.093,2143,2.14,82.12,7.43,420,8,8,0,1.00,1.00,1.00,4,5,5,25.9,36.312,22,1.999,0.160,5,1.000,1,18.75,18.75,1,0.0000,0.609,0.0000,1286,0.6101,1,1
100000,68.00,36,0,13,4,19,0,13,4,19,0,1.00,0,0.191,2114,5.48,70.05,113.60,378,8,8,0,1.00,1.00,1.00,6,6,6,61.6,52.978,36,2.000,0.072,6,1.000,0,31.25,0.00,4,0.0000,0.760,0.0000,1025,0.4851,1,1
100000,68.00,36,0,13,4,19,0,13,4,19,0,1.00,0,0.191,2077,4.83,139.00,49.44,378,8,8,0,1.00,1.00,1.00,4,6,6,24.8,88.101,36,2.000,0.072,6,1.000,0,34.50,34.50,4,0.0000,0.760,0.0000,1007,0.4851,0,1
100000,25.92,25,3,11,0,11,3,5,0,2,3,2.31,4,0.193,2061,0.00,70.63,10.85,429,8,8,3,3.33,1.00,2.40,3,5,3,12.5,9.313,10,1.994,0.025,5,1.000,0,8.00,-6.25,0,0.0000,0.000,0.0000,1188,0.7857,1,1
100000,54.00,36,3,10,14,9,3,7,14,7,0,1.58,0,0.130,2031,0.00,50.11,17.43,378,8,8,4,1.00,2.33,1.50,6,6,6,59.3,8.322,31,2.000,0.116,6,1.000,1,39.75,0.00,8,0.0000,0.633,0.0000,1058,0.5444,0,1
100000,99.22,36,15,1,0,20,15,1,0,19,1,4.71,0,0.010,2026,-0.00,51.47,2.69,414,8,8,1,1.83,5.67,5.67,6,6,6,17.7,31.755,35,1.984,0.010,6,1.000,0,2.00,2.00,0,0.0000,0.000,0.0000,808,0.4016,1,1
100000,65.98,49,0,11,4,34,0,7,4,24,0,1.00,4,0.106,2000,0.00,92.91,0.42,419,8,8,0,1.00,1.00,1.00,6,7,5,17.4,31.875,35,1.999,0.196,7,1.000,0,18.50,-18.50,4,0.0000,0.741,0.0000,910,0.4924,1,1
100000,44.99,25,0,8,5,12,0,8,5,12,0,1.00,0,0.178,1982,0.00,63.58,6.33,427,8,8,0,1.00,1.00,1.00,4,5,5,12.6,17.544,25,2.000,0.170,5,1.000,0,23.00,0.00,5,0.0000,0.695,0.0000,1181,0.5963,0,1
100000,71.00,36,0,13,1,22,0,13,1,22,0,1.00,0,0.183,1977,1.90,65.43,19.20,378,8,8,0,1.00,1.00,1.00,6,6,6,15.0,54.744,36,2.000,0.070,6,1.000,0,12.50,12.25,1,0.0000,0.738,0.0000,938,0.4747,1,1
100000,18.00,25,0,9,2,14,0,5,0,4,0,1.00,0,0.278,1974,0.00,113.99,4.52,378,8,8,0,1.00,1.00,1.00,3,5,5,49.8,20.236,9,2.000,0.077,5,1.000,0,22.07,-22.00,0,0.0000,0.769,0.0000,1174,0.9428,1,1
100000,79.98,49,0,11,4,34,0,9,4,29,0,1.00,2,0.113,1932,-0.00,117.86,20.11,419,8,8,0,1.00,1.00,1.00,4,7,6,18.9,55.883,42,1.999,0.196,7,1.000,0,18.50,-18.50,4,0.0000,0.741,0.0000,823,0.4473,1,1
100000,28.99,25,0,5,1,19,0,3,1,11,0,1.00,4,0.103,1931,0.27,54.24,18.58,423,8,8,0,1.00,1.00,1.00,2,5,3,17.0,14.336,15,2.000,0.036,5,1.000,0,3.00,-3.00,1,0.0000,0.584,0.0000,1110,0.7429,1,1
100000,35.00,25,0,12,5,8,0,7,5,8,0,1.00,2,0.200,1922,0.52,81.86,1.02,378,8,8,0,1.00,1.00,1.00,4,4,5,43.2,37.171,20,2.000,0.091,5,1.000,0,47.05,-38.00,5,0.0000,0.773,0.0000,1250,0.6762,0,1
100000,48.99,25,0,5,1,19,0,5,1,19,0,1.00,0,0.102,1896,0.00,55.62,0.00,411,8,8,0,1.00,1.00,1.00,4,5,5,30.9,15.753,25,2.000,0.098,5,1.000,0,9.86,1.50,1,0.0000,0.792,0.0000,1083,0.5715,0,1
100000,48.60,25,0,6,1,18,0,6,1,18,0,1.00,0,0.123,1880,6.41,85.92,2.93,408,8,8,0,1.00,1.00,1.00,4,5,5,19.7,48.569,25,1.984,0.159,5,1.000,0,4.30,-2.50,1,0.0000,0.141,0.0000,1078,0.5737,1,1
100000,47.00,25,0,16,3,6,0,16,3,6,0,1.00,0,0.340,1863,0.00,67.84,10.10,411,0,8,0,1.00,1.00,1.00,4,5,5,47.5,46.791,25,2.000,0.045,5,1.000,0,59.55,-51.00,3,0.0000,0.774,0.0000,1087,0.5835,0,1
100000,130.27,81,0,22,13,46,0,22,13,37,0,1.00,2,0.169,1846,0.00,74.60,0.08,414,8,8,0,1.00,1.00,1.00,6,9,8,19.6,6.570,72,1.989,0.219,9,1.000,0,10.25,0.00,8,0.0000,0.063,0.0000,616,0.3505,0,0
100000,21.00,25,0,14,2,9,0,3,1,7,0,1.00,6,0.143,1838,0.00,80.80,56.64,378,8,8,0,1.00,1.00,1.00,2,4,3,29.2,29.327,11,2.000,0.130,5,1.000,1,30.28,1.25,1,0.0000,0.838,0.0000,1231,0.8729,1,1
100000,46.00,25,0,16,2,7,0,16,2,6,0,1.00,0,0.348,1815,0.00,56.27,23.82,378,8,8,0,1.00,1.00,1.00,4,5,5,47.5,51.488,24,2.000,0.079,5,1.000,1,44.03,-1.75,2,0.0000,0.720,0.0000,1059,0.5898,0,1
100000,45.51,25,0,9,1,15,0,8,0,15,0,1.00,0,0.176,1770,0.06,63.71,0.69,408,8,8,0,1.00,1.00,1.00,4,5,5,18.4,31.047,23,1.979,0.162,5,1.000,1,12.97,-6.00,0,0.0000,0.192,0.0000,1022,0.5929,1,0
100000,130.90,144,0,48,26,70,0,17,19,43,0,1.00,10,0.130,1760,0.00,95.40,0.00,414,8,8,0,1.00,1.00,1.00,8,12,7,43.4,17.976,79,1.883,0.278,12,1.000,0,20.25,20.25,8,0.0000,0.000,0.0000,475,0.3496,0,0
100000,65.98,36,0,11,6,19,0,11,6,19,0,1.00,0,0.167,1742,1.28,96.72,62.70,410,8,8,0,1.00,1.00,1.00,6,6,6,23.7,76.862,36,1.999,0.241,6,1.000,0,22.50,22.50,6,0.0000,0.477,0.0000,857,0.4924,0,0
100000,40.00,36,0,17,3,16,0,14,2,5,0,1.00,0,0.350,1736,0.00,61.21,40.65,378,8,8,0,1.00,1.00,1.00,7,6,6,30.6,63.895,21,2.000,0.077,6,1.000,0,17.25,-17.25,2,0.0000,0.777,0.0000,1088,0.6325,1,1
100000,21.00,25,0,7,5,13,0,5,5,3,0,1.00,2,0.238,1712,0.00,84.76,4.59,427,8,8,0,1.00,1.00,1.00,3,5,4,59.6,5.654,13,2.000,0.170,5,1.000,0,25.77,-13.00,5,0.0000,0.695,0.0000,1264,0.8730,0,1
100000,14.00,25,0,10,1,14,0,5,0,2,0,1.00,6,0.357,1699,0.00,55.58,47.97,378,8,8,0,1.00,1.00,1.00,2,5,2,20.9,4.448,7,2.000,0.116,5,1.000,0,11.75,0.00,0,0.0000,0.840,0.0000,1147,1.0000,1,1
