step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,308,0.7532,2625.0,615,121,87,100,0,61,79,19077,18261,19093,0,0,0,1.000,1.000,1.000,92,16,4,0.1849,0.2658,0.6515,0.0692
2000,493,0.3286,4472.5,256,171,174,148,0,174,147,24967,23965,24104,0,0,0,1.000,1.000,1.000,122,26,7,0.1919,0.3049,0.5330,0.0684
3000,452,0.5354,5067.2,492,193,145,114,0,144,114,30002,28976,29242,0,0,0,1.000,1.000,1.000,127,14,1,0.1915,0.2882,0.5459,0.0707
4000,648,0.4568,7532.7,479,225,218,205,0,217,204,33766,33081,33545,0,0,0,1.000,1.000,1.000,174,43,3,0.1437,0.3470,0.4861,0.0813
5000,597,0.5059,7601.8,591,250,174,173,0,174,169,37836,36507,37342,0,0,0,1.000,1.000,1.000,195,39,3,0.1533,0.3479,0.5123,0.0847
6000,699,0.5522,8177.3,542,285,189,225,0,187,223,38859,37737,38029,0,0,0,1.000,1.000,1.000,230,31,7,0.1400,0.3794,0.4911,0.0889
7000,692,0.4379,7437.7,511,289,209,194,0,206,191,39762,37669,37955,0,0,0,1.000,1.000,1.000,234,40,2,0.1453,0.3658,0.4907,0.0999
8000,584,0.5308,6656.8,559,166,210,208,0,209,207,42287,38329,38327,0,0,0,1.000,1.000,1.000,127,43,1,0.1236,0.3644,0.4913,0.1044
9000,509,0.4479,5785.3,569,112,220,177,0,220,176,43344,37941,37617,0,0,0,1.000,1.000,1.000,69,29,6,0.1342,0.3868,0.5156,0.0974
10000,403,0.5409,4903.7,675,91,161,151,0,160,151,43976,38705,37759,0,0,0,1.000,1.000,1.000,61,21,0,0.1367,0.3663,0.5394,0.0985
11000,426,0.5493,5132.6,672,127,158,141,0,158,141,44569,39477,38366,0,0,0,1.000,1.000,1.000,97,17,2,0.0939,0.4752,0.5337,0.1143
12000,238,0.5294,3435.8,834,46,107,85,0,106,84,44829,40151,39172,0,0,0,1.000,1.000,1.000,37,14,0,0.1004,0.4341,0.5498,0.1117
13000,260,0.5692,3183.5,802,102,99,59,0,99,59,45497,41378,40329,0,0,0,1.000,1.000,1.000,73,18,0,0.0478,0.5551,0.5084,0.1442
14000,142,0.5634,1600.0,915,83,40,19,0,39,18,46243,42539,41366,0,0,0,1.000,1.000,1.000,66,10,0,0.0258,0.5806,0.4877,0.1626
15000,70,0.6286,826.9,1128,50,17,3,0,17,3,46423,43115,41671,0,0,0,1.000,1.000,1.000,40,1,0,0.0267,0.6147,0.4881,0.1651
16000,107,0.5701,1264.9,654,80,24,3,0,24,3,46341,43134,41389,0,0,0,1.000,1.000,1.000,67,4,0,0.0250,0.5362,0.4944,0.1689
17000,58,0.6034,792.4,919,24,15,19,0,15,19,45769,42732,40598,0,0,0,1.000,1.000,1.000,16,0,0,0.0781,0.5418,0.5781,0.1325
18000,89,0.4382,1265.9,761,35,39,15,0,39,15,44979,41330,38633,0,0,0,1.000,1.000,1.000,18,0,0,0.1316,0.4206,0.6223,0.0998
19000,188,0.4894,2370.0,610,65,65,58,0,65,58,43809,39859,36302,0,0,0,1.000,1.000,1.000,46,4,2,0.1484,0.3046,0.6361,0.0798
20000,686,0.4810,5977.2,417,161,204,321,0,202,320,44778,40215,35799,0,0,0,1.000,1.000,1.000,119,38,1,0.0804,0.4122,0.5480,0.1117
21000,627,0.5327,7223.5,624,174,184,269,0,183,267,45823,40982,35099,0,0,0,1.000,1.000,1.000,143,38,1,0.0990,0.4552,0.5081,0.1382
22000,736,0.4552,8062.4,630,173,215,348,0,214,347,45992,41111,33679,0,0,0,1.000,1.000,1.000,130,39,0,0.0936,0.4826,0.5057,0.1414
23000,790,0.4949,9122.9,656,153,255,382,0,254,382,46963,40646,32032,0,0,0,1.000,1.000,1.000,108,47,4,0.1055,0.4005,0.4961,0.1390
24000,804,0.4652,9196.4,655,149,287,368,0,287,368,47207,39918,31033,0,0,0,1.000,1.000,1.000,104,58,4,0.1223,0.3632,0.5016,0.1261
25000,887,0.5231,9320.8,595,201,305,381,0,305,381,47598,39918,31454,0,0,0,1.000,1.000,1.000,142,42,6,0.1109,0.3469,0.4903,0.1324
26000,819,0.4713,7949.6,598,163,303,353,0,303,353,48503,39327,30375,0,0,0,1.000,1.000,1.000,109,29,3,0.1395,0.4034,0.5153,0.1144
27000,858,0.4825,8647.6,538,230,240,388,0,239,388,48504,39790,31069,0,0,0,1.000,1.000,1.000,188,35,1,0.1127,0.4303,0.5043,0.1344
28000,847,0.5277,8376.4,572,206,242,399,0,241,399,48894,40503,31374,0,0,0,1.000,1.000,1.000,156,33,0,0.0952,0.3833,0.4977,0.1427
29000,742,0.4380,8305.5,637,244,198,300,0,196,299,48061,40480,32633,0,0,0,1.000,1.000,1.000,196,29,2,0.0812,0.3840,0.5127,0.1490
30000,635,0.5071,6561.0,679,159,202,274,0,201,274,48131,41022,33923,0,0,0,1.000,1.000,1.000,125,22,2,0.0917,0.4181,0.5247,0.1448
31000,453,0.4879,5266.5,636,134,181,138,0,181,138,47463,41337,35251,0,0,0,1.000,1.000,1.000,98,27,0,0.1035,0.4043,0.5204,0.1365
32000,393,0.5216,4540.9,689,129,159,105,0,159,105,47150,41908,37311,0,0,0,1.000,1.000,1.000,96,40,0,0.0731,0.4097,0.5239,0.1575
33000,260,0.5192,3289.2,817,108,80,72,0,80,72,47167,42638,39274,0,0,0,1.000,1.000,1.000,83,15,0,0.0515,0.4149,0.4969,0.1824
34000,132,0.6742,2038.7,1191,61,41,30,0,41,30,47233,43465,40537,0,0,0,1.000,1.000,1.000,45,7,1,0.0331,0.5500,0.4822,0.1988
35000,146,0.4315,1924.6,821,106,31,9,0,31,9,46965,43935,41442,0,0,0,1.000,1.000,1.000,83,6,0,0.0201,0.6944,0.4376,0.2379
36000,82,0.5610,1349.0,1197,56,23,3,0,23,3,46873,44215,41934,0,0,0,1.000,1.000,1.000,43,6,0,0.0259,0.6508,0.4766,0.2355
37000,164,0.3963,1804.4,570,133,30,1,0,30,1,46019,43628,41459,0,0,0,1.000,1.000,1.000,99,6,0,0.0526,0.5072,0.5526,0.1944
38000,165,0.4000,2073.4,729,127,36,2,0,36,2,45022,42621,40342,0,0,0,1.000,1.000,1.000,102,8,0,0.0953,0.3086,0.5965,0.1370
39000,340,0.4618,3759.0,518,173,119,48,0,119,48,43635,41376,39098,0,0,0,1.000,1.000,1.000,135,30,0,0.1177,0.3194,0.5986,0.1171
40000,436,0.4725,4443.1,508,177,155,104,0,154,103,42585,39612,37886,0,0,0,1.000,1.000,1.000,125,31,0,0.1437,0.3204,0.5913,0.0967
41000,671,0.4739,6021.1,489,243,232,196,0,232,195,42519,40040,38666,0,0,0,1.000,1.000,1.000,190,57,0,0.1172,0.4351,0.5406,0.1253
42000,830,0.4916,8166.0,517,262,312,256,0,311,256,42568,39350,38203,0,0,0,1.000,1.000,1.000,211,71,0,0.1097,0.3572,0.5168,0.1367
43000,856,0.4755,8995.9,582,279,320,257,0,320,257,42470,38874,37911,0,0,0,1.000,1.000,1.000,208,49,0,0.1121,0.3506,0.5118,0.1347
44000,997,0.4634,9695.5,539,289,377,331,0,377,330,42101,38139,37488,0,0,0,1.000,1.000,1.000,225,66,1,0.1077,0.3959,0.4998,0.1328
45000,950,0.4505,8890.9,530,299,355,296,0,351,296,42473,37487,37341,0,0,0,1.000,1.000,1.000,250,69,2,0.1304,0.3602,0.5046,0.1177
46000,779,0.5122,8067.4,594,254,353,172,0,351,172,42724,37672,37618,0,0,0,1.000,1.000,1.000,202,62,0,0.1422,0.3569,0.5114,0.1108
47000,851,0.4642,8552.7,574,280,290,281,0,289,279,42663,37726,38032,0,0,0,1.000,1.000,1.000,227,67,0,0.1212,0.4237,0.5094,0.1233
48000,760,0.4395,7545.1,613,256,262,242,0,262,241,42896,37862,38150,0,0,0,1.000,1.000,1.000,214,49,0,0.1288,0.3539,0.5247,0.1204
49000,747,0.4699,7602.4,593,251,314,182,0,314,181,43160,38087,38519,0,0,0,1.000,1.000,1.000,202,56,0,0.1152,0.3299,0.5213,0.1240
50000,737,0.4708,7236.5,603,239,318,180,0,318,180,42990,38375,39486,0,0,0,1.000,1.000,1.000,192,65,0,0.1049,0.3726,0.5248,0.1313
51000,549,0.4554,5671.2,632,232,219,98,0,219,98,43305,39207,40186,0,0,0,1.000,1.000,1.000,177,50,0,0.1054,0.3988,0.5479,0.1275
52000,435,0.4782,4455.7,671,161,143,131,0,143,131,43944,39785,40826,0,0,0,1.000,1.000,1.000,142,28,0,0.0944,0.3207,0.5422,0.1300
53000,277,0.5126,3395.1,769,109,105,63,0,105,63,45031,40850,41604,0,0,0,1.000,1.000,1.000,89,22,0,0.0673,0.4668,0.5348,0.1519
54000,207,0.5797,2627.2,845,82,80,45,0,80,45,45822,42062,42261,0,0,0,1.000,1.000,1.000,63,17,0,0.0316,0.5279,0.5363,0.1890
55000,103,0.4951,1396.1,874,72,19,12,0,19,12,46085,42818,42514,0,0,0,1.000,1.000,1.000,67,8,0,0.0294,0.6183,0.5341,0.1850
56000,79,0.4810,1068.0,1019,54,19,6,0,19,6,45807,42877,42243,0,0,0,1.000,1.000,1.000,52,6,0,0.0389,0.6383,0.5680,0.1660
57000,92,0.4239,1353.4,1005,70,20,2,0,20,2,45214,41939,41455,0,0,0,1.000,1.000,1.000,63,4,0,0.0894,0.3240,0.6281,0.1333
58000,334,0.3593,3222.5,423,144,167,23,0,167,23,43728,40340,40207,0,0,0,1.000,1.000,1.000,110,27,0,0.1110,0.3034,0.6427,0.1137
59000,385,0.4078,5543.1,651,170,183,32,0,183,32,42454,38727,39714,0,0,0,1.000,1.000,1.000,136,31,0,0.1086,0.4064,0.6266,0.1074
60000,641,0.4290,8826.3,643,297,271,73,0,270,73,40142,37451,39721,0,0,0,1.000,1.000,1.000,237,54,0,0.1111,0.4407,0.6007,0.1135
61000,675,0.4844,9249.8,781,343,259,73,0,259,73,38775,36992,40553,0,0,0,1.000,1.000,1.000,259,49,0,0.1219,0.4738,0.5980,0.1122
62000,778,0.4396,9624.3,719,363,266,149,0,266,149,37294,36275,41011,0,0,0,1.000,1.000,1.000,267,39,1,0.1329,0.4353,0.5828,0.1057
63000,806,0.4119,9930.4,678,318,360,128,0,360,128,38035,36366,42175,0,0,0,1.000,1.000,1.000,225,42,0,0.1246,0.3276,0.5972,0.1227
64000,950,0.4137,10510.2,617,375,402,173,0,401,172,37478,35252,41862,0,0,0,1.000,1.000,1.000,301,65,0,0.1344,0.3189,0.5859,0.1089
65000,986,0.4199,8602.8,514,381,416,189,0,416,189,36616,34834,42441,0,0,0,1.000,1.000,1.000,310,65,0,0.1693,0.2756,0.5840,0.0967
66000,1048,0.4342,8925.8,455,459,430,159,0,430,159,36279,34834,42868,0,0,0,1.000,1.000,1.000,370,56,0,0.1653,0.2763,0.5582,0.0926
67000,1064,0.4380,9659.8,523,421,463,180,0,463,180,36804,35430,43279,0,0,0,1.000,1.000,1.000,334,82,0,0.1239,0.3688,0.5467,0.1108
68000,877,0.4436,9113.6,590,398,304,175,0,304,174,36527,35067,42992,0,0,0,1.000,1.000,1.000,307,42,0,0.1544,0.3351,0.5668,0.0982
69000,873,0.4891,9595.0,650,302,418,153,0,417,153,37260,35286,42887,0,0,0,1.000,1.000,1.000,236,76,0,0.1302,0.3418,0.5458,0.1035
70000,720,0.4889,8563.6,728,270,347,103,0,346,102,38381,36080,43319,0,0,0,1.000,1.000,1.000,210,47,0,0.1130,0.3508,0.5708,0.1087
71000,630,0.5175,7697.4,819,246,286,98,0,284,98,39658,37411,43626,0,0,0,1.000,1.000,1.000,182,49,0,0.0877,0.3715,0.5643,0.1263
72000,461,0.5336,5596.9,885,198,192,71,0,191,71,40874,39008,43988,0,0,0,1.000,1.000,1.000,156,30,1,0.0770,0.4115,0.5749,0.1349
73000,297,0.5152,4286.8,1050,133,101,63,0,101,61,41812,40316,44175,0,0,0,1.000,1.000,1.000,98,15,2,0.0515,0.4182,0.5700,0.1471
74000,249,0.5863,3340.2,1108,144,71,34,0,71,32,42802,41698,44411,0,0,0,1.000,1.000,1.000,113,16,0,0.0264,0.5668,0.5605,0.1780
75000,143,0.5385,1889.2,1178,103,22,18,0,22,17,43501,42734,44429,0,0,0,1.000,1.000,1.000,88,2,0,0.0314,0.6012,0.5486,0.1811
76000,135,0.5037,1644.7,1063,97,26,12,0,26,9,44178,43102,43980,0,0,0,1.000,1.000,1.000,85,6,0,0.0339,0.5332,0.5624,0.1894
