step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned,rich,plant_rich,plant_thin,pop_rich,hunger_rich,hunger_thin,fouled,foul_mean,foul_p90,foul_free,covered,plant_std
110000,780,1.394,1.143,31.78,14054,12861,0,934,1,155581,219137.7,88877.6,0.318,0.591,0.076,0.015,130,49.84,24.45,0.31,1.47,8.45,6.50,3.57,5.40,14.07,11.27,0.07,0.40,0.180,0.113,628,0.018,0.060,0.927,0.000,0.013,17536,13059,11,0.392,0.254,0.695,3729122,0.293,2.431,0.122,20.65,12758,620,0.571,0.185,0.151,1605859,1.07,0.94,0.464,0.494,0.029,25.0,46.0,78.0,179.7,20597,0.079,0.00,0.0020,0.000,6,0.467,0.000,0.337,0.276,4.31,5.27,5.27,0.19,0.071,1.06,1.08,1.07,0.481,0.00194,7.23,4.1384,184.99,108929.6,140078.7,6.168,5.6113,44.142,0.000,0.999,0.412,18.2,19.424,28.359,2964,16532.9,12.57,17.249,5.49,4.423,281.3,1.057,0.133,1.99,13.5098,10537.7,0.7212,0.4497,26.41,1.999,0.005,1.5122,0.0000,0.166,0.098,0.010,0.0000,5.51,1.02,13,25,45,88,18.4195,0.0032,0.5346,0.0000,0.0000,11.0471,100.00,94.1640,290.4897,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0023,0.0010,0.000003,19,0.2204,0.1128,0.0485,103,383,1421,0.0000,0.0000,0.0019,0.004,0.3090,0.0373,0.1307,0.0218,0.4489,0.0406,0.0000,0.00027,0.017,0.0002,0.988,0.660,2.79,0.695,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8731,0.0000,0.8087,0.00000,0.03355,0.6113,0.6107,0.3276,1.998,0.684,0.7282,0.9316,0.3545,0.0000,0.0000,0.0000,0.0000,0.1686,2.4059
120000,702,1.340,1.369,31.45,5625,5529,0,150,3,35148,102045.7,24684.8,0.300,0.592,0.073,0.035,147,42.86,21.13,0.51,2.08,6.13,5.11,2.21,3.61,13.19,9.39,0.04,0.36,0.156,0.112,523,0.019,0.118,0.865,0.003,0.014,6047,4760,8,0.140,0.370,0.577,1768109,0.306,2.601,0.142,10.24,4685,848,0.702,0.173,0.073,726407,1.11,0.65,0.472,0.410,0.013,21.9,42.0,66.0,159.0,15476,0.059,0.00,0.0011,0.000,3,0.458,0.000,0.218,0.201,3.91,4.78,4.83,0.17,0.075,1.04,1.17,1.11,0.465,0.00086,1.88,1.6266,113.93,107509.9,140078.7,0.080,2.7457,20.442,0.000,1.000,0.315,15.8,9.552,9.570,3593,19833.3,10.54,8.113,5.29,2.200,300.8,0.364,0.140,1.98,12.2308,8586.0,0.7649,0.4973,22.05,1.998,0.009,0.4878,0.0000,0.159,0.103,0.016,0.0000,4.97,0.85,11,23,35,81,9.1906,0.0003,0.5114,0.0000,0.0000,2.7418,100.00,101.2539,206.1157,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0021,0.0010,0.000001,21,0.1906,0.0869,0.0739,129,441,1809,0.0000,0.0000,0.0068,0.010,0.0693,0.0385,0.0469,0.0185,0.4643,0.0196,0.0000,-0.00033,0.030,0.0005,0.858,0.463,1.89,0.577,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8858,0.0000,1.1086,0.00000,0.03361,0.6179,0.6175,0.3242,2.184,0.940,0.7792,0.4381,0.1148,0.0000,0.0000,0.0000,0.0000,0.1318,2.5805
130000,732,1.075,1.216,33.86,18180,16505,0,1611,7,177413,235680.7,106651.9,0.319,0.570,0.086,0.025,117,35.39,21.79,0.23,1.55,6.27,4.42,2.33,3.66,9.82,10.28,0.00,0.04,0.199,0.122,468,0.046,0.070,0.904,0.004,0.022,22631,15979,7,0.643,0.182,0.684,4203845,0.284,2.532,0.133,22.29,16782,565,0.601,0.252,0.161,1904558,1.06,0.90,0.604,0.393,0.001,18.0,30.0,51.0,240.4,13644,0.052,0.00,0.0033,0.000,7,0.468,0.000,0.304,0.262,3.52,4.38,4.32,0.13,0.037,1.03,1.08,1.07,0.484,0.00229,7.72,4.6514,154.32,109489.2,140078.7,3.310,6.1288,48.589,0.000,0.999,0.408,17.9,21.111,27.653,3047,17752.5,12.32,18.840,5.02,4.752,319.7,1.126,0.136,1.99,12.7753,9351.5,0.9100,0.4809,18.64,2.000,0.001,1.5122,0.0000,0.179,0.122,0.026,0.0000,4.57,1.01,10,16,25,121,19.9632,0.0023,0.5355,0.0000,0.0000,11.4977,100.00,91.6503,299.2835,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0025,0.0011,0.000003,27,0.2261,0.0792,0.0405,84,328,1240,0.0000,0.0000,0.0034,0.006,0.3381,0.0336,0.1605,0.0191,0.4360,0.0595,0.0000,0.00073,0.016,0.0006,0.941,0.713,2.04,0.684,0.000,0.000,0.0000,0.000,0.000,0.0000,1.0070,0.0000,1.1153,0.00000,0.03525,0.6686,0.6679,0.3230,2.123,0.740,0.6926,1.2528,0.3977,0.0000,0.0000,0.0000,0.0000,0.1279,2.5015
140000,718,1.829,1.127,28.02,6226,5946,0,264,3,29082,88509.1,19596.5,0.277,0.599,0.112,0.012,144,46.38,26.37,0.06,0.33,6.57,5.24,1.11,2.54,17.82,14.30,0.01,0.11,0.158,0.109,475,0.024,0.117,0.865,0.000,0.018,6166,4777,4,0.228,0.543,0.347,1290430,0.230,2.416,0.118,8.51,4869,488,0.674,0.292,0.089,586983,1.00,0.58,0.538,0.407,0.003,24.6,43.3,69.9,284.1,18351,0.070,0.00,0.0007,0.000,17,0.379,0.000,0.114,0.151,4.21,5.12,5.13,0.01,0.004,1.00,1.01,1.00,0.385,0.00084,1.13,1.3110,116.17,111843.7,140078.7,0.157,2.2945,17.483,0.000,1.000,0.374,14.3,8.243,8.751,2942,16300.5,12.94,6.988,4.77,1.788,244.6,0.234,0.137,1.99,10.8349,7779.5,0.6309,0.4743,25.56,1.873,0.187,0.4878,0.0000,0.280,0.151,0.095,0.0000,5.27,1.10,14,25,36,144,7.8727,0.0017,0.4081,0.0000,0.0000,3.6074,100.00,102.9505,245.3259,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0024,0.0011,0.000001,27,0.1427,0.0655,0.0568,103,334,1352,0.0000,0.0000,0.0021,0.005,0.0447,0.0216,0.0339,0.0097,0.5225,0.0242,0.0000,-0.00015,0.086,0.0012,1.000,0.685,1.00,0.347,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8740,0.0000,0.8852,0.00000,0.03716,0.6889,0.6883,0.3077,1.846,0.775,0.6950,0.4396,0.1550,0.0000,0.0000,0.0000,0.0000,0.1428,2.3914
150000,636,1.392,1.096,36.88,18672,17063,0,1669,6,194072,232569.6,105648.5,0.244,0.657,0.065,0.033,122,41.07,25.18,0.00,0.00,8.07,5.60,2.98,4.09,11.28,11.33,0.00,0.00,0.205,0.106,416,0.027,0.053,0.926,0.002,0.019,23538,16589,2,0.299,0.665,0.670,3769426,0.269,2.421,0.119,22.13,17550,493,0.544,0.210,0.164,2059784,1.00,0.90,0.604,0.379,0.000,22.0,35.0,66.0,337.9,14207,0.054,0.00,0.0032,0.000,19,0.457,0.000,0.273,0.273,3.93,4.77,4.72,0.00,0.000,1.00,1.00,1.00,0.472,0.00292,8.05,4.4906,207.99,111954.8,140078.7,2.788,5.8109,47.743,0.000,0.996,0.374,14.4,20.932,27.399,2810,16057.7,13.56,18.339,5.09,4.599,270.9,1.137,0.133,2.01,13.7405,8739.0,0.9144,0.4351,22.34,1.979,0.107,1.5122,0.0000,0.314,0.235,0.252,0.0000,4.97,1.09,12,21,36,169,19.7114,0.0041,0.4937,0.0000,0.0000,12.1732,100.00,96.2529,344.2090,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0027,0.0012,0.000004,16,0.1849,0.1116,0.0355,84,312,1130,0.0000,0.0000,0.0024,0.006,0.3205,0.0230,0.1379,0.0157,0.4467,0.0747,0.0000,0.00046,0.436,0.0184,0.937,0.614,2.54,0.670,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9343,0.0000,1.0844,0.00000,0.04079,0.6703,0.6695,0.3024,2.082,0.627,0.7484,1.2711,0.4352,0.0000,0.0000,0.0000,0.0000,0.1278,2.3901
160000,494,1.743,1.323,38.55,5798,5433,0,479,2,55145,89708.7,28477.6,0.273,0.587,0.090,0.050,149,47.93,23.52,0.00,0.00,9.96,6.01,2.36,4.92,12.82,9.73,0.00,0.00,0.218,0.096,294,0.099,0.089,0.860,0.000,0.051,5955,4252,3,0.536,0.433,0.660,1567927,0.262,2.604,0.139,9.09,4981,489,0.516,0.255,0.089,565442,1.00,0.68,0.658,0.342,0.000,26.0,49.0,68.0,220.0,12421,0.047,0.00,0.0014,0.000,12,0.396,0.000,0.177,0.182,4.21,5.10,5.02,0.00,0.000,1.00,1.00,1.00,0.409,0.00169,1.59,1.4528,90.69,109331.0,140078.7,0.348,2.3801,18.036,0.000,1.000,0.300,10.0,8.256,9.229,3481,19284.1,10.14,7.077,5.17,1.806,431.8,0.270,0.141,1.97,15.6403,7726.3,0.7871,0.4073,25.14,2.000,0.000,0.4878,0.0000,0.659,0.179,0.818,0.0000,5.23,1.03,15,25,36,144,7.7521,0.0061,0.4433,0.0000,0.0000,3.3694,100.00,104.2514,264.3846,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0023,0.0011,0.000002,26,0.1506,0.0911,0.0613,83,330,1540,0.0000,0.0000,0.0029,0.016,0.0735,0.0270,0.0396,0.0061,0.4861,0.0382,0.0000,-0.00084,0.457,0.0138,0.913,0.481,1.85,0.660,0.000,0.000,0.0000,0.000,0.000,0.0000,1.0082,0.0000,1.0627,0.00000,0.05475,0.6361,0.6355,0.2977,2.631,0.723,0.7308,0.4113,0.1320,0.0000,0.0000,0.0000,0.0000,0.1066,2.5675
170000,759,1.649,0.969,38.30,15482,14042,0,1126,2,159197,237335.6,82192.1,0.293,0.602,0.087,0.019,130,52.05,27.84,0.00,0.00,9.86,6.08,2.59,5.89,14.87,10.67,0.00,0.00,0.197,0.089,485,0.074,0.070,0.917,0.001,0.012,17803,12385,7,0.273,0.144,0.626,3869233,0.240,2.255,0.101,22.15,14545,359,0.516,0.280,0.111,1968122,1.00,0.99,0.597,0.399,0.000,26.0,49.0,83.0,224.0,20737,0.079,0.00,0.0021,0.000,11,0.523,0.000,0.271,0.237,4.43,5.29,5.21,0.00,0.000,1.00,1.00,1.00,0.537,0.00230,8.66,4.3808,207.07,109542.2,140078.7,1.575,5.4123,47.094,0.000,1.000,0.366,17.3,21.091,26.846,2485,13732.0,14.45,18.695,5.30,4.331,249.9,1.108,0.137,2.00,16.6122,12608.6,0.8417,0.3789,27.32,2.000,0.001,1.5122,0.0000,0.639,0.204,0.791,0.0000,5.50,1.17,13,25,48,144,19.9501,0.0018,0.5152,0.0000,0.0000,12.7236,100.00,93.3207,327.9817,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0024,0.0010,0.000003,47,0.4767,0.1779,0.0495,87,327,1301,0.0000,0.0000,0.0002,0.000,0.2113,0.0909,0.1225,0.0224,0.3861,0.0496,0.0000,-0.00053,0.499,0.0162,0.872,0.460,1.79,0.626,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8921,0.0000,0.7025,0.00000,0.04100,0.6142,0.6136,0.3033,1.836,0.551,0.7378,1.0378,0.3664,0.0000,0.0000,0.0000,0.0000,0.1654,2.2215
180000,675,1.971,0.960,39.18,5434,5128,0,348,0,55337,98437.8,29142.9,0.323,0.553,0.095,0.028,153,56.06,31.55,0.00,0.00,11.03,7.30,3.07,5.13,15.47,13.56,0.00,0.00,0.208,0.092,429,0.130,0.093,0.880,0.000,0.027,5595,3886,8,0.455,0.080,0.701,1464690,0.255,2.231,0.100,9.56,4909,378,0.527,0.273,0.102,622457,1.00,0.82,0.655,0.345,0.000,26.0,49.0,85.0,241.0,19955,0.076,0.00,0.0009,0.000,9,0.453,0.000,0.214,0.197,4.70,5.47,5.45,0.00,0.000,1.00,1.00,1.00,0.465,0.00117,2.01,1.9880,162.36,111467.3,140078.7,0.134,2.5024,19.610,0.000,1.000,0.343,15.5,8.969,9.369,2546,13657.4,19.46,7.695,5.52,1.720,230.5,0.298,0.129,2.02,15.9603,10773.2,0.7179,0.3619,29.56,2.000,0.000,0.4878,0.0000,0.605,0.229,0.710,0.0000,5.67,1.21,14,25,49,121,8.4726,0.0009,0.4785,0.0000,0.0000,3.2669,100.00,104.3496,237.8445,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0022,0.0009,0.000002,42,0.3327,0.0889,0.0864,90,350,1939,0.0000,0.0000,0.0002,0.000,0.0726,0.0794,0.0607,0.0133,0.4426,0.0234,0.0000,-0.00007,0.600,0.0216,0.896,0.471,2.41,0.701,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9058,0.0000,0.7058,0.00000,0.04875,0.5940,0.5935,0.3088,1.824,0.540,0.7985,0.4010,0.1118,0.0000,0.0000,0.0000,0.0000,0.1572,2.2001
190000,737,1.710,1.126,39.31,13463,12392,0,953,0,143844,230259.8,75167.6,0.288,0.606,0.078,0.027,131,55.22,31.36,0.00,0.00,11.23,8.74,3.29,6.30,14.73,10.07,0.00,0.00,0.211,0.085,480,0.077,0.064,0.908,0.001,0.027,15782,11106,9,0.446,0.172,0.723,3389437,0.251,2.401,0.118,22.24,12902,388,0.523,0.231,0.098,1852188,1.00,0.70,0.620,0.379,0.000,29.0,49.0,72.0,450.0,21562,0.082,0.00,0.0021,0.000,8,0.539,0.000,0.296,0.252,4.85,5.45,5.47,0.00,0.000,1.00,1.00,1.00,0.552,0.00223,9.66,4.6332,243.73,106071.8,140078.7,1.856,5.8638,45.435,0.000,0.999,0.295,16.8,20.460,24.871,2910,16132.9,11.65,18.187,5.64,4.622,271.2,1.131,0.139,1.98,18.2704,13465.3,0.8103,0.3672,29.26,2.000,0.000,1.5122,0.0000,0.624,0.220,0.750,0.0000,5.64,1.17,16,25,36,225,19.3949,0.0007,0.4803,0.0000,0.0000,9.6305,100.00,92.9524,297.5744,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0023,0.0010,0.000003,56,0.5767,0.1777,0.0548,94,354,1385,0.0000,0.0000,0.0001,0.000,0.1984,0.1291,0.1251,0.0366,0.3758,0.0433,0.0000,0.00070,0.646,0.0242,0.891,0.462,2.36,0.723,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8717,0.0000,0.7362,0.00000,0.04144,0.5846,0.5840,0.3225,1.906,0.709,0.7517,0.9125,0.3267,0.0000,0.0000,0.0000,0.0000,0.1790,2.3670
200000,532,2.136,1.247,39.44,5007,4872,0,290,0,47429,99493.0,26583.2,0.307,0.566,0.080,0.047,146,64.93,45.08,0.05,0.74,11.36,8.24,3.68,6.32,19.16,20.31,0.01,0.15,0.192,0.097,343,0.032,0.107,0.868,0.000,0.024,4924,3421,7,0.242,0.336,0.679,1477453,0.278,2.508,0.131,9.90,4419,318,0.560,0.290,0.077,594332,1.01,0.85,0.675,0.325,0.006,32.0,50.0,114.0,392.0,18221,0.070,0.00,0.0010,0.000,17,0.446,0.000,0.218,0.175,5.32,5.80,5.77,0.01,0.006,1.01,1.00,1.02,0.456,0.00150,1.83,2.1327,116.86,107732.0,140078.7,0.137,2.7065,19.794,0.000,1.000,0.316,12.7,9.118,9.411,3244,17980.8,12.95,7.797,5.84,1.759,330.8,0.275,0.131,2.02,18.9435,10078.0,0.7601,0.3677,34.25,2.000,0.000,0.4878,0.0000,0.611,0.198,0.733,0.0000,6.00,1.58,16,25,64,196,8.6289,0.0001,0.4380,0.0000,0.0000,2.8460,100.00,102.7746,213.5577,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0022,0.0010,0.000002,50,0.4067,0.0827,0.0936,98,376,1973,0.0000,0.0000,0.0006,0.001,0.0764,0.1073,0.0672,0.0188,0.4543,0.0276,0.0000,0.00030,0.511,0.0227,0.857,0.501,2.67,0.679,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8692,0.0000,0.7823,0.00000,0.05210,0.5700,0.5696,0.3398,2.221,0.704,0.7143,0.3696,0.1176,0.0000,0.0000,0.0000,0.0000,0.1451,2.4802
210000,768,1.396,0.968,40.83,12288,11026,0,947,1,124045,236453.6,68944.1,0.250,0.619,0.064,0.068,125,53.24,27.26,0.00,0.00,10.53,6.21,2.98,4.39,14.61,10.56,0.00,0.00,0.199,0.081,490,0.038,0.077,0.910,0.000,0.013,13888,9507,10,0.443,0.259,0.784,3733211,0.301,2.197,0.099,22.25,11668,358,0.556,0.298,0.055,1806542,1.00,0.59,0.628,0.372,0.000,30.0,49.0,70.0,338.0,21588,0.082,0.00,0.0021,0.000,3,0.525,0.000,0.253,0.237,4.79,5.38,5.36,0.00,0.000,1.00,1.00,1.00,0.536,0.00227,8.75,4.9378,264.61,103924.2,140078.7,2.884,5.6744,45.675,0.000,1.000,0.328,16.7,20.248,27.044,2633,13683.0,15.76,18.798,5.66,4.055,155.2,1.020,0.131,1.99,23.9502,18393.7,1.0455,0.3715,28.11,2.000,0.000,1.5122,0.0000,0.536,0.232,0.654,0.0000,5.52,1.06,16,25,36,169,19.0863,0.0035,0.5169,0.0000,0.0000,10.8953,100.00,90.0567,298.9642,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0021,0.0009,0.000002,78,0.7542,0.2409,0.0639,91,353,1502,0.0000,0.0000,0.0000,0.000,0.1369,0.1737,0.1261,0.0729,0.3862,0.0440,0.0000,0.00031,0.361,0.0111,0.992,0.770,2.50,0.784,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9185,0.0000,1.0222,0.00000,0.04969,0.5813,0.5808,0.3346,1.540,0.641,0.7148,0.8374,0.2652,0.0000,0.0000,0.0000,0.0000,0.1866,2.1746
220000,668,1.629,1.225,40.79,3979,3704,0,266,0,30812,98049.3,24498.3,0.267,0.550,0.062,0.121,146,48.36,21.08,0.00,0.00,9.51,5.21,3.28,5.42,13.03,8.83,0.00,0.00,0.203,0.086,393,0.078,0.097,0.879,0.001,0.022,3496,2472,4,0.626,0.177,0.716,1722991,0.303,2.430,0.124,10.03,3378,367,0.795,0.410,0.067,550593,1.00,0.78,0.659,0.341,0.000,24.0,48.0,72.0,162.0,17246,0.066,0.00,0.0011,0.000,1,0.419,0.000,0.177,0.139,4.37,5.12,5.12,0.00,0.000,1.00,1.00,1.00,0.426,0.00120,1.65,3.2731,183.97,104688.3,140078.7,0.015,3.0110,19.152,0.000,1.000,0.259,11.2,8.356,9.536,3332,17352.0,19.80,7.751,5.41,1.259,242.2,0.211,0.134,2.02,20.3144,13570.0,0.9595,0.3711,25.82,2.000,0.000,0.4878,0.0000,0.571,0.226,0.729,0.0000,5.31,0.97,14,25,36,85,7.8637,0.0034,0.4027,0.0000,0.0000,2.9167,100.00,100.7851,198.5899,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0016,0.0007,0.000001,109,0.7123,0.1108,0.1419,89,380,3900,0.0000,0.0000,0.0003,0.000,0.0228,0.2176,0.1072,0.0254,0.4700,0.0249,0.0000,-0.00022,0.527,0.0113,0.978,0.779,2.46,0.716,0.000,0.000,0.0000,0.000,0.000,0.0000,1.0053,0.0000,1.0531,0.00000,0.06467,0.5999,0.5995,0.3383,1.829,0.877,0.8204,0.2905,0.0799,0.0000,0.0000,0.0000,0.0000,0.1482,2.4042
230000,885,1.233,0.829,41.41,11754,10351,0,969,1,99992,261649.0,71323.3,0.245,0.593,0.072,0.091,120,45.89,18.50,0.00,0.00,9.38,4.50,2.40,3.36,12.36,6.85,0.00,0.00,0.205,0.072,556,0.081,0.070,0.918,0.000,0.012,12478,8705,8,0.647,0.047,0.749,4702634,0.291,2.040,0.085,24.67,10719,337,0.713,0.332,0.061,1986042,1.00,0.73,0.574,0.426,0.000,24.0,47.0,68.0,192.0,21369,0.082,0.00,0.0024,0.000,13,0.506,0.000,0.237,0.197,4.24,5.03,5.02,0.00,0.000,1.00,1.00,1.00,0.514,0.00219,8.61,7.4028,524.56,102234.8,140078.7,4.240,5.9135,50.223,0.000,1.000,0.337,19.1,21.367,28.760,2250,11420.0,18.86,20.665,5.16,2.859,124.2,0.866,0.138,2.00,25.2396,22337.1,1.3292,0.3691,24.15,2.000,0.000,1.5122,0.0000,0.619,0.157,0.846,0.0000,5.21,0.71,14,25,36,100,20.1149,0.0075,0.5017,0.0000,0.0000,8.1204,100.00,85.3984,284.9398,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0016,0.0007,0.000002,216,1.4365,0.3220,0.0951,76,308,2010,0.0000,0.0000,0.0003,0.001,0.0780,0.3502,0.2119,0.0836,0.3981,0.0480,0.0000,-0.00001,0.609,0.0115,0.993,0.804,2.13,0.749,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9896,0.0000,0.8861,0.00000,0.05157,0.6177,0.6173,0.2975,1.372,0.543,0.7480,0.7824,0.2527,0.0000,0.0000,0.0000,0.0000,0.1926,1.9880
240000,744,1.428,0.842,41.03,5035,4655,0,353,0,40318,122290.9,32216.6,0.276,0.562,0.080,0.082,150,46.28,17.16,0.00,0.00,9.14,4.68,2.54,4.06,12.73,6.34,0.00,0.00,0.195,0.079,392,0.113,0.075,0.902,0.003,0.020,4572,3019,6,0.415,0.290,0.702,2057169,0.274,2.025,0.084,12.02,4334,350,0.799,0.374,0.058,745439,1.00,0.59,0.676,0.324,0.000,28.0,48.0,68.0,163.0,18161,0.069,0.00,0.0013,0.000,6,0.421,0.000,0.184,0.144,4.17,5.00,4.99,0.00,0.000,1.00,1.00,1.00,0.428,0.00136,2.30,4.1522,182.95,107654.9,140078.7,0.454,3.2551,24.027,0.000,0.999,0.342,16.0,10.439,10.690,2325,11626.6,13.17,9.560,5.19,1.134,138.1,0.278,0.136,1.98,22.6703,16866.7,1.1343,0.3575,24.41,2.000,0.000,0.4878,0.0000,0.644,0.147,0.856,0.0000,5.14,0.83,15,25,36,95,9.8108,0.0043,0.4583,0.0000,0.0000,1.5695,100.00,101.2952,201.0471,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0015,0.0007,0.000001,168,0.9430,0.1559,0.1522,83,344,4622,0.0000,0.0000,0.0000,0.000,0.0330,0.2537,0.1400,0.0242,0.4690,0.0296,0.0000,-0.00010,0.570,0.0133,0.999,0.816,2.11,0.702,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9745,0.0000,0.7669,0.00000,0.05549,0.6172,0.6168,0.2941,1.457,0.558,0.7581,0.3783,0.0872,0.0000,0.0000,0.0000,0.0000,0.1584,2.0062
250000,842,1.126,0.766,41.29,10250,9177,0,720,0,81409,251505.4,63888.0,0.230,0.586,0.088,0.097,131,45.48,19.11,0.00,0.00,8.75,4.21,2.35,3.75,12.82,7.92,0.00,0.00,0.196,0.074,539,0.076,0.065,0.924,0.000,0.011,10349,6691,11,0.420,0.239,0.762,4362480,0.274,1.934,0.075,24.27,9083,344,0.785,0.310,0.040,1875029,1.00,0.73,0.552,0.447,0.000,26.0,47.0,68.0,282.0,20136,0.077,0.00,0.0023,0.000,7,0.497,0.000,0.208,0.170,4.14,5.03,4.99,0.00,0.000,1.00,1.00,1.00,0.504,0.00220,7.99,7.5071,427.54,104506.2,140078.7,6.911,5.4231,48.614,0.000,0.998,0.395,20.4,20.775,29.917,2127,10377.1,19.60,19.766,5.13,2.240,112.6,0.770,0.132,2.02,25.2880,21292.5,1.3231,0.3537,23.91,2.000,0.000,1.5122,0.0000,0.628,0.141,0.830,0.0000,5.19,0.70,14,25,36,141,19.5867,0.0122,0.5131,0.0000,0.0000,6.7334,100.00,88.3850,288.2526,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0015,0.0007,0.000002,255,1.5687,0.3349,0.1154,82,316,2742,0.0000,0.0000,0.0001,0.000,0.0725,0.3689,0.2275,0.0867,0.4071,0.0483,0.0000,0.00040,0.545,0.0103,0.996,0.809,2.05,0.762,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9573,0.0000,0.7498,0.00000,0.05255,0.6184,0.6180,0.3176,1.333,0.454,0.7470,0.6979,0.2198,0.0000,0.0000,0.0000,0.0000,0.1771,1.8894
