step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
40000,1,162,45.04,0.79,16.57,2.50,20.79,0.19,1.21,0.056,0.076,30913.5,9817.9,3,67,5.67,1.23,1.18,0.4317,62.60,38702.8,0.0000,2.9951,5461,3.5922,688,0.1265,233.2,81.35,0.9290,0.0,0.0000,1.000,0.2025,0.7989,0.1510
40000,2,137,44.50,0.44,15.74,2.18,20.96,0.00,1.16,0.000,0.061,21041.3,5549.3,3,84,5.54,1.16,1.17,0.2805,38.05,37259.7,0.0000,1.9513,5461,3.5922,567,0.0757,118.7,53.21,1.7640,0.0,0.0000,1.000,0.0207,0.6845,0.1073
50000,0,333,44.13,1.78,10.77,0.42,19.63,0.62,1.43,0.177,0.124,118389.8,57266.1,3,51,4.98,1.53,1.34,1.9903,48.19,39377.5,0.0000,11.6412,5462,9.3977,840,0.9381,2595.7,165.42,0.5290,0.0,0.0000,1.000,0.7635,0.9429,0.7387
50000,1,303,44.10,1.77,11.71,0.28,19.44,0.70,1.46,0.211,0.116,111313.1,54781.2,3,57,4.96,1.68,1.32,1.9726,112.37,37593.3,0.0000,10.9930,5461,9.3960,837,0.8736,2461.2,81.35,3.7815,0.0,0.0000,1.000,0.2025,0.8957,0.6985
50000,2,200,43.38,1.08,10.48,0.34,18.61,0.28,1.22,0.075,0.069,80832.2,35089.9,4,62,4.66,1.29,1.23,1.2138,44.77,35775.4,0.0000,8.0489,5461,9.3960,674,0.5205,1363.1,53.21,7.5024,0.0,0.0000,1.000,0.0207,0.7780,0.5117
60000,0,209,40.88,0.15,13.83,0.29,20.89,0.03,1.02,0.010,0.085,61630.3,12182.6,3,32,5.44,1.02,1.02,0.5305,41.57,41221.9,0.0000,5.9879,5462,3.6764,562,0.2306,521.7,165.42,0.2028,0.0,0.0000,1.000,0.7635,0.6428,0.2169
60000,1,165,40.71,0.58,14.76,0.10,21.50,0.09,1.15,0.024,0.070,31978.7,6492.6,3,73,5.37,1.20,1.16,0.4125,40.46,40113.9,0.0000,3.0305,5461,3.6758,527,0.0918,189.1,81.35,0.9296,0.0,0.0000,1.000,0.2025,0.6083,0.1326
60000,2,150,40.88,0.79,14.39,0.09,20.07,0.03,1.12,0.013,0.060,21516.8,4210.7,3,75,5.51,1.02,1.31,0.2794,34.55,38533.2,0.0000,1.9345,5461,3.6758,261,0.0500,84.7,53.21,1.7496,0.0,0.0000,1.000,0.0207,0.3890,0.1031
70000,0,351,34.58,3.92,12.62,0.77,17.08,1.35,2.00,0.316,0.136,117036.7,70353.8,4,58,5.15,2.28,1.33,2.1009,85.01,41108.4,0.0000,11.5889,5462,9.3260,714,0.8317,2505.1,165.42,0.5144,0.0,0.0000,1.000,0.7635,0.8169,0.7948
70000,1,212,33.55,3.13,11.45,0.65,16.30,1.07,1.84,0.250,0.079,110302.5,62987.4,3,51,4.75,2.22,1.34,1.9624,82.49,38860.2,0.0000,10.9973,5461,9.3243,784,0.7812,2326.9,81.35,3.7570,0.0,0.0000,1.000,0.2025,0.8967,0.7296
70000,2,199,32.82,3.81,12.44,0.46,13.75,1.30,2.02,0.312,0.069,80052.8,44497.2,3,71,4.94,2.39,1.31,1.4188,61.37,36885.0,0.0000,8.0936,5461,9.3243,543,0.4316,1237.9,53.21,7.4531,0.0,0.0000,1.000,0.0207,0.6959,0.5407
80000,0,198,32.71,1.32,14.65,1.01,25.34,0.38,1.31,0.086,0.095,62889.5,13472.8,2,35,6.14,1.36,1.14,0.5104,34.39,42594.6,0.0000,6.0568,5462,3.7327,307,0.1966,526.0,165.42,0.1998,0.0,0.0000,1.000,0.7635,0.4176,0.2162
80000,1,142,32.12,1.67,14.60,0.43,24.80,0.54,1.46,0.120,0.069,33273.5,7102.8,3,75,6.05,1.46,1.18,0.3114,29.14,41463.1,0.0000,3.0285,5461,3.7320,241,0.0760,194.5,81.35,0.9502,0.0,0.0000,1.000,0.2025,0.3695,0.1414
80000,2,110,30.69,1.25,14.17,0.75,24.86,0.41,1.29,0.100,0.051,21588.6,4179.7,2,82,6.00,1.31,1.18,0.2383,22.60,39943.9,0.0000,1.9283,5461,3.7320,162,0.0328,82.2,53.21,1.7197,0.0,0.0000,1.000,0.0207,0.2821,0.1059
90000,0,294,33.48,1.97,12.02,0.43,14.74,0.70,1.54,0.184,0.098,116659.2,59697.2,2,42,4.77,1.67,1.28,1.8808,72.42,41233.7,0.0000,11.7410,5462,9.4063,744,0.5511,1949.6,165.42,0.5273,0.0,0.0000,1.000,0.7635,0.8387,0.6958
90000,1,274,33.76,2.29,10.86,0.46,16.74,0.80,1.64,0.219,0.095,109772.5,55278.4,2,68,4.89,1.84,1.23,1.7822,74.53,39226.0,0.0000,11.0413,5461,9.4045,623,0.5348,1896.5,81.35,3.6782,0.0,0.0000,1.000,0.2025,0.7588,0.6351
90000,2,184,36.82,3.71,14.09,0.85,15.99,1.33,1.99,0.315,0.074,78556.0,34107.3,3,74,5.12,2.34,1.23,1.1292,49.60,37106.4,0.0000,8.0717,5461,9.4045,607,0.3431,1081.2,53.21,7.3730,0.0,0.0000,1.000,0.0207,0.7893,0.4687
100000,0,210,33.71,0.45,14.49,0.88,21.77,0.14,1.08,0.038,0.091,62171.2,14621.1,4,25,5.69,1.10,1.03,0.5810,61.15,42257.2,0.0000,6.0235,5462,3.6567,388,0.1956,534.7,165.42,0.2122,0.0,0.0000,1.000,0.7635,0.5015,0.2022
100000,1,182,32.98,0.98,14.01,0.66,21.88,0.22,1.24,0.066,0.077,32647.8,7677.1,4,80,5.90,1.32,1.20,0.3636,41.11,41158.9,0.0000,3.0497,5461,3.6560,284,0.0710,185.2,81.35,0.9427,0.0,0.0000,1.000,0.2025,0.3819,0.1379
100000,2,109,33.80,0.36,17.67,0.68,20.97,0.20,1.05,0.055,0.050,22181.4,4553.7,4,68,6.18,1.09,1.01,0.2248,20.02,39571.8,0.0000,1.9450,5461,3.6560,194,0.0374,99.7,53.21,1.7318,0.0,0.0000,1.000,0.0207,0.2992,0.0989
110000,0,296,37.07,1.30,11.78,0.15,15.34,0.44,1.30,0.128,0.096,116449.8,54039.5,3,53,4.65,1.39,1.18,1.8146,49.40,40798.7,0.0000,11.6881,5462,9.4408,716,0.4337,1606.0,165.42,0.5189,0.0,0.0000,1.000,0.7635,0.8272,0.5394
110000,1,278,39.68,1.47,12.60,0.10,16.21,0.40,1.36,0.129,0.096,109906.0,48585.9,4,61,4.88,1.47,1.24,1.6028,40.69,38699.7,0.0000,11.0984,5461,9.4391,708,0.4300,1547.2,81.35,3.6639,0.0,0.0000,1.000,0.2025,0.8008,0.5034
110000,2,187,38.22,1.25,12.67,0.09,15.50,0.28,1.28,0.070,0.064,79913.2,30054.2,4,69,4.80,1.36,1.19,1.0066,41.64,36733.4,0.0000,8.1398,5461,9.4391,544,0.2289,768.4,53.21,7.3492,0.0,0.0000,1.000,0.0207,0.6381,0.3603
120000,0,245,35.92,1.00,13.13,0.15,18.79,0.37,1.22,0.106,0.093,61790.1,18089.3,9,34,5.16,1.25,1.20,0.7363,72.61,42391.6,0.0000,6.0182,5462,3.6485,448,0.2068,472.8,165.42,0.2056,0.0,0.0000,1.000,0.7635,0.5425,0.2331
120000,1,168,36.88,1.29,14.12,0.47,21.52,0.65,1.27,0.173,0.073,31656.2,7031.0,9,71,5.81,1.34,1.19,0.3218,28.14,40961.0,0.0000,3.0207,5461,3.6479,478,0.0839,174.0,81.35,0.9458,0.0,0.0000,1.000,0.2025,0.5512,0.1312
120000,2,126,33.66,0.83,13.40,0.04,21.57,0.60,1.13,0.159,0.051,20819.7,4354.2,7,64,5.40,1.19,1.07,0.2707,10.09,39338.9,0.0000,1.9611,5461,3.6479,356,0.0424,87.9,53.21,1.7451,0.0,0.0000,1.000,0.0207,0.4260,0.0974
130000,0,293,36.64,3.19,11.15,0.52,15.22,1.01,1.76,0.263,0.100,117776.1,53367.0,8,58,4.80,1.96,1.49,1.7450,54.81,40949.3,0.0000,11.8320,5462,9.5580,764,0.4289,1563.2,165.42,0.5087,0.0,0.0000,1.000,0.7635,0.8866,0.5795
130000,1,270,35.52,3.50,11.68,0.50,15.12,1.26,1.93,0.319,0.098,110734.2,50258.6,7,47,4.89,2.22,1.38,1.6554,94.99,39119.7,0.0000,11.0928,5461,9.5563,697,0.4160,1431.1,81.35,3.6779,0.0,0.0000,1.000,0.2025,0.8054,0.5256
130000,2,176,36.49,3.85,12.31,0.47,15.25,1.24,2.03,0.335,0.062,79940.8,30641.7,8,81,5.09,2.29,1.65,1.0465,49.62,37125.3,0.0000,8.1544,5461,9.5563,674,0.2406,783.1,53.21,7.3739,0.0,0.0000,1.000,0.0207,0.7869,0.3661
140000,0,269,37.37,1.62,11.12,0.44,19.13,0.52,1.37,0.138,0.100,62082.3,15537.8,4,38,5.06,1.51,1.17,0.6262,48.78,41422.2,0.0000,6.0303,5462,3.5965,523,0.2168,521.9,165.42,0.2014,0.0,0.0000,1.000,0.7635,0.5829,0.2105
140000,1,183,37.91,1.30,11.96,0.13,21.31,0.44,1.32,0.104,0.072,31802.5,6676.0,4,70,5.25,1.42,1.18,0.3056,110.78,40232.3,0.0000,3.0447,5461,3.5959,501,0.0803,186.0,81.35,0.9287,0.0,0.0000,1.000,0.2025,0.5768,0.1257
140000,2,111,35.75,0.52,13.01,0.18,20.51,0.33,1.10,0.090,0.044,21632.1,4284.1,4,78,5.32,1.12,1.04,0.2205,49.85,38750.1,0.0000,1.9603,5461,3.5959,340,0.0480,107.2,53.21,1.7459,0.0,0.0000,1.000,0.0207,0.4279,0.0958
150000,0,263,36.75,3.57,12.08,0.14,18.13,1.48,1.94,0.384,0.101,118844.6,50657.5,6,45,5.25,2.31,1.30,1.7675,97.75,42196.6,0.0000,11.8047,5462,9.7988,601,0.4325,1630.8,165.42,0.5066,0.0,0.0000,1.000,0.7635,0.6831,0.5748
150000,1,253,34.14,2.86,11.87,0.24,17.08,1.29,1.71,0.364,0.094,112471.1,45867.5,6,72,5.07,2.07,1.17,1.5304,53.79,40057.9,0.0000,11.1412,5461,9.7970,512,0.4058,1499.8,81.35,3.6887,0.0,0.0000,1.000,0.2025,0.6132,0.5328
150000,2,135,33.39,1.84,12.21,0.09,19.99,1.23,1.42,0.333,0.053,81370.2,28372.1,5,77,5.48,1.62,1.08,0.9711,26.73,37940.0,0.0000,8.1413,5461,9.7970,369,0.2186,782.4,53.21,7.3478,0.0,0.0000,1.000,0.0207,0.5076,0.3869
160000,0,257,31.26,0.35,10.35,0.12,15.44,0.04,1.08,0.012,0.077,62070.3,15824.9,7,40,4.34,1.08,1.08,0.6989,50.16,42115.0,0.0000,6.1053,5462,3.5433,451,0.1769,434.3,165.42,0.2016,0.0,0.0000,1.000,0.7635,0.5016,0.2107
160000,1,202,35.80,0.06,11.94,0.28,19.95,0.00,1.00,0.000,0.074,31108.9,6629.2,7,84,5.10,1.00,1.01,0.3421,27.55,40731.8,0.0000,3.0248,5461,3.5426,425,0.0548,139.0,81.35,0.9203,0.0,0.0000,1.000,0.2025,0.4659,0.1216
160000,2,119,35.05,0.24,12.82,0.31,21.00,0.03,1.05,0.008,0.047,20203.3,3574.3,6,72,5.23,1.06,1.07,0.2167,25.38,39010.7,0.0000,1.9637,5461,3.5426,337,0.0325,77.2,53.21,1.7481,0.0,0.0000,1.000,0.0207,0.4119,0.0809
170000,0,399,43.36,1.89,11.80,0.19,16.16,0.35,1.39,0.128,0.136,118981.2,58690.4,12,78,4.85,1.48,1.39,1.8922,58.58,40293.9,0.0000,11.8702,5462,9.5034,658,0.5843,1791.5,165.42,0.5333,0.0,0.0000,1.000,0.7635,0.7304,0.7210
170000,1,332,42.41,1.36,11.13,0.00,16.03,0.24,1.23,0.069,0.110,111922.0,50875.9,11,70,4.89,1.27,1.20,1.6878,71.51,38094.6,0.0000,11.2428,5461,9.5017,713,0.5892,1730.8,81.35,3.8085,0.0,0.0000,1.000,0.2025,0.8147,0.6474
170000,2,231,41.96,1.41,11.09,0.00,16.69,0.22,1.25,0.065,0.077,80293.0,33912.5,10,65,4.91,1.33,1.20,1.0931,48.97,35836.8,0.0000,8.1578,5461,9.5017,624,0.3451,971.7,53.21,7.4821,0.0,0.0000,1.000,0.0207,0.7409,0.4715
180000,0,178,31.46,0.10,14.75,0.54,22.99,0.00,1.00,0.000,0.080,62302.1,9533.1,4,23,6.16,1.00,1.01,0.5777,43.90,41643.9,0.0000,6.0538,5462,3.6677,291,0.1391,375.9,165.42,0.2090,0.0,0.0000,1.000,0.7635,0.3982,0.1726
180000,1,131,30.03,0.11,15.56,0.47,22.18,0.00,1.01,0.000,0.057,32768.2,4931.1,1,78,6.46,1.00,1.02,0.3686,29.53,40461.7,0.0000,2.9925,5461,3.6671,212,0.0530,145.7,81.35,0.9146,0.0,0.0000,1.000,0.2025,0.3038,0.1220
180000,2,109,29.33,0.07,14.61,0.08,22.41,0.05,1.01,0.009,0.046,22369.6,3270.2,1,87,5.85,1.01,1.01,0.3094,23.44,38869.6,0.0000,1.9582,5461,3.6671,131,0.0261,65.2,53.21,1.7435,0.0,0.0000,1.000,0.0207,0.2340,0.0934
190000,0,341,44.93,1.16,11.77,0.15,13.91,0.13,1.26,0.053,0.105,116559.3,57830.9,5,61,4.57,1.28,1.25,2.0657,75.91,41038.4,0.0000,11.6878,5462,9.3105,556,0.2724,1137.0,165.42,0.5142,0.0,0.0000,1.000,0.7635,0.6261,0.5371
190000,1,299,44.04,0.88,11.90,0.17,14.11,0.28,1.18,0.087,0.093,110457.7,52359.0,4,86,4.55,1.27,1.14,1.9963,80.46,38856.1,0.0000,11.1217,5461,9.3088,534,0.2999,1207.8,81.35,3.6350,0.0,0.0000,1.000,0.2025,0.6143,0.5129
190000,2,206,42.95,1.06,12.17,0.34,15.84,0.21,1.18,0.087,0.069,80136.6,32394.7,5,79,4.70,1.21,1.11,1.3525,44.82,36591.4,0.0000,8.0897,5461,9.3088,369,0.1726,642.8,53.21,7.2589,0.0,0.0000,1.000,0.0207,0.4186,0.3676
200000,0,215,31.88,0.60,11.63,0.11,20.80,0.02,1.12,0.005,0.082,61745.6,15619.1,4,20,5.61,1.09,1.16,0.7501,60.39,42009.4,0.0000,6.0734,5462,3.5874,307,0.1573,433.0,165.42,0.2042,0.0,0.0000,1.000,0.7635,0.4385,0.1948
200000,1,149,28.33,0.46,12.64,0.17,19.49,0.03,1.08,0.007,0.055,31708.7,6607.5,3,81,5.58,1.06,1.12,0.4261,47.39,40632.1,0.0000,3.0290,5461,3.5867,237,0.0503,130.3,81.35,0.9342,0.0,0.0000,1.000,0.2025,0.3608,0.1217
200000,2,115,27.83,0.19,12.27,0.01,20.43,0.05,1.03,0.009,0.043,20305.2,3175.0,3,104,5.92,1.02,1.06,0.2687,46.93,38937.4,0.0000,1.9544,5461,3.5867,170,0.0223,56.2,53.21,1.7324,0.0,0.0000,1.000,0.0207,0.2823,0.0798
210000,0,322,38.49,0.93,10.26,0.19,11.42,0.17,1.28,0.065,0.084,117648.3,64844.9,8,59,4.02,1.32,1.21,2.2902,63.44,40446.9,0.0000,11.8829,5462,9.3418,792,0.4699,1761.9,165.42,0.5321,0.0,0.0000,1.000,0.7635,0.9365,0.7325
210000,1,307,34.31,1.10,9.47,0.22,13.17,0.21,1.33,0.081,0.084,111113.1,56952.7,9,75,4.21,1.37,1.24,2.0224,95.20,38590.3,0.0000,11.2212,5461,9.3401,692,0.4482,1711.5,81.35,3.6822,0.0,0.0000,1.000,0.2025,0.8262,0.6565
210000,2,188,33.34,0.31,10.01,0.11,12.73,0.08,1.10,0.027,0.050,80088.8,36601.2,8,63,4.26,1.08,1.12,1.4291,77.15,36487.0,0.0000,8.1647,5461,9.3401,503,0.2525,925.4,53.21,7.3848,0.0,0.0000,1.000,0.0207,0.6579,0.4893
220000,0,213,30.59,0.43,12.41,0.38,17.74,0.02,1.09,0.005,0.076,62808.1,13986.7,2,25,5.19,1.07,1.14,0.7671,64.18,40929.3,0.0000,6.0648,5462,3.5089,407,0.1989,600.6,165.42,0.2128,0.0,0.0000,1.000,0.7635,0.5632,0.2020
220000,1,152,28.67,0.28,12.39,0.33,19.41,0.00,1.04,0.000,0.056,32678.2,5982.9,2,92,5.85,1.01,1.09,0.4725,53.11,39917.1,0.0000,3.0365,5461,3.5082,286,0.0713,208.5,81.35,0.9236,0.0,0.0000,1.000,0.2025,0.4212,0.1267
220000,2,105,26.91,0.14,11.89,0.08,20.28,0.00,1.02,0.000,0.039,21408.1,3899.1,1,91,5.47,1.00,1.04,0.4139,92.69,38543.9,0.0000,1.9644,5461,3.5082,216,0.0347,93.9,53.21,1.7497,0.0,0.0000,1.000,0.0207,0.3432,0.0922
230000,0,320,33.98,0.19,11.06,0.09,14.99,0.02,1.05,0.006,0.097,118477.8,57904.4,2,63,4.40,1.04,1.08,2.0935,61.39,40939.9,0.0000,11.8160,5462,9.4647,709,0.4596,1987.3,165.42,0.5300,0.0,0.0000,1.000,0.7635,0.8204,0.6844
230000,1,284,34.55,0.77,11.34,0.40,14.35,0.06,1.19,0.014,0.086,111818.3,52847.7,2,75,4.45,1.20,1.21,2.0774,92.55,39012.8,0.0000,11.1758,5461,9.4630,613,0.4656,1942.0,81.35,3.6402,0.0,0.0000,1.000,0.2025,0.7022,0.6149
230000,2,199,32.33,0.22,10.32,0.06,15.83,0.00,1.06,0.000,0.060,80697.0,31375.6,2,72,4.64,1.03,1.09,1.4446,32.99,37039.6,0.0000,8.1537,5461,9.4630,464,0.2697,1064.7,53.21,7.3546,0.0,0.0000,1.000,0.0207,0.6110,0.4391
240000,0,205,33.00,0.30,13.84,0.05,18.04,0.00,1.04,0.000,0.076,63096.2,11038.5,2,21,5.50,1.00,1.09,0.6441,92.72,41969.0,0.0000,6.0863,5462,3.5911,355,0.1405,425.6,165.42,0.2050,0.0,0.0000,1.000,0.7635,0.4055,0.1771
240000,1,162,32.48,0.58,13.49,0.05,17.78,0.00,1.14,0.000,0.059,32375.4,5450.3,2,77,5.29,1.07,1.16,0.4418,39.12,40842.1,0.0000,3.0076,5461,3.5905,210,0.0506,156.3,81.35,0.9171,0.0,0.0000,1.000,0.2025,0.2926,0.1164
240000,2,123,27.95,0.02,11.89,0.18,16.59,0.00,1.01,0.000,0.040,21746.2,3005.9,2,102,4.93,1.00,1.01,0.3279,26.93,39149.3,0.0000,1.9563,5461,3.5905,123,0.0274,82.4,53.21,1.7362,0.0,0.0000,1.000,0.0207,0.2180,0.0907
250000,0,297,39.24,0.63,11.99,0.00,16.23,0.02,1.12,0.007,0.099,114210.1,46582.7,1,56,5.19,1.07,1.19,1.9347,32.75,40663.9,0.0000,11.5536,5462,9.1565,737,0.3744,1275.9,165.42,0.5062,0.0,0.0000,1.000,0.7635,0.8421,0.5028
250000,1,261,38.95,0.95,11.20,0.00,16.41,0.00,1.17,0.000,0.084,108501.9,43303.3,1,53,5.26,1.04,1.31,1.7924,56.43,38764.4,0.0000,10.9932,5461,9.1548,637,0.3751,1312.4,81.35,3.5881,0.0,0.0000,1.000,0.2025,0.7462,0.4664
250000,2,190,38.00,0.82,11.83,0.00,15.57,0.05,1.14,0.016,0.062,78448.4,26506.2,1,69,5.28,1.12,1.19,1.2649,19.63,36735.9,0.0000,7.9645,5461,9.1548,380,0.1822,614.8,53.21,7.1613,0.0,0.0000,1.000,0.0207,0.4795,0.3462
260000,0,245,30.86,0.09,11.16,0.00,15.13,0.00,1.02,0.000,0.074,62578.7,11402.5,2,40,5.00,1.01,1.02,0.8329,44.54,40594.9,0.0000,6.0951,5462,3.4514,502,0.1677,464.0,165.42,0.2018,0.0,0.0000,1.000,0.7635,0.5567,0.1729
260000,1,170,30.95,0.12,11.76,0.11,14.58,0.00,1.02,0.000,0.052,32100.4,4726.2,1,95,4.91,1.01,1.03,0.4128,44.67,39446.7,0.0000,3.0380,5461,3.4507,365,0.0560,148.4,81.35,0.9200,0.0,0.0000,1.000,0.2025,0.4430,0.1062
260000,2,136,30.87,0.66,11.22,0.00,14.01,0.00,1.15,0.000,0.040,20460.2,2716.3,1,102,4.95,1.04,1.20,0.3249,54.74,38086.1,0.0000,1.9464,5461,3.4507,218,0.0221,58.7,53.21,1.7148,0.0,0.0000,1.000,0.0207,0.3014,0.0754
270000,0,282,40.52,0.55,12.66,0.02,14.90,0.01,1.10,0.007,0.092,116105.0,43631.0,2,54,5.15,1.01,1.15,1.8629,73.90,38839.4,0.0000,11.6885,5462,9.2443,814,0.3460,1400.3,165.42,0.5017,0.0,0.0000,1.000,0.7635,0.9052,0.4624
270000,1,250,45.86,0.96,16.00,0.00,13.59,0.00,1.16,0.004,0.085,109088.6,40229.5,2,50,5.40,1.08,1.27,1.8859,70.22,37112.4,0.0000,11.0873,5461,9.2426,818,0.3733,1424.0,81.35,3.6574,0.0,0.0000,1.000,0.2025,0.9659,0.4168
270000,2,192,44.52,1.25,15.21,0.00,13.22,0.01,1.28,0.005,0.067,79545.7,26214.8,2,71,5.23,1.14,1.49,1.3163,94.51,35245.4,0.0000,8.1670,5461,9.2426,632,0.2097,750.0,53.21,7.3670,0.0,0.0000,1.000,0.0207,0.7467,0.3007
280000,0,257,35.27,0.30,10.02,0.00,17.35,0.00,1.03,0.000,0.081,62811.3,10955.2,3,33,5.06,1.01,1.08,0.9068,114.14,40548.7,0.0000,6.0548,5462,3.4793,458,0.1956,478.1,165.42,0.2023,0.0,0.0000,1.000,0.7635,0.5058,0.1631
280000,1,169,33.37,0.22,10.25,0.06,16.89,0.00,1.04,0.000,0.053,32441.2,6285.3,3,83,5.05,1.00,1.06,0.5443,82.87,39235.4,0.0000,2.9802,5461,3.4787,437,0.0789,185.6,81.35,0.9395,0.0,0.0000,1.000,0.2025,0.5023,0.1144
280000,2,142,32.65,0.43,11.30,0.00,15.83,0.03,1.11,0.007,0.045,21586.6,3909.0,3,90,5.06,1.05,1.13,0.4662,33.31,37581.9,0.0000,1.9654,5461,3.4787,328,0.0481,92.2,53.21,1.7487,0.0,0.0000,1.000,0.0207,0.4028,0.0776
290000,0,324,41.10,0.78,12.07,0.08,15.40,0.04,1.13,0.015,0.104,116060.8,43452.8,4,61,5.02,1.05,1.20,2.1464,84.18,39948.6,0.0000,11.6467,5462,9.2159,690,0.3934,1456.1,165.42,0.5084,0.0,0.0000,1.000,0.7635,0.7968,0.4621
290000,1,282,45.36,0.60,14.19,0.00,15.57,0.01,1.14,0.007,0.099,109683.5,40341.5,4,73,4.97,1.08,1.17,1.9548,39.23,38218.6,0.0000,10.9785,5461,9.2142,628,0.4065,1476.3,81.35,3.6608,0.0,0.0000,1.000,0.2025,0.7299,0.4358
290000,2,234,41.66,0.43,11.99,0.01,15.34,0.02,1.09,0.009,0.074,80088.5,23121.3,4,85,4.94,1.05,1.10,1.3054,56.80,36051.5,0.0000,8.0626,5461,9.2142,467,0.1896,673.2,53.21,7.2176,0.0,0.0000,1.000,0.0207,0.5495,0.2895
300000,0,257,30.06,0.28,12.25,0.11,12.65,0.00,1.04,0.000,0.075,62229.6,11609.7,2,36,4.86,1.00,1.09,0.9166,68.08,41778.2,0.0000,6.1024,5462,3.5397,511,0.1589,439.2,165.42,0.2043,0.0,0.0000,1.000,0.7635,0.5898,0.1764
300000,1,189,30.74,0.86,12.15,0.00,12.79,0.00,1.13,0.000,0.056,31913.9,4862.3,2,89,4.80,1.00,1.27,0.5987,121.31,40413.1,0.0000,3.0423,5461,3.5391,387,0.0477,134.6,81.35,0.9324,0.0,0.0000,1.000,0.2025,0.4672,0.1037
300000,2,163,27.46,0.15,10.30,0.00,13.43,0.00,1.02,0.000,0.044,21076.7,2672.2,2,107,4.56,1.00,1.04,0.3667,49.12,38622.5,0.0000,1.9531,5461,3.5391,175,0.0229,62.8,53.21,1.7312,0.0,0.0000,1.000,0.0207,0.2709,0.0790
