step,mass,born_size,born_hard,born_muscle,born_sensor,born_digestive,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace,rich,born_rich
100000,51.98,36,0,16,0,20,0,14,0,12,0,1.00,0,0.269,5771,0.02,158.79,29.98,199,12,12,0,1.00,1.00,1.00,4,6,6,16.7,8.238,26,1.999,0.762,6,1.000,10,60.63,-60.25,0,0.0000,0.705,0.0000,2788,0.5548,0,1
100000,10.00,25,0,11,0,14,0,0,0,5,0,1.00,10,0.000,5364,-0.00,160.09,74.04,266,12,12,0,1.00,1.00,1.00,1,2,3,22.3,18.867,5,2.000,0.792,5,1.000,13,45.48,44.00,0,0.0000,0.665,0.0000,3197,1.0000,0,1
100000,2.00,25,0,9,0,16,0,0,0,1,0,1.00,16,0.000,5257,0.00,163.74,73.44,309,12,12,0,1.00,1.00,1.00,1,1,1,14.3,4.977,1,2.000,0.764,5,1.000,19,30.65,-14.50,0,0.0000,0.781,0.0000,3177,1.0000,1,0
100000,4.00,25,0,14,0,11,0,0,0,2,0,1.00,14,0.000,4943,0.00,158.87,94.29,266,12,12,0,1.00,1.00,1.00,2,2,1,41.0,13.095,2,2.000,0.820,5,1.000,13,20.47,-9.75,0,0.0000,0.649,0.0000,3201,1.0000,1,1
100000,18.00,25,0,11,0,14,0,3,0,6,0,1.00,2,0.167,4777,2.55,123.89,56.62,266,12,12,0,1.00,1.00,1.00,4,5,4,16.4,17.778,9,2.000,0.792,5,1.000,11,63.51,23.50,0,0.0000,0.665,0.0000,3112,0.9429,1,1
100000,43.99,25,0,14,0,11,0,14,0,8,0,1.00,0,0.318,4421,0.00,111.11,54.84,246,12,12,0,1.00,1.00,1.00,4,5,5,61.7,38.387,22,2.000,0.713,5,1.000,3,19.76,12.25,0,0.0000,0.559,0.0000,2554,0.6031,0,1
100000,3.16,30,0,11,0,19,0,0,0,3,0,1.00,16,0.000,4265,0.95,184.88,31.14,306,12,12,0,1.00,1.00,1.00,1,2,2,40.3,15.825,3,1.055,0.649,6,1.000,22,54.41,-44.00,0,0.0201,0.000,0.0000,3289,1.0000,1,1
100000,13.20,25,0,6,0,19,0,3,0,8,0,1.00,0,0.227,3767,2.32,135.78,27.46,313,12,12,0,1.00,1.00,1.00,3,5,5,23.3,21.078,11,1.200,0.610,5,1.000,6,42.98,-21.00,0,0.0000,0.000,0.0000,2898,1.0000,0,1
100000,47.99,25,0,12,0,13,0,12,0,12,0,1.00,0,0.250,3689,0.00,115.61,36.16,266,12,12,0,1.00,1.00,1.00,4,5,5,38.4,27.616,24,2.000,0.808,5,1.000,1,39.97,-38.50,0,0.0000,0.574,0.0000,2087,0.5774,1,0
100000,22.42,28,0,10,0,18,0,6,0,11,0,1.00,2,0.268,3633,0.00,143.79,12.21,306,12,12,0,1.00,1.00,1.00,3,5,6,15.6,27.550,17,1.319,0.599,6,1.000,6,50.69,28.00,0,0.0104,0.000,0.0000,2536,0.8448,1,1
100000,37.99,25,0,9,0,16,0,8,0,11,0,1.00,0,0.211,3621,0.00,161.76,4.27,256,12,12,0,1.00,1.00,1.00,4,5,5,58.7,71.325,19,1.999,0.882,5,1.000,3,29.65,9.75,0,0.0627,0.866,0.0000,2085,0.6490,1,1
100000,32.00,16,0,7,0,9,0,7,0,9,0,1.00,0,0.219,3477,0.05,78.41,26.16,266,12,12,0,1.00,1.00,1.00,4,4,4,22.7,14.168,16,2.000,0.911,4,1.000,0,8.72,-4.00,0,0.0000,0.749,0.0000,2458,0.7071,1,1
100000,35.98,25,6,9,0,10,5,7,0,1,3,2.83,2,0.195,3455,0.00,73.77,19.37,256,12,12,3,3.75,1.00,3.20,3,5,4,34.1,7.269,13,1.999,0.940,5,1.000,1,28.44,-3.25,0,0.0422,0.796,0.0000,2003,0.6668,1,1
100000,19.96,25,0,7,0,18,0,2,0,8,0,1.00,2,0.100,3420,0.00,128.25,7.13,256,12,12,0,1.00,1.00,1.00,4,5,4,27.0,25.306,10,1.996,0.645,5,1.000,3,35.01,-35.00,0,0.0705,0.886,0.0000,2295,0.8954,0,1
