step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned,rich,plant_rich,plant_thin,pop_rich,hunger_rich,hunger_thin,fouled,foul_mean,foul_p90,foul_free,covered,plant_std
10000,709,1.264,1.099,11.84,22882,22243,0,896,490,232352,406452.2,131711.2,0.120,0.580,0.169,0.131,132,54.42,33.80,0.50,2.47,18.73,18.48,2.07,4.63,22.01,12.81,0.30,1.19,0.316,0.167,546,0.038,0.047,0.942,0.000,0.011,52469,46076,8,0.162,0.653,0.320,2012277,0.274,2.364,0.113,28.54,19474,531,0.567,0.174,0.196,2237636,1.10,2.71,0.082,0.540,0.063,20.9,45.8,109.2,201.2,30704,0.117,0.00,0.0026,0.121,176,0.547,0.000,0.557,0.585,6.39,7.43,7.34,0.38,0.075,1.13,1.05,1.12,0.562,0.00422,8.42,12.7596,239.78,95540.2,140135.6,0.021,9.0724,73.228,0.000,1.000,0.000,14867.2,32.637,26.692,2837,15568.6,21.19,34.119,7.86,3.619,132.8,0.770,0.136,2.00,14.1711,10047.3,0.4476,0.2877,43.31,1.240,0.200,1.5488,0.0000,0.536,0.114,0.532,0.0000,8.06,1.37,18,39,76,142,31.9992,0.0007,0.5543,0.0000,0.0000,10.1491,100.00,58.2616,79.7591,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3458,0.0000,0.0000,0.0034,0.0015,0.000006,7,0.1466,0.0832,0.0300,91,304,782,0.0000,0.0000,0.0848,0.344,1.3785,0.0242,0.3345,0.0903,0.3400,0.0803,0.0000,0.00058,0.339,0.0067,0.520,0.073,1.59,0.320,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7758,0.0000,1.2294,0.00000,0.08764,0.6426,0.6419,1.0000,1.077,0.000,1.0000,2.2243,0.0000,0.0000,0.0000,0.0000,0.0000,0.2372,2.3467
20000,560,1.098,0.690,12.19,4987,4863,0,258,6,63147,113381.9,30866.2,0.081,0.817,0.085,0.017,179,40.97,23.14,0.30,1.21,14.00,9.26,0.95,3.25,22.30,10.59,0.30,1.06,0.343,0.153,434,0.034,0.118,0.877,0.002,0.004,4533,3375,4,0.773,0.177,0.177,381782,0.214,1.809,0.063,10.60,2384,938,0.489,0.093,0.118,519553,1.05,1.66,0.198,0.579,0.084,18.7,37.7,58.8,162.8,21030,0.080,0.00,0.0009,0.154,154,0.305,0.000,0.428,0.158,5.69,6.68,6.45,0.41,0.093,1.08,1.02,1.05,0.315,0.00379,1.02,1.2306,95.49,117939.1,140135.6,0.000,1.2064,22.694,0.000,1.000,0.054,18.3,12.192,7.699,1748,8881.0,8.33,6.838,7.27,0.559,57.9,0.104,0.128,2.01,17.4860,9792.1,0.5625,0.4095,37.55,1.072,0.194,0.4512,0.0000,0.412,0.088,0.105,0.0000,6.98,1.04,19,36,54,111,9.4160,0.0019,0.4679,0.0000,0.0000,2.6083,100.00,99.4377,57.2200,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3458,0.0000,0.0000,0.0024,0.0011,0.000005,9,0.1381,0.1018,0.0708,89,301,1525,0.0000,0.0000,0.0351,0.143,0.3482,0.0354,0.1062,0.0625,0.4815,0.0815,0.0000,-0.00052,0.304,0.0050,0.686,0.143,0.70,0.177,0.000,0.000,0.0000,0.000,0.000,0.0000,0.4876,0.0000,0.6376,0.00000,0.16328,0.6286,0.6280,1.0000,0.681,0.000,1.0000,0.4863,0.0000,0.0000,0.0000,0.0000,0.0000,0.1748,1.8052
30000,742,1.553,1.081,14.82,20528,18054,0,2242,45,357175,311687.9,155257.1,0.055,0.827,0.087,0.031,149,56.95,36.76,0.70,2.38,17.28,14.64,0.77,2.78,19.14,13.27,0.29,1.10,0.288,0.143,616,0.024,0.066,0.914,0.001,0.019,23498,16396,6,0.194,0.679,0.171,1536741,0.154,2.325,0.110,31.17,11950,621,0.435,0.097,0.236,2564322,1.14,3.76,0.147,0.629,0.088,21.2,47.3,108.2,224.0,28113,0.107,0.00,0.0022,0.123,174,0.456,0.000,0.547,0.236,5.71,6.66,6.96,0.47,0.102,1.22,1.06,1.15,0.474,0.00674,6.58,5.5325,164.33,110123.5,140135.6,0.000,5.0636,64.091,0.000,1.000,0.000,22.4,27.869,27.872,2822,15316.3,13.13,21.309,6.79,2.543,133.7,0.642,0.131,2.00,13.8493,10276.2,0.4937,0.3691,37.89,1.467,0.410,1.5488,0.0000,0.491,0.166,0.364,0.0000,7.75,1.58,16,36,62,120,24.3159,0.0016,0.4757,0.0000,0.0000,10.4561,100.00,88.2224,75.5673,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3458,0.0000,0.0000,0.0028,0.0012,0.000010,5,0.1730,0.0728,0.0389,88,283,1109,0.0000,0.0000,0.0309,0.100,1.4639,0.0262,0.4462,0.0863,0.3930,0.1362,0.0000,-0.00175,0.699,0.0343,0.469,0.076,0.62,0.171,0.000,0.000,0.0000,0.000,0.000,0.0000,0.5931,0.0000,0.8042,0.00000,0.09365,0.6321,0.6313,1.0000,1.063,0.000,1.0000,1.8054,0.0000,0.0000,0.0000,0.0000,0.0000,0.2239,2.3171
40000,549,1.618,0.793,14.18,5316,5092,0,401,5,77450,111716.8,36061.6,0.035,0.880,0.060,0.025,192,50.87,23.24,0.63,2.31,16.27,9.28,0.38,1.26,24.43,13.00,0.34,1.18,0.322,0.144,443,0.022,0.097,0.896,0.000,0.007,4908,3394,6,0.525,0.026,0.124,221579,0.121,1.967,0.073,10.63,2756,866,0.466,0.072,0.149,579700,1.10,2.37,0.191,0.608,0.087,22.2,48.8,75.5,203.3,22899,0.087,0.00,0.0008,0.148,136,0.313,0.000,0.454,0.153,6.07,6.95,7.04,0.42,0.098,1.18,1.04,1.09,0.324,0.00414,1.02,1.4197,151.74,116709.9,140135.6,0.000,1.3338,22.538,0.000,1.000,0.043,18.0,10.486,7.763,2109,10444.5,49.99,6.783,6.99,0.536,73.7,0.096,0.134,1.98,16.3331,8966.9,0.5172,0.3969,41.71,1.214,0.343,0.4512,0.0000,0.529,0.134,0.617,0.0000,7.59,0.80,20,42,63,100,9.1222,0.0016,0.4262,0.0000,0.0000,2.6088,100.00,101.0744,58.4781,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3458,0.0000,0.0000,0.0024,0.0011,0.000008,11,0.1444,0.1038,0.0627,95,307,1449,0.0000,0.0000,0.0186,0.073,0.2711,0.0378,0.1028,0.0510,0.4892,0.0820,0.0000,0.00088,0.834,0.0261,0.659,0.067,0.37,0.124,0.000,0.000,0.0000,0.000,0.000,0.0000,0.4742,0.0000,0.5455,0.00000,0.13732,0.6044,0.6038,1.0000,0.779,0.000,1.0000,0.5092,0.0000,0.0000,0.0000,0.0000,0.0000,0.1798,1.9242
50000,892,1.729,1.176,18.20,17441,15573,0,1496,25,350470,306338.7,155994.4,0.017,0.884,0.073,0.025,145,67.43,34.69,1.92,5.30,14.75,9.34,0.42,1.62,22.47,13.55,0.84,1.68,0.225,0.111,781,0.011,0.048,0.947,0.001,0.003,20772,13324,3,0.293,0.456,0.123,969761,0.105,2.452,0.123,30.62,11376,776,0.445,0.100,0.211,2846142,1.32,3.40,0.111,0.689,0.228,27.9,59.6,114.8,228.8,35281,0.135,0.00,0.0015,0.124,247,0.502,0.000,0.654,0.248,5.97,6.89,7.09,1.07,0.249,1.56,1.09,1.32,0.520,0.00536,6.69,5.3874,135.35,104563.6,140135.6,0.000,5.3487,62.545,0.000,1.000,0.000,25.9,27.009,28.688,3058,17103.1,11.78,22.090,7.08,2.957,149.0,0.682,0.135,2.00,15.1802,13540.7,0.5324,0.3796,39.55,1.676,0.423,1.5488,0.0000,0.581,0.157,0.752,0.0000,7.84,1.20,17,40,63,115,23.4543,0.0010,0.5146,0.0000,0.0000,10.4884,100.00,84.8629,77.1603,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3458,0.0000,0.0000,0.0026,0.0011,0.000006,4,0.1464,0.0774,0.0456,103,355,1328,0.0000,0.0000,0.0287,0.129,1.6056,0.0225,0.5119,0.0617,0.3690,0.0947,0.0000,-0.00009,0.858,0.0552,0.351,0.046,0.37,0.123,0.000,0.000,0.0000,0.000,0.000,0.0000,0.6283,0.0000,0.8874,0.00000,0.07739,0.5751,0.5745,1.0000,1.158,0.000,1.0000,1.5573,0.0000,0.0000,0.0000,0.0000,0.0000,0.2793,2.4462
60000,552,1.274,0.723,14.48,4016,4204,0,139,3,60335,112757.3,32912.8,0.022,0.874,0.065,0.040,183,50.15,24.64,1.60,3.16,14.66,8.90,0.11,1.06,24.20,10.73,1.01,1.79,0.295,0.126,472,0.036,0.082,0.915,0.000,0.004,3696,2378,5,0.395,0.103,0.022,100184,0.099,1.776,0.060,10.46,2275,1275,0.546,0.072,0.091,624980,1.21,1.27,0.264,0.670,0.261,25.9,46.6,74.1,191.2,22393,0.085,0.00,0.0008,0.123,148,0.343,0.000,0.554,0.161,6.05,6.88,6.67,1.03,0.264,1.47,1.04,1.17,0.352,0.00375,1.13,1.3233,96.40,117335.1,140135.6,0.000,1.3289,23.197,0.000,1.000,0.053,19.7,11.032,7.855,2024,9056.5,13.51,7.192,7.22,0.624,64.6,0.099,0.133,2.02,17.5464,9685.6,0.5540,0.4576,40.57,1.172,0.299,0.4512,0.0000,0.505,0.098,0.482,0.0000,7.09,0.80,24,42,56,96,9.7991,0.0005,0.5018,0.0000,0.0000,2.5761,100.00,98.2957,57.2561,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3458,0.0000,0.0000,0.0021,0.0009,0.000005,10,0.1840,0.1250,0.0940,127,463,2173,0.0000,0.0000,0.0139,0.065,0.2118,0.0382,0.0833,0.0326,0.4915,0.0657,0.0000,0.00021,0.346,0.0127,0.462,0.061,0.07,0.022,0.000,0.000,0.0000,0.000,0.000,0.0000,0.4961,0.0000,0.5766,0.00000,0.11735,0.5484,0.5481,1.0000,0.713,0.000,1.0000,0.4204,0.0000,0.0000,0.0000,0.0000,0.0000,0.1802,1.7698
70000,840,1.415,0.846,18.76,16443,15098,0,1046,4,287848,317228.0,139412.3,0.044,0.814,0.083,0.059,163,49.50,28.69,1.10,3.36,14.12,10.57,0.20,1.20,18.50,12.90,0.42,1.22,0.276,0.120,720,0.025,0.089,0.911,0.000,0.000,18590,11771,9,0.274,0.314,0.051,383427,0.164,2.014,0.081,31.40,10380,873,0.484,0.086,0.237,2631517,1.20,1.84,0.163,0.686,0.113,21.5,44.2,80.6,317.8,28505,0.109,0.00,0.0020,0.095,224,0.475,0.000,0.591,0.239,5.32,6.27,6.18,0.46,0.125,1.31,1.09,1.21,0.490,0.00551,7.16,4.5509,131.06,112821.0,140135.6,0.000,3.6645,65.597,0.000,1.000,0.006,25.4,29.132,27.084,2244,11419.6,9.35,20.702,6.75,1.851,79.4,0.522,0.134,2.00,13.5798,11407.0,0.5468,0.4078,33.93,1.458,0.487,1.5488,0.0000,0.505,0.147,0.602,0.0000,6.68,1.08,15,34,49,159,25.8753,0.0010,0.4738,0.0000,0.0000,10.3391,100.00,88.9835,75.2293,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3458,0.0000,0.0000,0.0024,0.0010,0.000005,7,0.2347,0.1012,0.0613,114,359,1443,0.0000,0.0000,0.0060,0.016,1.0055,0.0411,0.3248,0.0548,0.3822,0.1110,0.0000,-0.00093,0.549,0.0406,0.580,0.128,0.18,0.051,0.000,0.000,0.0000,0.000,0.000,0.0000,0.5164,0.0000,0.6722,0.00000,0.09697,0.6137,0.6131,1.0000,0.833,0.000,1.0000,1.5098,0.0000,0.0000,0.0000,0.0000,0.0000,0.2321,2.0075
80000,546,1.152,0.601,15.08,4586,4700,0,168,0,52246,112226.8,30926.5,0.044,0.787,0.080,0.089,208,40.20,18.89,1.58,3.52,12.99,7.59,0.24,1.03,21.75,9.99,0.94,1.88,0.323,0.138,464,0.020,0.097,0.896,0.000,0.007,3956,2644,7,0.353,0.049,0.077,212642,0.203,1.595,0.047,10.76,2585,1367,0.592,0.119,0.119,523116,1.26,1.26,0.269,0.639,0.223,20.3,37.3,66.2,139.3,19954,0.076,0.00,0.0009,0.152,127,0.287,0.000,0.374,0.146,5.62,6.51,6.30,0.97,0.231,1.44,1.07,1.28,0.295,0.00352,1.11,1.2879,194.77,119602.9,140135.6,0.000,0.9719,22.969,0.000,1.000,0.080,16.9,10.787,7.072,1554,6970.6,23.29,5.983,6.56,0.316,42.0,0.065,0.132,2.01,17.5922,9605.4,0.6297,0.4843,36.55,1.060,0.297,0.4512,0.0000,0.511,0.114,0.513,0.0000,6.72,0.78,21,36,49,87,9.6634,0.0126,0.4414,0.0000,0.0000,2.5994,100.00,102.9175,59.6285,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3458,0.0000,0.0000,0.0021,0.0010,0.000004,12,0.2033,0.1136,0.0949,105,347,1929,0.0000,0.0000,0.0033,0.003,0.1885,0.0440,0.0841,0.0403,0.5117,0.0822,0.0000,-0.00058,0.267,0.0096,0.641,0.075,0.23,0.077,0.000,0.000,0.0000,0.000,0.000,0.0000,0.4139,0.0000,0.4457,0.00000,0.14866,0.6456,0.6451,1.0000,0.586,0.000,1.0000,0.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.1691,1.5681
90000,796,1.003,0.961,14.47,20202,18979,0,958,7,272572,317615.1,128149.2,0.055,0.791,0.083,0.070,155,40.12,18.58,2.74,4.15,10.89,8.30,0.15,1.01,17.10,10.26,1.50,1.89,0.271,0.159,702,0.018,0.065,0.930,0.000,0.005,22403,14810,11,0.146,0.641,0.035,356028,0.178,2.219,0.098,31.76,11756,735,0.470,0.093,0.152,2868324,1.66,1.78,0.210,0.681,0.440,17.7,40.1,63.2,134.9,24582,0.094,0.00,0.0023,0.129,208,0.486,0.000,0.524,0.216,5.06,6.05,5.88,1.63,0.451,1.98,1.13,1.78,0.500,0.00505,6.21,4.3745,155.00,114039.7,140135.6,0.000,3.7386,65.871,0.000,1.000,0.003,24.3,29.683,27.807,2434,13494.6,8.95,21.125,6.32,2.220,105.5,0.597,0.135,1.99,11.1681,8889.8,0.5015,0.3877,30.88,1.210,0.277,1.5488,0.0000,0.451,0.091,0.276,0.0000,6.41,0.77,14,31,49,81,26.7975,0.0015,0.5402,0.0000,0.0000,10.5637,100.00,90.3651,75.1861,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3458,0.0000,0.0000,0.0027,0.0012,0.000005,8,0.1791,0.0892,0.0446,101,305,1153,0.0000,0.0000,0.0185,0.049,1.3224,0.0261,0.4283,0.0427,0.3701,0.1292,0.0000,0.00058,0.455,0.0106,0.550,0.071,0.13,0.035,0.000,0.000,0.0000,0.000,0.000,0.0000,0.5603,0.0000,0.7324,0.00000,0.09837,0.6759,0.6752,1.0000,0.945,0.000,1.0000,1.8979,0.0000,0.0000,0.0000,0.0000,0.0000,0.2075,2.2127
100000,649,1.093,0.687,14.27,5539,5531,0,148,0,55502,112842.8,30495.0,0.035,0.839,0.065,0.061,186,32.95,14.75,1.16,2.31,10.80,6.77,0.29,1.31,16.30,7.91,0.88,1.45,0.325,0.162,550,0.017,0.100,0.892,0.000,0.008,4917,3387,6,0.529,0.082,0.091,124419,0.171,1.759,0.059,10.76,2873,1053,0.549,0.074,0.122,661355,1.27,1.39,0.296,0.659,0.296,14.1,33.6,49.6,114.1,18529,0.071,0.00,0.0011,0.162,161,0.316,0.000,0.419,0.140,4.74,5.72,5.58,1.04,0.319,1.44,1.05,1.29,0.325,0.00295,0.93,1.1483,83.03,119542.6,140135.6,0.000,1.0161,22.892,0.000,1.000,0.075,18.4,10.772,7.460,1835,8645.8,9.44,6.477,6.15,0.477,52.1,0.095,0.135,2.00,12.6114,8184.8,0.5891,0.4548,28.55,1.100,0.174,0.4512,0.0000,0.416,0.073,0.117,0.0000,6.00,0.57,13,31,36,81,9.6239,0.0050,0.4576,0.0000,0.0000,2.6154,100.00,102.1463,58.8749,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3458,0.0000,0.0000,0.0023,0.0011,0.000004,7,0.1482,0.1156,0.0696,96,313,1502,0.0000,0.0000,0.0034,0.015,0.2591,0.0316,0.0999,0.0447,0.4727,0.0871,0.0000,-0.00035,0.354,0.0044,0.233,0.023,0.27,0.091,0.000,0.000,0.0000,0.000,0.000,0.0000,0.5173,0.0000,0.5982,0.00000,0.15134,0.7006,0.7000,1.0000,0.679,0.000,1.0000,0.5531,0.0000,0.0000,0.0000,0.0000,0.0000,0.1642,1.7542
