step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned,rich,plant_rich,plant_thin,pop_rich,hunger_rich,hunger_thin,fouled,foul_mean,foul_p90,foul_free,covered,plant_std
110000,769,1.655,1.265,33.59,13195,11837,0,915,206,121593,244248.2,71016.8,0.039,0.644,0.223,0.094,127,59.14,29.37,0.01,0.33,11.02,7.71,0.00,0.00,18.52,12.89,0.00,0.00,0.192,0.101,512,0.029,0.064,0.923,0.001,0.012,16082,12098,7,0.381,0.039,0.000,1116,0.261,2.570,0.135,22.31,11091,428,0.584,0.249,0.049,2297486,1.00,1.63,0.447,0.398,0.000,30.0,50.0,98.0,264.0,22730,0.087,0.00,0.0017,0.000,7,0.606,0.000,0.302,0.267,4.56,5.57,5.78,0.00,0.001,1.00,1.01,1.00,0.616,0.00225,10.42,5.1090,235.93,102655.3,140496.8,3.596,5.7706,46.756,0.000,1.000,0.327,18.3,21.250,28.614,3222,18515.6,22.48,19.514,5.69,4.721,198.6,1.552,0.137,2.00,19.4002,14918.8,0.8660,0.3776,29.56,2.000,0.000,1.5414,0.0000,0.006,0.008,0.000,0.0000,6.08,1.39,15,25,49,132,19.9306,0.0067,0.5098,0.0000,0.0000,11.5916,100.00,78.7418,339.0000,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0021,0.0009,0.000002,75,0.6450,0.2237,0.0624,85,365,1494,0.0000,0.0000,0.0383,0.097,0.2266,0.1408,0.1545,0.0585,0.3198,0.0408,0.0000,0.00013,0.971,0.0843,0.025,0.003,0.00,0.000,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7906,0.0000,1.2460,0.00000,0.06992,0.5813,0.5809,0.3187,1.601,1.069,0.7724,0.9195,0.2642,0.0000,0.0000,0.0000,0.0000,0.1776,2.5462
120000,324,1.765,2.539,32.94,2796,3048,0,119,33,16268,53049.5,12478.6,0.056,0.515,0.286,0.144,138,48.96,21.64,0.10,0.74,6.47,6.60,0.00,0.00,17.80,10.78,0.01,0.17,0.135,0.129,138,0.179,0.133,0.861,0.000,0.006,2866,2239,1,0.602,0.398,0.000,0,0.000,3.392,0.282,7.19,2147,622,0.767,0.395,0.034,365415,1.03,0.41,0.747,0.201,0.003,32.0,50.0,72.0,132.0,7898,0.030,0.00,0.0009,0.000,0,0.504,0.000,0.146,0.192,4.01,4.95,4.94,0.10,0.028,1.00,1.04,1.03,0.510,0.00120,0.87,1.4633,54.99,94884.4,140496.8,0.003,2.7764,11.396,0.000,1.000,0.155,6.5,5.809,7.136,6166,38392.5,8.86,4.247,5.52,2.172,944.5,0.161,0.136,2.00,9.6027,3111.3,0.5319,0.3731,24.38,2.000,0.000,0.4586,0.0000,0.040,0.064,0.000,0.0000,5.05,1.08,16,25,36,66,5.5334,0.0001,0.4753,0.0000,0.0000,3.0077,100.00,88.3206,203.6421,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0023,0.0011,0.000001,41,0.2975,0.0340,0.1256,113,447,3123,0.0000,0.0000,0.0168,0.038,0.0288,0.0844,0.0503,0.0093,0.4109,0.0218,0.0000,-0.00009,0.997,0.0900,0.086,0.031,0.00,0.000,0.000,0.000,0.0000,0.000,0.000,0.0000,0.6955,0.0000,1.0244,0.00000,0.08783,0.5754,0.5751,0.3441,4.013,1.674,0.8395,0.2339,0.0709,0.0000,0.0000,0.0000,0.0000,0.0566,3.3425
130000,877,1.065,1.364,30.06,18177,16073,0,1224,284,106447,252244.3,75734.9,0.091,0.511,0.273,0.125,113,38.98,19.23,0.39,2.19,7.83,5.65,0.12,0.96,12.18,8.27,0.10,0.54,0.208,0.120,565,0.046,0.047,0.941,0.003,0.009,26024,22049,13,0.184,0.358,0.031,114728,0.250,2.635,0.148,21.91,16136,309,0.711,0.279,0.112,1763630,1.11,1.62,0.384,0.408,0.035,17.8,34.0,56.4,200.0,18002,0.069,0.00,0.0024,0.000,8,0.549,0.000,0.238,0.349,3.72,4.66,4.93,0.12,0.043,1.15,1.06,1.12,0.560,0.00122,9.20,6.1868,211.03,104585.2,140496.8,1.195,9.5843,47.128,0.000,1.000,0.291,21.2,21.551,23.915,3521,20088.0,16.89,20.808,5.72,8.260,180.0,1.593,0.135,2.00,13.5915,11919.7,0.8407,0.3995,20.53,1.895,0.287,1.5414,0.0000,0.058,0.126,0.011,0.0000,5.20,1.34,9,21,29,100,20.7731,0.0004,0.5576,0.0000,0.0000,10.5628,100.00,75.0650,275.4404,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0027,0.0012,0.000002,43,0.3180,0.1311,0.0325,86,330,950,0.0000,0.0000,0.0128,0.034,0.2071,0.0648,0.1122,0.0468,0.3756,0.0310,0.0000,-0.00000,0.894,0.0754,0.493,0.273,0.10,0.031,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7739,0.0000,1.4301,0.00000,0.05622,0.6222,0.6215,0.3473,1.572,1.217,0.7731,1.1422,0.4651,0.0000,0.0000,0.0000,0.0000,0.1616,2.6207
140000,579,1.065,0.688,16.10,6703,6675,0,209,69,38415,104071.9,23924.4,0.047,0.550,0.303,0.101,154,36.88,18.60,1.28,4.40,9.92,6.13,0.27,1.53,18.15,10.84,0.31,1.04,0.294,0.155,392,0.071,0.117,0.872,0.000,0.010,6753,5837,5,0.193,0.404,0.057,188928,0.171,1.812,0.065,9.13,4138,294,0.623,0.278,0.086,693728,1.29,0.94,0.359,0.434,0.093,18.1,31.2,62.5,128.0,17153,0.065,0.00,0.0010,0.000,19,0.448,0.000,0.159,0.182,4.86,5.63,5.65,0.42,0.119,1.38,1.20,1.30,0.455,0.00125,1.45,1.8353,109.69,120562.5,140496.8,0.000,1.7200,21.139,0.000,1.000,0.366,18.7,10.012,8.258,1954,9278.2,10.37,7.832,5.34,1.004,104.0,0.201,0.134,2.02,13.1142,7593.1,0.6264,0.3796,29.63,1.248,0.363,0.4586,0.0000,0.246,0.147,0.040,0.0000,5.87,1.21,15,25,49,81,9.5756,0.0032,0.5250,0.0000,0.0000,2.7283,100.00,95.1412,181.5706,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0025,0.0012,0.000002,48,0.2762,0.0846,0.0662,92,300,1410,0.0000,0.0000,0.0070,0.017,0.0901,0.0582,0.0684,0.0259,0.4303,0.0389,0.0000,0.00024,0.497,0.0194,0.788,0.232,0.22,0.057,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7216,0.0000,1.2650,0.00000,0.10459,0.6939,0.6932,0.3362,1.168,0.426,0.6494,0.4673,0.2002,0.0000,0.0000,0.0000,0.0000,0.1481,1.7996
150000,762,1.100,0.770,18.77,18307,17039,0,946,91,163185,276187.5,102142.0,0.024,0.559,0.335,0.082,161,37.20,23.87,0.71,2.39,8.97,8.31,0.05,0.57,12.45,9.08,0.12,0.59,0.256,0.133,526,0.049,0.071,0.919,0.005,0.005,23708,19448,14,0.156,0.534,0.013,120516,0.193,1.937,0.075,26.99,12278,597,0.626,0.185,0.175,2256553,1.20,1.30,0.394,0.491,0.046,16.3,32.8,54.4,316.0,16904,0.064,0.00,0.0029,0.000,3,0.514,0.000,0.221,0.298,3.95,4.89,4.93,0.34,0.114,1.17,1.22,1.23,0.526,0.00253,9.92,4.8707,158.04,116819.6,140496.8,0.350,3.5534,57.030,0.000,1.000,0.385,19.4,25.351,27.154,2093,10504.4,8.33,20.208,5.27,2.284,121.4,0.810,0.135,2.00,12.6453,9635.7,0.7496,0.4559,22.18,1.622,0.326,1.5414,0.0000,0.193,0.165,0.055,0.0000,5.24,0.94,10,23,35,158,24.1985,0.0116,0.5289,0.0000,0.0000,10.9618,100.00,90.8559,336.8752,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0023,0.0010,0.000004,48,0.4004,0.1129,0.0537,94,301,1275,0.0000,0.0000,0.0101,0.034,0.4592,0.0794,0.2283,0.0315,0.3683,0.0806,0.0000,0.00103,0.736,0.0308,0.791,0.476,0.05,0.013,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7646,0.0000,1.4847,0.00000,0.11781,0.7261,0.7254,0.3237,1.272,0.505,0.7257,1.2787,0.4252,0.0000,0.0000,0.0000,0.0000,0.1545,1.9216
160000,567,2.015,1.532,24.85,4501,4374,0,201,84,35048,74365.5,22253.4,0.021,0.585,0.309,0.086,170,52.86,24.87,0.14,1.17,11.77,9.35,0.01,0.25,18.65,12.46,0.01,0.17,0.225,0.141,403,0.078,0.132,0.843,0.002,0.023,4858,4075,2,0.399,0.287,0.002,23600,0.148,2.766,0.160,8.47,3157,534,0.635,0.199,0.104,507992,1.02,1.34,0.404,0.399,0.002,24.9,50.0,85.4,171.2,17330,0.066,0.00,0.0007,0.000,4,0.433,0.000,0.201,0.208,4.78,5.65,5.78,0.04,0.011,1.01,1.04,1.02,0.442,0.00114,1.36,1.5502,106.08,107107.0,140496.8,0.000,2.1280,15.038,0.000,1.000,0.186,13.4,6.963,7.764,3919,22076.7,10.31,5.639,5.36,1.595,593.9,0.199,0.135,1.99,11.5261,6535.3,0.5790,0.4140,30.56,1.761,0.217,0.4586,0.0000,0.190,0.153,0.011,0.0000,6.05,1.06,14,26,49,100,6.5866,0.0008,0.4321,0.0000,0.0000,2.6650,100.00,97.4563,207.8129,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0023,0.0010,0.000002,37,0.2268,0.0476,0.0804,95,351,1666,0.0000,0.0000,0.0111,0.029,0.0792,0.0584,0.0562,0.0159,0.4473,0.0292,0.0000,-0.00007,0.517,0.0371,0.593,0.289,0.01,0.002,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7510,0.0000,1.3187,0.00000,0.10724,0.6505,0.6499,0.3140,2.722,0.925,0.7831,0.3190,0.1184,0.0000,0.0000,0.0000,0.0000,0.1308,2.7084
170000,783,1.351,1.338,28.86,18249,16306,0,1294,382,183043,268989.2,105388.5,0.026,0.667,0.238,0.069,130,51.07,25.93,0.33,2.36,10.52,8.78,0.06,0.82,14.66,9.62,0.01,0.19,0.204,0.127,500,0.049,0.061,0.923,0.003,0.013,24301,19155,8,0.498,0.263,0.008,80750,0.115,2.664,0.148,25.07,15386,450,0.576,0.204,0.140,2711692,1.11,1.28,0.444,0.395,0.004,24.0,50.0,72.0,264.0,20024,0.076,0.00,0.0023,0.000,9,0.585,0.000,0.304,0.308,4.14,5.15,5.25,0.05,0.018,1.07,1.11,1.13,0.597,0.00261,11.36,6.0615,227.40,104230.2,140496.8,1.447,6.4947,52.990,0.000,1.000,0.325,19.5,23.512,25.844,3331,19808.6,13.97,21.345,5.52,5.220,320.1,1.680,0.138,1.99,15.9307,12473.7,0.7900,0.4057,25.57,1.977,0.078,1.5414,0.0000,0.080,0.143,0.017,0.0000,5.52,1.00,12,25,36,132,22.1156,0.0007,0.5377,0.0000,0.0000,8.0413,100.00,83.1678,302.7304,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0025,0.0010,0.000004,51,0.4069,0.1481,0.0431,88,338,1193,0.0000,0.0000,0.0159,0.037,0.3816,0.0803,0.1848,0.0409,0.3311,0.0566,0.0000,0.00013,0.792,0.0642,0.305,0.216,0.04,0.008,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8017,0.0000,1.5826,0.00000,0.07314,0.6172,0.6166,0.3208,2.131,0.914,0.7075,1.2042,0.4264,0.0000,0.0000,0.0000,0.0000,0.1599,2.6339
180000,745,2.079,1.732,27.34,5248,4801,0,260,177,31091,80583.2,21632.1,0.047,0.587,0.271,0.095,132,51.89,33.07,0.12,1.00,6.92,7.45,0.07,0.75,19.15,16.45,0.01,0.10,0.153,0.134,409,0.042,0.094,0.878,0.001,0.027,5841,4737,3,0.322,0.362,0.017,14675,0.237,2.963,0.191,8.41,3939,276,0.696,0.323,0.063,587446,1.05,1.26,0.388,0.290,0.007,20.9,46.0,98.0,210.0,19560,0.075,0.00,0.0006,0.000,6,0.487,0.000,0.233,0.216,4.19,5.14,5.28,0.01,0.007,1.06,1.04,1.06,0.495,0.00079,1.57,2.0573,332.45,102516.0,140496.8,0.018,2.8525,15.809,0.000,1.000,0.133,14.9,7.483,7.589,4319,25762.8,16.26,6.508,5.45,2.099,460.9,0.298,0.137,1.98,9.7433,7258.7,0.5876,0.3807,26.26,1.960,0.106,0.4586,0.0000,0.098,0.130,0.013,0.0000,5.53,1.46,11,23,49,105,7.0863,0.0002,0.4054,0.0000,0.0000,2.0018,100.00,90.1769,184.0847,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0024,0.0011,0.000001,48,0.3200,0.0403,0.0732,97,359,1651,0.0000,0.0000,0.0301,0.078,0.0561,0.0821,0.0629,0.0188,0.4265,0.0159,0.0000,0.00001,0.636,0.0469,0.387,0.280,0.06,0.017,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7453,0.0000,1.2725,0.00000,0.06791,0.5969,0.5965,0.3037,2.602,1.284,0.8376,0.3801,0.1000,0.0000,0.0000,0.0000,0.0000,0.1429,2.9111
190000,651,1.449,1.310,32.16,14079,12676,0,910,510,98952,231145.3,64206.7,0.037,0.674,0.223,0.067,125,65.32,33.99,0.01,0.24,12.35,9.91,0.00,0.00,20.30,14.48,0.00,0.00,0.188,0.115,408,0.038,0.037,0.934,0.002,0.028,16710,13533,5,0.441,0.075,0.000,18183,0.134,2.623,0.143,20.90,11403,388,0.649,0.265,0.051,2123421,1.00,1.36,0.339,0.344,0.000,32.0,62.0,98.0,332.0,21260,0.081,0.00,0.0017,0.000,9,0.565,0.000,0.311,0.249,4.86,5.82,5.97,0.01,0.002,1.00,1.00,1.00,0.573,0.00240,9.82,5.1366,259.94,103184.8,140496.8,6.502,6.1842,44.267,0.000,0.993,0.368,16.1,20.065,26.942,3328,19333.4,23.72,18.420,5.67,5.281,219.4,1.700,0.135,2.00,21.5528,14030.8,0.8774,0.3909,32.66,1.999,0.011,1.5414,0.0000,0.007,0.028,0.000,0.0000,6.24,1.22,16,31,49,166,18.9539,0.0001,0.5515,0.0000,0.0000,7.6327,100.00,79.2801,268.5819,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0024,0.0010,0.000003,77,0.6097,0.2166,0.0523,85,329,1271,0.0000,0.0000,0.0268,0.076,0.1786,0.1499,0.1363,0.0384,0.3622,0.0472,0.0000,0.00000,0.988,0.0794,0.058,0.017,0.00,0.000,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7656,0.0000,1.4675,0.00000,0.05635,0.5853,0.5848,0.3030,1.786,1.062,0.7819,0.9379,0.3297,0.0000,0.0000,0.0000,0.0000,0.1619,2.5944
200000,523,2.182,1.738,28.35,4181,3950,0,116,176,20082,81837.7,15689.2,0.055,0.591,0.261,0.092,127,69.54,54.96,0.30,1.58,10.41,10.36,0.24,2.68,24.69,27.39,0.05,0.47,0.166,0.111,313,0.038,0.098,0.891,0.002,0.010,3883,3139,3,0.344,0.231,0.010,2982,0.359,2.951,0.193,8.59,2946,464,0.781,0.319,0.033,555740,1.08,1.40,0.430,0.312,0.015,30.0,56.0,126.4,411.0,18639,0.071,0.00,0.0006,0.000,9,0.498,0.000,0.257,0.140,5.19,5.92,6.03,0.11,0.034,1.05,1.11,1.08,0.503,0.00112,1.55,1.9149,101.53,101114.5,140496.8,0.611,2.7087,15.970,0.000,0.998,0.279,12.2,7.639,8.612,4341,26022.3,12.01,6.571,5.81,1.962,436.6,0.306,0.135,2.03,17.2618,9027.9,0.7260,0.3551,35.64,1.960,0.125,0.4586,0.0000,0.052,0.083,0.000,0.0000,6.33,2.01,15,27,64,224,7.2334,0.0002,0.4608,0.0000,0.0000,2.3837,100.00,86.9332,196.2901,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0022,0.0010,0.000001,67,0.3849,0.0956,0.0980,110,404,2412,0.0000,0.0000,0.0289,0.091,0.0259,0.1051,0.0583,0.0191,0.4219,0.0195,0.0000,0.00010,0.748,0.0506,0.325,0.204,0.08,0.010,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7477,0.0000,1.3208,0.00000,0.07450,0.5587,0.5584,0.3109,2.542,1.328,0.7935,0.3092,0.0858,0.0000,0.0000,0.0000,0.0000,0.1330,2.9187
210000,575,1.545,1.333,32.14,12569,11345,0,756,362,110580,213257.9,64588.8,0.042,0.690,0.205,0.063,125,62.77,35.05,0.00,0.00,12.17,9.66,0.05,0.77,19.20,13.66,0.00,0.00,0.189,0.110,400,0.030,0.068,0.918,0.002,0.012,15133,11796,5,0.532,0.216,0.003,41365,0.144,2.624,0.144,19.41,10229,447,0.584,0.251,0.068,1885473,1.00,1.60,0.414,0.405,0.000,30.0,52.0,98.0,288.0,18060,0.069,0.00,0.0019,0.000,2,0.553,0.000,0.309,0.260,4.85,5.72,5.78,0.00,0.000,1.00,1.00,1.00,0.563,0.00271,7.76,4.6439,162.03,105130.4,140496.8,9.712,5.9155,41.050,0.000,0.990,0.384,14.5,18.802,29.039,3449,19710.1,15.86,16.996,5.92,4.909,237.1,1.392,0.132,1.99,20.6851,11894.0,0.8454,0.3807,31.41,2.000,0.000,1.5414,0.0000,0.006,0.017,0.000,0.0000,6.15,1.40,15,26,49,144,17.6798,0.0023,0.5096,0.0000,0.0000,8.4037,100.00,81.6758,297.9395,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0024,0.0010,0.000004,54,0.4962,0.2017,0.0553,90,356,1357,0.0000,0.0000,0.0205,0.071,0.2202,0.1100,0.1275,0.0452,0.3739,0.0481,0.0000,-0.00036,0.937,0.0634,0.050,0.016,0.03,0.003,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7393,0.0000,1.3346,0.00000,0.05621,0.5655,0.5650,0.2931,1.906,1.062,0.8104,0.8191,0.3154,0.0000,0.0000,0.0000,0.0000,0.1426,2.6023
220000,632,2.371,1.522,30.37,4012,3607,0,129,162,21679,84361.6,17004.4,0.046,0.564,0.296,0.094,135,67.22,51.57,0.00,0.00,11.41,13.68,0.00,0.00,22.21,22.26,0.00,0.00,0.175,0.126,352,0.136,0.084,0.892,0.002,0.022,3873,3132,3,0.565,0.171,0.000,4887,0.303,2.785,0.165,8.46,2885,413,0.784,0.302,0.044,532144,1.00,2.10,0.305,0.342,0.000,32.0,52.0,128.0,338.0,21243,0.081,0.00,0.0006,0.000,1,0.513,0.000,0.255,0.160,5.10,5.77,6.07,0.00,0.000,1.00,1.00,1.00,0.519,0.00095,1.71,2.1577,132.93,102999.1,140496.8,0.363,2.6089,15.949,0.000,1.000,0.283,13.8,7.358,8.299,3903,22613.2,12.88,6.783,6.02,1.720,358.7,0.298,0.134,2.01,16.1296,10193.9,0.6774,0.3415,33.61,2.000,0.000,0.4586,0.0000,0.010,0.032,0.000,0.0000,6.44,2.22,16,26,64,169,6.9359,0.0005,0.4130,0.0000,0.0000,2.3618,100.00,89.2053,222.7043,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0020,0.0009,0.000001,57,0.4009,0.0854,0.1094,106,405,2382,0.0000,0.0000,0.0199,0.044,0.0276,0.1105,0.0573,0.0222,0.4064,0.0151,0.0000,0.00024,0.962,0.0758,0.078,0.020,0.00,0.000,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8012,0.0000,1.4271,0.00000,0.08363,0.5503,0.5499,0.3137,2.256,1.143,0.8671,0.2802,0.0805,0.0000,0.0000,0.0000,0.0000,0.1548,2.7545
230000,718,1.273,1.281,32.08,11427,10428,0,280,501,55903,229340.0,47077.1,0.039,0.596,0.267,0.098,123,49.92,21.98,0.00,0.00,10.69,7.03,0.00,0.04,14.26,8.17,0.00,0.00,0.208,0.099,419,0.184,0.052,0.939,0.001,0.008,12116,10000,3,0.831,0.086,0.001,4702,0.378,2.563,0.136,21.48,8288,467,0.842,0.264,0.040,1888679,1.00,1.97,0.148,0.386,0.000,26.0,50.0,68.0,184.0,17920,0.068,0.00,0.0022,0.000,7,0.583,0.000,0.335,0.196,4.43,5.04,5.58,0.00,0.000,1.00,1.00,1.00,0.588,0.00191,8.21,5.3177,290.42,100684.8,140496.8,5.980,5.4242,43.512,0.000,0.996,0.340,16.6,19.670,29.578,3372,18752.9,27.62,18.436,5.45,3.848,170.5,1.185,0.133,2.01,23.9195,17174.2,1.2078,0.3863,24.96,2.000,0.000,1.5414,0.0000,0.004,0.004,0.000,0.0000,5.80,0.86,13,25,34,92,18.6958,0.0018,0.5292,0.0000,0.0000,10.4358,100.00,78.1173,301.2008,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0020,0.0009,0.000002,132,0.8469,0.2716,0.0732,102,380,1626,0.0000,0.0000,0.0211,0.051,0.0765,0.2011,0.1293,0.0710,0.3490,0.0350,0.0000,0.00019,0.976,0.0917,0.045,0.011,0.00,0.001,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8221,0.0000,1.4980,0.00000,0.07174,0.5782,0.5778,0.3207,1.545,1.115,0.7758,0.7662,0.2766,0.0000,0.0000,0.0000,0.0000,0.1636,2.5361
240000,551,1.656,1.713,31.53,3689,3524,0,46,162,11685,81494.8,15673.1,0.041,0.519,0.326,0.114,129,58.24,30.87,0.00,0.00,9.20,7.94,0.09,1.34,19.88,16.61,0.00,0.00,0.172,0.122,295,0.172,0.085,0.898,0.000,0.016,3274,2727,1,0.797,0.203,0.011,1005,0.094,2.925,0.187,8.62,2518,264,1.341,0.391,0.018,572926,1.00,1.57,0.279,0.292,0.000,32.0,52.0,98.0,280.0,16069,0.061,0.00,0.0007,0.000,1,0.542,0.000,0.267,0.125,4.69,5.39,5.79,0.00,0.000,1.00,1.00,1.00,0.545,0.00093,1.52,2.7566,118.13,101328.8,140496.8,0.457,2.8895,15.993,0.000,1.000,0.259,12.8,7.390,8.856,4348,25610.1,12.77,6.576,5.32,1.597,368.0,0.262,0.149,1.99,17.2983,9531.4,0.8143,0.3157,29.16,2.000,0.000,0.4586,0.0000,0.010,0.021,0.000,0.0000,5.99,1.31,16,26,49,140,7.0257,0.0012,0.4955,0.0000,0.0000,2.6801,100.00,88.0552,229.6280,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0018,0.0008,0.000001,124,0.5623,0.0871,0.1446,102,420,4008,0.0000,0.0000,0.0209,0.054,0.0148,0.1600,0.0817,0.0272,0.3770,0.0182,0.0000,0.00012,1.000,0.0936,0.122,0.028,0.04,0.011,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8740,0.0000,1.4735,0.00000,0.10217,0.5896,0.5893,0.3064,2.540,1.305,0.8221,0.2810,0.0714,0.0000,0.0000,0.0000,0.0000,0.1245,2.8987
250000,695,1.411,1.245,32.07,9547,8721,0,150,418,30731,196813.5,34541.5,0.026,0.560,0.301,0.113,122,49.54,18.57,0.00,0.00,9.99,6.50,0.00,0.00,14.79,8.74,0.00,0.00,0.202,0.106,384,0.243,0.052,0.934,0.000,0.014,10446,8864,1,0.973,0.027,0.000,1304,0.197,2.525,0.133,17.91,7162,408,1.124,0.373,0.023,1545529,1.00,2.36,0.128,0.367,0.000,28.0,52.0,70.0,200.0,17216,0.066,0.00,0.0019,0.000,1,0.588,0.000,0.310,0.218,4.59,4.98,5.64,0.00,0.000,1.00,1.00,1.00,0.592,0.00147,7.95,4.8476,290.50,101650.4,140496.8,9.341,5.6312,36.559,0.000,0.995,0.315,14.6,16.580,29.765,3244,18165.3,14.40,15.962,5.34,4.268,146.1,1.086,0.136,2.00,24.1227,16765.3,1.2627,0.3443,24.77,2.000,0.000,1.5414,0.0000,0.004,0.005,0.000,0.0000,5.90,0.64,14,26,35,100,15.8580,0.0014,0.5165,0.0000,0.0000,11.2497,100.00,79.6969,310.9331,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0020,0.0009,0.000002,114,0.7243,0.2806,0.0739,101,400,1643,0.0000,0.0000,0.0259,0.063,0.0364,0.1665,0.1010,0.0791,0.3435,0.0295,0.0000,0.00022,1.000,0.0962,0.026,0.007,0.00,0.000,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8461,0.0000,1.5378,0.00000,0.07612,0.5866,0.5863,0.2938,1.582,1.067,0.7712,0.6459,0.2262,0.0000,0.0000,0.0000,0.0000,0.1622,2.5019
