step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned,rich,plant_rich,plant_thin,pop_rich,hunger_rich,hunger_thin,fouled,foul_mean,foul_p90,foul_free,covered,plant_std
10000,403,1.306,0.846,6.31,17971,17944,0,395,649,131211,319070.3,105193.0,0.204,0.476,0.165,0.154,191,47.03,17.78,2.78,6.25,11.63,8.89,0.25,2.70,21.50,13.63,0.56,1.35,0.254,0.158,284,0.047,0.062,0.935,0.000,0.002,52002,49625,1,1.000,0.000,0.020,649846,0.269,2.173,0.091,18.68,16151,446,0.802,0.238,0.104,1592955,1.63,0.79,0.404,0.543,0.156,28.5,45.0,69.3,124.0,14574,0.056,0.00,0.0037,0.000,17,0.600,0.000,0.469,0.664,5.22,6.30,6.20,0.72,0.211,1.89,1.34,1.65,0.611,0.00321,14.11,12.9587,83.98,120440.2,140122.1,0.332,9.2488,55.211,0.000,1.000,0.354,12.6,26.343,22.387,2145,12321.6,16.70,28.815,7.04,4.865,232.6,1.571,0.136,2.00,12.1681,4903.7,0.4534,0.2713,36.16,1.274,0.194,1.5345,0.0000,0.543,0.077,0.799,0.0000,6.44,1.30,21,35,61,82,25.4820,0.0012,0.5409,0.0000,0.0000,12.5475,100.00,83.9576,246.0090,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0035,0.0016,0.000006,1,0.0950,0.0695,0.0300,101,316,788,0.0000,0.0000,0.0304,0.126,0.2410,0.0074,0.0732,0.0149,0.3180,0.0642,0.0000,0.00114,0.720,0.0099,0.916,0.216,0.08,0.020,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8834,0.0000,1.3006,0.00000,0.05394,0.6414,0.6408,0.2462,1.746,0.526,0.7444,0.9140,0.8804,0.0000,0.0000,0.0000,0.0000,0.1076,2.1425
20000,686,1.367,0.725,8.92,4139,3791,0,58,1,24663,70826.9,14022.4,0.048,0.799,0.048,0.105,227,37.51,11.44,0.49,2.55,7.99,4.49,0.16,0.74,17.72,6.76,0.07,0.49,0.216,0.112,390,0.083,0.143,0.854,0.000,0.003,5216,4938,1,0.157,0.843,0.077,74057,0.186,1.957,0.075,6.71,2063,532,0.569,0.172,0.080,533073,1.12,0.52,0.531,0.424,0.022,22.1,37.2,50.6,129.6,18090,0.069,0.00,0.0006,0.000,32,0.467,0.000,0.288,0.310,4.32,5.32,5.30,0.12,0.036,1.09,1.16,1.11,0.472,0.00099,1.67,1.0647,123.60,120792.0,140122.1,0.000,1.7173,13.355,0.000,1.000,0.342,19.3,6.439,7.389,1957,10325.0,9.92,5.451,6.11,1.416,104.9,0.200,0.137,2.00,8.7131,5977.2,0.4280,0.3366,26.37,1.408,0.097,0.4655,0.0000,0.427,0.114,0.309,0.0000,5.44,0.53,16,25,36,62,6.0608,0.0000,0.4810,0.0000,0.0000,4.0518,100.00,107.6582,160.7712,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0027,0.0013,0.000002,6,0.0683,0.0292,0.0516,117,336,1228,0.0000,0.0000,0.0024,0.004,0.0384,0.0120,0.0205,0.0219,0.4151,0.0234,0.0000,0.00027,0.866,0.0114,0.630,0.153,0.16,0.077,0.000,0.000,0.0000,0.000,0.000,0.0000,0.6246,0.0000,0.9658,0.00000,0.07912,0.6282,0.6276,0.2344,1.177,0.569,0.7726,0.2689,0.1102,0.0000,0.0000,0.0000,0.0000,0.1409,1.9401
30000,635,1.142,0.566,8.66,14569,13926,0,682,4,125656,218974.8,76521.9,0.078,0.721,0.053,0.148,234,36.64,12.87,0.61,2.18,9.43,5.63,0.03,0.35,13.64,8.19,0.13,0.61,0.258,0.134,422,0.043,0.058,0.921,0.003,0.017,20623,17349,4,0.342,0.576,0.013,236270,0.221,1.733,0.056,20.61,8504,637,0.609,0.126,0.224,2275421,1.17,1.31,0.402,0.565,0.049,17.1,39.2,49.4,77.0,15061,0.057,0.00,0.0025,0.000,34,0.561,0.000,0.338,0.347,4.16,5.14,5.07,0.28,0.099,1.15,1.20,1.16,0.570,0.00263,12.34,4.0559,131.44,123075.7,140122.1,1.147,3.1894,44.129,0.000,1.000,0.453,16.2,20.257,26.994,1511,7772.6,21.42,16.706,5.48,2.606,116.0,1.101,0.132,2.00,10.3323,6561.0,0.5633,0.4212,23.72,1.535,0.201,1.5345,0.0000,0.531,0.085,0.688,0.0000,5.43,0.55,11,25,36,49,19.2167,0.0009,0.5071,0.0000,0.0000,15.0286,100.00,101.8275,324.6480,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0026,0.0012,0.000005,8,0.1812,0.0787,0.0404,117,340,1140,0.0000,0.0000,0.0034,0.006,0.2261,0.0265,0.1194,0.0394,0.3450,0.0689,0.0000,-0.00075,0.531,0.0075,0.948,0.348,0.03,0.013,0.000,0.000,0.0000,0.000,0.000,0.0000,0.6276,0.0000,1.0359,0.00000,0.06156,0.6698,0.6691,0.2595,1.308,0.286,0.7906,1.0255,0.3671,0.0000,0.0000,0.0000,0.0000,0.1323,1.7030
40000,436,1.462,0.891,8.44,4628,4649,0,170,1,31983,74891.3,18597.5,0.088,0.778,0.037,0.097,259,40.38,12.93,0.09,1.21,9.84,7.00,0.00,0.00,16.51,8.70,0.01,0.19,0.239,0.144,261,0.062,0.119,0.856,0.000,0.025,5223,4476,4,0.459,0.000,0.000,4575,0.232,2.220,0.091,7.81,2137,713,0.581,0.129,0.154,598398,1.03,0.82,0.537,0.459,0.002,21.4,40.9,56.8,88.5,11526,0.044,0.00,0.0010,0.000,12,0.422,0.000,0.283,0.230,4.34,5.33,5.34,0.03,0.009,1.02,1.03,1.03,0.428,0.00174,1.65,1.0590,83.21,120082.6,140122.1,0.001,1.3965,15.016,0.000,1.000,0.437,9.8,7.229,7.627,2250,12515.2,9.53,5.491,5.52,1.118,416.1,0.205,0.134,2.01,10.1905,4443.1,0.5133,0.4096,26.44,1.530,0.137,0.4655,0.0000,0.537,0.061,0.732,0.0000,5.54,0.56,14,25,36,49,6.7863,0.0020,0.4725,0.0000,0.0000,3.4909,100.00,110.1695,206.9987,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0026,0.0012,0.000003,7,0.0779,0.0459,0.0549,121,348,1364,0.0000,0.0000,0.0011,0.001,0.0400,0.0139,0.0271,0.0206,0.4612,0.0443,0.0000,0.00114,0.899,0.0143,1.000,0.327,0.00,0.000,0.000,0.000,0.0000,0.000,0.000,0.0000,0.5523,0.0000,0.7443,0.00000,0.06816,0.6453,0.6447,0.2504,2.390,0.350,0.7982,0.3367,0.1282,0.0000,0.0000,0.0000,0.0000,0.0930,2.1561
50000,737,1.524,0.629,11.77,15784,14110,0,1368,2,183557,217612.1,104777.3,0.110,0.722,0.042,0.126,226,40.15,16.27,0.38,1.57,9.01,6.85,0.52,2.60,12.59,7.66,0.02,0.20,0.222,0.142,509,0.024,0.079,0.906,0.004,0.011,24145,20624,7,0.255,0.478,0.107,181929,0.191,1.826,0.064,20.15,10135,539,0.571,0.156,0.213,2315353,1.06,1.19,0.440,0.529,0.008,19.0,41.1,63.4,104.5,16583,0.063,0.00,0.0023,0.000,19,0.550,0.000,0.460,0.387,3.85,4.91,4.96,0.04,0.024,1.04,1.07,1.06,0.563,0.00264,11.21,5.2687,236.79,120851.3,140122.1,2.977,4.6523,43.138,0.000,1.000,0.479,18.4,18.953,26.930,1671,8671.8,19.56,17.104,5.29,3.380,128.5,1.286,0.134,1.99,9.8188,7236.5,0.5981,0.4230,22.50,1.773,0.125,1.5345,0.0000,0.441,0.141,0.419,0.0000,5.23,0.64,11,24,36,79,17.6211,0.0001,0.4708,0.0000,0.0000,13.1269,100.00,101.7695,312.2110,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0026,0.0011,0.000004,3,0.0963,0.0434,0.0327,100,342,1105,0.0000,0.0000,0.0006,0.002,0.2694,0.0092,0.1349,0.0176,0.3507,0.0646,0.0000,-0.00013,0.385,0.0076,0.993,0.459,0.40,0.107,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7537,0.0000,1.0185,0.00000,0.05306,0.6612,0.6604,0.2375,1.452,0.343,0.8250,1.0543,0.3567,0.0000,0.0000,0.0000,0.0000,0.1323,1.7827
60000,641,1.477,0.761,12.19,5493,5193,0,391,1,54289,79400.3,32276.4,0.170,0.696,0.028,0.106,235,43.00,14.71,0.23,1.36,9.60,5.46,2.30,3.37,12.77,6.28,0.04,0.32,0.222,0.099,432,0.084,0.089,0.897,0.000,0.014,7021,6012,3,0.524,0.053,0.490,448304,0.188,2.012,0.076,7.94,3553,491,0.595,0.225,0.111,659813,1.05,0.86,0.470,0.529,0.019,24.7,43.8,61.7,103.1,15962,0.061,0.00,0.0010,0.000,22,0.439,0.000,0.401,0.293,4.13,5.20,5.20,0.09,0.034,1.08,1.04,1.04,0.451,0.00122,1.80,1.4403,182.35,117314.1,140122.1,0.037,1.6531,15.838,0.000,1.000,0.337,13.3,7.069,7.899,1968,10468.1,26.44,6.154,5.16,1.134,229.9,0.229,0.138,1.98,13.7696,8826.3,0.7109,0.4682,24.90,1.799,0.093,0.4655,0.0000,0.287,0.151,0.111,0.0000,5.41,0.58,14,25,36,62,6.5239,0.0004,0.4290,0.0000,0.0000,3.0526,100.00,107.8558,190.6566,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0025,0.0011,0.000001,4,0.0651,0.0593,0.0406,101,339,1273,0.0000,0.0000,0.0016,0.010,0.0779,0.0124,0.0440,0.0234,0.4498,0.0293,0.0000,0.00043,0.066,0.0012,0.989,0.551,2.06,0.490,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7516,0.0000,0.9956,0.00000,0.05593,0.6526,0.6520,0.2256,1.842,0.414,0.7722,0.3993,0.1200,0.0000,0.0000,0.0000,0.0000,0.1249,1.9537
70000,720,1.254,0.748,14.16,16715,14610,0,2004,20,215112,215885.7,132668.4,0.101,0.724,0.023,0.152,195,42.06,18.20,0.45,2.27,8.66,7.48,0.84,2.71,11.87,8.25,0.06,0.41,0.208,0.130,522,0.026,0.054,0.924,0.003,0.019,26672,21862,8,0.361,0.254,0.211,1874289,0.184,1.989,0.077,20.44,12726,549,0.617,0.146,0.192,2480183,1.13,1.18,0.375,0.564,0.028,21.7,42.7,62.7,188.2,15707,0.060,0.00,0.0025,0.000,21,0.538,0.000,0.579,0.402,3.81,4.90,4.84,0.09,0.042,1.13,1.12,1.13,0.554,0.00274,11.72,6.1497,148.73,117779.9,140122.1,1.833,5.6980,44.028,0.000,1.000,0.430,16.0,18.454,25.769,2002,10651.6,10.06,17.387,5.13,3.670,134.5,1.233,0.133,2.00,11.8939,8563.6,0.7151,0.4824,21.82,1.929,0.108,1.5345,0.0000,0.344,0.170,0.142,0.0000,5.17,0.70,11,23,32,96,17.0045,0.0000,0.4889,0.0000,0.0000,11.9127,100.00,98.8079,303.7758,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0025,0.0010,0.000003,2,0.1222,0.0708,0.0335,83,329,1186,0.0000,0.0000,0.0042,0.007,0.4347,0.0134,0.2154,0.0208,0.3681,0.0672,0.0000,0.00088,0.164,0.0030,0.997,0.704,0.70,0.211,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9377,0.0000,1.4005,0.00000,0.04236,0.6668,0.6660,0.2329,1.589,0.470,0.7542,1.1445,0.3165,0.0000,0.0000,0.0000,0.0000,0.1353,1.9680
80000,652,1.453,0.853,14.65,5715,5186,0,574,14,55624,79895.6,33345.6,0.156,0.698,0.014,0.133,223,38.88,15.98,0.46,2.22,7.01,5.73,0.16,0.71,11.67,7.77,0.03,0.26,0.190,0.132,370,0.069,0.107,0.883,0.000,0.009,6814,5887,4,0.584,0.000,0.094,502886,0.180,2.149,0.088,7.93,3484,517,0.599,0.275,0.218,604444,1.12,1.51,0.485,0.491,0.020,15.9,42.9,51.8,109.6,12584,0.048,0.00,0.0011,0.000,25,0.365,0.000,0.467,0.244,3.54,4.48,4.54,0.05,0.035,1.17,1.08,1.12,0.377,0.00140,1.82,1.3795,171.20,119003.9,140122.1,0.021,1.6563,16.531,0.000,1.000,0.367,13.0,7.565,8.194,2137,11880.7,14.25,6.247,4.86,1.172,315.1,0.237,0.144,1.99,8.7080,5677.6,0.6765,0.4852,19.30,1.977,0.039,0.4655,0.0000,0.320,0.095,0.038,0.0000,4.88,0.53,8,21,25,49,6.9887,0.0000,0.4417,0.0000,0.0000,3.3611,100.00,108.1913,184.0661,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0023,0.0010,0.000002,9,0.1071,0.0215,0.0530,87,335,1473,0.0000,0.0000,0.0024,0.005,0.0705,0.0179,0.0491,0.0123,0.5124,0.0353,0.0000,0.00002,0.029,0.0004,0.998,0.790,0.15,0.094,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8172,0.0000,1.1577,0.00000,0.05236,0.6596,0.6590,0.2307,2.092,0.443,0.7914,0.3807,0.1379,0.0000,0.0000,0.0000,0.0000,0.1097,2.0917
90000,726,1.161,0.719,16.82,20835,17423,0,3281,49,190675,215092.0,124518.2,0.102,0.734,0.014,0.150,205,31.41,14.37,0.33,1.48,7.74,5.40,0.03,0.37,7.31,4.43,0.07,0.37,0.242,0.112,463,0.032,0.045,0.930,0.000,0.025,28891,24509,3,0.390,0.215,0.014,158827,0.189,1.992,0.078,20.26,14964,388,0.653,0.242,0.229,2640479,1.11,1.27,0.391,0.561,0.037,14.0,31.9,50.0,159.9,11186,0.043,0.00,0.0041,0.000,29,0.471,0.000,0.551,0.313,3.24,4.02,4.10,0.10,0.055,1.13,1.06,1.12,0.485,0.00296,11.12,4.7393,144.93,119610.1,140122.1,2.761,5.3926,44.862,0.000,1.000,0.447,14.7,19.236,26.677,1856,10437.5,13.98,17.167,4.22,4.306,107.1,1.136,0.131,2.00,10.2285,7425.9,0.8844,0.5205,15.41,1.998,0.004,1.5345,0.0000,0.353,0.151,0.132,0.0000,4.38,0.58,7,16,25,80,17.8063,0.0000,0.4504,0.0000,0.0000,12.5887,100.00,100.2966,307.0944,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0024,0.0011,0.000005,8,0.0958,0.0565,0.0236,68,290,1013,0.0000,0.0000,0.0041,0.007,0.3130,0.0092,0.1640,0.0207,0.4180,0.0968,0.0000,0.00058,0.044,0.0010,1.000,0.888,0.03,0.014,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9898,0.0000,1.5617,0.00000,0.04849,0.7413,0.7404,0.2309,1.627,0.426,0.8099,1.3037,0.4386,0.0000,0.0000,0.0000,0.0000,0.1136,1.9712
100000,465,1.496,1.065,17.15,5166,4985,0,421,7,32771,74001.9,22572.9,0.130,0.680,0.033,0.157,198,46.85,24.64,0.57,2.57,6.66,5.33,0.23,1.08,15.66,9.22,0.00,0.09,0.145,0.095,295,0.037,0.127,0.858,0.002,0.013,5542,4798,5,0.340,0.034,0.069,68425,0.211,2.411,0.113,7.74,3298,476,0.689,0.266,0.065,598540,1.15,0.47,0.544,0.424,0.002,25.9,33.9,72.0,158.6,10749,0.041,0.00,0.0010,0.000,11,0.380,0.000,0.307,0.189,4.16,4.89,4.85,0.09,0.037,1.13,1.13,1.16,0.387,0.00156,1.48,1.0809,63.46,115386.9,140122.1,0.039,1.6625,14.963,0.000,1.000,0.287,9.7,6.974,8.165,2683,15456.6,10.11,5.869,4.54,1.318,349.8,0.237,0.145,2.00,13.1994,6137.7,0.7485,0.5417,23.12,1.988,0.029,0.4655,0.0000,0.539,0.195,0.475,0.0000,4.99,1.14,13,17,36,81,6.5220,0.0021,0.4495,0.0000,0.0000,3.6705,100.00,105.5895,177.9967,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0022,0.0010,0.000002,14,0.0913,0.0774,0.0533,93,335,1460,0.0000,0.0000,0.0027,0.004,0.0452,0.0115,0.0304,0.0086,0.5023,0.0466,0.0000,-0.00042,0.148,0.0043,1.000,0.787,0.22,0.069,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9273,0.0000,1.6974,0.00000,0.05968,0.6996,0.6990,0.2356,2.380,0.627,0.7634,0.3742,0.1243,0.0000,0.0000,0.0000,0.0000,0.0939,2.3706
