step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,1,307,38.6,1.5,9.9,0.3,25.5,0.0,1.25,2.8,218,407,22.42,6.11,301,0,6,0.2,1.18,1.34,1.24,5.97,7.98,7.50,33.3,1.000,0.385,8.43
5000,2,70,58.7,0.2,16.9,0.0,37.3,0.0,1.02,1.0,44,347,22.42,11.50,69,0,1,0.1,1.03,1.01,1.02,6.66,7.61,7.67,29.1,1.074,0.280,7.89
5000,4,18,73.4,0.0,26.9,6.4,24.9,0.0,1.00,0.8,12,1588,81.39,20.57,16,0,2,0.0,1.00,1.00,1.00,7.33,8.11,8.17,36.3,1.333,0.246,8.33
6000,1,172,38.8,1.7,7.8,0.2,28.3,0.0,1.24,3.3,130,477,27.60,5.89,168,0,4,0.3,1.19,1.22,1.27,6.31,8.08,7.48,32.6,0.988,0.367,8.61
6000,2,96,53.0,0.1,19.7,0.5,27.5,0.0,1.01,2.8,72,326,19.66,15.40,96,0,0,0.1,1.00,1.02,1.01,6.33,7.20,7.11,31.2,1.114,0.264,7.86
6000,6,60,99.5,14.2,23.0,4.0,41.8,0.9,2.62,4.2,57,1299,80.32,21.06,59,0,1,2.5,2.20,3.35,2.51,9.42,10.13,9.42,31.7,1.045,0.553,10.83
6000,4,18,74.6,0.0,29.9,2.7,23.9,0.0,1.00,1.0,13,1796,74.55,35.24,17,0,1,0.0,1.00,1.00,1.00,7.28,7.78,7.94,37.7,1.352,0.249,8.11
6000,7,8,90.4,0.0,20.2,0.0,57.0,0.0,1.00,2.0,6,492,32.47,22.55,8,0,0,0.0,1.00,1.00,1.00,9.75,9.25,8.75,30.1,1.170,0.512,9.50
7000,2,120,48.6,0.2,15.9,1.2,26.7,0.0,1.05,3.1,98,392,22.23,8.02,118,0,2,0.4,1.01,1.07,1.07,5.92,6.75,6.88,32.5,1.102,0.272,7.59
7000,1,101,37.1,2.8,9.0,0.1,21.5,0.0,1.59,5.0,86,446,24.24,5.16,99,0,2,0.3,1.40,1.72,1.61,5.60,8.39,6.79,36.2,1.021,0.349,8.85
7000,9,43,49.9,0.0,9.6,0.3,38.7,0.0,1.00,0.8,38,402,25.84,5.88,42,0,1,0.0,1.00,1.00,1.00,6.49,7.16,7.16,25.8,1.022,0.206,7.37
7000,6,41,97.1,16.0,20.6,1.2,37.4,1.0,3.17,5.2,39,1558,85.90,25.66,41,0,0,2.5,2.37,4.43,3.00,8.88,9.59,9.07,30.0,1.069,0.542,10.63
7000,3,40,59.5,9.2,15.5,0.0,22.2,3.6,2.98,0.3,35,512,30.65,6.97,39,0,1,3.6,4.30,2.13,2.74,6.12,7.32,7.22,39.0,1.054,0.542,7.35
7000,4,26,72.0,0.0,31.3,0.7,22.2,0.0,1.00,0.5,19,1039,39.37,19.82,26,0,0,0.0,1.00,1.00,1.00,6.65,7.77,7.58,31.7,1.327,0.252,7.81
7000,7,11,68.2,0.9,18.6,0.0,39.0,0.1,1.62,5.6,10,840,41.65,32.29,11,0,0,0.1,1.82,1.67,1.53,7.36,8.27,7.45,25.0,1.141,0.504,9.27
8000,1,190,34.1,2.5,7.4,0.3,21.1,0.0,1.42,5.4,137,382,21.36,3.51,179,0,11,0.5,1.33,1.62,1.40,5.53,8.45,6.79,33.7,1.005,0.322,8.97
8000,2,123,55.2,0.9,15.1,0.6,33.6,0.0,1.22,1.2,105,373,22.52,8.44,122,0,1,0.5,1.18,1.28,1.22,6.27,7.33,7.38,33.0,1.087,0.269,7.65
8000,11,88,49.6,3.2,7.7,0.1,19.1,0.4,1.65,6.4,55,1546,59.59,7.05,88,0,0,0.6,1.79,1.43,1.75,5.19,4.88,7.95,43.8,1.492,0.381,8.01
8000,9,31,65.7,6.3,16.1,0.0,25.5,0.2,2.59,1.0,24,344,23.16,4.31,31,0,0,2.8,3.16,3.36,2.08,6.10,7.39,6.97,29.3,1.207,0.170,7.42
8000,6,20,114.1,18.5,25.2,1.4,34.0,0.3,3.52,3.5,16,1586,66.33,25.94,20,0,0,4.3,1.61,5.74,3.46,9.30,9.25,9.00,33.2,1.168,0.494,10.00
8000,4,18,77.9,0.0,30.9,0.7,26.6,0.0,1.00,0.0,14,1036,51.52,14.92,18,0,0,0.0,1.00,1.00,1.00,6.72,7.94,7.94,27.3,1.339,0.260,7.94
8000,3,15,64.5,13.9,15.5,0.0,16.5,4.7,4.20,0.9,15,1499,53.96,21.54,14,0,1,4.7,6.30,2.84,3.85,5.73,7.27,7.20,38.4,1.084,0.535,7.47
8000,7,11,70.4,0.8,22.1,4.5,35.7,0.0,1.10,4.0,10,696,36.63,41.04,11,0,0,0.2,1.00,1.25,1.08,7.55,8.64,7.73,19.9,1.130,0.580,9.18
9000,1,135,37.7,3.0,7.4,0.0,21.7,0.0,1.49,3.3,97,443,23.83,3.13,128,0,7,0.2,1.30,1.68,1.49,5.62,8.31,7.21,28.3,1.060,0.294,8.59
9000,11,91,45.2,2.8,7.0,0.6,17.4,0.4,1.49,7.1,71,1879,68.05,9.91,91,0,0,0.5,1.70,1.29,1.51,5.36,4.78,7.63,44.2,1.489,0.385,7.97
9000,9,78,62.2,5.2,14.7,0.1,27.2,0.1,2.27,1.0,67,609,34.32,6.12,77,0,1,2.2,2.58,2.87,1.85,6.31,7.33,7.10,29.7,1.179,0.174,7.47
9000,2,69,54.6,0.6,15.2,0.5,34.9,0.0,1.12,1.6,54,543,30.34,8.56,68,0,1,0.2,1.09,1.15,1.11,6.25,7.46,7.48,33.8,1.059,0.265,7.87
9000,4,17,74.8,0.0,30.8,1.1,24.7,0.0,1.00,0.1,14,1383,61.80,15.50,17,0,0,0.0,1.00,1.00,1.00,8.00,7.88,7.82,25.9,1.331,0.253,7.88
9000,6,9,105.6,22.4,18.1,1.0,23.8,1.1,4.06,7.1,9,3321,119.81,51.50,9,0,0,4.4,1.70,6.91,3.86,7.89,8.56,7.67,34.2,1.194,0.484,9.89
9000,3,5,71.0,17.4,13.6,0.0,18.6,4.0,4.79,2.0,5,1451,65.70,20.81,5,0,0,4.0,6.89,1.80,5.35,6.80,6.80,7.80,42.6,1.071,0.524,7.80
10000,1,125,52.6,6.6,9.4,0.0,24.7,0.0,2.15,1.4,87,507,27.23,4.60,119,0,6,0.8,1.57,2.50,2.27,6.77,8.72,8.50,30.9,1.106,0.286,8.96
10000,11,99,44.2,1.9,6.9,0.2,19.0,0.3,1.30,7.0,68,1820,63.41,9.50,99,0,0,0.4,1.44,1.20,1.28,5.33,4.87,7.64,44.7,1.485,0.387,8.00
10000,14,87,73.4,0.5,20.6,0.5,31.0,0.0,1.07,1.4,67,456,22.57,14.57,86,0,1,0.0,1.09,1.01,1.08,6.52,7.57,7.41,30.7,1.374,0.232,7.85
10000,9,82,67.8,8.2,14.8,0.1,26.1,0.1,3.00,0.9,70,716,35.04,7.07,80,0,2,2.9,3.51,3.93,2.35,6.38,7.46,7.21,33.8,1.182,0.177,7.56
10000,2,67,60.3,0.0,14.4,0.8,41.3,0.0,1.00,0.8,46,500,30.21,8.66,66,0,1,0.0,1.00,1.00,1.00,6.27,7.66,7.85,34.7,1.069,0.284,7.96
10000,4,16,77.8,0.0,30.1,0.3,25.7,0.0,1.00,0.0,14,1418,62.68,15.56,16,0,0,0.0,1.00,1.00,1.00,6.88,7.94,7.94,20.5,1.387,0.265,7.94
11000,9,101,59.1,4.0,15.9,0.8,24.7,0.1,1.98,0.9,79,582,31.70,6.99,101,0,0,1.7,2.18,2.64,1.68,5.97,7.14,6.95,34.3,1.214,0.186,7.28
11000,1,87,50.2,5.6,9.4,0.0,24.4,0.0,2.04,2.1,60,762,36.27,6.62,87,0,0,0.6,1.88,2.39,2.01,6.48,8.62,8.34,32.4,1.115,0.286,9.00
11000,11,83,45.4,2.0,7.7,0.2,18.8,0.3,1.37,7.0,54,1814,63.35,11.54,83,0,0,0.3,1.47,1.28,1.38,5.42,4.87,7.61,44.3,1.488,0.384,8.00
