step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned,rich,plant_rich,plant_thin,pop_rich,hunger_rich,hunger_thin,fouled,foul_mean,foul_p90,foul_free,covered,plant_std
10000,427,1.563,0.758,8.61,15078,15383,0,325,406,97765,309886.1,82917.8,0.188,0.473,0.181,0.158,181,62.88,22.69,0.80,2.82,17.83,10.95,4.48,9.49,26.78,11.43,0.10,0.64,0.283,0.119,301,0.066,0.052,0.948,0.000,0.000,44477,40987,4,0.555,0.014,0.361,1327585,0.227,2.010,0.079,17.97,15397,315,0.848,0.292,0.054,1375117,1.14,0.73,0.323,0.571,0.026,36.9,62.0,85.4,167.2,21304,0.081,0.00,0.0027,0.000,7,0.569,0.000,0.556,0.671,7.31,7.58,7.48,0.45,0.115,1.23,1.10,1.12,0.578,0.00273,11.93,11.0783,148.27,115485.8,140135.6,8.199,7.7616,53.381,0.000,0.985,0.440,14.1,25.382,27.771,1990,10744.7,31.68,27.254,7.67,3.626,81.3,1.191,0.136,2.00,25.7825,11009.1,0.6448,0.2633,49.89,1.297,0.115,1.5488,0.0000,0.396,0.066,0.073,0.0000,7.71,1.12,29,48,80,121,24.6332,0.0020,0.4871,0.0000,0.0000,10.8172,100.00,78.9717,264.9339,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3458,0.0000,0.0000,0.0033,0.0015,0.000004,0,0.1568,0.2295,0.0334,98,324,814,0.0000,0.0000,0.0814,0.362,0.2748,0.0200,0.0741,0.0585,0.3562,0.0483,0.0000,-0.00004,0.218,0.0041,0.543,0.090,2.01,0.361,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8271,0.0000,1.2458,0.00000,0.06085,0.6229,0.6223,0.3171,1.091,0.583,0.7752,0.7916,0.7467,0.0000,0.0000,0.0000,0.0000,0.1652,1.9810
20000,405,1.641,0.623,6.62,2019,1989,0,35,1,19975,71064.4,14572.1,0.185,0.598,0.177,0.040,243,56.91,14.67,0.71,2.48,18.54,8.62,1.06,2.74,23.17,9.98,0.06,0.52,0.325,0.128,273,0.067,0.077,0.923,0.000,0.000,2189,2023,1,1.000,0.000,0.220,296081,0.263,1.791,0.062,6.80,842,1837,0.730,0.000,0.096,274006,1.13,0.72,0.422,0.570,0.020,37.4,60.9,67.9,105.5,17608,0.067,0.00,0.0008,0.000,7,0.386,0.000,0.356,0.247,6.64,6.89,6.89,0.55,0.138,1.14,1.13,1.12,0.392,0.00230,1.87,1.1584,89.61,119919.5,140135.6,0.662,0.9531,14.065,0.000,0.999,0.469,11.9,6.702,6.805,1667,8603.1,12.07,4.689,7.31,0.411,69.9,0.101,0.129,2.04,21.9016,8870.2,0.5977,0.4685,43.48,1.303,0.035,0.4512,0.0000,0.409,0.030,0.005,0.0000,7.07,0.35,29,47,49,81,6.1655,0.0018,0.5086,0.0000,0.0000,2.9007,100.00,103.9435,260.7980,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3458,0.0000,0.0000,0.0017,0.0008,0.000002,16,0.2633,0.1160,0.1613,148,497,3177,0.0000,0.0000,0.0064,0.010,0.0376,0.0712,0.0390,0.0346,0.4332,0.0394,0.0000,-0.00007,0.027,0.0002,0.975,0.161,0.95,0.220,0.000,0.000,0.0000,0.000,0.000,0.0000,0.5519,0.0000,0.8483,0.00000,0.15467,0.5465,0.5462,0.2738,1.075,0.439,0.8395,0.1574,0.0415,0.0000,0.0000,0.0000,0.0000,0.1393,1.7781
30000,504,1.295,0.656,9.49,7206,6624,0,473,0,134349,191072.3,79636.4,0.134,0.624,0.220,0.022,225,56.11,22.44,0.88,2.46,19.06,11.65,0.35,1.27,16.78,10.21,0.19,1.00,0.333,0.139,419,0.016,0.038,0.954,0.002,0.006,11258,9607,1,0.877,0.123,0.109,558182,0.216,1.845,0.066,18.52,4280,1192,0.593,0.076,0.238,1330490,1.18,1.63,0.290,0.633,0.042,27.3,57.0,80.1,124.7,18683,0.071,0.00,0.0023,0.000,2,0.563,0.000,0.542,0.407,5.85,6.45,6.44,0.76,0.179,1.19,1.22,1.17,0.577,0.00464,11.07,3.7011,138.92,120048.8,140135.6,10.745,2.9136,38.673,0.000,0.994,0.459,15.7,17.224,28.669,1768,9128.2,19.52,13.564,6.77,1.602,81.3,0.664,0.140,2.01,16.0961,8112.4,0.5612,0.4653,37.07,1.487,0.124,1.5488,0.0000,0.402,0.067,0.073,0.0000,6.86,0.72,18,36,49,81,15.6817,0.0013,0.5635,0.0000,0.0000,10.3723,100.00,98.4051,354.5101,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3458,0.0000,0.0000,0.0019,0.0008,0.000004,10,0.2888,0.0893,0.0939,145,477,2081,0.0000,0.0000,0.0019,0.003,0.2625,0.0543,0.1245,0.0139,0.2948,0.0814,0.0000,-0.00039,0.125,0.0010,0.937,0.188,0.34,0.109,0.000,0.000,0.0000,0.000,0.000,0.0000,0.6659,0.0000,0.9964,0.00000,0.10835,0.5754,0.5750,0.3055,1.114,0.434,0.8353,0.5122,0.1502,0.0000,0.0000,0.0000,0.0000,0.1554,1.8225
40000,588,1.362,0.555,10.66,2621,2418,0,106,1,30772,74270.7,18561.8,0.095,0.612,0.227,0.066,245,51.94,14.38,0.40,2.18,14.76,7.77,0.76,1.68,18.31,8.78,0.05,0.39,0.282,0.130,355,0.094,0.102,0.898,0.000,0.000,3001,2463,1,0.878,0.122,0.248,220229,0.218,1.664,0.054,7.15,1351,1113,0.603,0.075,0.073,351649,1.09,0.80,0.476,0.481,0.020,30.4,54.8,67.1,96.8,20129,0.077,0.00,0.0007,0.000,3,0.416,0.000,0.294,0.254,5.85,6.11,6.08,0.21,0.065,1.09,1.06,1.10,0.425,0.00176,1.69,1.0196,156.30,118230.7,140135.6,0.485,1.0488,14.246,0.000,1.000,0.459,15.7,6.518,7.008,1545,7461.4,32.80,5.195,6.52,0.595,49.1,0.122,0.130,2.00,19.3727,11391.2,0.6449,0.4590,34.23,1.527,0.146,0.4512,0.0000,0.327,0.071,0.002,0.0000,6.30,0.51,21,36,49,63,5.9124,0.0015,0.5017,0.0000,0.0000,2.9029,100.00,105.5004,266.3013,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3458,0.0000,0.0000,0.0018,0.0008,0.000002,12,0.1493,0.0612,0.1037,159,503,2180,0.0000,0.0000,0.0126,0.031,0.0465,0.0388,0.0362,0.0255,0.4121,0.0305,0.0000,0.00030,0.046,0.0003,0.867,0.127,0.75,0.248,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7058,0.0000,1.0174,0.00000,0.14946,0.5582,0.5579,0.3101,1.029,0.323,0.8554,0.1939,0.0479,0.0000,0.0000,0.0000,0.0000,0.1683,1.6234
50000,478,1.025,0.671,16.05,9198,8552,0,746,0,124380,182696.5,86447.2,0.049,0.641,0.165,0.145,231,39.39,14.88,0.10,0.76,10.41,6.35,0.02,0.33,10.50,4.86,0.01,0.14,0.253,0.106,375,0.036,0.054,0.939,0.004,0.002,13199,10564,3,0.787,0.090,0.008,289858,0.209,1.879,0.069,17.96,6368,1085,0.695,0.072,0.197,1620764,1.03,1.22,0.282,0.590,0.004,20.4,39.9,59.5,91.9,10051,0.038,0.00,0.0036,0.000,3,0.532,0.000,0.427,0.346,3.91,4.92,4.94,0.06,0.023,1.02,1.03,1.03,0.544,0.00464,8.97,3.6644,65.48,122217.3,140135.6,10.133,2.8486,38.514,0.000,0.972,0.463,12.1,16.934,32.083,1810,9528.7,10.76,13.257,5.70,1.425,113.6,0.530,0.134,2.00,12.6426,6043.2,0.7350,0.5580,21.03,1.865,0.064,1.5488,0.0000,0.168,0.050,0.002,0.0000,5.23,0.47,11,21,33,49,15.5156,0.0002,0.5335,0.0000,0.0000,14.3225,100.00,97.9838,346.4253,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3458,0.0000,0.0000,0.0019,0.0008,0.000004,10,0.2598,0.0732,0.0747,131,434,1837,0.0000,0.0000,0.0067,0.015,0.2614,0.0505,0.1480,0.0356,0.3389,0.0983,0.0000,0.00019,0.837,0.0180,0.176,0.019,0.02,0.008,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7588,0.0000,1.1162,0.00000,0.10650,0.6281,0.6276,0.2886,1.402,0.359,0.7238,0.6724,0.1828,0.0000,0.0000,0.0000,0.0000,0.0973,1.8679
60000,572,1.540,0.742,18.41,3662,3388,0,165,0,27634,68095.7,20832.2,0.046,0.690,0.075,0.190,224,41.22,13.08,0.13,1.05,8.05,4.98,0.20,0.76,13.44,5.77,0.01,0.16,0.191,0.097,404,0.042,0.080,0.916,0.000,0.003,4240,3436,2,0.156,0.832,0.103,214139,0.195,1.917,0.072,6.79,2494,829,0.754,0.109,0.177,537635,1.02,1.03,0.350,0.586,0.007,22.9,44.3,50.5,95.5,12477,0.048,0.00,0.0009,0.000,4,0.427,0.000,0.274,0.247,3.90,5.01,5.02,0.03,0.014,1.03,1.03,1.02,0.434,0.00126,1.18,1.0678,104.44,119257.2,140135.6,0.817,1.1014,13.405,0.000,0.997,0.504,12.3,6.108,7.924,2041,10151.7,18.17,5.158,5.26,0.715,111.1,0.150,0.135,1.99,12.8665,7359.6,0.7412,0.5633,21.81,1.888,0.141,0.4512,0.0000,0.134,0.093,0.012,0.0000,5.28,0.65,12,23,27,48,5.6019,0.0003,0.4248,0.0000,0.0000,3.3037,100.00,104.2325,259.8219,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3458,0.0000,0.0000,0.0020,0.0009,0.000001,15,0.1033,0.0472,0.0729,138,441,1739,0.0000,0.0000,0.0186,0.047,0.0700,0.0213,0.0409,0.0367,0.4557,0.0294,0.0000,-0.00029,0.771,0.0297,0.021,0.002,0.20,0.103,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7388,0.0000,0.8220,0.00000,0.07778,0.6444,0.6439,0.2931,1.391,0.454,0.8829,0.2710,0.0678,0.0000,0.0000,0.0000,0.0000,0.1093,1.9009
70000,565,1.504,0.877,26.12,13092,11188,0,1900,1,178745,165014.9,100327.7,0.083,0.683,0.079,0.156,171,43.33,20.23,0.02,0.15,11.16,8.56,0.14,0.78,10.53,7.77,0.00,0.00,0.248,0.129,422,0.051,0.044,0.945,0.000,0.011,17293,12021,7,0.269,0.618,0.042,205052,0.189,2.172,0.095,16.04,10446,518,0.561,0.144,0.260,1641539,1.01,1.77,0.391,0.573,0.000,17.5,46.0,69.4,161.2,12350,0.047,0.00,0.0028,0.000,7,0.488,0.000,0.378,0.300,3.87,4.85,4.88,0.06,0.021,1.00,1.01,1.01,0.506,0.00379,5.90,3.7020,137.50,118792.2,140135.6,16.208,3.9829,34.336,0.000,0.975,0.517,11.2,14.658,34.508,2255,12697.9,13.03,12.931,5.05,2.651,165.0,0.713,0.134,2.01,9.9552,5624.7,0.6446,0.4695,21.86,1.987,0.063,1.5488,0.0000,0.058,0.054,0.000,0.0000,5.30,0.70,9,24,36,81,13.1026,0.0008,0.4407,0.0000,0.0000,11.5536,100.00,96.3461,312.5561,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3458,0.0000,0.0000,0.0024,0.0010,0.000005,10,0.0906,0.0407,0.0332,97,348,1169,0.0000,0.0000,0.0071,0.016,0.3157,0.0091,0.1574,0.0301,0.3884,0.0846,0.0000,0.00151,0.442,0.0102,0.069,0.012,0.14,0.042,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8847,0.0000,1.2305,0.00000,0.06323,0.6533,0.6526,0.2819,1.672,0.539,0.8071,0.8627,0.2561,0.0000,0.0000,0.0000,0.0000,0.1082,2.1512
80000,534,1.695,0.832,25.33,4123,3728,0,420,0,45738,64955.7,25285.2,0.111,0.735,0.059,0.095,177,57.69,22.64,0.31,1.00,9.10,6.52,0.12,0.92,19.18,10.03,0.01,0.24,0.159,0.094,417,0.022,0.094,0.901,0.000,0.006,4564,3228,2,0.150,0.725,0.028,29491,0.197,2.074,0.084,6.26,3152,536,0.553,0.119,0.066,529620,1.06,0.65,0.380,0.554,0.004,33.5,50.0,91.9,149.8,15333,0.058,0.00,0.0006,0.000,16,0.433,0.000,0.288,0.217,4.68,5.59,5.59,0.39,0.112,1.02,1.11,1.06,0.445,0.00160,1.12,0.9126,65.94,117672.3,140135.6,1.470,1.4157,12.918,0.000,0.982,0.509,13.0,5.814,7.633,2252,11801.1,12.84,5.100,5.46,1.081,139.2,0.186,0.135,2.02,13.6678,7298.6,0.6129,0.4654,28.71,1.992,0.030,0.4512,0.0000,0.029,0.048,0.000,0.0000,5.75,0.97,16,25,45,75,5.2442,0.0000,0.5056,0.0000,0.0000,2.6776,100.00,100.7480,252.9198,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3458,0.0000,0.0000,0.0024,0.0010,0.000002,6,0.0382,0.0637,0.0392,125,393,1290,0.0000,0.0000,0.0032,0.007,0.0748,0.0041,0.0360,0.0243,0.4423,0.0332,0.0000,0.00047,0.738,0.0225,0.685,0.441,0.11,0.028,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8283,0.0000,1.3711,0.00000,0.06959,0.6030,0.6024,0.2664,1.569,0.547,0.7341,0.2902,0.0826,0.0000,0.0000,0.0000,0.0000,0.1249,2.0589
90000,703,1.236,0.876,29.57,13815,11785,0,1853,1,177498,171963.0,100851.8,0.091,0.734,0.091,0.085,165,37.09,16.97,0.44,1.62,7.85,6.00,0.00,0.00,9.82,7.16,0.00,0.00,0.212,0.115,559,0.033,0.077,0.915,0.000,0.009,18377,12636,1,0.819,0.181,0.000,51221,0.175,2.213,0.098,16.42,12119,490,0.568,0.186,0.243,1838221,1.13,1.50,0.354,0.642,0.000,16.0,32.0,52.0,143.8,12730,0.049,0.00,0.0025,0.000,16,0.480,0.000,0.377,0.300,3.49,4.42,4.54,0.38,0.165,1.05,1.20,1.13,0.497,0.00300,6.33,3.6025,105.06,117274.2,140135.6,14.551,4.0425,35.767,0.000,0.984,0.485,15.9,15.408,33.541,2206,12983.8,10.07,13.403,5.09,3.074,153.6,0.882,0.133,2.00,10.0944,7096.4,0.7958,0.4702,18.11,1.999,0.003,1.5488,0.0000,0.019,0.023,0.000,0.0000,4.86,0.77,8,16,25,64,13.9106,0.0003,0.4609,0.0000,0.0000,12.2925,100.00,94.4016,313.5876,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3458,0.0000,0.0000,0.0024,0.0010,0.000004,7,0.1000,0.0455,0.0339,94,343,1167,0.0000,0.0000,0.0033,0.008,0.4044,0.0125,0.1835,0.0256,0.4026,0.0726,0.0000,0.00010,0.997,0.0857,0.805,0.282,0.00,0.000,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8834,0.0000,1.3119,0.00000,0.06630,0.6536,0.6529,0.2740,1.617,0.575,0.7511,0.8699,0.3086,0.0000,0.0000,0.0000,0.0000,0.1167,2.1971
100000,608,1.163,1.237,32.00,4918,4490,0,513,0,40127,63481.8,25668.9,0.054,0.777,0.130,0.039,190,30.74,12.17,0.12,0.39,6.24,4.10,0.00,0.00,8.88,5.40,0.00,0.00,0.203,0.108,382,0.054,0.102,0.883,0.002,0.013,5642,4036,1,0.747,0.253,0.000,2332,0.188,2.543,0.131,6.80,4134,503,0.640,0.255,0.242,638295,1.04,0.99,0.444,0.556,0.000,16.0,32.0,48.0,144.0,9268,0.035,0.00,0.0012,0.000,12,0.386,0.000,0.311,0.225,3.20,4.00,4.08,0.20,0.087,1.01,1.06,1.04,0.395,0.00131,1.00,0.9724,87.81,113144.7,140135.6,0.762,1.5126,13.277,0.000,0.991,0.434,12.5,6.084,7.358,3195,18087.8,8.40,4.942,4.32,1.212,281.5,0.155,0.139,1.98,9.2715,5637.1,0.8023,0.5140,15.24,2.000,0.001,0.4512,0.0000,0.009,0.014,0.000,0.0000,4.29,0.55,8,16,23,72,5.6136,0.0000,0.4523,0.0000,0.0000,2.7971,100.00,101.0022,246.2114,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3458,0.0000,0.0000,0.0022,0.0010,0.000002,10,0.0688,0.0411,0.0431,95,330,1427,0.0000,0.0000,0.0012,0.003,0.0734,0.0101,0.0448,0.0132,0.4866,0.0398,0.0000,-0.00005,0.990,0.0819,0.868,0.435,0.00,0.000,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8973,0.0000,1.2423,0.00000,0.06648,0.7160,0.7152,0.3080,2.190,0.780,0.7862,0.3520,0.0970,0.0000,0.0000,0.0000,0.0000,0.0954,2.5198
