step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,196,0.8061,1956.6,711,84,66,46,4,1,2,19472,19148,19036,0,0,0,1.000,1.000,1.000,49,8,1,0.3622,0.1020,0.9266,0.0578
2000,1005,0.3413,8193.3,199,459,327,219,31,26,9,21817,21021,20883,0,0,0,1.000,1.000,1.000,378,95,3,0.4420,0.0716,0.7341,0.0456
3000,949,0.4721,8861.3,409,348,325,276,51,72,48,25063,23844,24031,0,0,0,1.000,1.000,1.000,225,66,2,0.1699,0.1702,0.7338,0.0923
4000,1085,0.4138,9606.5,368,370,425,290,65,80,70,25107,23515,23679,0,0,0,1.000,1.000,1.000,285,125,14,0.2879,0.1139,0.7322,0.0677
5000,1121,0.4326,10047.7,398,363,400,358,53,68,82,24979,23335,23620,0,0,0,1.000,1.000,1.000,274,96,8,0.3260,0.1017,0.7397,0.0641
6000,1081,0.4283,8659.7,391,355,410,316,64,69,68,25414,23217,23332,0,0,0,1.000,1.000,1.000,262,113,10,0.4103,0.0840,0.7702,0.0541
7000,1079,0.4013,9201.7,381,349,380,350,72,70,85,26136,23664,23703,0,0,0,1.000,1.000,1.000,264,84,9,0.4641,0.0775,0.7552,0.0465
8000,1313,0.4737,11220.2,388,529,406,378,87,71,80,27763,25420,25149,0,0,0,1.000,1.000,1.000,367,99,7,0.3534,0.0903,0.7177,0.0589
9000,865,0.4405,8157.4,481,308,309,248,56,62,77,30123,27774,27355,0,0,0,1.000,1.000,1.000,228,71,2,0.4195,0.0761,0.7811,0.0543
10000,710,0.4310,7501.8,499,274,210,226,56,43,72,33571,31453,31010,0,0,0,1.000,1.000,1.000,205,66,12,0.4286,0.0734,0.7877,0.0515
11000,692,0.4971,7351.4,585,287,235,170,59,60,80,37024,35219,34393,0,0,0,1.000,1.000,1.000,208,59,1,0.3805,0.0745,0.7801,0.0542
12000,490,0.5204,6135.6,697,217,153,120,32,44,55,37539,36257,35194,0,0,0,1.000,1.000,1.000,179,52,3,0.2925,0.0835,0.7715,0.0551
13000,390,0.5333,5112.7,777,206,108,76,22,45,42,38537,37640,36361,0,0,0,1.000,1.000,1.000,171,31,1,0.1682,0.1172,0.7452,0.0610
14000,276,0.5036,4392.1,897,141,77,58,23,35,44,39103,38759,37419,0,0,0,1.000,1.000,1.000,100,21,2,0.1313,0.1615,0.6791,0.0663
15000,364,0.4945,4325.9,625,239,78,47,13,37,26,40001,39987,38654,0,0,0,1.000,1.000,1.000,193,24,0,0.0800,0.1874,0.5630,0.0803
16000,212,0.5425,2896.1,888,120,69,23,15,37,16,40854,41130,39792,0,0,0,1.000,1.000,1.000,80,9,0,0.0931,0.1926,0.5636,0.0877
17000,199,0.4472,2424.0,793,127,52,20,10,37,16,40469,40789,39449,0,0,0,1.000,1.000,1.000,91,6,1,0.1396,0.1276,0.7065,0.0797
18000,295,0.3627,3237.6,570,200,72,23,10,37,19,39067,39166,37929,0,0,0,1.000,1.000,1.000,156,19,0,0.2391,0.0949,0.8589,0.0664
19000,735,0.3878,7569.9,436,327,245,163,43,86,81,37739,37524,36377,0,0,0,1.000,1.000,1.000,246,67,2,0.2501,0.1011,0.7633,0.0690
20000,713,0.4250,7483.8,589,321,211,181,35,83,87,37939,37224,36219,0,0,0,1.000,1.000,1.000,220,56,0,0.3253,0.0877,0.7719,0.0669
21000,896,0.4208,7537.2,464,314,347,235,68,74,118,36644,35635,34439,0,0,0,1.000,1.000,1.000,242,87,3,0.4152,0.0745,0.7866,0.0553
22000,939,0.4015,8755.1,477,376,264,299,63,68,114,34994,33360,32372,0,0,0,1.000,1.000,1.000,278,45,7,0.5200,0.0654,0.7982,0.0468
23000,1418,0.3660,10902.1,396,532,502,384,102,122,120,33871,31669,30689,0,0,0,1.000,1.000,1.000,397,133,9,0.4996,0.0698,0.7768,0.0449
24000,1416,0.4209,10306.8,392,530,501,385,96,106,152,33339,31012,30087,0,0,0,1.000,1.000,1.000,396,93,10,0.5536,0.0684,0.7884,0.0421
25000,1393,0.4279,9027.5,348,470,534,389,92,121,125,32669,30122,29137,0,0,0,1.000,1.000,1.000,344,118,10,0.6116,0.0597,0.8128,0.0367
26000,1545,0.4136,9967.1,333,463,527,555,120,90,145,31382,28792,27903,0,0,0,1.000,1.000,1.000,332,123,8,0.6201,0.0563,0.7953,0.0349
27000,1056,0.4697,6918.2,384,345,423,288,70,75,99,31650,28959,28071,0,0,0,1.000,1.000,1.000,251,113,7,0.7112,0.0448,0.8682,0.0315
28000,1733,0.4016,10687.7,300,607,548,578,73,78,121,30964,28056,26936,0,0,0,1.000,1.000,1.000,467,173,18,0.5850,0.0575,0.7601,0.0338
29000,1033,0.5227,6805.6,408,388,378,267,58,76,90,34272,31316,29954,0,0,0,1.000,1.000,1.000,265,63,3,0.5706,0.0614,0.8295,0.0378
30000,1016,0.4616,7993.4,415,359,351,306,41,66,69,34477,32121,30416,0,0,0,1.000,1.000,1.000,270,93,15,0.5014,0.0607,0.7765,0.0402
31000,876,0.5205,7717.0,528,417,308,151,56,60,64,36702,34729,32867,0,0,0,1.000,1.000,1.000,323,62,5,0.3361,0.0788,0.7554,0.0498
32000,634,0.5016,7562.0,720,253,216,165,55,55,62,38047,36652,34847,0,0,0,1.000,1.000,1.000,205,57,4,0.2144,0.0960,0.7355,0.0604
33000,478,0.5502,5920.8,872,187,130,161,24,48,53,39265,38441,36712,0,0,0,1.000,1.000,1.000,154,23,0,0.1402,0.1389,0.6764,0.0694
34000,266,0.5977,4131.9,1205,127,72,67,23,22,22,40435,40100,38429,0,0,0,1.000,1.000,1.000,96,18,0,0.1175,0.1632,0.6455,0.0793
35000,217,0.5023,3586.0,1169,138,52,27,12,24,14,40674,40725,39109,0,0,0,1.000,1.000,1.000,100,13,2,0.1026,0.1732,0.5718,0.0853
36000,255,0.5490,3619.9,1020,205,39,11,10,24,9,41109,41275,39689,0,0,0,1.000,1.000,1.000,175,9,0,0.0891,0.1619,0.6163,0.0948
37000,218,0.4541,3585.6,1118,153,49,16,7,30,14,40871,41122,39544,0,0,0,1.000,1.000,1.000,107,25,2,0.1005,0.1496,0.7589,0.0906
38000,274,0.4124,4723.3,1040,162,84,28,9,49,23,39429,39716,38285,0,0,0,1.000,1.000,1.000,124,20,0,0.1931,0.0958,0.8754,0.0766
39000,411,0.4355,7100.3,972,209,141,61,25,70,40,37409,37401,36102,0,0,0,1.000,1.000,1.000,168,45,0,0.3036,0.0916,0.8312,0.0626
40000,745,0.4336,10785.6,777,344,225,176,33,66,52,35816,35261,34013,0,0,0,1.000,1.000,1.000,255,43,5,0.3561,0.0801,0.7729,0.0601
41000,1019,0.4858,13642.8,795,368,359,292,43,77,68,35631,34548,33510,0,0,0,1.000,1.000,1.000,274,97,2,0.3294,0.0895,0.7502,0.0637
42000,1176,0.4719,13173.2,781,430,401,345,62,77,87,35698,33961,33146,0,0,0,1.000,1.000,1.000,319,88,7,0.3601,0.0878,0.7622,0.0617
43000,1442,0.4951,13622.0,633,546,494,402,93,94,93,35259,33108,32147,0,0,0,1.000,1.000,1.000,373,120,4,0.3835,0.0878,0.7544,0.0563
44000,1254,0.4306,9940.7,489,381,516,357,77,98,129,34534,32173,31173,0,0,0,1.000,1.000,1.000,277,140,26,0.5311,0.0611,0.8033,0.0453
45000,1476,0.4119,10153.9,377,486,511,479,92,127,143,33234,30321,29503,0,0,0,1.000,1.000,1.000,364,114,10,0.5561,0.0644,0.7827,0.0392
46000,1421,0.4483,9850.0,390,536,472,413,84,111,144,32934,29544,28428,0,0,0,1.000,1.000,1.000,414,141,15,0.6317,0.0527,0.8250,0.0373
47000,1477,0.4557,10446.6,385,494,522,461,117,111,146,32199,28935,27738,0,0,0,1.000,1.000,1.000,333,86,11,0.6061,0.0547,0.8035,0.0354
48000,1392,0.4325,10745.4,422,459,555,378,73,100,108,32287,29300,27954,0,0,0,1.000,1.000,1.000,334,134,12,0.5831,0.0599,0.7860,0.0355
49000,1400,0.4879,10421.3,423,529,478,393,79,103,138,34419,31501,30120,0,0,0,1.000,1.000,1.000,384,114,5,0.4638,0.0684,0.7430,0.0421
50000,827,0.4885,7408.8,560,341,247,239,75,60,105,35019,32468,30982,0,0,0,1.000,1.000,1.000,263,48,6,0.5261,0.0590,0.8060,0.0398
51000,626,0.5719,5946.7,728,243,224,159,38,60,74,34255,32253,30743,0,0,0,1.000,1.000,1.000,191,45,0,0.5358,0.0563,0.8245,0.0366
52000,431,0.5568,4894.8,977,187,157,87,32,50,57,33658,32295,30753,0,0,0,1.000,1.000,1.000,142,56,3,0.4672,0.0608,0.8069,0.0348
53000,365,0.6000,3973.4,945,154,102,109,24,50,50,33795,32852,31342,0,0,0,1.000,1.000,1.000,131,33,5,0.3035,0.0839,0.7234,0.0354
54000,259,0.5328,3277.3,1051,134,73,52,17,30,33,33984,33457,32021,0,0,0,1.000,1.000,1.000,93,17,3,0.2449,0.1032,0.6505,0.0357
55000,320,0.4906,3668.4,808,172,74,74,17,32,31,34402,34183,32808,0,0,0,1.000,1.000,1.000,129,23,2,0.1969,0.1287,0.5425,0.0383
56000,382,0.4948,3950.6,751,225,98,59,16,33,38,35429,35424,34073,0,0,0,1.000,1.000,1.000,178,16,1,0.1754,0.1331,0.5060,0.0430
57000,297,0.5320,3405.0,854,181,68,48,24,32,30,35981,36103,34829,0,0,0,1.000,1.000,1.000,137,17,2,0.2161,0.1122,0.5461,0.0451
58000,306,0.4706,3305.9,804,181,78,47,16,45,25,35620,35656,34328,0,0,0,1.000,1.000,1.000,142,17,1,0.3736,0.0774,0.7686,0.0433
