step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,261,0.8697,2998.0,839,78,97,86,4,1,2,17846,18132,18623,0,0,0,1.000,1.000,1.000,54,44,2,0.3768,0.0962,0.8967,0.0548
2000,344,0.2907,4136.1,276,44,171,129,5,9,13,19467,19561,20372,0,0,0,1.000,1.000,1.000,29,92,1,0.7078,0.0433,0.8760,0.0301
3000,613,0.5693,8214.6,542,259,178,176,30,20,29,26041,23530,23252,0,0,0,1.000,1.000,1.000,173,66,1,0.2952,0.1143,0.7420,0.0670
4000,838,0.4773,10987.2,492,298,319,221,38,31,48,25134,22935,23671,0,0,0,1.000,1.000,1.000,233,98,1,0.3943,0.0887,0.7095,0.0547
5000,887,0.4566,12046.1,528,308,339,240,42,48,57,25761,23076,23652,0,0,0,1.000,1.000,1.000,235,109,5,0.3500,0.1035,0.7076,0.0615
6000,984,0.4959,12087.5,520,375,341,268,45,48,63,25863,22698,23665,0,0,0,1.000,1.000,1.000,290,107,2,0.3701,0.0962,0.6841,0.0587
7000,903,0.4862,11784.6,556,340,318,245,40,38,60,26444,23022,24158,0,0,0,1.000,1.000,1.000,235,90,4,0.3435,0.1033,0.7178,0.0609
8000,808,0.5297,11586.1,654,306,293,209,48,42,64,27649,24426,25298,0,0,0,1.000,1.000,1.000,229,109,5,0.3347,0.1017,0.7236,0.0630
9000,861,0.4402,11849.3,616,310,323,228,44,32,68,29580,26817,27577,0,0,0,1.000,1.000,1.000,228,110,3,0.2930,0.1105,0.7146,0.0671
10000,709,0.5543,10047.3,718,317,216,176,49,37,62,33432,31049,31060,0,0,0,1.000,1.000,1.000,238,79,3,0.2643,0.1082,0.7486,0.0746
11000,608,0.5263,9002.4,753,237,213,158,32,37,56,38501,36579,36018,0,0,0,1.000,1.000,1.000,177,81,3,0.1844,0.1241,0.7239,0.0862
12000,369,0.5149,6048.0,982,165,99,105,23,29,43,40602,39386,38164,0,0,0,1.000,1.000,1.000,125,30,3,0.1491,0.1322,0.7776,0.0884
13000,286,0.4685,4617.8,975,157,82,47,21,28,27,41106,40569,38838,0,0,0,1.000,1.000,1.000,132,24,0,0.0776,0.1854,0.7455,0.0924
14000,218,0.4633,3431.7,1067,148,35,35,13,18,26,41747,41965,39866,0,0,0,1.000,1.000,1.000,114,12,0,0.0425,0.2369,0.6708,0.1046
15000,106,0.4623,2331.9,1387,74,16,16,6,12,14,41887,42892,40546,0,0,0,1.000,1.000,1.000,63,3,0,0.0515,0.2503,0.6431,0.1074
16000,126,0.5000,2164.9,1065,91,17,18,3,14,17,41763,43480,41031,0,0,0,1.000,1.000,1.000,76,6,0,0.0487,0.2659,0.6033,0.1151
17000,158,0.4747,2749.5,938,109,30,19,3,26,11,41276,43351,41004,0,0,0,1.000,1.000,1.000,85,9,0,0.0507,0.1928,0.7592,0.1151
18000,281,0.4235,4851.6,774,151,76,54,8,35,39,40334,42523,40495,0,0,0,1.000,1.000,1.000,124,26,2,0.0775,0.1354,0.8155,0.1154
19000,408,0.4804,7504.2,822,184,119,105,19,54,54,39289,41295,39802,0,0,0,1.000,1.000,1.000,148,42,0,0.1266,0.1577,0.7966,0.1153
20000,560,0.4679,9792.1,801,213,193,154,33,53,59,38662,40162,39115,0,0,0,1.000,1.000,1.000,163,63,4,0.1447,0.1641,0.7787,0.1163
21000,726,0.4174,10755.6,739,298,260,168,32,55,84,37956,38836,38177,0,0,0,1.000,1.000,1.000,241,102,2,0.1685,0.1478,0.7426,0.1034
22000,871,0.4030,11436.4,695,348,300,223,59,69,75,36933,37066,36835,0,0,0,1.000,1.000,1.000,254,96,4,0.2308,0.1343,0.7288,0.0851
