step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
150000,0,3,41.33,0.00,13.00,0.33,15.00,0.00,1.00,0.000,0.001,971.3,36.1,0,3,5.00,1.00,1.00,0.0170,0.51,36010.0,0.0000,0.0103,3343,4.9415,83,0.0000,0.1,111.57,0.0060,0.0,0.0000,1.000,0.3978,0.1567,0.0145
160000,8,557,37.83,0.42,9.72,1.13,14.76,0.07,1.07,0.027,0.071,90031.0,25038.0,7,0,4.55,1.14,1.04,1.2258,63.04,85615.1,0.5086,8.8792,12770,6.8873,1790,0.7229,1816.6,95.85,3.0137,0.0,0.0000,1.000,0.3057,0.8432,0.4812
160000,0,6,29.16,0.00,11.33,0.00,11.33,0.00,1.00,0.000,0.003,417.2,11.4,2,6,3.83,1.00,1.00,0.0078,1.51,34190.9,0.0000,0.0045,3614,1.6561,107,0.0000,0.0,114.67,0.0014,0.0,0.0000,1.000,0.3625,0.2063,0.0052
170000,8,754,38.00,0.70,9.41,0.55,13.20,0.08,1.18,0.033,0.082,213031.9,97354.3,11,0,3.99,1.22,1.14,4.1113,187.68,89913.6,6.3858,20.8608,13673,15.4399,2029,2.6668,8429.0,97.99,13.3313,0.0,0.0000,1.000,0.3155,0.9376,1.4301
170000,0,5,38.05,0.00,8.00,0.00,16.60,0.00,1.00,0.000,0.003,778.7,189.5,3,5,4.40,1.00,1.00,0.0256,1.23,28044.9,0.0000,0.0154,2711,4.0293,64,0.0000,0.1,110.16,0.0051,0.0,0.0000,1.000,0.3320,0.1861,0.0229
180000,8,549,38.52,0.64,10.78,2.61,14.80,0.03,1.13,0.020,0.074,87494.4,23961.7,4,0,4.64,1.09,1.17,1.1041,123.51,93426.0,0.2467,8.5108,13436,6.7673,1918,0.6257,1664.8,99.79,3.3702,0.0,0.0000,1.000,0.3259,0.8163,0.4660
180000,0,5,18.83,0.80,4.40,1.40,8.00,0.00,1.14,0.000,0.002,493.6,48.2,1,5,3.40,1.00,1.33,0.0159,2.02,26314.0,0.0000,0.0051,2948,1.4998,122,0.0000,0.0,100.96,0.0011,0.0,0.0000,1.000,0.2832,0.2457,0.0072
190000,8,717,35.35,0.27,8.28,2.34,11.66,0.00,1.06,0.001,0.080,227056.4,103300.9,12,0,3.99,1.03,1.08,4.0276,171.14,77795.4,3.5162,22.5075,12617,16.5992,2199,2.1737,7444.1,105.99,13.8047,0.0,0.0000,1.000,0.3545,1.0753,1.3604
190000,0,7,35.22,0.14,9.00,1.43,17.57,0.00,1.00,0.000,0.003,1062.0,106.8,3,7,4.71,1.00,1.00,0.0245,0.67,37173.5,0.0000,0.0170,3767,4.0530,148,0.0000,0.1,79.93,0.0031,0.0,0.0000,1.000,0.1967,0.2930,0.0161
200000,8,624,38.94,0.08,11.08,0.85,14.42,0.00,1.02,0.000,0.083,104076.2,37563.4,7,0,4.40,1.03,1.03,1.5628,127.00,82751.7,0.1112,9.8371,12472,7.3207,1575,0.7519,2194.1,99.11,3.0319,0.0,0.0000,1.000,0.3227,0.7142,0.5541
200000,0,4,40.93,0.00,16.75,0.25,19.25,0.00,1.00,0.000,0.002,986.7,169.6,2,4,4.50,1.00,1.00,0.0331,0.62,38615.4,0.0000,0.0055,3912,2.5424,125,0.0000,0.0,102.82,0.0016,0.0,0.0000,1.000,0.3039,0.2154,0.0110
210000,8,720,33.57,0.26,7.63,0.49,11.98,0.01,1.04,0.004,0.072,241302.1,141362.6,8,0,3.59,1.06,1.02,5.2872,139.25,78921.1,1.8228,23.6577,12703,16.1624,1920,2.8848,9947.8,98.80,11.7956,0.0,0.0000,1.000,0.3181,0.9320,1.7121
210000,0,5,35.05,0.00,8.20,0.40,12.00,0.00,1.00,0.000,0.002,1117.0,166.4,2,5,4.00,1.00,1.00,0.0295,1.59,40107.6,0.0000,0.0156,3681,5.6560,114,0.0000,0.1,104.16,0.0040,0.0,0.0000,1.000,0.3187,0.1857,0.0247
220000,8,610,38.38,0.45,10.43,0.10,12.68,0.03,1.13,0.010,0.068,112281.5,39687.6,8,0,3.95,1.12,1.12,1.5956,137.52,93454.8,0.0528,10.7526,13363,8.4205,1447,0.7365,2113.8,99.99,2.4840,0.0,0.0000,1.000,0.3262,0.6497,0.6669
220000,0,11,43.42,0.00,12.91,0.00,16.36,0.00,1.00,0.000,0.006,464.7,105.3,2,11,4.91,1.00,1.00,0.0305,2.96,30143.5,0.0000,0.0046,3021,2.2042,53,0.0000,0.0,100.04,0.0010,0.0,0.0000,1.000,0.2830,0.1124,0.0153
230000,8,852,32.20,0.55,7.17,0.03,11.74,0.05,1.16,0.025,0.079,251437.5,130334.1,11,0,3.54,1.21,1.13,4.8370,109.88,84139.1,3.3734,24.4945,13099,18.4428,1657,2.8422,10540.8,101.29,9.0762,0.0,0.0000,1.000,0.3379,0.7766,1.8525
230000,0,7,27.75,0.00,10.00,0.00,5.86,0.00,1.00,0.000,0.002,795.4,138.4,4,7,3.43,1.00,1.00,0.0430,3.59,36970.7,0.0000,0.0082,3285,4.7683,42,0.0000,0.1,94.85,0.0037,0.0,0.0000,1.000,0.2399,0.0667,0.0576
240000,8,555,36.87,0.42,10.91,0.02,13.46,0.11,1.07,0.041,0.068,104633.4,34856.7,5,0,4.24,1.11,1.06,1.4103,166.79,86509.4,0.1299,10.1399,12679,7.8507,1376,0.7171,1967.6,98.92,2.8646,0.0,0.0000,1.000,0.3186,0.6395,0.6656
240000,0,5,33.73,0.00,10.60,0.00,12.40,0.00,1.00,0.000,0.002,432.0,75.5,1,5,4.80,1.00,1.00,0.0247,0.67,37859.9,0.0000,0.0023,3705,2.1335,42,0.0000,0.0,103.71,0.0007,0.0,0.0000,1.000,0.3169,0.0784,0.0269
250000,8,753,41.51,0.44,10.35,0.08,13.09,0.19,1.11,0.062,0.089,216085.2,113618.2,14,0,4.13,1.17,1.05,4.4700,180.51,75322.7,5.3448,21.2990,12644,14.6115,1890,2.9201,8933.0,97.29,12.6084,0.0,0.0000,1.000,0.3107,0.8865,1.4390
250000,0,9,45.38,0.22,11.67,0.33,12.11,0.11,1.08,0.111,0.004,754.1,118.7,2,9,3.78,1.19,1.00,0.0372,0.27,43223.5,0.0000,0.0082,3740,4.5776,100,0.0000,0.1,109.17,0.0024,0.0,0.0000,1.000,0.3439,0.1760,0.0372
260000,8,572,46.99,0.23,9.85,0.32,16.36,0.05,1.04,0.019,0.080,81244.6,17767.3,6,0,4.41,1.04,1.03,0.9974,104.55,70872.9,0.1911,8.2623,11989,5.9004,2163,0.8950,1613.1,93.00,3.2519,0.0,0.0000,1.000,0.2919,1.0600,0.4062
260000,0,7,71.94,0.00,18.14,0.00,18.71,0.00,1.00,0.000,0.004,423.9,57.7,3,7,4.71,1.00,1.00,0.0232,1.09,45711.6,0.0000,0.0052,4395,1.7817,177,0.0000,0.0,119.09,0.0010,0.0,0.0000,1.000,0.3900,0.2649,0.0110
270000,8,631,42.07,0.36,9.74,0.17,13.89,0.12,1.06,0.049,0.083,211172.4,91148.9,10,0,4.14,1.14,1.01,3.6756,142.09,57544.3,8.0524,20.2919,11410,14.0839,1587,2.1818,7126.4,97.93,12.6933,0.0,0.0000,1.000,0.3206,0.8381,1.2668
270000,0,8,53.57,0.00,13.25,0.00,15.25,0.00,1.00,0.000,0.003,1154.6,245.2,4,8,4.75,1.00,1.00,0.0683,0.85,62923.1,0.0000,0.0073,4974,5.4544,127,0.0000,0.0,104.74,0.0026,0.0,0.0000,1.000,0.3128,0.1469,0.0373
280000,8,564,33.45,1.09,8.32,0.53,15.85,0.32,1.22,0.145,0.070,87510.3,23763.4,7,0,4.39,1.42,1.05,1.1560,80.44,86692.5,0.5967,8.5151,13009,6.1051,1421,0.6538,1541.0,96.12,2.8880,0.0,0.0000,1.000,0.3048,0.6283,0.4860
280000,0,3,30.48,0.00,11.00,0.00,16.67,0.00,1.00,0.000,0.002,465.5,28.7,1,3,5.33,1.00,1.00,0.0167,1.03,37027.5,0.0000,0.0026,3375,2.2772,65,0.0000,0.0,114.97,0.0011,0.0,0.0000,1.000,0.3701,0.1164,0.0118
290000,8,707,42.00,0.65,10.92,0.25,12.23,0.18,1.15,0.072,0.084,218521.8,80582.5,11,0,4.11,1.27,1.05,3.4934,179.81,75499.9,6.9480,21.6310,12743,15.5394,1703,1.5490,6074.9,95.15,12.4354,0.0,0.0000,1.000,0.2880,0.7908,1.1669
290000,0,12,61.40,0.00,24.92,0.00,8.58,0.00,1.00,0.000,0.006,843.1,121.8,3,11,4.75,1.00,1.00,0.0305,3.34,43176.8,0.0000,0.0084,3641,4.5726,64,0.0000,0.1,116.98,0.0037,0.0,0.0000,1.000,0.4241,0.1063,0.0187
300000,8,699,36.70,0.68,9.00,0.42,13.15,0.33,1.14,0.107,0.083,103941.2,32776.6,6,0,4.03,1.26,1.04,1.5215,151.88,77380.0,0.1129,10.2973,12267,7.6183,1717,0.7482,1997.8,98.94,2.7782,0.0,0.0000,1.000,0.2959,0.8308,0.5414
300000,0,4,43.28,3.00,13.75,1.75,9.25,0.75,1.53,0.250,0.002,240.4,17.1,3,4,4.50,2.08,1.00,0.0104,0.00,41726.1,0.0000,0.0032,4117,2.1001,91,0.0000,0.0,103.14,0.0010,0.0,0.0000,1.000,0.3847,0.1648,0.0085
