step,mass,born_size,born_hard,born_muscle,born_sensor,born_digestive,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace,rich,born_rich
100000,56.00,36,0,18,0,18,0,15,0,13,0,1.00,0,0.268,5473,0.00,213.96,24.68,449,8,8,0,1.00,1.00,1.00,6,6,6,6.6,56.924,28,2.000,0.003,6,1.000,8,18.05,14.50,0,0.0575,0.000,0.0000,2630,0.5345,0,1
100000,4.00,25,0,13,0,12,0,1,0,1,0,1.00,12,0.250,5433,0.00,169.48,34.67,444,8,8,0,1.00,1.00,1.00,2,2,2,23.0,5.657,2,2.000,0.002,5,1.000,20,11.40,-11.00,0,0.0943,0.000,0.0000,3432,1.0000,1,1
100000,4.00,22,0,9,0,13,0,0,0,2,0,1.00,18,0.000,5256,0.00,152.61,57.99,450,8,8,0,1.00,1.00,1.00,1,1,2,37.8,0.618,2,2.000,0.005,6,1.000,16,13.20,-8.00,0,0.0958,0.000,0.0000,3596,1.0000,1,1
100000,14.00,36,0,6,0,30,0,0,0,7,0,1.00,12,0.000,5165,0.00,223.58,26.64,425,8,8,0,1.00,1.00,1.00,4,3,3,28.4,28.443,7,2.000,0.005,6,1.000,10,9.98,3.75,0,0.0013,0.000,0.0000,2618,1.0000,1,1
100000,54.00,36,0,6,0,30,0,2,0,25,0,1.00,0,0.037,5131,0.00,215.06,16.45,425,8,8,0,1.00,1.00,1.00,6,6,6,31.5,82.368,27,2.000,0.005,6,1.000,7,9.82,2.50,0,0.0013,0.000,0.0000,2484,0.5443,1,1
100000,62.00,36,0,11,0,25,0,8,0,23,0,1.00,0,0.129,5098,0.00,129.57,29.37,449,8,8,0,1.00,1.00,1.00,8,6,6,11.8,16.979,31,2.000,0.002,6,1.000,5,12.50,10.00,0,0.0510,0.000,0.0000,2423,0.5080,1,1
100000,32.00,23,0,9,0,14,0,6,0,10,0,1.00,8,0.188,4406,0.00,126.85,8.38,428,8,8,0,1.00,1.00,1.00,4,5,5,30.2,34.422,16,2.000,0.004,7,1.000,7,24.37,22.75,0,0.0907,0.000,0.0000,2650,0.7071,0,1
100000,38.00,25,0,13,0,12,0,10,0,9,0,1.00,0,0.263,4234,0.00,191.11,42.95,444,8,8,0,1.00,1.00,1.00,3,5,5,24.5,83.929,19,2.000,0.002,5,1.000,6,12.64,-5.25,0,0.0943,0.000,0.0000,2476,0.6489,1,1
100000,46.00,25,0,13,0,12,0,12,0,11,0,1.00,0,0.261,4161,-0.00,176.84,35.68,444,8,8,0,1.00,1.00,1.00,4,5,5,38.8,54.349,23,2.000,0.002,5,1.000,2,24.36,-19.00,0,0.0943,0.000,0.0000,2365,0.5898,1,1
100000,40.00,25,0,13,0,12,0,11,0,9,0,1.00,0,0.275,4049,0.00,115.73,36.73,444,8,8,0,1.00,1.00,1.00,4,5,5,31.0,49.308,20,2.000,0.002,5,1.000,5,17.69,-7.00,0,0.0943,0.000,0.0000,2348,0.6325,1,1
100000,38.00,23,0,9,0,14,0,8,0,11,0,1.00,8,0.211,3941,0.00,134.74,9.77,428,8,8,0,1.00,1.00,1.00,4,5,5,31.1,62.532,19,2.000,0.004,7,1.000,4,9.01,-3.00,0,0.0907,0.000,0.0000,2401,0.6489,1,1
100000,82.00,49,0,17,0,32,0,10,0,31,0,1.00,2,0.122,2975,0.00,161.65,16.83,448,8,8,0,1.00,1.00,1.00,4,6,7,29.3,38.808,41,2.000,0.011,7,1.000,0,18.75,0.00,0,0.0000,0.000,0.0000,1218,0.4417,1,1
100000,70.00,36,0,6,0,30,0,5,0,30,0,1.00,0,0.071,2801,3.77,154.78,5.10,425,8,8,0,1.00,1.00,1.00,4,6,6,32.7,106.560,35,2.000,0.005,6,1.000,1,3.54,0.50,0,0.0013,0.000,0.0000,1322,0.4781,1,1
100000,96.00,49,0,21,0,28,0,21,0,27,0,1.00,0,0.219,2511,0.05,114.48,122.36,444,8,8,0,1.00,1.00,1.00,4,7,7,18.3,93.522,48,2.000,0.004,7,1.000,1,10.85,1.50,0,0.0892,0.000,0.0000,1017,0.4082,1,1
100000,54.00,49,0,10,0,39,0,4,0,23,0,1.00,6,0.074,2457,0.00,69.15,4.84,425,8,8,0,1.00,1.00,1.00,4,7,4,33.1,3.904,27,2.000,0.006,7,1.000,0,17.25,17.25,0,0.0020,0.000,0.0000,1155,0.5443,1,1
100000,72.00,36,0,18,0,18,0,18,0,18,0,1.00,0,0.250,2339,1.14,104.19,28.97,449,8,8,0,1.00,1.00,1.00,4,6,6,34.0,39.352,36,2.000,0.003,6,1.000,0,7.83,-2.25,0,0.0575,0.000,0.0000,1102,0.4714,1,1
100000,72.00,36,0,18,0,18,0,18,0,18,0,1.00,0,0.250,2276,0.46,104.52,14.78,449,8,8,0,1.00,1.00,1.00,4,6,6,33.3,78.043,36,2.000,0.003,6,1.000,0,10.93,2.00,0,0.0575,0.000,0.0000,1072,0.4714,0,1
100000,36.00,18,0,11,0,7,0,11,0,7,0,1.00,6,0.306,2210,0.00,57.55,9.30,428,8,8,0,1.00,1.00,1.00,4,5,4,27.8,12.628,18,2.000,0.003,6,1.000,0,8.54,3.00,0,0.0928,0.000,0.0000,1473,0.6667,1,1
100000,98.00,49,0,21,0,28,0,21,0,28,0,1.00,0,0.214,2169,10.35,203.37,67.88,444,8,8,0,1.00,1.00,1.00,6,7,7,30.2,93.127,49,2.000,0.004,7,1.000,0,15.19,12.75,0,0.0892,0.000,0.0000,876,0.4041,1,1
100000,32.00,16,0,10,0,6,0,10,0,6,0,1.00,0,0.312,2165,0.00,93.66,54.68,444,8,8,0,1.00,1.00,1.00,4,4,4,28.5,93.271,16,2.000,0.008,4,1.000,0,7.43,-2.50,0,0.0634,0.000,0.0000,1530,0.7071,1,1
100000,36.00,18,0,11,0,7,0,11,0,7,0,1.00,6,0.306,2114,3.91,109.17,9.21,428,8,8,0,1.00,1.00,1.00,4,5,4,29.4,51.246,18,2.000,0.003,6,1.000,0,9.41,9.00,0,0.0928,0.000,0.0000,1409,0.6667,0,1
100000,98.00,49,0,21,0,28,0,21,0,28,0,1.00,0,0.214,2042,0.00,121.45,59.29,444,8,8,0,1.00,1.00,1.00,4,7,7,29.4,61.208,49,2.000,0.004,7,1.000,0,11.60,-7.00,0,0.0892,0.000,0.0000,825,0.4041,1,1
100000,98.00,49,0,21,0,28,0,21,0,28,0,1.00,0,0.214,1963,0.57,125.37,6.92,444,8,8,0,1.00,1.00,1.00,4,7,7,39.1,70.006,49,2.000,0.004,7,1.000,0,26.97,-5.00,0,0.0892,0.000,0.0000,793,0.4041,1,1
100000,30.00,38,0,14,0,24,0,8,0,7,0,1.00,20,0.267,1957,0.00,83.62,0.45,450,8,8,0,1.00,1.00,1.00,5,6,4,38.1,10.633,15,2.000,0.009,10,1.000,0,12.29,-1.00,0,0.0882,0.000,0.0000,1252,0.7303,0,1
100000,66.00,33,0,8,0,25,0,8,0,25,0,1.00,4,0.121,1922,3.49,87.99,0.00,450,8,8,0,1.00,1.00,1.00,5,6,8,40.9,68.320,33,2.000,0.012,8,1.000,0,11.19,-10.25,0,0.0753,0.000,0.0000,946,0.4924,0,1
100000,44.00,22,0,9,0,13,0,9,0,13,0,1.00,2,0.205,1921,0.00,69.49,3.15,450,8,8,0,1.00,1.00,1.00,4,5,6,35.6,9.207,22,2.000,0.005,6,1.000,0,10.78,0.75,0,0.0958,0.000,0.0000,1158,0.6030,1,1
100000,70.00,36,0,18,0,18,0,17,0,18,0,1.00,0,0.243,1921,0.00,80.22,33.15,449,8,8,0,1.00,1.00,1.00,4,6,6,51.3,22.815,35,2.000,0.003,6,1.000,1,26.00,-20.50,0,0.0575,0.000,0.0000,908,0.4781,0,1
100000,98.00,49,0,21,0,28,0,21,0,28,0,1.00,0,0.214,1893,0.00,82.10,51.73,444,8,8,0,1.00,1.00,1.00,4,7,7,23.8,61.153,49,2.000,0.004,7,1.000,0,7.50,7.50,0,0.0892,0.000,0.0000,764,0.4041,1,1
100000,44.00,22,0,9,0,13,0,9,0,13,0,1.00,2,0.205,1881,0.00,60.23,28.48,450,8,8,0,1.00,1.00,1.00,5,5,6,34.9,11.147,22,2.000,0.005,6,1.000,0,10.05,-1.00,0,0.0958,0.000,0.0000,1134,0.6030,1,1
100000,72.00,36,0,14,0,22,0,14,0,22,0,1.00,0,0.194,1847,0.00,91.87,13.59,449,0,8,0,1.00,1.00,1.00,4,6,6,20.5,39.324,36,2.000,0.003,6,1.000,0,8.25,4.75,0,0.0576,0.000,0.0000,870,0.4714,0,0
100000,36.00,18,0,11,0,7,0,11,0,7,0,1.00,6,0.306,1833,0.00,45.42,0.66,428,8,8,0,1.00,1.00,1.00,4,5,4,33.1,0.635,18,2.000,0.003,6,1.000,0,10.50,-8.25,0,0.0928,0.000,0.0000,1222,0.6667,0,1
100000,70.00,36,0,19,0,17,0,18,0,17,0,1.00,0,0.257,1819,8.63,75.20,37.31,449,8,8,0,1.00,1.00,1.00,6,6,6,37.1,43.422,35,2.000,0.002,6,1.000,1,8.75,8.75,0,0.0702,0.000,0.0000,858,0.4781,1,1
100000,44.00,22,0,9,0,13,0,9,0,13,0,1.00,2,0.205,1789,2.59,75.68,5.30,450,8,8,0,1.00,1.00,1.00,5,5,6,35.6,32.361,22,2.000,0.005,6,1.000,0,11.79,-1.00,0,0.0958,0.000,0.0000,1078,0.6030,1,1
100000,24.00,18,0,11,0,7,0,7,0,5,0,1.00,6,0.292,1768,0.00,54.02,21.68,428,8,8,0,1.00,1.00,1.00,4,5,4,35.2,13.053,12,2.000,0.003,6,1.000,0,5.41,-4.50,0,0.0928,0.000,0.0000,1221,0.8165,1,1
100000,60.00,36,0,6,0,30,0,3,0,27,0,1.00,2,0.050,1761,5.94,64.78,3.42,425,8,8,0,1.00,1.00,1.00,4,6,5,37.7,6.409,30,2.000,0.005,6,1.000,0,7.60,-1.25,0,0.0013,0.000,0.0000,834,0.5164,0,1
100000,44.00,22,0,9,0,13,0,9,0,13,0,1.00,2,0.205,1744,5.55,68.05,2.56,450,8,8,0,1.00,1.00,1.00,4,5,6,37.9,34.684,22,2.000,0.005,6,1.000,0,9.58,-9.25,0,0.0958,0.000,0.0000,1051,0.6030,1,1
100000,32.00,26,0,14,0,12,0,14,0,2,0,1.00,8,0.438,1691,1.70,55.24,18.86,428,8,8,0,1.00,1.00,1.00,4,5,5,34.9,18.419,16,2.000,0.003,7,1.000,0,7.25,5.00,0,0.0922,0.000,0.0000,989,0.7071,1,1
100000,50.00,25,0,16,0,9,0,16,0,9,0,1.00,0,0.320,1672,0.00,67.12,53.96,449,8,8,0,1.00,1.00,1.00,4,5,5,41.6,62.178,25,2.000,0.002,5,1.000,0,9.50,4.25,0,0.0717,0.000,0.0000,945,0.5657,1,1
100000,44.00,22,0,9,0,13,0,9,0,13,0,1.00,2,0.205,1661,5.44,100.64,13.57,450,8,8,0,1.00,1.00,1.00,5,5,6,34.9,56.418,22,2.000,0.005,6,1.000,0,5.15,4.00,0,0.0958,0.000,0.0000,1001,0.6030,1,1
100000,52.00,26,0,15,0,11,0,15,0,11,0,1.00,6,0.288,1651,0.77,32.57,29.20,428,8,8,0,1.00,1.00,1.00,4,6,5,34.6,8.356,26,2.000,0.003,7,1.000,0,6.01,1.75,0,0.0923,0.000,0.0000,915,0.5547,1,1
100000,36.00,18,0,11,0,7,0,11,0,7,0,1.00,6,0.306,1638,2.58,65.46,0.41,428,8,8,0,1.00,1.00,1.00,2,5,4,27.0,28.437,18,2.000,0.003,6,1.000,0,3.78,3.75,0,0.0928,0.000,0.0000,1092,0.6667,0,1
100000,36.00,18,0,11,0,7,0,11,0,7,0,1.00,6,0.306,1623,0.00,49.98,3.36,428,8,8,0,1.00,1.00,1.00,4,5,4,34.3,18.285,18,2.000,0.003,6,1.000,0,1.12,-1.00,0,0.0928,0.000,0.0000,1082,0.6667,1,1
100000,72.00,36,0,18,0,18,0,18,0,18,0,1.00,0,0.250,1587,0.00,73.64,2.13,449,8,8,0,1.00,1.00,1.00,4,6,6,14.9,19.581,36,2.000,0.003,6,1.000,0,29.55,29.50,0,0.0575,0.000,0.0000,748,0.4714,0,1
100000,46.00,23,0,9,0,14,0,9,0,14,0,1.00,8,0.196,1568,0.00,77.61,3.04,428,8,8,0,1.00,1.00,1.00,4,5,5,32.2,30.852,23,2.000,0.004,7,1.000,0,4.37,4.00,0,0.0907,0.000,0.0000,924,0.5898,1,1
100000,50.00,25,0,13,0,12,0,13,0,12,0,1.00,0,0.260,1550,0.00,50.64,36.06,444,8,8,0,1.00,1.00,1.00,4,5,5,21.6,21.084,25,2.000,0.002,5,1.000,0,2.24,-2.00,0,0.0943,0.000,0.0000,876,0.5657,1,1
100000,123.99,64,0,48,0,16,0,46,0,16,0,1.00,0,0.371,1531,-0.00,63.74,0.00,377,8,8,0,1.00,1.00,1.00,6,8,8,3.5,15.979,62,2.000,0.004,8,1.000,0,19.86,19.50,0,0.0000,0.000,0.0000,549,0.3592,0,1
100000,34.00,25,0,15,0,10,0,9,0,8,0,1.00,0,0.265,1530,0.00,47.69,5.54,449,8,8,0,1.00,1.00,1.00,4,5,5,38.8,7.824,17,2.000,0.002,5,1.000,0,13.42,6.00,0,0.0845,0.000,0.0000,1045,0.6860,1,1
100000,72.00,36,0,18,0,18,0,18,0,18,0,1.00,0,0.250,1529,0.00,77.77,10.95,449,8,8,0,1.00,1.00,1.00,4,6,6,36.2,32.021,36,2.000,0.003,6,1.000,0,17.76,0.50,0,0.0575,0.000,0.0000,720,0.4714,1,1
100000,36.00,18,0,11,0,7,0,11,0,7,0,1.00,6,0.306,1523,-0.00,69.24,31.69,428,8,8,0,1.00,1.00,1.00,4,5,4,32.5,43.683,18,2.000,0.004,6,1.000,0,14.30,14.25,0,0.0941,0.000,0.0000,1015,0.6667,1,1
100000,46.00,25,0,23,0,2,0,21,0,2,0,1.00,0,0.457,1473,0.00,18.37,46.77,457,8,8,0,1.00,1.00,1.00,4,5,5,30.6,13.988,23,2.000,0.002,5,1.000,2,20.59,-3.75,0,0.0948,0.000,0.0000,840,0.5898,1,1
100000,36.00,18,0,11,0,7,0,11,0,7,0,1.00,6,0.306,1463,0.00,45.28,2.49,428,8,8,0,1.00,1.00,1.00,4,5,4,35.7,5.548,18,2.000,0.003,6,1.000,0,9.89,-2.75,0,0.0928,0.000,0.0000,975,0.6667,0,1
100000,50.00,25,0,16,0,9,0,16,0,9,0,1.00,0,0.320,1433,3.84,70.27,40.09,449,8,8,0,1.00,1.00,1.00,4,5,5,46.2,42.909,25,2.000,0.002,5,1.000,0,17.96,-14.75,0,0.0717,0.000,0.0000,810,0.5657,1,1
100000,50.00,25,0,13,0,12,0,13,0,12,0,1.00,0,0.260,1413,5.32,84.93,86.48,444,8,8,0,1.00,1.00,1.00,4,5,5,26.8,58.887,25,2.000,0.002,5,1.000,0,14.15,-9.75,0,0.0943,0.000,0.0000,799,0.5657,1,1
100000,50.00,25,0,14,0,11,0,14,0,11,0,1.00,0,0.280,1405,-0.00,36.40,6.53,449,8,8,0,1.00,1.00,1.00,4,5,5,45.7,10.317,25,2.000,0.003,5,1.000,0,12.86,-5.75,0,0.0639,0.000,0.0000,794,0.5657,0,1
100000,36.00,18,0,11,0,7,0,11,0,7,0,1.00,6,0.306,1391,0.00,45.43,0.37,428,8,8,0,1.00,1.00,1.00,4,5,4,42.3,15.263,18,2.000,0.003,6,1.000,0,10.85,-9.75,0,0.0928,0.000,0.0000,927,0.6667,0,1
100000,22.00,16,0,1,0,15,0,0,0,11,0,1.00,10,0.000,1388,0.00,13.06,21.66,428,8,8,0,1.00,1.00,1.00,4,4,3,37.1,5.715,11,2.000,0.004,6,1.000,0,2.02,-2.00,0,0.0937,0.000,0.0000,1125,0.8528,1,1
100000,98.00,49,0,29,0,20,0,29,0,20,0,1.00,0,0.296,1382,0.00,65.89,10.22,449,8,8,0,1.00,1.00,1.00,4,7,7,33.2,37.005,49,2.000,0.004,7,1.000,0,23.78,-1.25,0,0.0883,0.000,0.0000,558,0.4041,0,1
100000,50.00,25,0,13,0,12,0,13,0,12,0,1.00,0,0.260,1335,0.21,56.18,0.58,444,8,8,0,1.00,1.00,1.00,4,5,5,14.8,26.000,25,2.000,0.002,5,1.000,0,3.82,-2.00,0,0.0943,0.000,0.0000,755,0.5657,1,1
100000,62.00,49,0,19,0,30,0,3,0,28,0,1.00,0,0.048,1334,6.77,35.50,9.85,449,8,8,0,1.00,1.00,1.00,6,7,7,39.1,10.074,31,2.000,0.017,7,1.000,0,4.00,0.00,0,0.0000,0.000,0.0000,597,0.5080,1,1
100000,72.00,36,0,19,0,17,0,19,0,17,0,1.00,0,0.264,1333,0.00,73.45,70.15,449,8,8,0,1.00,1.00,1.00,4,6,6,31.7,49.587,36,2.000,0.002,6,1.000,0,3.91,3.00,0,0.0702,0.000,0.0000,628,0.4714,1,1
100000,126.00,64,0,34,0,30,0,33,0,30,0,1.00,0,0.262,1333,0.00,45.46,0.42,444,8,8,0,1.00,1.00,1.00,4,8,8,44.9,10.276,63,2.000,0.002,8,1.000,1,23.50,0.00,0,0.0640,0.000,0.0000,473,0.3563,1,1
100000,36.00,18,0,11,0,7,0,11,0,7,0,1.00,6,0.306,1328,2.12,70.38,1.40,428,8,8,0,1.00,1.00,1.00,4,5,4,37.6,59.604,18,2.000,0.003,6,1.000,0,4.14,-3.75,0,0.0928,0.000,0.0000,885,0.6667,1,1
100000,72.00,36,0,18,0,18,0,18,0,18,0,1.00,0,0.250,1304,0.00,59.55,0.35,449,8,8,0,1.00,1.00,1.00,4,6,6,16.2,29.762,36,2.000,0.003,6,1.000,0,15.00,15.00,0,0.0575,0.000,0.0000,614,0.4714,0,1
100000,30.00,15,0,8,0,7,0,8,0,7,0,1.00,2,0.267,1292,0.00,52.03,5.27,450,8,8,0,1.00,1.00,1.00,4,4,5,33.8,33.092,15,2.000,0.006,5,1.000,0,12.35,6.50,0,0.0834,0.000,0.0000,943,0.7303,1,1
100000,30.00,15,0,8,0,7,0,8,0,7,0,1.00,2,0.267,1290,2.30,44.19,0.30,450,8,8,0,1.00,1.00,1.00,2,4,5,35.4,3.395,15,2.000,0.006,5,1.000,0,8.17,3.25,0,0.0834,0.000,0.0000,942,0.7303,1,1
100000,6.00,15,0,9,0,6,0,1,0,2,0,1.00,12,0.167,1253,0.00,32.63,2.78,428,8,8,0,1.00,1.00,1.00,2,2,2,31.3,0.516,3,2.000,0.003,5,1.000,0,5.48,-2.25,0,0.0861,0.000,0.0000,1009,1.0000,0,1
100000,32.00,16,0,13,0,3,0,13,0,3,0,1.00,0,0.406,1251,0.00,27.73,9.77,444,8,8,0,1.00,1.00,1.00,4,4,4,29.5,13.173,16,2.000,0.008,4,1.000,0,12.29,1.00,0,0.0633,0.000,0.0000,884,0.7071,1,1
100000,30.00,15,0,8,0,7,0,8,0,7,0,1.00,2,0.267,1227,3.65,32.78,9.20,450,8,8,0,1.00,1.00,1.00,3,4,5,33.6,12.405,15,2.000,0.006,5,1.000,0,10.96,9.75,0,0.0834,0.000,0.0000,896,0.7303,1,1
100000,38.00,19,0,12,0,7,0,12,0,7,0,1.00,4,0.316,1226,0.00,39.80,2.76,428,8,8,0,1.00,1.00,1.00,3,5,5,37.0,18.517,19,2.000,0.005,6,1.000,0,9.25,-9.25,0,0.0947,0.000,0.0000,795,0.6489,0,1
100000,50.00,25,0,23,0,2,0,23,0,2,0,1.00,0,0.460,1216,0.89,16.86,87.64,457,8,8,0,1.00,1.00,1.00,4,5,5,27.8,50.223,25,2.000,0.002,5,1.000,0,21.40,-10.75,0,0.0948,0.000,0.0000,687,0.5657,1,1
100000,44.00,22,0,9,0,13,0,9,0,13,0,1.00,2,0.205,1200,2.38,56.81,6.58,450,8,8,0,1.00,1.00,1.00,5,5,6,35.0,29.301,22,2.000,0.005,6,1.000,0,9.50,9.50,0,0.0958,0.000,0.0000,723,0.6030,1,1
100000,50.00,25,0,13,0,12,0,13,0,12,0,1.00,0,0.260,1190,3.00,53.68,45.53,444,8,8,0,1.00,1.00,1.00,4,5,5,37.3,43.431,25,2.000,0.002,5,1.000,0,6.64,-2.25,0,0.0943,0.000,0.0000,673,0.5657,1,1
100000,70.00,36,0,19,0,17,0,18,0,17,0,1.00,0,0.257,1188,4.31,78.38,68.11,449,8,8,0,1.00,1.00,1.00,4,6,6,33.8,56.668,35,2.000,0.002,6,1.000,1,3.50,-3.50,0,0.0702,0.000,0.0000,560,0.4781,1,1
100000,36.00,18,0,11,0,7,0,11,0,7,0,1.00,6,0.306,1176,0.93,31.00,25.55,428,8,8,0,1.00,1.00,1.00,4,5,4,34.6,22.567,18,2.000,0.004,6,1.000,0,10.75,-0.25,0,0.0941,0.000,0.0000,784,0.6667,1,1
100000,50.00,25,0,13,0,12,0,13,0,12,0,1.00,0,0.260,1172,0.00,49.42,3.93,444,8,8,0,1.00,1.00,1.00,4,5,5,12.7,2.893,25,2.000,0.002,5,1.000,0,3.48,-3.25,0,0.0943,0.000,0.0000,662,0.5657,1,1
100000,36.00,18,0,6,0,12,0,6,0,12,0,1.00,6,0.167,1160,5.58,84.38,22.11,428,8,8,0,1.00,1.00,1.00,4,5,4,33.5,51.234,18,2.000,0.003,6,1.000,0,11.75,11.75,0,0.0932,0.000,0.0000,773,0.6667,1,1
100000,12.00,49,0,28,0,21,0,3,0,3,0,1.00,14,0.250,1130,0.00,62.63,1.64,449,8,8,0,1.00,1.00,1.00,3,6,1,32.4,2.432,6,2.000,0.005,7,1.000,0,5.25,0.00,0,0.0433,0.000,0.0000,693,1.0000,1,1
100000,98.00,49,0,29,0,20,0,29,0,20,0,1.00,0,0.296,1127,0.00,57.94,60.97,449,8,8,0,1.00,1.00,1.00,6,7,7,38.4,36.086,49,2.000,0.004,7,1.000,0,7.62,5.75,0,0.0883,0.000,0.0000,455,0.4041,1,1
100000,72.00,36,0,18,0,18,0,18,0,18,0,1.00,0,0.250,1125,0.00,28.75,22.16,449,8,8,0,1.00,1.00,1.00,4,6,6,46.5,20.468,36,2.000,0.003,6,1.000,0,11.07,-5.25,0,0.0575,0.000,0.0000,530,0.4714,1,1
100000,30.00,15,0,8,0,7,0,8,0,7,0,1.00,2,0.267,1122,0.71,40.09,5.66,450,8,8,0,1.00,1.00,1.00,4,4,5,38.3,19.173,15,2.000,0.006,5,1.000,0,5.35,-3.25,0,0.0834,0.000,0.0000,819,0.7303,1,1
100000,72.00,36,0,17,0,19,0,17,0,19,0,1.00,0,0.236,1114,0.00,38.28,4.14,444,8,8,0,1.00,1.00,1.00,6,6,6,17.5,14.780,36,2.000,0.002,6,1.000,0,4.65,-2.75,0,0.0949,0.000,0.0000,525,0.4714,0,0
100000,44.00,22,0,9,0,13,0,9,0,13,0,1.00,2,0.205,1105,0.00,38.35,1.19,450,8,8,0,1.00,1.00,1.00,3,5,6,35.2,15.003,22,2.000,0.005,6,1.000,0,5.90,4.75,0,0.0958,0.000,0.0000,666,0.6030,1,1
100000,44.00,22,0,9,0,13,0,9,0,13,0,1.00,2,0.205,1102,4.97,56.17,10.52,450,8,8,0,1.00,1.00,1.00,5,5,6,34.2,28.028,22,2.000,0.005,6,1.000,0,2.50,2.00,0,0.0958,0.000,0.0000,664,0.6030,1,1
100000,36.00,18,0,11,0,7,0,11,0,7,0,1.00,6,0.306,1091,0.00,19.88,16.05,428,8,8,0,1.00,1.00,1.00,2,5,4,28.8,4.757,18,2.000,0.003,6,1.000,0,3.58,0.75,0,0.0928,0.000,0.0000,727,0.6667,1,1
100000,200.00,100,0,32,0,68,0,32,0,68,0,1.00,0,0.160,1081,0.00,47.81,0.00,449,0,8,0,1.00,1.00,1.00,12,10,10,0.2,23.858,100,2.000,0.003,10,1.000,0,8.78,8.75,0,0.0600,0.000,0.0000,305,0.2828,0,0
100000,66.00,64,12,31,0,21,12,7,0,2,2,5.36,10,0.106,1072,0.00,46.66,17.52,449,8,8,5,6.33,3.33,6.00,3,5,6,36.2,6.022,21,2.000,0.008,8,1.000,0,5.00,0.00,0,0.0892,0.000,0.0000,462,0.4924,1,1
100000,44.00,46,0,13,0,33,0,7,0,15,0,1.00,6,0.159,1071,0.00,64.65,23.22,444,8,8,0,1.00,1.00,1.00,4,7,4,28.8,26.315,22,2.000,0.001,7,1.000,0,5.88,1.25,0,0.0964,0.000,0.0000,542,0.6030,1,1
100000,36.00,18,0,11,0,7,0,11,0,7,0,1.00,6,0.306,1071,0.28,52.48,18.65,428,8,8,0,1.00,1.00,1.00,4,5,4,33.3,41.501,18,2.000,0.004,6,1.000,0,12.26,-11.75,0,0.0941,0.000,0.0000,714,0.6667,0,1
100000,44.00,22,0,9,0,13,0,9,0,13,0,1.00,2,0.205,1070,3.37,73.35,7.91,450,8,8,0,1.00,1.00,1.00,5,5,6,34.9,48.420,22,2.000,0.005,6,1.000,0,11.14,11.00,0,0.0958,0.000,0.0000,645,0.6030,1,1
100000,36.00,18,0,11,0,7,0,11,0,7,0,1.00,6,0.306,1065,1.81,43.60,7.28,428,8,8,0,1.00,1.00,1.00,4,5,4,39.6,36.797,18,2.000,0.004,6,1.000,0,11.07,-10.00,0,0.0941,0.000,0.0000,710,0.6667,1,1
100000,64.00,32,0,4,0,28,0,4,0,28,0,1.00,2,0.063,1046,5.54,67.13,0.35,459,8,8,0,1.00,1.00,1.00,6,6,7,35.7,43.436,32,2.000,0.003,7,1.000,0,2.24,-2.00,0,0.0937,0.000,0.0000,523,0.5000,1,1
100000,24.00,18,0,6,0,12,0,3,0,9,0,1.00,8,0.125,1043,0.00,32.54,3.94,428,8,8,0,1.00,1.00,1.00,4,4,4,37.0,10.714,12,2.000,0.003,6,1.000,1,5.81,-5.25,0,0.0932,0.000,0.0000,761,0.8165,1,1
100000,50.00,25,0,16,0,9,0,16,0,9,0,1.00,0,0.320,1041,0.00,16.35,27.05,449,8,8,0,1.00,1.00,1.00,4,5,5,39.5,10.950,25,2.000,0.003,5,1.000,0,9.80,9.75,0,0.0806,0.000,0.0000,588,0.5657,1,1
100000,52.00,26,0,10,0,16,0,10,0,16,0,1.00,2,0.192,1035,0.85,52.84,13.70,450,8,8,0,1.00,1.00,1.00,3,5,6,34.7,35.446,26,2.000,0.005,6,1.000,0,6.86,-1.25,0,0.0958,0.000,0.0000,574,0.5547,1,1
100000,40.00,22,0,9,0,13,0,7,0,13,0,1.00,2,0.175,1031,0.00,32.59,1.37,450,8,8,0,1.00,1.00,1.00,5,5,6,39.1,8.184,20,2.000,0.005,6,1.000,2,2.85,1.75,0,0.0958,0.000,0.0000,632,0.6325,1,1
100000,72.00,36,0,17,0,19,0,17,0,19,0,1.00,0,0.236,1027,0.00,33.54,43.33,444,8,8,0,1.00,1.00,1.00,4,6,6,30.3,10.400,36,2.000,0.002,6,1.000,0,12.34,-12.25,0,0.0949,0.000,0.0000,484,0.4714,1,0
