step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
10000,6,386,46.82,2.73,11.40,0.26,21.51,0.55,1.62,0.155,0.091,257990.3,85278.6,1,0,5.20,1.86,1.34,9.3555,78.93,58752.5,0.3320,18.6261,9492,15.2716,1745,4.8647,15710.7,94.04,12.5277,0.0,0.0000,1.000,0.2817,1.1709,1.4348
10000,0,17,51.87,4.06,16.82,0.00,21.35,0.65,1.99,0.176,0.006,57775.1,19867.5,1,16,5.76,2.40,1.45,3.6032,5.05,61687.7,0.0000,0.0569,6892,11.0713,400,0.0000,1.6,108.21,0.0198,0.0,0.0000,1.000,0.3939,0.3525,0.3596
20000,6,654,37.47,0.50,7.89,0.16,17.78,0.07,1.12,0.023,0.118,68395.2,13761.6,1,0,4.33,1.09,1.17,1.0196,119.20,59485.7,0.0005,6.6853,9075,3.7357,1470,1.4158,1995.8,88.05,4.0477,0.0,0.0000,1.000,0.2531,0.9576,0.3476
20000,0,32,38.18,0.31,10.22,0.22,16.69,0.00,1.03,0.000,0.008,2075.1,259.6,1,29,4.09,1.00,1.07,0.0450,4.40,61306.3,0.0000,0.0198,7309,2.7031,487,0.0000,0.1,114.83,0.0041,0.0,0.0000,1.000,0.4230,0.4053,0.0315
30000,6,601,36.47,0.62,9.31,0.03,13.68,0.13,1.17,0.050,0.092,213611.5,75596.6,4,0,4.13,1.16,1.21,3.9327,125.53,55934.2,1.1472,20.5830,9634,11.6754,1347,2.6057,11007.0,92.67,15.0206,0.0,0.0000,1.000,0.2871,0.8393,1.3035
30000,0,34,39.61,0.35,11.68,0.03,13.03,0.09,1.08,0.029,0.008,4097.7,892.0,2,33,4.59,1.04,1.12,0.1232,5.91,67141.5,0.0000,0.0295,6750,8.5818,164,0.0000,0.6,110.47,0.0080,0.0,0.0000,1.000,0.3886,0.1401,0.0891
40000,6,424,40.50,0.09,9.82,0.00,16.62,0.01,1.03,0.002,0.075,73301.6,18323.8,4,0,4.35,1.02,1.03,1.0082,81.29,58447.3,0.0010,7.7966,9329,4.1543,2122,1.1184,2051.8,90.13,3.4887,0.0,0.0000,1.000,0.2694,1.4234,0.4294
40000,0,12,36.36,0.00,10.42,0.00,12.58,0.00,1.00,0.000,0.002,1189.3,272.0,2,11,4.00,1.00,1.00,0.0508,1.92,61635.3,0.0000,0.0100,7055,3.0748,128,0.0000,0.1,113.05,0.0022,0.0,0.0000,1.000,0.4077,0.1160,0.0355
50000,6,718,40.04,0.39,8.93,0.53,12.58,0.02,1.06,0.008,0.109,213942.0,104247.1,7,0,3.84,1.04,1.07,5.1935,234.49,53551.7,2.9770,20.1180,9218,10.9551,1538,3.3799,12857.7,96.37,13.1181,0.0,0.0000,1.000,0.2982,0.9872,1.3384
50000,0,19,44.14,0.11,11.68,0.32,12.89,0.00,1.00,0.000,0.004,2276.5,492.8,6,19,4.05,1.00,1.00,0.0752,2.30,67299.6,0.0000,0.0307,7166,7.9982,133,0.0000,0.6,104.67,0.0088,0.0,0.0000,1.000,0.3684,0.1166,0.0726
60000,6,619,42.71,0.23,9.59,2.33,12.61,0.05,1.05,0.019,0.108,78220.9,32158.2,3,0,4.11,1.09,1.04,1.4126,181.54,53975.3,0.0375,7.9316,8871,3.9965,1703,1.1341,2285.5,101.02,3.0503,0.0,0.0000,1.000,0.3231,1.1659,0.4988
60000,0,22,51.21,0.05,10.00,1.36,17.14,0.00,1.00,0.000,0.005,772.1,113.5,3,13,4.73,1.00,1.00,0.0277,0.81,63338.8,0.0000,0.0098,7513,3.0722,265,0.0000,0.1,98.79,0.0023,0.0,0.0000,1.000,0.3358,0.2283,0.0205
70000,6,699,42.11,0.46,8.67,0.82,11.88,0.06,1.13,0.029,0.108,212930.9,132404.8,8,0,3.81,1.13,1.12,6.1023,144.45,49589.1,1.8331,20.4035,8814,10.2060,1630,3.6701,12332.9,101.98,11.9030,0.0,0.0000,1.000,0.3443,1.1006,1.4200
70000,0,21,40.42,0.24,8.43,1.38,11.67,0.00,1.02,0.000,0.004,1864.3,229.7,6,18,3.81,1.00,1.10,0.0474,4.28,68190.8,0.0000,0.0318,7570,8.2481,372,0.0000,0.6,97.69,0.0097,0.0,0.0000,1.000,0.3110,0.3000,0.0410
80000,6,627,38.72,0.48,6.89,0.16,11.67,0.04,1.13,0.021,0.083,77618.6,33019.7,4,0,3.52,1.17,1.08,1.3164,165.29,58172.7,0.0208,7.9114,9028,4.1792,1857,1.1723,2374.8,100.45,3.3574,0.0,0.0000,1.000,0.3309,1.3185,0.4826
