step,mass,born_size,born_hard,born_muscle,born_sensor,born_digestive,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace,rich,born_rich
100000,32.00,16,1,9,0,6,1,8,0,6,0,1.25,0,0.250,2062,0.00,59.07,2.61,182,8,8,3,1.00,1.50,1.25,4,4,4,54.8,7.661,15,2.000,0.006,4,1.000,0,33.49,-7.00,0,0.0902,0.753,0.0000,1454,0.7071,1,1
100000,32.00,16,0,2,0,14,0,2,0,14,0,1.00,0,0.063,2041,3.02,66.37,1.97,182,8,8,0,1.00,1.00,1.00,2,4,4,33.7,14.360,16,2.000,0.006,4,1.000,0,1.50,0.00,0,0.0841,0.620,0.0000,1443,0.7071,1,1
100000,32.00,16,0,6,0,10,0,6,0,10,0,1.00,0,0.188,2025,0.00,55.75,0.00,182,8,8,0,1.00,1.00,1.00,4,4,4,41.0,13.120,16,2.000,0.004,4,1.000,0,28.11,-4.50,0,0.0890,0.647,0.0000,1431,0.7071,0,1
100000,32.00,16,0,3,0,13,0,3,0,13,0,1.00,0,0.094,2011,0.00,76.21,1.74,182,8,8,0,1.00,1.00,1.00,4,4,4,40.5,50.688,16,2.000,0.004,4,1.000,0,11.86,8.75,0,0.0915,0.567,0.0000,1421,0.7071,0,1
100000,24.00,16,0,6,0,10,0,6,0,6,0,1.00,2,0.250,1936,0.00,71.07,23.15,182,8,8,0,1.00,1.00,1.00,4,3,4,41.1,34.721,12,2.000,0.005,4,1.000,0,8.96,-3.50,0,0.0895,0.655,0.0000,1397,0.8165,1,1
100000,10.00,16,0,6,0,10,0,2,0,3,0,1.00,4,0.200,1895,0.00,62.35,12.51,182,8,8,0,1.00,1.00,1.00,3,4,2,33.5,12.256,5,2.000,0.007,4,1.000,1,9.26,9.25,0,0.0845,0.397,0.0000,1740,1.0000,1,1
100000,32.00,16,0,6,0,10,0,6,0,10,0,1.00,0,0.188,1871,0.00,71.56,3.96,182,8,8,0,1.00,1.00,1.00,4,4,4,46.6,44.540,16,2.000,0.004,4,1.000,0,41.62,-5.50,0,0.0890,0.647,0.0000,1322,0.7071,0,1
100000,28.00,16,0,6,0,10,0,4,0,10,0,1.00,0,0.143,1865,0.00,57.81,10.38,182,8,8,0,1.00,1.00,1.00,4,4,4,40.7,26.075,14,2.000,0.005,4,1.000,0,7.49,-3.25,0,0.0895,0.655,0.0000,1354,0.7559,1,1
100000,28.00,16,0,4,0,12,0,4,0,10,0,1.00,0,0.143,1853,1.22,65.34,3.53,182,8,8,0,1.00,1.00,1.00,4,4,4,36.2,26.223,14,2.000,0.007,4,1.000,0,8.96,-7.75,0,0.0757,0.913,0.0000,1366,0.7559,1,1
100000,26.00,16,0,6,0,10,0,4,0,9,0,1.00,0,0.154,1841,0.00,67.31,8.20,182,8,8,0,1.00,1.00,1.00,4,4,4,45.7,40.563,13,2.000,0.005,4,1.000,1,22.90,13.50,0,0.0897,0.636,0.0000,1386,0.7845,0,1
100000,44.00,25,1,10,0,14,1,7,0,13,0,1.20,0,0.159,1835,5.69,90.55,24.85,182,8,8,3,1.00,1.40,1.20,4,5,5,31.2,64.837,21,2.000,0.006,5,1.000,0,7.00,-7.00,0,0.0872,0.564,0.0000,1059,0.6030,1,1
100000,26.00,16,0,6,0,10,0,6,0,7,0,1.00,0,0.231,1810,0.38,91.69,11.03,182,8,8,0,1.00,1.00,1.00,4,4,4,37.6,49.771,13,2.000,0.005,4,1.000,1,29.41,-9.00,0,0.0895,0.655,0.0000,1321,0.7845,0,1
100000,40.00,25,1,10,0,14,1,7,0,11,0,1.22,2,0.175,1787,0.00,64.78,13.63,182,8,8,4,1.00,1.50,1.20,4,5,4,36.4,18.139,19,2.000,0.006,5,1.000,0,17.00,13.75,0,0.0879,0.538,0.0000,1044,0.6325,1,1
100000,12.00,25,0,8,0,17,0,2,0,4,0,1.00,8,0.167,1772,0.00,66.08,3.92,182,8,8,0,1.00,1.00,1.00,1,4,2,29.2,1.110,6,2.000,0.009,5,1.000,0,13.04,-13.00,0,0.0897,0.232,0.0000,1369,1.0000,1,1
100000,24.00,16,0,3,0,13,0,3,0,9,0,1.00,0,0.125,1767,-0.00,63.30,2.28,182,8,8,0,1.00,1.00,1.00,4,4,4,35.9,17.576,12,2.000,0.004,4,1.000,0,5.13,3.50,0,0.0915,0.567,0.0000,1268,0.8165,1,1
100000,46.00,25,1,6,0,18,1,3,0,18,0,1.20,0,0.065,1742,0.00,41.60,1.35,182,8,8,1,1.00,1.40,1.20,4,5,5,35.0,1.214,22,2.000,0.005,5,1.000,0,9.38,-7.00,0,0.0900,0.723,0.0000,1021,0.5898,0,0
100000,30.00,16,0,3,0,13,0,3,0,12,0,1.00,0,0.100,1723,0.00,62.88,3.33,182,8,8,0,1.00,1.00,1.00,4,4,4,34.9,20.293,15,2.000,0.004,4,1.000,1,4.12,4.00,0,0.0921,0.634,0.0000,1231,0.7303,1,1
100000,22.00,16,0,6,0,10,0,3,0,8,0,1.00,2,0.136,1687,2.11,72.22,0.16,277,8,8,0,1.00,1.00,1.00,4,4,3,46.7,46.917,11,2.000,0.020,4,1.000,0,13.52,-11.25,0,0.0899,0.563,0.0000,1324,0.8528,1,1
100000,32.00,16,0,3,0,13,0,3,0,13,0,1.00,0,0.094,1673,0.16,71.57,2.13,182,8,8,0,1.00,1.00,1.00,4,4,4,35.7,45.325,16,2.000,0.004,4,1.000,0,14.10,11.25,0,0.0921,0.634,0.0000,1182,0.7071,1,1
100000,18.00,25,1,8,0,16,0,1,0,8,0,1.00,4,0.056,1611,0.08,41.61,2.45,182,8,8,0,1.00,1.00,1.00,3,5,3,28.5,2.563,9,2.000,0.008,5,1.000,0,6.17,-2.25,0,0.0812,0.600,0.0000,1051,0.9428,1,1
100000,28.00,16,0,4,0,12,0,3,0,11,0,1.00,0,0.107,1598,0.00,49.32,3.96,182,8,8,0,1.00,1.00,1.00,4,4,4,42.6,25.323,14,2.000,0.005,4,1.000,1,13.33,11.50,0,0.0700,0.903,0.0000,1162,0.7559,1,1
100000,30.00,16,1,7,0,8,1,5,0,8,0,1.25,0,0.167,1540,0.00,61.54,7.87,277,8,8,2,1.00,1.50,1.25,4,4,4,28.2,44.364,14,2.000,0.018,4,1.000,0,7.49,3.25,0,0.0910,0.536,0.0000,1115,0.7303,1,1
100000,8.00,16,0,6,0,10,0,3,0,1,0,1.00,6,0.375,1487,0.00,50.57,0.26,182,8,8,0,1.00,1.00,1.00,1,2,3,46.3,5.257,4,2.000,0.005,4,1.000,0,6.27,-6.25,0,0.0895,0.655,0.0000,1142,1.0000,1,1
100000,24.00,16,0,8,0,8,0,4,0,8,0,1.00,2,0.167,1441,0.00,48.22,0.00,182,8,8,0,1.00,1.00,1.00,4,3,4,36.6,22.969,12,2.000,0.022,4,1.000,0,5.32,3.50,0,0.0733,0.622,0.0000,1169,0.8165,1,1
100000,30.00,16,1,4,0,11,1,3,0,10,0,1.25,0,0.100,1432,0.00,45.45,1.74,275,8,8,2,1.50,1.00,1.25,2,4,4,36.9,4.405,14,2.000,0.003,4,1.000,0,6.52,0.50,0,0.0617,0.000,0.0000,1022,0.7303,1,1
100000,32.00,16,0,4,0,12,0,4,0,12,0,1.00,0,0.125,1410,0.00,46.83,3.03,182,8,8,0,1.00,1.00,1.00,4,4,4,43.4,15.029,16,2.000,0.007,4,1.000,0,9.28,-2.25,0,0.0757,0.913,0.0000,997,0.7071,1,1
100000,20.00,16,0,4,0,12,0,2,0,8,0,1.00,2,0.100,1397,0.00,59.64,5.08,182,8,8,0,1.00,1.00,1.00,2,3,4,38.7,22.166,10,2.000,0.004,4,1.000,0,4.61,3.00,0,0.0905,0.563,0.0000,1043,0.8944,1,1
100000,22.00,16,0,5,0,11,0,2,0,9,0,1.00,0,0.091,1394,0.00,85.44,5.35,182,8,8,0,1.00,1.00,1.00,3,4,4,25.4,6.663,11,2.000,0.006,4,1.000,0,22.77,3.50,0,0.0908,0.644,0.0000,1064,0.8528,1,1
100000,14.00,25,1,10,0,14,0,5,0,2,0,1.00,6,0.357,1368,0.00,35.62,9.81,182,8,8,0,1.00,1.00,1.00,2,2,5,31.3,6.006,7,2.000,0.007,5,1.000,0,5.15,-1.25,0,0.0873,0.565,0.0000,841,1.0000,1,1
100000,32.00,16,0,2,0,14,0,2,0,14,0,1.00,0,0.063,1305,2.30,42.92,7.53,182,8,8,0,1.00,1.00,1.00,1,4,4,32.0,26.946,16,2.000,0.006,4,1.000,0,4.47,4.00,0,0.0727,0.391,0.0000,922,0.7071,1,1
100000,10.00,25,0,13,0,12,0,0,0,5,0,1.00,8,0.000,1272,2.59,50.29,11.36,182,8,8,0,1.00,1.00,1.00,2,1,5,41.0,11.898,5,2.000,0.015,5,1.000,2,1.35,1.25,0,0.0719,0.596,0.0000,889,1.0000,1,1
100000,12.00,16,0,8,0,8,0,5,0,1,0,1.00,4,0.417,1253,0.01,33.43,42.24,276,8,8,0,1.00,1.00,1.00,3,3,3,36.3,8.369,6,2.000,0.005,4,1.000,0,10.01,9.75,0,0.0904,0.577,0.0000,950,1.0000,1,1
100000,16.00,16,1,6,0,9,1,3,0,3,0,1.33,4,0.188,1233,0.00,57.10,0.97,182,8,8,2,1.00,2.00,1.25,2,4,2,46.3,13.443,7,2.000,0.005,4,1.000,0,29.76,-10.75,0,0.0763,0.601,0.0000,891,1.0000,1,1
100000,22.00,16,0,4,0,12,0,2,0,9,0,1.00,2,0.091,1218,1.82,40.40,2.60,182,8,8,0,1.00,1.00,1.00,2,4,3,30.4,18.186,11,2.000,0.004,4,1.000,0,13.99,-9.25,0,0.0905,0.563,0.0000,980,0.8528,1,1
100000,32.00,16,0,4,0,12,0,4,0,12,0,1.00,0,0.125,1200,3.41,34.86,3.63,182,8,8,0,1.00,1.00,1.00,4,4,4,35.6,19.470,16,2.000,0.010,4,1.000,0,3.04,-3.00,0,0.0923,0.706,0.0000,848,0.7071,1,1
100000,24.00,16,0,5,0,11,0,1,0,11,0,1.00,2,0.042,1198,0.00,37.18,2.89,182,8,8,0,1.00,1.00,1.00,4,3,4,29.1,1.083,12,2.000,0.005,4,1.000,0,7.00,-5.75,0,0.0875,0.589,0.0000,967,0.8165,1,1
100000,28.00,16,0,13,0,3,0,11,0,3,0,1.00,0,0.393,1192,4.26,24.83,99.34,182,8,8,0,1.00,1.00,1.00,2,4,4,30.6,36.378,14,2.000,0.002,4,1.000,0,11.31,-9.25,0,0.0672,0.000,0.0000,867,0.7559,1,1
100000,22.00,16,1,7,0,8,1,4,0,5,0,1.38,0,0.182,1172,0.00,31.34,11.87,182,8,8,1,1.00,1.50,1.50,3,4,4,34.6,12.636,10,2.000,0.005,4,1.000,0,17.33,-12.50,0,0.0893,0.632,0.0000,912,0.8528,1,1
100000,30.00,16,1,6,0,9,1,4,0,9,0,1.25,0,0.133,1167,2.09,33.63,9.11,182,8,8,1,1.00,1.50,1.25,4,4,4,29.2,11.040,14,2.000,0.006,4,1.000,0,7.25,-5.25,0,0.0715,0.532,0.0000,809,0.7303,1,1
100000,18.00,16,0,6,0,10,0,4,0,5,0,1.00,4,0.222,1163,0.00,39.89,4.39,182,8,8,0,1.00,1.00,1.00,2,3,3,36.6,12.487,9,2.000,0.007,4,1.000,0,1.00,1.00,0,0.0915,0.627,0.0000,866,0.9428,1,1
100000,32.00,16,0,8,0,8,0,8,0,8,0,1.00,0,0.250,1160,0.00,29.15,81.24,276,8,8,0,1.00,1.00,1.00,2,4,4,35.9,16.110,16,2.000,0.005,4,1.000,0,17.11,15.50,0,0.0904,0.577,0.0000,820,0.7071,1,1
100000,32.00,16,0,5,0,11,0,5,0,11,0,1.00,0,0.156,1155,1.76,69.81,12.89,182,8,8,0,1.00,1.00,1.00,2,4,4,32.9,51.457,16,2.000,0.004,4,1.000,0,10.99,-10.50,0,0.0886,0.641,0.0000,816,0.7071,1,1
100000,28.00,16,0,6,0,10,0,4,0,10,0,1.00,0,0.143,1152,-0.00,46.02,13.45,182,8,8,0,1.00,1.00,1.00,4,4,4,33.9,21.240,14,2.000,0.005,4,1.000,0,10.82,8.25,0,0.0897,0.636,0.0000,825,0.7559,1,1
100000,22.00,13,0,3,0,10,0,2,0,9,0,1.00,0,0.091,1144,0.00,29.39,0.17,182,8,8,0,1.00,1.00,1.00,4,4,4,36.1,3.737,11,2.000,0.029,4,1.000,0,12.29,-12.25,0,0.0810,0.444,0.0000,966,0.8529,0,1
100000,30.00,16,0,3,0,13,0,3,0,12,0,1.00,0,0.100,1144,0.00,36.43,13.59,182,8,8,0,1.00,1.00,1.00,4,4,4,33.0,19.919,15,2.000,0.004,4,1.000,1,2.93,-1.00,0,0.0915,0.567,0.0000,835,0.7303,1,1
100000,34.00,25,0,12,0,13,0,6,0,11,0,1.00,0,0.176,1137,2.73,42.06,1.76,182,8,8,0,1.00,1.00,1.00,4,5,5,36.1,22.150,17,2.000,0.004,5,1.000,0,7.70,7.50,0,0.0865,0.491,0.0000,745,0.6860,1,1
100000,32.00,16,1,6,0,9,1,5,0,9,0,1.25,0,0.156,1129,0.00,27.38,2.14,182,8,8,2,1.00,1.50,1.25,4,4,4,36.3,2.345,15,2.000,0.005,4,1.000,0,15.11,-9.50,0,0.0763,0.601,0.0000,788,0.7071,0,1
100000,26.00,16,0,5,0,11,0,2,0,11,0,1.00,0,0.077,1113,0.00,32.66,0.12,182,8,8,0,1.00,1.00,1.00,2,4,4,34.2,2.609,13,2.000,0.009,4,1.000,0,3.51,-3.50,0,0.0902,0.712,0.0000,837,0.7845,1,1
100000,28.00,16,0,6,0,10,0,5,0,9,0,1.00,0,0.179,1086,0.00,61.60,6.77,182,8,8,0,1.00,1.00,1.00,2,4,4,39.9,31.506,14,2.000,0.007,4,1.000,1,19.28,-13.25,0,0.0915,0.627,0.0000,795,0.7559,0,1
100000,34.00,16,1,7,0,8,1,7,0,8,0,1.25,0,0.206,1062,0.00,26.63,4.75,182,8,8,3,1.00,1.50,1.25,4,4,4,44.6,7.944,16,2.000,0.005,4,1.000,0,20.00,16.00,0,0.0893,0.632,0.0000,728,0.6860,0,1
100000,28.00,16,1,6,0,9,1,3,0,9,0,1.38,0,0.107,1041,3.12,41.73,5.83,182,8,8,0,1.50,1.50,1.25,2,4,4,36.8,24.827,13,2.000,0.005,4,1.000,0,16.03,-1.00,0,0.0763,0.601,0.0000,734,0.7559,1,1
100000,22.00,16,0,8,0,8,0,7,0,4,0,1.00,2,0.318,1040,0.00,16.50,64.42,276,8,8,0,1.00,1.00,1.00,2,3,4,41.0,2.148,11,2.000,0.005,4,1.000,0,15.50,-15.50,0,0.0877,0.544,0.0000,849,0.8528,1,1
100000,18.00,25,0,15,0,10,0,3,0,6,0,1.00,8,0.167,1032,0.89,27.00,23.39,276,8,8,0,1.00,1.00,1.00,2,3,3,45.0,12.701,9,2.000,0.005,5,1.000,0,19.47,-18.75,0,0.0944,0.088,0.0000,888,0.9428,1,1
100000,20.00,16,0,6,0,10,0,4,0,6,0,1.00,2,0.200,1031,0.00,30.38,6.39,182,8,8,0,1.00,1.00,1.00,3,3,4,45.1,14.079,10,2.000,0.004,4,1.000,0,25.20,-24.75,0,0.0890,0.647,0.0000,876,0.8944,1,1
100000,32.00,16,0,5,0,11,0,5,0,11,0,1.00,0,0.156,1006,0.00,42.78,2.30,182,8,8,0,1.00,1.00,1.00,4,4,4,39.9,7.700,16,2.000,0.004,4,1.000,0,5.00,0.00,0,0.0886,0.641,0.0000,711,0.7071,1,1
100000,24.00,16,0,8,0,8,0,5,0,7,0,1.00,0,0.208,995,0.05,45.97,3.28,182,8,8,0,1.00,1.00,1.00,2,4,4,42.5,30.922,12,2.000,0.003,4,1.000,0,16.45,-6.75,0,0.0938,0.818,0.0000,779,0.8165,0,1
100000,32.00,16,0,3,0,13,0,3,0,13,0,1.00,0,0.094,990,0.42,36.44,4.95,182,8,8,0,1.00,1.00,1.00,2,4,4,39.5,39.749,16,2.000,0.005,4,1.000,0,6.21,4.00,0,0.0885,0.568,0.0000,700,0.7071,1,1
100000,24.00,16,0,5,0,11,0,1,0,11,0,1.00,2,0.042,980,1.10,24.43,6.14,182,8,8,0,1.00,1.00,1.00,4,3,4,36.2,6.997,12,2.000,0.004,4,1.000,0,7.59,7.25,0,0.0886,0.641,0.0000,737,0.8165,1,1
100000,44.00,25,0,13,0,12,0,10,0,12,0,1.00,0,0.227,964,0.00,34.04,0.09,182,8,8,0,1.00,1.00,1.00,4,5,5,43.3,17.840,22,2.000,0.009,5,1.000,0,6.27,2.50,0,0.0676,0.826,0.0000,563,0.6030,1,1
100000,30.00,16,0,5,0,11,0,4,0,11,0,1.00,0,0.133,949,0.00,27.38,7.26,182,8,8,0,1.00,1.00,1.00,3,4,4,38.2,3.702,15,2.000,0.004,4,1.000,0,3.36,-2.50,0,0.0886,0.641,0.0000,685,0.7303,1,1
100000,12.00,25,0,9,0,16,0,1,0,5,0,1.00,6,0.083,947,1.09,22.73,14.84,276,8,8,0,1.00,1.00,1.00,1,3,4,35.1,4.629,6,2.000,0.002,5,1.000,0,4.04,3.75,0,0.0969,0.367,0.0000,570,1.0000,1,1
100000,32.00,16,0,3,0,13,0,3,0,13,0,1.00,0,0.094,946,0.00,33.96,0.18,182,8,8,0,1.00,1.00,1.00,4,4,4,37.4,21.776,16,2.000,0.004,4,1.000,0,3.05,2.50,0,0.0915,0.567,0.0000,668,0.7071,1,1
100000,28.00,25,0,13,0,12,0,5,0,9,0,1.00,2,0.179,945,4.20,37.28,2.16,182,8,8,0,1.00,1.00,1.00,2,4,5,30.2,6.889,14,2.000,0.007,5,1.000,0,11.31,-6.50,0,0.0807,0.732,0.0000,655,0.7559,1,1
100000,32.00,16,0,4,0,12,0,4,0,12,0,1.00,0,0.125,945,2.54,19.13,11.23,276,8,8,0,1.00,1.00,1.00,4,4,4,38.7,20.120,16,2.000,0.002,4,1.000,0,9.41,2.75,0,0.0971,0.311,0.0000,668,0.7071,1,1
100000,28.00,16,0,5,0,11,0,5,0,9,0,1.00,0,0.179,938,2.90,45.36,5.80,182,8,8,0,1.00,1.00,1.00,4,4,4,30.1,31.186,14,2.000,0.004,4,1.000,0,14.33,-1.50,0,0.0886,0.641,0.0000,675,0.7559,1,1
100000,30.00,16,0,5,0,11,0,4,0,11,0,1.00,0,0.133,932,0.00,34.54,0.00,182,8,8,0,1.00,1.00,1.00,4,4,4,28.8,17.360,15,2.000,0.006,4,1.000,0,13.02,-13.00,0,0.0908,0.644,0.0000,667,0.7303,0,1
100000,30.00,16,0,8,0,8,0,7,0,8,0,1.00,0,0.233,928,0.02,52.02,5.16,182,8,8,0,1.00,1.00,1.00,4,4,4,31.2,9.512,15,2.000,0.003,4,1.000,0,18.31,10.50,0,0.0943,0.781,0.0000,667,0.7303,0,1
100000,26.00,16,0,11,0,5,0,9,0,4,0,1.00,0,0.346,914,2.43,54.18,0.00,182,8,8,0,1.00,1.00,1.00,4,4,4,43.7,39.137,13,2.000,0.008,4,1.000,0,22.47,-9.75,0,0.0981,0.569,0.0000,695,0.7845,0,0
100000,38.00,25,1,10,0,14,1,5,0,12,0,1.20,0,0.132,903,0.52,32.18,0.47,182,8,8,1,1.00,1.40,1.20,4,5,5,30.8,14.422,18,2.000,0.007,5,1.000,0,9.30,-5.50,0,0.0899,0.590,0.0000,535,0.6489,1,1
100000,26.00,16,0,6,0,10,0,6,0,7,0,1.00,0,0.231,902,3.13,22.55,3.46,182,8,8,0,1.00,1.00,1.00,4,4,4,42.1,3.509,13,2.000,0.004,4,1.000,0,12.91,-11.00,0,0.0914,0.674,0.0000,677,0.7845,0,0
100000,32.00,16,0,5,0,11,0,5,0,11,0,1.00,0,0.156,890,0.62,54.83,4.90,182,8,8,0,1.00,1.00,1.00,4,4,4,25.1,14.034,16,2.000,0.006,4,1.000,0,14.25,0.00,0,0.0908,0.644,0.0000,629,0.7071,1,1
100000,20.00,16,0,11,0,5,0,7,0,3,0,1.00,2,0.350,890,0.00,28.88,35.83,276,8,8,0,1.00,1.00,1.00,4,4,3,36.1,20.317,10,2.000,0.004,4,1.000,0,3.78,0.50,0,0.0934,0.391,0.0000,690,0.8944,1,1
100000,28.00,16,0,6,0,10,0,4,0,10,0,1.00,0,0.143,889,0.00,31.16,16.62,182,8,8,0,1.00,1.00,1.00,4,4,4,37.2,17.682,14,2.000,0.004,4,1.000,0,14.22,-14.00,0,0.0863,0.720,0.0000,642,0.7559,1,1
100000,72.00,36,1,3,0,32,1,2,0,32,0,1.08,0,0.028,885,0.00,17.33,0.69,182,8,8,0,1.00,1.00,1.17,8,6,6,41.7,2.369,35,2.000,0.012,6,1.000,0,1.03,-1.00,0,0.0802,0.858,0.0000,417,0.4714,1,1
100000,28.00,16,0,8,0,8,0,6,0,8,0,1.00,0,0.214,883,-0.00,9.29,12.98,276,8,8,0,1.00,1.00,1.00,4,4,4,37.0,4.431,14,2.000,0.005,4,1.000,0,6.60,4.00,0,0.0877,0.544,0.0000,656,0.7559,1,1
100000,32.00,16,0,11,0,5,0,11,0,5,0,1.00,0,0.344,871,0.00,18.56,29.78,276,8,8,0,1.00,1.00,1.00,2,4,4,41.4,16.990,16,2.000,0.004,4,1.000,0,3.89,-2.75,0,0.0934,0.391,0.0000,615,0.7071,1,1
100000,24.00,16,0,8,0,8,0,4,0,8,0,1.00,2,0.167,868,1.71,30.64,11.19,276,8,8,0,1.00,1.00,1.00,2,3,4,44.7,19.570,12,2.000,0.004,4,1.000,0,12.13,-12.00,0,0.0908,0.570,0.0000,615,0.8165,1,1
100000,22.00,16,0,14,0,2,0,10,0,1,0,1.00,0,0.455,866,0.00,16.26,8.19,182,8,8,0,1.00,1.00,1.00,2,4,4,19.4,4.569,11,2.000,0.002,4,1.000,0,15.59,-10.25,0,0.0966,0.168,0.0000,666,0.8528,1,1
100000,28.00,16,1,4,0,11,1,4,0,8,0,1.38,0,0.143,864,0.00,20.60,8.08,182,8,8,1,1.00,1.50,1.50,2,4,4,28.5,6.846,13,2.000,0.004,4,1.000,0,2.12,-1.50,0,0.0746,0.511,0.0000,600,0.7559,1,1
100000,20.00,25,0,6,0,19,0,0,0,10,0,1.00,6,0.000,863,-0.00,34.07,1.31,182,8,8,0,1.00,1.00,1.00,4,2,5,27.2,8.900,10,2.000,0.021,5,1.000,0,2.75,-2.75,0,0.0810,0.800,0.0000,503,0.8945,1,1
100000,8.00,16,0,5,0,11,0,2,0,2,0,1.00,6,0.250,860,0.00,27.39,17.47,182,0,8,0,1.00,1.00,1.00,2,4,1,20.2,20.520,4,2.000,0.006,4,1.000,0,34.12,-33.75,0,0.0908,0.644,0.0000,805,1.0000,0,1
100000,28.00,16,0,8,0,8,0,8,0,6,0,1.00,0,0.286,858,0.00,39.98,5.17,182,0,8,0,1.00,1.00,1.00,4,4,4,4.4,6.899,14,2.000,0.003,4,1.000,0,50.75,-50.75,0,0.0943,0.781,0.0000,642,0.7559,0,1
