step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
10000,0,267,39.88,1.36,12.63,0.31,10.00,0.32,1.34,0.116,0.075,139996.9,56893.6,2,51,4.20,1.42,1.22,4.4034,73.19,31549.1,0.0072,10.4263,5462,10.8726,1509,1.4227,3053.8,147.65,0.7554,0.0,0.0000,1.000,0.6946,1.9118,0.9638
10000,1,320,40.46,0.81,11.76,0.43,13.07,0.42,1.18,0.156,0.095,144647.9,64495.4,2,46,4.25,1.33,1.09,5.0073,78.48,29075.5,0.0077,10.7825,5461,10.8707,1431,1.6182,3311.1,90.55,2.7506,0.0,0.0000,1.000,0.3296,1.7469,0.9885
10000,2,223,39.46,0.84,11.81,0.26,11.95,0.21,1.24,0.076,0.063,118873.8,48100.6,2,68,4.06,1.28,1.18,4.0865,98.02,28219.3,0.0073,8.2432,5461,10.8707,1335,1.1146,2216.8,61.79,6.2260,0.0,0.0000,1.000,0.1150,1.6400,0.8366
20000,0,227,55.22,0.47,15.42,0.94,19.53,0.07,1.12,0.026,0.094,60375.7,27167.0,5,21,5.32,1.15,1.07,0.8909,70.21,38205.6,0.0000,5.5726,5462,4.1035,1085,0.6047,984.2,147.65,0.3244,0.0,0.0000,1.000,0.6946,1.1689,0.3642
20000,1,189,47.83,0.13,14.33,0.54,18.10,0.04,1.02,0.016,0.072,33966.3,14266.3,5,55,4.84,1.04,1.00,0.4842,57.88,38835.1,0.0000,2.9856,5461,4.1027,917,0.2514,383.1,90.55,0.6894,0.0,0.0000,1.000,0.3296,1.0448,0.2263
20000,2,122,46.11,0.19,13.17,0.16,20.54,0.01,1.03,0.008,0.047,25395.7,10348.6,4,58,5.27,1.03,1.02,0.3634,39.75,37381.6,0.0000,2.1208,5461,4.1027,782,0.1632,236.5,61.79,1.4976,0.0,0.0000,1.000,0.1150,0.9063,0.1741
30000,0,375,39.78,1.33,8.57,0.48,11.24,0.12,1.41,0.053,0.093,107391.6,75880.0,3,50,3.85,1.37,1.47,2.4826,76.83,37578.3,0.0000,10.8121,5462,8.7539,1542,1.8870,3687.2,147.65,0.8104,0.0,0.0000,1.000,0.6946,1.8769,0.9387
30000,1,260,41.05,1.17,9.00,0.48,11.65,0.07,1.27,0.035,0.067,111710.6,77706.8,3,32,3.97,1.24,1.29,2.6372,94.16,33582.7,0.0000,11.1926,5461,8.7523,1458,1.8361,3866.1,90.55,2.8977,0.0,0.0000,1.000,0.3296,1.6884,0.9464
30000,2,224,41.48,1.16,10.84,0.38,8.99,0.14,1.40,0.054,0.054,85062.8,61203.6,4,52,3.86,1.43,1.41,1.9447,71.65,32104.9,0.0000,8.6101,5461,8.7523,1152,1.1988,2417.7,61.79,6.4711,0.0,0.0000,1.000,0.1150,1.4301,0.7597
40000,0,305,32.31,0.15,8.36,0.35,12.80,0.00,1.04,0.000,0.075,58903.8,23682.9,3,36,3.87,1.06,1.05,0.8525,31.52,37253.1,0.0000,5.5662,5462,3.5653,1165,0.6076,940.9,147.65,0.3132,0.0,0.0000,1.000,0.6946,1.3761,0.3752
