step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned,rich,plant_rich,plant_thin,pop_rich,hunger_rich,hunger_thin,fouled,foul_mean,foul_p90,foul_free,covered,plant_std
10000,614,1.254,0.719,14.34,18604,18395,0,500,532,97775,327650.3,97902.2,0.217,0.456,0.251,0.075,152,44.84,20.93,1.12,3.69,11.71,7.21,1.33,2.93,16.88,11.42,0.07,0.39,0.269,0.140,467,0.024,0.036,0.953,0.000,0.011,49443,45138,11,0.340,0.313,0.440,2319371,0.248,1.955,0.074,19.87,18070,596,1.001,0.216,0.194,1462410,1.18,1.54,0.379,0.513,0.037,19.3,41.9,71.3,153.2,19058,0.073,0.00,0.0032,0.000,13,0.502,0.000,0.464,0.637,5.05,5.81,5.80,0.16,0.070,1.14,1.22,1.18,0.511,0.00228,10.65,11.5452,186.63,119253.5,140215.1,9.288,7.4983,58.046,0.000,0.996,0.486,19.3,27.440,27.374,1836,10025.6,27.51,28.623,6.76,3.146,101.1,0.961,0.137,1.99,12.7817,7847.9,0.5139,0.3683,31.04,1.454,0.230,1.5299,0.0000,0.747,0.127,0.974,0.0000,6.20,1.14,14,28,49,81,26.5011,0.0018,0.5195,0.0000,0.0000,7.4799,100.00,80.6600,231.3105,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0031,0.0014,0.000003,6,0.1995,0.0765,0.0369,89,299,852,0.0000,0.0000,0.0413,0.117,0.2224,0.0304,0.0923,0.0309,0.3965,0.0572,0.0000,-0.00072,0.914,0.0283,0.021,0.001,1.11,0.440,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8388,0.0000,1.2062,0.00000,0.06138,0.6763,0.6756,0.2773,1.284,0.477,0.6840,0.9345,0.9050,0.0000,0.0000,0.0000,0.0000,0.1619,1.9260
20000,682,1.691,0.922,15.91,4908,4595,0,238,2,45022,89099.5,24733.2,0.149,0.641,0.189,0.021,170,44.14,16.22,0.96,2.85,7.97,5.83,1.65,3.34,19.05,10.00,0.03,0.36,0.190,0.124,488,0.054,0.111,0.884,0.001,0.003,5351,4253,5,0.496,0.125,0.396,799785,0.236,2.133,0.092,9.06,3149,667,0.549,0.210,0.081,415715,1.23,0.66,0.367,0.469,0.007,24.4,44.3,65.5,104.0,20210,0.077,0.00,0.0007,0.000,4,0.315,0.000,0.300,0.223,4.77,5.69,5.65,0.33,0.136,1.08,1.33,1.25,0.327,0.00147,1.61,1.1989,193.61,114385.5,140215.1,0.487,1.4100,17.470,0.000,1.000,0.350,15.2,8.110,8.474,2460,12762.6,13.95,6.496,5.82,0.948,139.6,0.195,0.136,2.03,13.1216,8949.0,0.5799,0.4304,29.63,1.510,0.264,0.4701,0.0000,0.666,0.208,0.745,0.0000,5.83,0.88,17,26,46,78,7.4826,0.0000,0.4355,0.0000,0.0000,2.4857,100.00,102.3105,181.7726,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0023,0.0010,0.000002,5,0.1041,0.0689,0.0581,105,371,1446,0.0000,0.0000,0.0035,0.005,0.0895,0.0228,0.0453,0.0147,0.5378,0.0329,0.0000,-0.00001,0.837,0.0227,0.016,0.003,1.35,0.396,0.000,0.000,0.0000,0.000,0.000,0.0000,0.6884,0.0000,1.0179,0.00000,0.08724,0.6197,0.6192,0.3212,1.438,0.648,0.7434,0.3361,0.1234,0.0000,0.0000,0.0000,0.0000,0.1611,2.1110
30000,751,1.204,0.994,20.18,19349,17144,0,2109,17,227301,244618.0,122109.8,0.103,0.677,0.191,0.029,144,38.65,17.31,0.61,2.09,7.79,6.06,0.71,2.14,11.46,7.53,0.00,0.00,0.204,0.118,606,0.013,0.073,0.905,0.003,0.019,25822,19317,10,0.281,0.394,0.252,1432248,0.236,2.268,0.105,23.68,14345,418,0.537,0.190,0.150,2247120,1.14,1.32,0.280,0.583,0.000,19.6,35.9,60.5,153.1,15448,0.059,0.00,0.0028,0.000,8,0.472,0.000,0.409,0.306,3.77,4.69,4.81,0.19,0.095,1.08,1.18,1.14,0.490,0.00320,10.02,4.9572,133.79,114295.7,140215.1,2.478,4.5066,50.364,0.000,1.000,0.358,18.2,22.219,28.365,2590,14296.6,17.07,18.860,5.27,3.057,135.9,1.017,0.136,1.99,10.8232,8128.2,0.7037,0.4279,20.57,1.887,0.166,1.5299,0.0000,0.806,0.124,0.965,0.0000,5.08,0.83,10,20,33,81,20.4833,0.0016,0.4900,0.0000,0.0000,12.0586,100.00,91.8887,323.6176,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0026,0.0011,0.000004,10,0.1676,0.0692,0.0342,84,317,1086,0.0000,0.0000,0.0050,0.008,0.4616,0.0206,0.2326,0.0240,0.4132,0.0824,0.0000,-0.00042,0.838,0.0306,0.056,0.011,0.60,0.252,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8068,0.0000,1.3325,0.00000,0.06067,0.6701,0.6693,0.2859,1.538,0.753,0.7177,1.2929,0.4215,0.0000,0.0000,0.0000,0.0000,0.1432,2.2526
40000,712,1.788,1.164,23.45,5467,5003,0,481,6,41907,80467.2,25775.7,0.084,0.606,0.286,0.024,147,39.18,15.18,0.24,1.25,6.71,5.99,1.70,3.39,14.28,10.00,0.00,0.00,0.176,0.137,465,0.039,0.152,0.827,0.003,0.018,5802,4511,5,0.277,0.192,0.357,752188,0.187,2.412,0.121,8.17,3862,529,0.615,0.254,0.125,471988,1.08,1.03,0.486,0.423,0.000,20.3,41.5,54.6,125.8,16316,0.062,0.00,0.0008,0.000,3,0.333,0.000,0.277,0.192,3.93,4.94,4.91,0.07,0.037,1.05,1.10,1.10,0.344,0.00113,1.39,1.1652,196.02,111647.9,140215.1,0.039,1.3777,16.138,0.000,1.000,0.274,12.4,7.424,8.666,3064,16651.4,14.55,6.230,4.90,0.900,160.0,0.175,0.131,2.01,10.7526,7655.8,0.6641,0.4953,22.92,1.814,0.266,0.4701,0.0000,0.829,0.128,0.972,0.0000,5.18,0.87,11,24,36,64,6.9028,0.0000,0.3652,0.0000,0.0000,3.7921,100.00,99.8276,192.1614,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0023,0.0010,0.000001,16,0.1055,0.0435,0.0531,88,343,1531,0.0000,0.0000,0.0042,0.009,0.0549,0.0188,0.0411,0.0211,0.5356,0.0299,0.0000,0.00020,0.963,0.0463,0.013,0.002,1.44,0.357,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8821,0.0000,1.3438,0.00000,0.06867,0.6789,0.6783,0.3057,1.745,0.877,0.7935,0.3911,0.1092,0.0000,0.0000,0.0000,0.0000,0.1318,2.3909
50000,796,1.297,1.026,25.51,18309,16443,0,1742,19,160835,257893.4,106081.6,0.077,0.632,0.269,0.021,123,43.74,20.28,0.51,1.97,7.67,5.64,1.51,3.11,12.59,8.11,0.02,0.21,0.174,0.102,679,0.011,0.054,0.938,0.000,0.008,22571,16341,11,0.206,0.569,0.486,3015431,0.184,2.293,0.107,24.64,14690,601,0.660,0.219,0.137,2129073,1.15,0.94,0.296,0.634,0.006,22.0,41.7,71.0,160.2,17738,0.068,0.00,0.0026,0.000,4,0.435,0.000,0.420,0.260,3.92,4.96,4.95,0.24,0.095,1.13,1.22,1.13,0.448,0.00288,9.47,4.7276,202.13,111160.9,140215.1,1.005,4.6768,52.323,0.000,1.000,0.371,18.1,23.046,28.562,2706,14683.0,14.46,20.455,4.91,3.130,146.2,1.029,0.135,1.98,13.1946,10502.9,0.8103,0.5266,22.28,1.986,0.054,1.5299,0.0000,0.850,0.111,0.975,0.0000,5.19,0.85,11,22,36,81,21.4593,0.0013,0.5126,0.0000,0.0000,12.1721,100.00,86.2868,298.9830,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0022,0.0010,0.000003,21,0.2610,0.1106,0.0441,85,328,1305,0.0000,0.0000,0.0091,0.020,0.3070,0.0389,0.1859,0.0339,0.4572,0.0751,0.0000,-0.00050,0.907,0.0431,0.001,0.000,1.32,0.486,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9402,0.0000,1.4794,0.00000,0.04940,0.6805,0.6799,0.3101,1.485,0.788,0.7714,1.2540,0.3903,0.0000,0.0000,0.0000,0.0000,0.1560,2.2719
60000,538,2.162,1.406,26.27,4890,4652,0,410,59,44444,83074.9,27755.9,0.065,0.651,0.243,0.041,141,57.46,34.56,0.89,3.81,7.94,8.40,2.29,4.51,17.94,13.80,0.01,0.11,0.140,0.107,402,0.028,0.123,0.859,0.000,0.019,5242,3900,6,0.318,0.126,0.452,1017561,0.178,2.658,0.151,8.74,3793,637,0.625,0.256,0.046,502101,1.20,1.35,0.368,0.457,0.013,24.0,47.9,97.8,303.0,15638,0.060,0.00,0.0009,0.000,5,0.343,0.000,0.346,0.206,4.66,5.61,5.60,0.27,0.086,1.17,1.22,1.22,0.353,0.00158,1.48,1.5514,109.68,106947.4,140215.1,0.008,1.9619,16.594,0.000,1.000,0.278,9.7,7.595,8.685,3667,20627.5,11.91,6.565,5.41,1.241,318.7,0.209,0.140,2.00,15.6988,8446.0,0.7607,0.4870,29.07,1.995,0.011,0.4701,0.0000,0.823,0.091,0.989,0.0000,5.94,1.51,13,25,49,121,7.0024,0.0016,0.3680,0.0000,0.0000,3.1478,100.00,96.9407,191.9850,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0022,0.0010,0.000002,27,0.1646,0.0669,0.0747,95,370,1907,0.0000,0.0000,0.0254,0.090,0.1147,0.0340,0.0623,0.0242,0.5472,0.0334,0.0000,-0.00040,0.967,0.0474,0.000,0.000,1.76,0.452,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8529,0.0000,1.0889,0.00000,0.06133,0.6282,0.6277,0.3220,2.331,0.928,0.8086,0.3672,0.0980,0.0000,0.0000,0.0000,0.0000,0.1260,2.6341
70000,771,1.427,1.187,29.19,17095,14776,0,1885,170,198141,247821.0,123846.1,0.035,0.650,0.269,0.046,122,46.13,26.96,0.95,4.14,8.16,6.97,0.72,1.92,12.67,9.82,0.02,0.19,0.189,0.125,631,0.027,0.051,0.939,0.001,0.009,23361,17319,10,0.258,0.593,0.250,2331072,0.175,2.494,0.127,23.39,15754,625,0.625,0.203,0.174,2137499,1.27,1.56,0.259,0.613,0.013,20.0,44.0,72.0,269.9,17344,0.066,0.00,0.0025,0.000,6,0.467,0.000,0.455,0.318,3.95,4.99,5.06,0.10,0.051,1.34,1.20,1.28,0.482,0.00299,10.30,5.8424,232.32,109567.7,140215.1,1.715,5.4779,50.052,0.000,1.000,0.342,17.3,21.647,28.471,2994,17199.7,14.73,19.781,5.36,3.472,219.6,1.144,0.133,2.00,12.1519,9369.1,0.7563,0.4898,22.50,1.998,0.006,1.5299,0.0000,0.729,0.156,0.920,0.0000,5.42,1.12,10,22,36,104,19.9166,0.0007,0.4916,0.0000,0.0000,12.4963,100.00,87.0790,300.2701,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0023,0.0010,0.000003,31,0.2738,0.0752,0.0483,84,354,1369,0.0000,0.0000,0.0227,0.074,0.6013,0.0560,0.2540,0.0571,0.4363,0.0637,0.0000,0.00022,0.961,0.0598,0.004,0.001,0.65,0.250,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8698,0.0000,1.1484,0.00000,0.05634,0.6335,0.6329,0.2998,1.848,0.865,0.7665,1.1297,0.3479,0.0000,0.0000,0.0000,0.0000,0.1516,2.4665
80000,726,1.695,1.079,29.45,4911,4642,0,272,19,35932,86628.3,23034.4,0.048,0.616,0.252,0.085,145,50.56,26.26,0.47,2.34,8.81,7.41,1.52,2.56,14.77,10.24,0.01,0.14,0.174,0.106,541,0.017,0.106,0.879,0.000,0.015,5055,3866,5,0.483,0.105,0.518,812982,0.216,2.343,0.113,8.31,3856,566,0.641,0.243,0.102,527772,1.11,0.87,0.406,0.515,0.004,26.0,48.0,91.0,237.9,18568,0.071,0.00,0.0008,0.000,14,0.375,0.000,0.282,0.190,4.25,5.22,5.27,0.07,0.040,1.12,1.10,1.11,0.383,0.00107,1.43,1.3564,103.20,110950.2,140215.1,0.009,1.7363,17.006,0.000,1.000,0.219,14.5,7.900,8.355,2775,15411.6,8.55,6.759,5.35,1.190,175.7,0.219,0.140,2.01,13.2379,9610.7,0.6919,0.4721,25.58,2.000,0.001,0.4701,0.0000,0.682,0.139,0.905,0.0000,5.46,1.17,13,25,47,119,7.3479,0.0014,0.4187,0.0000,0.0000,3.3137,100.00,97.3717,176.3711,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0021,0.0010,0.000001,23,0.1559,0.0537,0.0656,109,401,1699,0.0000,0.0000,0.0208,0.044,0.0716,0.0358,0.0476,0.0372,0.5225,0.0221,0.0000,0.00041,0.952,0.0741,0.019,0.004,1.40,0.518,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7622,0.0000,0.8715,0.00000,0.06615,0.6180,0.6175,0.2878,1.675,0.814,0.7562,0.3508,0.1134,0.0000,0.0000,0.0000,0.0000,0.1532,2.3263
90000,778,1.342,1.121,31.25,17644,15547,0,1965,61,206533,232448.5,120125.1,0.067,0.674,0.200,0.058,124,40.77,20.76,0.39,2.15,8.43,7.24,1.52,2.70,10.42,7.39,0.02,0.23,0.204,0.126,602,0.035,0.075,0.907,0.001,0.017,23537,16264,5,0.353,0.524,0.590,2875146,0.193,2.466,0.123,22.23,16229,543,0.582,0.183,0.222,2312609,1.10,1.51,0.324,0.548,0.014,18.0,40.0,66.0,158.0,16147,0.062,0.00,0.0029,0.000,6,0.499,0.000,0.411,0.306,3.68,4.71,4.76,0.08,0.040,1.14,1.05,1.10,0.515,0.00289,8.94,5.1759,177.52,112212.9,140215.1,1.080,5.5269,47.599,0.000,1.000,0.337,16.6,20.890,27.609,2742,16363.3,27.36,18.311,5.13,4.065,244.9,1.167,0.135,2.00,10.2110,7944.1,0.6757,0.4595,20.75,2.000,0.000,1.5299,0.0000,0.506,0.207,0.409,0.0000,5.11,0.89,9,20,35,81,19.1764,0.0004,0.4614,0.0000,0.0000,14.1866,100.00,86.3808,311.3509,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0024,0.0011,0.000003,19,0.1886,0.0617,0.0375,88,344,1239,0.0000,0.0000,0.0092,0.024,0.4106,0.0266,0.1805,0.0334,0.4026,0.0649,0.0000,-0.00023,0.978,0.0834,0.118,0.034,1.37,0.590,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8628,0.0000,1.1815,0.00000,0.05310,0.6490,0.6483,0.2881,1.938,0.754,0.7108,1.1662,0.3885,0.0000,0.0000,0.0000,0.0000,0.1426,2.4350
100000,720,2.035,1.221,30.95,5934,5534,0,446,8,51291,87983.2,29527.1,0.042,0.696,0.198,0.063,129,66.87,49.84,1.64,4.63,5.10,6.19,2.43,5.52,23.87,24.26,0.02,0.26,0.113,0.118,477,0.032,0.122,0.871,0.000,0.007,6737,4702,4,0.161,0.594,0.403,1196039,0.205,2.526,0.131,8.68,5000,501,0.576,0.229,0.065,695172,1.30,0.79,0.547,0.374,0.011,26.0,50.0,128.0,342.0,23787,0.091,0.00,0.0005,0.000,4,0.410,0.000,0.258,0.221,4.86,5.68,5.66,0.30,0.108,1.51,1.09,1.31,0.420,0.00133,1.70,1.4081,139.73,109410.0,140215.1,0.126,2.4127,17.254,0.000,0.999,0.308,16.2,7.943,8.536,3153,17889.5,14.07,6.921,5.24,1.956,231.9,0.312,0.138,2.00,11.6150,8362.8,0.5890,0.4505,33.04,1.999,0.005,0.4701,0.0000,0.518,0.182,0.562,0.0000,5.86,1.70,13,25,64,169,7.3003,0.0000,0.4292,0.0000,0.0000,3.4036,100.00,94.2123,237.6599,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0024,0.0011,0.000002,4,0.0847,0.0500,0.0468,95,356,1421,0.0000,0.0000,0.0093,0.022,0.0996,0.0160,0.0464,0.0069,0.4742,0.0312,0.0000,-0.00053,0.994,0.0799,0.087,0.014,1.73,0.403,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8982,0.0000,1.0761,0.00000,0.06565,0.6502,0.6496,0.3080,1.944,0.866,0.8167,0.4196,0.1338,0.0000,0.0000,0.0000,0.0000,0.1561,2.5031
