step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned,rich,plant_rich,plant_thin,pop_rich,hunger_rich,hunger_thin,fouled,foul_mean,foul_p90,foul_free,covered,plant_std
10000,868,1.395,1.281,8.54,30997,29436,0,1647,511,335503,397839.6,168649.0,0.082,0.640,0.164,0.115,132,41.37,20.05,1.09,3.72,11.67,8.87,0.81,2.98,18.23,11.32,0.30,1.05,0.284,0.169,583,0.041,0.085,0.895,0.003,0.016,61110,53176,3,0.389,0.237,0.151,1784763,0.195,2.579,0.139,27.93,20289,358,0.503,0.235,0.240,2822925,1.27,2.11,0.232,0.505,0.089,19.4,38.2,67.3,135.5,27601,0.105,0.00,0.0025,0.129,210,0.514,0.000,0.469,0.522,4.89,6.00,6.00,0.43,0.137,1.34,1.17,1.28,0.535,0.00370,6.68,13.1554,186.05,100998.8,140221.4,0.022,9.1083,74.016,0.000,1.000,0.000,8809.7,32.662,27.505,3277,18919.0,8.94,33.740,6.71,3.737,174.6,0.745,0.136,2.00,8.6426,7501.7,0.3800,0.2945,31.80,1.292,0.277,1.5308,0.0000,0.575,0.111,0.794,0.0000,6.53,1.10,16,31,49,100,31.2022,0.0032,0.4424,0.0000,0.0000,11.7887,100.00,62.1181,73.3135,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0038,0.0016,0.000006,1,0.0778,0.0346,0.0200,76,254,694,0.0000,0.0000,0.0307,0.108,2.0976,0.0071,0.5986,0.0242,0.3515,0.1024,0.0000,0.00084,0.660,0.0170,0.879,0.198,0.62,0.151,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8414,0.0000,1.0565,0.00000,0.07434,0.6972,0.6962,1.0000,1.259,0.000,1.0000,2.9436,0.0000,0.0000,0.0000,0.0000,0.0000,0.2164,2.5715
20000,819,1.694,1.109,11.39,8391,7644,0,738,58,103997,110094.8,49883.2,0.037,0.874,0.034,0.055,150,43.45,17.49,0.12,1.08,9.68,5.05,0.02,0.29,13.65,7.74,0.04,0.32,0.235,0.115,433,0.112,0.129,0.860,0.005,0.006,8612,6804,1,0.994,0.006,0.006,151161,0.186,2.386,0.117,10.59,3775,485,0.480,0.274,0.256,631934,1.03,1.53,0.496,0.422,0.016,18.2,46.3,66.3,118.5,19220,0.073,0.00,0.0010,0.166,221,0.251,0.000,0.358,0.176,3.94,4.99,4.96,0.05,0.017,1.05,1.02,1.03,0.266,0.00260,0.67,1.4747,188.44,110833.4,140221.4,0.000,1.7919,22.433,0.000,1.000,0.000,15.6,10.867,8.949,2876,15953.6,13.94,7.693,5.46,1.081,136.0,0.156,0.136,2.00,11.1155,9103.6,0.6272,0.4211,23.47,1.842,0.055,0.4692,0.0000,0.689,0.075,0.969,0.0000,5.36,0.60,10,25,36,64,8.6522,0.0001,0.3748,0.0000,0.0000,3.0268,100.00,100.4698,57.6352,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0028,0.0012,0.000004,0,0.0613,0.0403,0.0351,68,264,1061,0.0000,0.0000,0.0092,0.017,0.3601,0.0087,0.1394,0.0110,0.5563,0.0684,0.0000,0.00007,0.950,0.0354,0.824,0.100,0.02,0.006,0.000,0.000,0.0000,0.000,0.000,0.0000,0.6960,0.0000,0.8300,0.00000,0.10677,0.6648,0.6640,1.0000,1.089,0.000,1.0000,0.7644,0.0000,0.0000,0.0000,0.0000,0.0000,0.1710,2.3726
30000,1062,1.500,1.974,16.06,30080,25175,0,4604,54,432503,281726.3,222202.8,0.018,0.822,0.005,0.154,114,42.34,19.64,0.50,2.18,10.88,8.35,0.05,0.47,9.44,7.67,0.22,0.79,0.253,0.149,724,0.056,0.046,0.937,0.001,0.016,34879,25298,5,0.737,0.191,0.018,231498,0.240,3.188,0.233,28.65,16913,447,0.514,0.218,0.314,2575517,1.14,1.67,0.427,0.551,0.089,15.9,45.8,71.2,206.1,22162,0.085,0.00,0.0028,0.108,339,0.336,0.000,0.363,0.203,3.67,4.73,4.74,0.25,0.097,1.20,1.07,1.14,0.359,0.00538,4.37,5.4874,275.91,95991.9,140221.4,0.000,7.3693,61.178,0.000,1.000,0.000,23.3,24.689,28.630,4553,30421.7,21.65,21.115,4.80,4.888,284.9,0.928,0.137,2.00,8.8183,9365.1,0.6419,0.4669,20.87,1.984,0.031,1.5308,0.0000,0.793,0.134,0.960,0.0000,5.15,0.66,8,23,36,93,20.6948,0.0003,0.4510,0.0000,0.0000,12.2530,100.00,83.4792,72.2155,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0029,0.0011,0.000007,4,0.0687,0.0273,0.0184,59,254,942,0.0000,0.0000,0.0038,0.005,1.0401,0.0081,0.4907,0.0245,0.4864,0.1473,0.0000,-0.00063,0.484,0.0142,0.298,0.061,0.05,0.018,0.000,0.000,0.0000,0.000,0.000,0.0000,1.1388,0.0000,1.6633,0.00000,0.07936,0.6920,0.6909,1.0000,1.940,0.000,1.0000,2.5175,0.0000,0.0000,0.0000,0.0000,0.0000,0.2007,3.1720
40000,964,1.976,1.472,17.61,7465,6847,0,706,1,102460,109632.8,51240.1,0.039,0.858,0.004,0.099,119,50.40,23.21,0.43,2.15,11.19,8.11,0.04,0.72,13.34,9.69,0.14,0.66,0.226,0.127,645,0.063,0.093,0.894,0.002,0.010,7560,5458,3,0.436,0.287,0.010,28825,0.243,2.762,0.164,9.98,4592,555,0.500,0.186,0.266,677409,1.12,1.51,0.507,0.488,0.047,20.0,49.9,72.0,187.3,24105,0.092,0.00,0.0009,0.130,271,0.280,0.000,0.242,0.167,4.16,5.16,5.16,0.19,0.057,1.15,1.09,1.12,0.296,0.00233,0.67,1.6641,367.44,103140.5,140221.4,0.000,2.6028,21.938,0.000,1.000,0.000,18.8,9.773,8.882,3680,21915.0,18.65,8.383,5.37,1.683,193.9,0.182,0.135,2.01,10.4485,10072.4,0.6131,0.4455,25.01,1.982,0.069,0.4692,0.0000,0.722,0.102,0.972,0.0000,5.54,0.79,10,25,36,94,8.3473,0.0020,0.3683,0.0000,0.0000,3.0427,100.00,92.3721,55.2405,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0025,0.0011,0.000004,9,0.0783,0.0394,0.0390,92,343,1251,0.0000,0.0000,0.0016,0.012,0.2473,0.0149,0.0950,0.0135,0.5522,0.0488,0.0000,0.00078,0.200,0.0052,0.490,0.152,0.03,0.010,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9338,0.0000,1.3832,0.00000,0.08435,0.6102,0.6096,1.0000,1.437,0.000,1.0000,0.6847,0.0000,0.0000,0.0000,0.0000,0.0000,0.2078,2.7393
50000,855,1.258,2.236,25.68,26697,23196,0,3605,0,441129,277254.9,209708.1,0.028,0.852,0.003,0.117,111,32.27,15.36,0.53,2.33,7.19,5.93,0.00,0.00,7.88,6.33,0.11,0.56,0.230,0.157,569,0.044,0.077,0.898,0.006,0.019,31414,20924,2,0.117,0.821,0.000,9003,0.163,3.308,0.260,28.07,19536,500,0.475,0.196,0.264,2457239,1.19,1.43,0.488,0.512,0.044,14.0,32.0,50.0,120.0,13343,0.051,0.00,0.0041,0.129,184,0.344,0.000,0.358,0.225,3.12,4.09,4.04,0.13,0.051,1.26,1.16,1.18,0.368,0.00666,4.49,6.1085,226.55,95173.2,140221.4,0.000,8.2414,58.857,0.000,1.000,0.000,16.5,24.371,28.401,5224,34472.8,17.73,21.169,5.25,5.343,398.2,0.988,0.133,2.01,7.9107,6763.7,0.7317,0.4257,15.61,2.000,0.002,1.5308,0.0000,0.654,0.174,0.778,0.0000,4.42,0.70,7,16,25,51,20.3147,0.0002,0.4187,0.0000,0.0000,12.2597,100.00,81.4730,72.7256,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0030,0.0012,0.000010,5,0.0785,0.0222,0.0210,64,277,996,0.0000,0.0000,0.0000,0.000,1.1506,0.0092,0.4100,0.0117,0.4910,0.1586,0.0000,-0.00023,0.025,0.0004,0.640,0.169,0.00,0.000,0.000,0.000,0.0000,0.000,0.000,0.0000,1.0299,0.0000,1.5467,0.00000,0.07378,0.6499,0.6489,1.0000,2.198,0.000,1.0000,2.3196,0.0000,0.0000,0.0000,0.0000,0.0000,0.1334,3.2976
60000,712,1.556,1.762,25.47,8645,8064,0,713,0,74888,108136.1,40852.0,0.038,0.888,0.005,0.069,114,47.90,26.68,0.80,4.17,8.29,6.31,0.00,0.08,14.06,9.03,0.16,0.75,0.183,0.109,532,0.021,0.121,0.869,0.000,0.010,8037,5641,6,0.246,0.140,0.003,9316,0.116,2.930,0.192,9.89,6126,475,0.546,0.281,0.122,825520,1.19,0.83,0.478,0.521,0.051,24.0,46.0,72.0,322.0,16489,0.063,0.00,0.0011,0.160,173,0.289,0.000,0.251,0.129,3.88,4.97,4.87,0.27,0.096,1.27,1.15,1.18,0.299,0.00249,0.54,1.4783,150.30,101318.5,140221.4,0.000,2.6166,21.653,0.000,1.000,0.000,15.0,9.752,8.937,4600,26539.1,13.72,8.418,4.77,1.866,278.5,0.199,0.135,2.00,11.5657,8234.8,0.7404,0.4726,23.16,2.000,0.003,0.4692,0.0000,0.517,0.190,0.558,0.0000,5.13,1.01,12,23,36,99,8.6898,0.0004,0.4270,0.0000,0.0000,3.0816,100.00,91.5409,53.3340,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0026,0.0011,0.000005,11,0.0922,0.0576,0.0352,70,268,1134,0.0000,0.0000,0.0001,0.000,0.1829,0.0128,0.0834,0.0154,0.5571,0.0732,0.0000,0.00004,0.013,0.0002,0.267,0.067,0.00,0.003,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9502,0.0000,1.4412,0.00000,0.06380,0.6891,0.6883,1.0000,1.735,0.000,1.0000,0.8064,0.0000,0.0000,0.0000,0.0000,0.0000,0.1439,2.9213
70000,956,1.407,1.725,28.49,23573,21219,0,2088,0,281220,294910.4,151082.5,0.031,0.886,0.005,0.078,118,49.77,28.40,0.80,3.59,10.56,7.92,0.00,0.03,12.74,9.51,0.03,0.31,0.218,0.124,739,0.038,0.067,0.926,0.000,0.007,24714,15453,8,0.435,0.355,0.001,5703,0.129,2.990,0.195,28.57,17527,605,0.537,0.185,0.189,3308374,1.19,1.44,0.414,0.585,0.013,20.0,48.0,82.0,242.0,23031,0.088,0.00,0.0024,0.137,235,0.427,0.000,0.370,0.183,3.98,5.03,5.02,0.19,0.075,1.23,1.18,1.19,0.441,0.00455,4.24,4.6112,171.55,98081.4,140221.4,0.000,6.5595,61.186,0.000,1.000,0.000,20.2,26.646,29.408,4210,26242.5,38.45,22.784,4.99,4.962,260.3,0.944,0.137,2.00,12.0994,11567.0,0.6866,0.4640,24.09,2.000,0.000,1.5308,0.0000,0.476,0.198,0.508,0.0000,5.38,1.04,10,23,36,121,23.6012,0.0025,0.4728,0.0000,0.0000,12.3933,100.00,81.1479,71.9411,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0025,0.0011,0.000006,22,0.1998,0.0722,0.0343,84,316,1185,0.0000,0.0000,0.0000,0.000,0.6650,0.0269,0.2722,0.0188,0.4527,0.1121,0.0000,-0.00007,0.118,0.0040,0.210,0.051,0.00,0.001,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8612,0.0000,1.3831,0.00000,0.05477,0.6549,0.6541,1.0000,1.698,0.000,1.0000,2.1219,0.0000,0.0000,0.0000,0.0000,0.0000,0.2006,2.9685
80000,763,1.582,1.504,29.03,5907,5757,0,315,0,50144,107837.0,29534.7,0.034,0.875,0.002,0.088,146,46.46,23.32,0.51,2.06,7.59,5.55,0.00,0.00,14.63,9.29,0.00,0.00,0.166,0.095,487,0.045,0.164,0.827,0.000,0.009,4819,3202,3,0.661,0.094,0.000,1777,0.241,2.722,0.160,10.29,4158,750,0.589,0.232,0.073,659085,1.13,0.74,0.518,0.480,0.000,26.0,42.0,72.0,194.0,17339,0.066,0.00,0.0010,0.142,201,0.269,0.000,0.251,0.109,3.82,4.80,4.85,0.22,0.088,1.08,1.17,1.14,0.276,0.00231,0.64,1.3783,109.44,103114.3,140221.4,0.000,2.1008,21.482,0.000,1.000,0.000,14.8,10.103,9.094,4043,22350.6,11.05,8.102,5.09,1.406,227.8,0.162,0.132,2.01,13.8017,10530.7,0.8067,0.4834,22.72,2.000,0.000,0.4692,0.0000,0.442,0.178,0.328,0.0000,5.01,1.02,13,21,36,97,9.0856,0.0000,0.3893,0.0000,0.0000,3.0379,100.00,96.3611,56.0332,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0021,0.0009,0.000004,28,0.2029,0.0826,0.0703,107,370,1795,0.0000,0.0000,0.0000,0.000,0.0751,0.0343,0.0521,0.0223,0.5907,0.0522,0.0000,-0.00037,0.001,0.0001,0.210,0.070,0.00,0.000,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7758,0.0000,1.0364,0.00000,0.07559,0.6209,0.6205,1.0000,1.484,0.000,1.0000,0.5757,0.0000,0.0000,0.0000,0.0000,0.0000,0.1552,2.7139
90000,970,1.231,1.719,32.58,22300,19770,0,2302,0,224003,292003.2,123811.8,0.018,0.949,0.002,0.031,114,42.14,24.80,0.43,2.18,8.25,7.03,0.00,0.00,11.96,9.25,0.00,0.00,0.196,0.105,573,0.098,0.073,0.916,0.000,0.010,22546,13393,2,0.525,0.456,0.000,1078,0.032,2.999,0.198,28.60,16799,571,0.553,0.181,0.093,3464230,1.09,0.79,0.558,0.441,0.000,22.0,32.0,70.0,288.0,20021,0.076,0.00,0.0025,0.141,253,0.421,0.000,0.366,0.158,3.50,4.57,4.60,0.15,0.054,1.08,1.10,1.08,0.432,0.00464,3.98,4.0763,162.87,95380.6,140221.4,0.000,6.4307,59.386,0.000,1.000,0.000,22.0,26.586,29.029,4064,26205.4,14.34,22.266,4.78,5.185,267.0,0.991,0.136,2.00,15.0976,14644.7,0.9456,0.4713,20.64,2.000,0.000,1.5308,0.0000,0.577,0.183,0.685,0.0000,4.78,1.05,11,16,33,144,23.5636,0.0000,0.4835,0.0000,0.0000,12.3960,100.00,80.3601,70.4092,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0023,0.0010,0.000007,21,0.2644,0.1412,0.0371,81,296,1223,0.0000,0.0000,0.0000,0.000,0.4271,0.0321,0.1885,0.0237,0.4555,0.1221,0.0000,0.00094,0.005,0.0001,0.328,0.123,0.00,0.000,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9327,0.0000,1.4141,0.00000,0.05835,0.6706,0.6698,1.0000,1.693,0.000,1.0000,1.9770,0.0000,0.0000,0.0000,0.0000,0.0000,0.1782,2.9884
100000,753,1.271,1.471,32.69,5667,5582,0,239,0,28818,109048.5,20549.3,0.052,0.912,0.004,0.032,142,42.08,19.82,0.34,2.11,7.42,6.02,0.00,0.00,12.93,6.06,0.00,0.04,0.170,0.090,414,0.092,0.163,0.827,0.000,0.009,4022,2684,6,0.623,0.236,0.000,0,0.000,2.702,0.156,10.36,3928,589,0.713,0.280,0.057,773402,1.09,0.50,0.619,0.381,0.001,24.0,32.0,62.0,180.0,15585,0.059,0.00,0.0011,0.169,137,0.284,0.000,0.211,0.063,3.58,4.60,4.56,0.09,0.029,1.06,1.12,1.09,0.288,0.00212,0.54,1.8981,113.56,104133.3,140221.4,0.000,2.4169,21.381,0.000,1.000,0.000,17.7,10.231,9.169,3975,21887.7,13.73,8.212,4.74,1.408,217.0,0.167,0.129,2.02,13.7838,10379.2,0.8491,0.4595,20.70,2.000,0.001,0.4692,0.0000,0.574,0.173,0.701,0.0000,4.71,0.81,12,16,25,81,9.3083,0.0011,0.4807,0.0000,0.0000,3.0611,100.00,96.2649,56.3692,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0019,0.0009,0.000003,63,0.4340,0.0770,0.0965,107,345,2092,0.0000,0.0000,0.0000,0.000,0.0376,0.1012,0.0663,0.0173,0.5858,0.0543,0.0000,0.00032,0.016,0.0006,0.300,0.103,0.00,0.000,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7829,0.0000,0.9595,0.00000,0.06509,0.6592,0.6588,1.0000,1.451,0.000,1.0000,0.5582,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,2.6927
