step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
6000,2,538,57.9,2.7,15.7,0.3,32.3,0.1,1.42,3.0,385,551,30.77,6.43,141,205,192,0.8,1.55,1.22,1.45,7.22,8.75,8.15,32.9,1.073,0.648,9.20
6000,4,228,81.4,8.5,17.4,0.0,31.7,0.5,1.57,0.5,146,1094,57.08,6.10,104,74,50,0.6,1.80,1.29,1.58,7.63,7.98,7.92,29.3,1.230,0.546,8.07
7000,2,519,58.9,2.7,17.7,0.5,30.5,0.2,1.42,2.9,388,551,31.54,6.87,126,205,188,0.7,1.54,1.28,1.45,7.07,8.44,8.19,33.2,1.094,0.655,9.03
7000,4,267,83.1,9.4,17.3,0.0,30.6,0.7,1.48,0.5,177,1242,63.50,6.92,108,79,80,0.8,1.67,1.23,1.51,7.64,8.00,7.91,31.8,1.246,0.553,8.09
7000,5,144,64.7,1.2,14.9,0.5,34.3,0.4,1.21,0.4,74,846,42.10,6.59,86,52,6,0.8,1.40,1.00,1.21,6.93,8.15,8.32,22.7,1.238,0.469,8.33
8000,2,437,61.8,2.2,15.5,0.3,35.7,0.2,1.36,3.6,330,513,29.55,7.25,108,179,150,0.7,1.43,1.25,1.40,7.18,8.23,7.93,32.7,1.129,0.623,8.98
8000,4,388,81.2,9.1,16.3,0.0,30.3,0.6,1.65,0.8,275,1147,57.87,6.39,129,144,115,0.8,1.75,1.54,1.65,7.51,7.94,7.93,32.5,1.244,0.544,8.12
8000,5,64,69.5,1.8,19.7,0.3,31.6,1.6,1.24,0.9,50,1550,71.96,13.33,51,13,0,1.9,1.49,1.03,1.22,7.23,8.20,8.20,19.7,1.258,0.476,8.44
9000,4,377,80.9,8.6,16.6,0.0,29.6,0.8,1.54,0.8,265,1456,70.58,8.31,122,122,133,0.9,1.74,1.35,1.55,7.41,7.89,7.85,33.6,1.272,0.560,8.08
9000,2,227,59.4,0.6,20.9,0.4,27.2,0.0,1.10,3.7,187,454,24.39,8.67,55,112,60,0.4,1.09,1.08,1.12,6.46,7.65,7.59,31.9,1.203,0.620,8.56
9000,5,75,76.6,2.3,21.0,0.4,34.1,1.5,1.35,1.1,62,1178,55.87,11.31,62,10,3,1.7,1.66,1.07,1.34,7.81,8.20,8.16,15.9,1.273,0.473,8.45
10000,4,350,79.4,7.4,17.5,0.0,29.5,0.6,1.34,0.8,234,1551,73.83,8.56,102,112,136,0.7,1.50,1.19,1.34,7.34,7.85,7.79,34.5,1.282,0.564,8.03
10000,2,181,66.2,0.9,21.2,1.0,31.3,0.0,1.16,2.8,155,659,35.40,10.64,45,80,56,0.4,1.12,1.17,1.18,6.77,7.95,7.94,32.7,1.215,0.625,8.66
10000,5,84,66.2,1.2,19.0,0.8,30.0,0.8,1.23,1.3,59,921,45.22,8.92,44,39,1,0.9,1.37,1.04,1.25,7.07,7.55,7.70,23.9,1.259,0.490,7.94
11000,4,288,79.1,7.9,17.0,0.0,28.6,0.7,1.46,0.8,204,1919,88.27,10.54,94,91,103,0.8,1.66,1.27,1.45,7.30,7.83,7.78,33.2,1.288,0.573,8.00
11000,2,111,56.8,0.7,17.3,0.7,27.8,0.1,1.15,4.8,103,835,41.39,12.02,35,51,25,0.3,1.15,1.17,1.14,6.29,7.32,7.52,29.8,1.216,0.632,8.62
11000,5,44,72.0,2.3,21.9,1.2,29.6,1.2,1.49,0.3,35,1307,65.70,14.72,29,10,5,1.2,1.74,1.07,1.57,7.77,8.02,8.00,21.9,1.273,0.479,8.09
12000,4,297,78.0,7.1,16.2,0.0,29.8,0.9,1.53,0.7,231,1690,78.40,8.43,127,87,83,1.0,1.71,1.32,1.55,7.36,7.87,7.76,29.8,1.297,0.583,7.99
12000,2,43,59.0,1.4,17.8,2.3,27.0,0.0,1.25,3.8,38,883,42.39,11.18,8,24,11,0.8,1.03,1.52,1.24,6.00,7.63,7.44,31.3,1.210,0.583,8.49
12000,5,16,65.9,0.7,20.2,1.1,28.1,1.5,1.10,0.2,15,2715,125.82,30.12,7,6,3,1.6,1.20,1.00,1.10,7.69,7.94,7.94,25.3,1.314,0.465,8.00
13000,4,187,79.7,6.9,17.7,0.0,30.0,1.1,1.37,0.7,154,2209,99.33,11.09,80,50,57,1.2,1.62,1.08,1.40,7.55,7.96,7.90,29.4,1.294,0.579,8.11
13000,10,63,75.5,2.9,21.7,0.0,39.2,0.0,1.25,1.3,47,1080,73.88,1.61,40,19,4,0.1,1.41,1.12,1.23,8.08,8.70,8.49,23.5,1.132,0.659,8.92
13000,2,16,62.8,1.9,20.9,1.4,25.6,0.0,1.37,6.0,12,914,41.91,12.08,7,2,7,1.4,1.12,1.72,1.32,6.81,7.50,7.62,31.8,1.243,0.625,9.06
13000,5,10,69.9,1.0,22.1,2.0,26.4,2.5,1.11,0.0,10,2665,116.61,36.56,3,6,1,2.6,1.25,1.00,1.10,8.00,8.10,8.10,25.9,1.353,0.456,8.10
14000,4,113,77.3,6.7,17.3,0.0,28.3,1.1,1.53,0.9,102,2429,105.79,12.99,61,25,27,1.3,1.84,1.27,1.52,7.25,7.86,7.73,27.1,1.310,0.588,8.03
14000,10,57,73.2,1.4,22.4,0.0,40.1,0.1,1.01,1.0,39,1447,93.80,3.13,34,22,1,0.2,1.01,1.00,1.01,8.40,8.81,8.54,23.6,1.123,0.665,8.93
14000,5,6,62.3,1.3,19.3,2.5,22.2,1.5,1.15,0.3,6,3787,154.97,58.10,3,2,1,2.5,1.33,1.00,1.13,7.50,8.17,8.00,30.2,1.365,0.450,8.17
15000,4,91,77.1,6.0,18.6,0.0,29.3,1.3,1.74,0.8,76,1915,85.64,10.79,66,16,9,1.5,2.07,1.31,1.79,7.24,7.89,7.93,21.5,1.286,0.595,8.12
15000,10,47,72.6,1.0,21.7,0.0,40.8,0.0,1.00,1.1,36,1900,119.36,4.28,34,8,5,0.0,1.00,1.00,1.00,8.23,8.77,8.66,20.1,1.126,0.661,9.00
16000,4,80,80.7,5.0,19.2,0.0,32.8,1.7,1.51,0.5,63,1638,77.72,9.22,68,10,2,1.9,1.85,1.16,1.52,7.49,8.26,8.10,16.2,1.305,0.596,8.30
16000,10,70,75.6,1.1,23.6,0.4,40.8,0.1,1.09,1.3,42,1384,89.21,4.83,37,11,22,0.1,1.18,1.04,1.07,8.34,8.74,8.51,27.9,1.128,0.663,8.94
17000,4,59,80.1,4.3,20.7,0.0,31.6,2.4,1.45,1.2,53,2235,102.38,10.85,42,13,4,2.5,1.84,1.02,1.47,7.64,8.14,8.10,18.7,1.314,0.597,8.41
17000,10,57,79.7,1.0,25.3,0.1,43.5,0.0,1.16,0.5,34,1666,107.91,2.56,39,15,3,0.1,1.11,1.20,1.16,8.68,8.95,8.86,21.0,1.125,0.662,9.02
18000,10,199,81.8,0.9,22.2,0.1,48.8,0.1,1.03,0.2,91,832,58.96,1.84,98,85,16,0.1,1.03,1.01,1.04,8.62,8.90,8.86,25.0,1.124,0.650,8.93
18000,4,39,83.0,2.4,21.8,0.0,36.8,3.7,1.34,1.0,31,1687,88.46,10.04,32,5,2,3.7,1.68,1.00,1.33,7.69,8.46,8.36,16.6,1.304,0.594,8.67
19000,10,274,80.4,0.8,24.8,0.0,45.0,0.0,1.07,0.2,129,1069,73.29,2.85,142,76,56,0.1,1.13,1.01,1.08,8.77,8.92,8.89,27.2,1.126,0.657,8.96
19000,4,42,77.9,2.6,20.1,0.0,34.3,3.4,1.36,2.4,34,1638,87.17,11.04,24,11,7,3.4,1.71,1.00,1.36,7.21,8.21,8.00,25.5,1.306,0.587,8.71
20000,10,383,78.1,1.6,23.8,0.1,42.1,0.1,1.12,0.5,222,1150,75.54,4.56,138,125,120,0.2,1.21,1.02,1.12,8.49,8.81,8.76,30.8,1.130,0.655,8.91
20000,4,123,89.0,2.8,22.5,0.0,35.9,2.3,1.37,0.9,83,1279,62.52,13.63,59,36,28,2.3,1.76,1.01,1.36,7.79,8.37,8.16,27.0,1.389,0.614,8.49
21000,10,446,75.5,1.1,25.4,0.1,39.2,0.1,1.11,1.0,277,1281,81.34,5.67,167,172,107,0.1,1.18,1.06,1.11,8.31,8.72,8.68,29.9,1.132,0.661,8.95
21000,4,150,89.0,3.4,21.3,0.0,35.5,2.1,1.58,0.9,112,1420,66.28,16.36,78,39,33,2.1,2.00,1.07,1.63,7.57,8.31,8.14,26.4,1.397,0.617,8.45
22000,10,524,73.8,1.2,22.6,0.0,40.3,0.1,1.10,1.0,340,1332,82.72,5.48,195,213,116,0.1,1.13,1.08,1.10,8.22,8.68,8.60,29.3,1.128,0.654,8.90
22000,4,213,87.8,3.1,22.4,0.0,34.0,1.9,1.51,1.2,164,1172,52.71,18.34,85,83,45,1.9,1.84,1.02,1.58,7.49,8.20,8.10,28.9,1.407,0.617,8.46
23000,10,611,74.0,1.3,22.6,0.1,40.4,0.1,1.11,0.9,398,1285,77.83,6.05,215,221,175,0.2,1.17,1.05,1.11,8.26,8.77,8.63,30.8,1.129,0.654,8.93
23000,4,263,87.2,2.6,22.7,0.0,33.6,1.6,1.44,0.9,202,1303,57.52,20.22,92,98,73,1.6,1.74,1.07,1.47,7.57,8.17,8.01,31.1,1.423,0.622,8.32
24000,10,564,69.6,1.0,21.2,0.1,38.3,0.1,1.13,1.6,414,1439,83.07,8.36,174,224,166,0.2,1.16,1.10,1.13,7.94,8.58,8.45,31.5,1.131,0.652,8.91
24000,4,372,86.0,2.2,22.4,0.1,33.3,1.4,1.37,0.9,269,1109,48.51,19.78,151,116,105,1.4,1.59,1.11,1.39,7.47,8.12,7.94,30.9,1.431,0.620,8.25
25000,10,539,68.9,1.1,20.3,0.1,38.4,0.1,1.11,1.6,385,1314,74.16,8.39,173,220,146,0.1,1.10,1.07,1.13,7.86,8.49,8.39,31.0,1.130,0.651,8.85
25000,4,446,86.8,2.3,22.6,0.1,33.2,1.3,1.39,0.8,334,1164,50.91,20.17,181,155,110,1.3,1.65,1.05,1.43,7.60,8.18,8.02,29.9,1.438,0.627,8.30
26000,4,519,86.1,1.8,22.4,0.4,32.9,0.9,1.32,1.1,422,1254,54.40,20.60,205,184,130,0.9,1.55,1.05,1.34,7.35,8.11,7.95,29.7,1.458,0.634,8.31
26000,10,398,69.2,0.9,20.9,0.0,38.6,0.1,1.11,1.3,291,1355,76.61,9.11,121,142,135,0.1,1.14,1.07,1.12,7.89,8.54,8.49,32.1,1.128,0.653,8.85
27000,4,562,86.1,1.7,22.3,0.1,32.5,0.9,1.31,1.1,442,1290,53.70,22.22,209,208,145,0.9,1.53,1.07,1.32,7.42,8.12,7.92,30.3,1.477,0.631,8.30
27000,10,332,68.5,1.5,20.7,0.0,37.0,0.1,1.18,1.7,271,1327,72.68,10.81,124,110,98,0.1,1.27,1.10,1.18,7.75,8.52,8.33,30.7,1.129,0.653,8.86
28000,4,511,86.4,1.6,22.6,0.1,31.7,0.9,1.26,1.4,402,1455,60.87,25.83,192,203,116,0.9,1.49,1.01,1.28,7.36,8.01,7.90,29.7,1.498,0.633,8.32
