step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,201,0.8607,1941.2,866,58,68,75,0,68,74,18131,17979,19226,0,0,0,1.000,1.000,1.000,41,14,3,0.3362,0.1449,0.8973,0.0566
2000,1099,0.4286,7877.1,223,365,411,323,0,411,323,21741,21368,23171,0,0,0,1.000,1.000,1.000,284,99,18,0.2498,0.1945,0.6804,0.0630
3000,789,0.4537,6524.0,344,302,316,171,0,316,171,23758,23612,26407,0,0,0,1.000,1.000,1.000,219,62,6,0.2544,0.1615,0.7339,0.0741
4000,905,0.4641,7716.2,346,337,278,290,0,278,290,24839,24759,27876,0,0,0,1.000,1.000,1.000,261,50,16,0.2363,0.1649,0.7131,0.0782
5000,1041,0.4640,9757.7,377,390,359,292,0,359,292,25839,25532,28835,0,0,0,1.000,1.000,1.000,313,92,11,0.2404,0.1794,0.6822,0.0754
6000,819,0.4530,9636.7,498,328,245,246,0,245,246,26708,26330,29775,0,0,0,1.000,1.000,1.000,253,62,10,0.2789,0.2208,0.7086,0.0669
7000,894,0.4978,10272.6,534,324,321,249,0,321,249,28627,27857,31272,0,0,0,1.000,1.000,1.000,252,72,6,0.2458,0.1677,0.6833,0.0724
8000,822,0.4440,8579.9,515,291,305,226,0,305,226,32488,30150,32886,0,0,0,1.000,1.000,1.000,237,69,2,0.2324,0.1692,0.7323,0.0772
9000,654,0.5245,7752.4,544,198,262,194,0,262,194,36850,33473,35548,0,0,0,1.000,1.000,1.000,156,64,4,0.2424,0.1495,0.7516,0.0730
10000,567,0.4815,7433.8,586,194,216,157,0,216,157,39582,35876,37241,0,0,0,1.000,1.000,1.000,149,42,0,0.2311,0.1694,0.7526,0.0738
11000,545,0.4972,6995.7,608,210,197,138,0,197,138,40687,37153,38366,0,0,0,1.000,1.000,1.000,171,46,1,0.1614,0.1433,0.7470,0.0857
12000,357,0.5798,4883.6,755,149,122,86,0,122,86,41744,38693,39673,0,0,0,1.000,1.000,1.000,122,27,2,0.1127,0.1828,0.7529,0.0919
13000,224,0.5982,3642.1,958,80,79,65,0,79,65,42403,39939,40577,0,0,0,1.000,1.000,1.000,63,20,2,0.0764,0.2628,0.7900,0.1005
14000,215,0.6233,3795.2,1012,110,64,41,0,64,41,43317,41225,41486,0,0,0,1.000,1.000,1.000,87,12,0,0.0317,0.3882,0.7333,0.1329
15000,141,0.6312,2725.1,1079,78,33,30,0,33,30,44445,42565,42402,0,0,0,1.000,1.000,1.000,66,18,1,0.0312,0.4288,0.6670,0.1704
16000,87,0.4713,1771.3,1099,66,14,7,0,14,7,44708,42908,42347,0,0,0,1.000,1.000,1.000,62,2,0,0.0488,0.3374,0.7350,0.1605
17000,138,0.3841,2230.9,855,104,26,8,0,26,8,44085,42250,41294,0,0,0,1.000,1.000,1.000,89,12,1,0.0609,0.3260,0.8627,0.1332
18000,215,0.3721,4555.1,925,114,78,23,0,78,23,43824,41532,40155,0,0,0,1.000,1.000,1.000,95,18,0,0.0491,0.2616,0.8767,0.1379
19000,349,0.4585,7951.6,954,120,117,112,0,117,112,43133,40338,38363,0,0,0,1.000,1.000,1.000,101,29,3,0.0784,0.2906,0.8101,0.1374
20000,457,0.5208,11051.2,1129,147,151,159,0,151,159,43366,39722,37061,0,0,0,1.000,1.000,1.000,119,32,1,0.0466,0.5050,0.8046,0.1667
21000,636,0.5063,13067.0,1096,198,235,203,0,235,203,43223,38961,35298,0,0,0,1.000,1.000,1.000,156,64,3,0.0627,0.3902,0.7676,0.1703
22000,736,0.4293,11478.3,894,194,265,277,0,265,277,43967,39339,34420,0,0,0,1.000,1.000,1.000,150,58,6,0.0873,0.3054,0.7660,0.1518
23000,831,0.4176,10975.9,630,225,296,310,0,296,310,44047,38157,32731,0,0,0,1.000,1.000,1.000,182,76,7,0.1313,0.2470,0.7688,0.1208
24000,917,0.4329,11549.2,533,232,349,336,0,349,336,43578,36629,31430,0,0,0,1.000,1.000,1.000,178,86,9,0.1804,0.2621,0.7551,0.0973
25000,993,0.4330,13597.2,588,291,330,372,0,330,372,42724,35338,30577,0,0,0,1.000,1.000,1.000,241,82,6,0.1940,0.2054,0.7251,0.0923
26000,1074,0.4320,13009.7,598,288,371,415,0,371,415,43222,34949,29933,0,0,0,1.000,1.000,1.000,227,90,7,0.2031,0.2147,0.7086,0.0858
27000,1010,0.4693,11180.2,607,281,336,393,0,336,393,42783,35155,29601,0,0,0,1.000,1.000,1.000,217,88,2,0.2722,0.1753,0.7396,0.0724
28000,1118,0.4114,11207.0,508,303,390,425,0,390,425,43104,35460,29999,0,0,0,1.000,1.000,1.000,216,105,7,0.2025,0.1756,0.7306,0.0831
29000,857,0.5123,9810.3,677,290,319,248,0,319,248,43691,36594,31571,0,0,0,1.000,1.000,1.000,234,86,4,0.2129,0.1612,0.7726,0.0817
30000,772,0.4715,9159.4,704,267,278,227,0,278,227,42902,36398,31786,0,0,0,1.000,1.000,1.000,214,72,2,0.2220,0.1677,0.7511,0.0747
31000,684,0.4591,8507.3,702,257,200,227,0,200,227,43127,37754,33724,0,0,0,1.000,1.000,1.000,213,48,6,0.1530,0.1904,0.7394,0.0875
32000,452,0.5619,7015.0,1034,203,129,120,0,129,120,43655,39585,36445,0,0,0,1.000,1.000,1.000,158,27,1,0.0923,0.2207,0.7765,0.1066
33000,280,0.5786,5161.5,1389,157,83,40,0,83,40,43820,40421,37974,0,0,0,1.000,1.000,1.000,134,16,0,0.0521,0.2042,0.8196,0.1076
