step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned,rich,plant_rich,plant_thin,pop_rich,hunger_rich,hunger_thin,fouled,foul_mean,foul_p90,foul_free,covered,plant_std
10000,676,1.834,1.212,8.54,19855,19675,0,375,570,128103,394776.6,104773.3,0.201,0.485,0.160,0.154,125,72.93,23.76,4.58,6.97,18.75,9.76,0.49,2.48,30.18,14.08,0.43,1.19,0.265,0.137,496,0.055,0.040,0.945,0.001,0.013,51737,48255,3,0.518,0.089,0.072,622211,0.246,2.472,0.127,27.62,17089,347,0.818,0.208,0.052,1770903,1.35,1.59,0.192,0.565,0.123,42.4,76.4,97.8,176.7,36510,0.139,0.00,0.0019,0.109,199,0.579,0.000,0.517,0.632,7.15,7.87,7.86,0.62,0.176,1.44,1.24,1.36,0.590,0.00274,8.12,13.3402,192.76,103236.3,140215.1,0.023,10.1219,68.125,0.000,1.000,0.000,22.1,32.438,26.515,3222,17588.6,26.14,34.674,7.97,4.620,168.8,0.797,0.137,1.99,22.0107,14879.2,0.5105,0.2719,54.01,1.246,0.094,1.5299,0.0000,0.581,0.073,0.861,0.0000,8.27,0.69,34,56,74,121,31.0391,0.0009,0.5296,0.0000,0.0000,9.7569,100.00,63.3641,77.5378,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0034,0.0016,0.000003,2,0.2009,0.1612,0.0353,105,345,799,0.0000,0.0000,0.0730,0.274,0.6625,0.0357,0.1724,0.0311,0.3349,0.0456,0.0000,-0.00019,0.623,0.0092,0.213,0.023,0.33,0.072,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7835,0.0000,1.0734,0.00000,0.06030,0.5899,0.5894,1.0000,1.190,0.000,1.0000,1.9675,0.0000,0.0000,0.0000,0.0000,0.0000,0.2591,2.4565
20000,506,2.049,0.901,7.56,2901,3013,0,42,1,26184,115806.5,17439.4,0.231,0.633,0.098,0.038,155,80.77,18.07,1.89,5.66,23.50,9.85,0.08,0.87,40.63,12.27,0.67,1.67,0.295,0.124,305,0.162,0.085,0.909,0.000,0.006,2528,2122,2,0.757,0.000,0.010,64115,0.238,2.061,0.087,10.99,1194,1054,0.666,0.143,0.051,353532,1.18,0.59,0.148,0.496,0.146,58.8,84.4,96.0,152.7,33445,0.128,0.00,0.0006,0.126,148,0.370,0.000,0.470,0.165,8.32,8.70,8.61,0.70,0.154,1.35,1.02,1.18,0.376,0.00296,1.14,1.5292,164.40,108807.0,140215.1,0.000,1.5962,22.142,0.000,1.000,0.000,19.3,10.703,9.020,2580,12371.7,14.89,8.054,8.46,0.751,86.2,0.104,0.134,2.06,29.2088,14779.7,0.5407,0.4404,66.10,1.193,0.124,0.4701,0.0000,0.645,0.037,0.996,0.0000,8.80,0.46,48,70,79,100,9.7042,0.0020,0.4980,0.0000,0.0000,2.5251,100.00,95.5041,54.3279,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0021,0.0010,0.000002,15,0.3280,0.1877,0.1378,153,485,2830,0.0000,0.0000,0.0134,0.059,0.0500,0.1027,0.0463,0.0395,0.4621,0.0391,0.0000,-0.00003,0.941,0.0069,0.759,0.090,0.06,0.010,0.000,0.000,0.0000,0.000,0.000,0.0000,0.5021,0.0000,0.6111,0.00000,0.12525,0.4753,0.4750,1.0000,0.885,0.000,1.0000,0.3013,0.0000,0.0000,0.0000,0.0000,0.0000,0.2326,2.0446
30000,691,1.879,0.999,9.11,8258,7887,0,169,2,140711,309980.8,82075.2,0.174,0.649,0.148,0.030,157,84.30,31.46,1.39,5.50,23.71,13.14,0.13,0.74,32.05,14.03,0.43,1.29,0.278,0.112,549,0.022,0.087,0.909,0.000,0.004,9901,8179,2,0.716,0.051,0.062,92558,0.196,2.183,0.099,30.69,4023,2069,0.583,0.077,0.124,1363555,1.26,1.68,0.276,0.605,0.106,42.2,88.5,125.6,249.9,39579,0.151,0.00,0.0014,0.093,171,0.497,0.000,0.569,0.288,7.44,8.16,7.98,0.47,0.110,1.39,1.09,1.29,0.508,0.00515,7.69,4.6218,263.76,103031.4,140215.1,0.000,3.8757,60.641,0.000,1.000,0.000,24.9,28.092,28.270,2821,13910.8,28.50,22.072,8.57,1.859,104.7,0.518,0.134,1.99,26.5225,18327.1,0.5878,0.4363,57.28,1.434,0.194,1.5299,0.0000,0.644,0.046,0.991,0.0000,8.49,0.63,30,61,81,100,25.6037,0.0005,0.5282,0.0000,0.0000,9.8950,100.00,82.3359,80.8827,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0020,0.0009,0.000004,15,0.6800,0.1968,0.1229,168,509,2436,0.0000,0.0000,0.0067,0.025,0.3502,0.1919,0.1519,0.0405,0.3657,0.0652,0.0000,0.00054,0.884,0.0124,0.253,0.031,0.13,0.062,0.000,0.000,0.0000,0.000,0.000,0.0000,0.4825,0.0000,0.6389,0.00000,0.10664,0.4739,0.4736,1.0000,0.977,0.000,1.0000,0.7887,0.0000,0.0000,0.0000,0.0000,0.0000,0.2775,2.1551
40000,553,2.287,0.941,8.28,3240,3255,0,109,1,57829,112198.4,31090.2,0.180,0.634,0.139,0.047,158,82.45,33.49,1.48,7.47,23.04,14.00,0.66,3.10,38.70,16.13,0.09,0.70,0.279,0.122,353,0.051,0.119,0.870,0.000,0.011,3180,2479,3,0.734,0.067,0.112,142735,0.262,2.114,0.091,11.05,1398,1926,0.538,0.073,0.087,322195,1.20,1.04,0.286,0.479,0.018,46.0,82.3,116.9,357.3,35325,0.135,0.00,0.0005,0.130,149,0.326,0.000,0.379,0.206,7.70,8.44,8.31,0.12,0.034,1.28,1.13,1.19,0.340,0.00329,1.16,1.7101,241.78,109344.5,140215.1,0.000,1.6502,22.434,0.000,1.000,0.001,21.4,10.696,9.144,2710,13051.2,23.37,7.834,8.50,0.668,90.4,0.096,0.138,1.99,23.9562,13247.8,0.4690,0.4278,63.88,1.260,0.244,0.4701,0.0000,0.631,0.044,0.982,0.0000,8.64,0.65,38,64,81,121,9.5118,0.0019,0.4611,0.0000,0.0000,2.5309,100.00,96.1852,56.2956,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0022,0.0010,0.000003,13,0.2899,0.1392,0.1374,149,491,2897,0.0000,0.0000,0.0037,0.009,0.1291,0.0836,0.0613,0.0181,0.4941,0.0384,0.0000,0.00013,0.866,0.0089,0.711,0.081,0.46,0.112,0.000,0.000,0.0000,0.000,0.000,0.0000,0.4968,0.0000,0.6665,0.00000,0.13829,0.4674,0.4671,1.0000,0.921,0.000,1.0000,0.3255,0.0000,0.0000,0.0000,0.0000,0.0000,0.2349,2.0901
50000,694,1.878,1.084,11.67,12578,11620,0,806,4,328409,307092.0,147395.3,0.116,0.685,0.134,0.066,134,75.32,29.84,1.46,6.18,19.33,9.83,2.32,5.07,29.34,17.30,0.15,0.75,0.265,0.110,509,0.039,0.058,0.935,0.000,0.007,16409,11235,5,0.513,0.075,0.340,1245243,0.343,2.327,0.111,30.38,7079,1014,0.449,0.086,0.171,1472772,1.18,1.20,0.297,0.535,0.043,40.5,73.8,112.5,335.8,36402,0.139,0.00,0.0015,0.099,180,0.427,0.000,0.470,0.316,6.86,7.68,7.56,0.18,0.058,1.26,1.11,1.17,0.452,0.00687,7.15,5.7483,111.09,106951.5,140215.1,0.000,5.7129,61.769,0.000,1.000,0.000,21.8,27.074,28.621,2893,15497.0,8.15,22.531,8.12,2.650,135.3,0.627,0.138,1.99,18.9174,13128.7,0.4651,0.3862,52.45,1.488,0.392,1.5299,0.0000,0.638,0.064,0.955,0.0000,7.92,1.01,29,51,75,121,23.6510,0.0036,0.4899,0.0000,0.0000,9.9573,100.00,82.7058,85.2530,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0025,0.0010,0.000008,7,0.1982,0.0980,0.0633,129,424,1688,0.0000,0.0000,0.0217,0.053,0.8672,0.0357,0.2266,0.0259,0.4175,0.0878,0.0000,0.00084,0.657,0.0072,0.519,0.069,1.70,0.340,0.000,0.000,0.0000,0.000,0.000,0.0000,0.6003,0.0000,0.9630,0.00000,0.10175,0.5040,0.5035,1.0000,1.069,0.000,1.0000,1.1620,0.0000,0.0000,0.0000,0.0000,0.0000,0.2587,2.3224
60000,543,2.039,0.833,8.48,3314,3407,0,51,0,34923,116112.9,19170.2,0.152,0.664,0.114,0.070,165,78.79,25.41,2.08,8.12,20.53,10.70,0.76,2.66,39.97,14.44,0.12,0.68,0.267,0.122,351,0.070,0.099,0.895,0.000,0.006,2791,2144,5,0.744,0.000,0.110,301966,0.346,1.925,0.073,11.11,1325,1339,0.549,0.078,0.055,290413,1.26,0.65,0.322,0.501,0.033,53.4,81.1,99.1,263.6,34395,0.131,0.00,0.0005,0.101,146,0.277,0.000,0.265,0.148,7.85,8.36,8.33,0.19,0.057,1.36,1.13,1.28,0.285,0.00312,1.15,1.2158,166.05,110342.2,140215.1,0.000,1.2794,22.263,0.000,1.000,0.000,18.3,10.787,8.764,2570,11152.1,25.14,7.762,8.31,0.613,77.5,0.099,0.138,1.99,26.2391,14247.8,0.5182,0.4200,63.34,1.218,0.226,0.4701,0.0000,0.616,0.060,0.958,0.0000,8.51,0.62,41,64,81,100,9.7238,0.0003,0.4530,0.0000,0.0000,2.5268,100.00,98.0792,53.9228,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0022,0.0010,0.000003,7,0.2149,0.1271,0.1074,146,440,2330,0.0000,0.0000,0.0072,0.018,0.0902,0.0611,0.0437,0.0313,0.5358,0.0432,0.0000,-0.00004,0.875,0.0085,0.781,0.105,0.61,0.110,0.000,0.000,0.0000,0.000,0.000,0.0000,0.4406,0.0000,0.5309,0.00000,0.13355,0.4875,0.4873,1.0000,0.818,0.000,1.0000,0.3407,0.0000,0.0000,0.0000,0.0000,0.0000,0.2339,1.9076
70000,688,1.794,0.905,10.24,9894,9434,0,284,9,195847,310746.9,104467.9,0.102,0.663,0.164,0.071,149,75.44,32.37,1.86,5.25,19.80,11.11,1.53,3.76,31.96,16.26,0.39,1.20,0.267,0.114,556,0.016,0.067,0.923,0.000,0.010,12027,8510,5,0.581,0.125,0.214,730134,0.285,2.065,0.087,30.72,5146,1554,0.533,0.032,0.160,1346913,1.25,1.66,0.215,0.645,0.112,38.4,72.1,111.2,235.5,37937,0.145,0.00,0.0014,0.137,175,0.445,0.000,0.492,0.292,7.08,7.98,7.88,0.44,0.125,1.44,1.09,1.24,0.461,0.00557,7.59,4.9774,222.69,107419.0,140215.1,0.000,4.2633,61.869,0.000,1.000,0.003,23.4,28.121,28.236,2613,12491.5,9.67,22.045,8.37,1.961,89.2,0.533,0.133,2.00,22.7710,15666.5,0.5420,0.4247,55.14,1.355,0.332,1.5299,0.0000,0.624,0.070,0.972,0.0000,8.34,0.77,31,58,79,121,25.4304,0.0012,0.5320,0.0000,0.0000,9.8680,100.00,83.5592,82.7665,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0022,0.0010,0.000005,22,0.4636,0.1919,0.0984,154,466,2031,0.0000,0.0000,0.0070,0.020,0.6193,0.1168,0.1792,0.0523,0.4119,0.0729,0.0000,0.00087,0.785,0.0092,0.618,0.088,1.17,0.214,0.000,0.000,0.0000,0.000,0.000,0.0000,0.4785,0.0000,0.5568,0.00000,0.10439,0.4893,0.4890,1.0000,0.886,0.000,1.0000,0.9434,0.0000,0.0000,0.0000,0.0000,0.0000,0.2643,2.0528
80000,509,1.797,0.821,8.32,2931,3046,0,48,2,37772,113773.4,23594.1,0.137,0.649,0.159,0.054,170,71.58,21.61,1.25,5.61,20.55,9.93,0.35,1.55,35.95,14.60,0.10,0.68,0.292,0.127,341,0.065,0.090,0.900,0.000,0.010,2711,2068,6,0.495,0.000,0.059,184761,0.287,1.964,0.073,11.18,1281,2032,0.625,0.125,0.090,285107,1.15,1.08,0.271,0.521,0.028,42.8,75.4,91.8,149.8,29572,0.113,0.00,0.0006,0.155,117,0.279,0.000,0.360,0.196,7.56,8.10,8.02,0.15,0.041,1.21,1.05,1.17,0.287,0.00350,1.23,1.5614,159.03,112260.6,140215.1,0.000,1.3125,22.471,0.000,1.000,0.000,18.5,10.823,8.644,2392,10870.6,54.65,7.342,8.30,0.470,76.5,0.078,0.143,1.97,25.2225,12838.2,0.5661,0.4530,58.10,1.232,0.204,0.4701,0.0000,0.611,0.059,0.933,0.0000,8.33,0.83,34,64,77,100,9.7425,0.0016,0.4892,0.0000,0.0000,2.5246,100.00,98.7983,55.7729,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0020,0.0009,0.000004,14,0.3194,0.1238,0.1458,154,486,3027,0.0000,0.0000,0.0014,0.002,0.0996,0.0803,0.0550,0.0530,0.5237,0.0481,0.0000,-0.00034,0.947,0.0111,0.697,0.106,0.33,0.059,0.000,0.000,0.0000,0.000,0.000,0.0000,0.4264,0.0000,0.4631,0.00000,0.14421,0.4898,0.4895,1.0000,0.807,0.000,1.0000,0.3046,0.0000,0.0000,0.0000,0.0000,0.0000,0.2134,1.9100
90000,822,1.656,1.116,12.88,17506,15734,0,1437,13,393292,311055.6,169209.6,0.095,0.734,0.130,0.042,128,58.38,26.09,1.99,6.07,14.73,10.07,1.12,3.49,23.07,17.00,0.26,0.91,0.257,0.140,655,0.030,0.043,0.944,0.002,0.011,22292,14329,4,0.376,0.240,0.221,1426572,0.140,2.374,0.115,30.94,10659,797,0.430,0.153,0.226,1837738,1.38,2.08,0.223,0.635,0.085,25.9,58.2,83.7,176.5,33630,0.128,0.00,0.0016,0.095,221,0.402,0.000,0.540,0.290,5.82,6.86,6.76,0.34,0.111,1.53,1.21,1.40,0.429,0.00617,6.44,6.6782,242.34,108335.0,140215.1,0.000,6.1437,63.290,0.000,1.000,0.005,25.7,27.092,28.885,2889,15947.2,9.81,22.480,7.59,2.685,142.1,0.662,0.132,2.00,13.6836,11247.9,0.4806,0.3660,40.91,1.484,0.414,1.5299,0.0000,0.609,0.074,0.949,0.0000,7.33,1.33,16,40,64,99,23.4702,0.0008,0.4854,0.0000,0.0000,10.0611,100.00,85.3627,82.5502,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0027,0.0011,0.000009,9,0.1892,0.0620,0.0468,89,341,1317,0.0000,0.0000,0.0089,0.032,1.6454,0.0340,0.4211,0.0426,0.4299,0.1065,0.0000,0.00150,0.847,0.0137,0.519,0.088,0.85,0.221,0.000,0.000,0.0000,0.000,0.000,0.0000,0.6407,0.0000,0.8672,0.00000,0.09718,0.5673,0.5666,1.0000,1.093,0.000,1.0000,1.5734,0.0000,0.0000,0.0000,0.0000,0.0000,0.2538,2.3650
100000,659,1.221,0.616,10.93,4466,4463,0,152,3,56400,120995.6,28445.2,0.089,0.771,0.109,0.031,165,56.01,17.71,0.34,1.68,14.73,6.94,0.32,1.50,30.11,14.92,0.06,0.46,0.265,0.115,449,0.067,0.079,0.912,0.000,0.009,4410,3133,7,0.604,0.018,0.079,268385,0.103,1.602,0.049,11.22,2266,896,0.504,0.283,0.124,398549,1.05,1.14,0.235,0.533,0.020,31.3,57.1,74.2,123.8,29979,0.114,0.00,0.0006,0.118,216,0.257,0.000,0.391,0.194,6.23,7.21,7.10,0.13,0.038,1.09,1.03,1.05,0.268,0.00304,1.13,1.5134,225.16,114950.1,140215.1,0.000,1.3877,23.533,0.000,1.000,0.003,24.9,11.025,8.450,1849,7614.6,19.88,7.815,7.69,0.534,39.8,0.092,0.135,2.02,20.6458,13605.6,0.5376,0.4018,45.49,1.282,0.290,0.4701,0.0000,0.611,0.077,0.977,0.0000,7.44,1.09,23,49,63,81,9.8710,0.0011,0.5053,0.0000,0.0000,2.5246,100.00,99.5596,55.6039,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0023,0.0010,0.000005,11,0.1751,0.1214,0.0754,103,368,1770,0.0000,0.0000,0.0125,0.030,0.2429,0.0392,0.0796,0.0440,0.5475,0.0546,0.0000,0.00059,0.970,0.0215,0.783,0.098,0.27,0.079,0.000,0.000,0.0000,0.000,0.000,0.0000,0.4556,0.0000,0.5294,0.00000,0.12941,0.5530,0.5526,1.0000,0.600,0.000,1.0000,0.4463,0.0000,0.0000,0.0000,0.0000,0.0000,0.2280,1.5751
