step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange
100000,4.00,16,0,0,0,2,0,1.00,8,0.000,3575,0.06,142.14,69.97,508,1,0,0,1.00,1.00,1.00,1,2,2,36.1,11.562,2,2.000,0.805,4,1.000,12,17.80,-14.00,0,0.0000,0.491,0.0000
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3484,0.00,175.63,89.11,508,1,0,0,1.00,1.00,1.00,1,1,1,30.3,5.658,1,2.000,0.690,4,1.000,10,15.73,-11.00,0,0.0000,0.041,0.0000
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3447,0.00,132.75,56.34,508,2,0,0,1.00,1.00,1.00,1,1,1,46.5,2.390,1,2.000,0.690,4,1.000,12,37.72,23.50,0,0.0000,0.041,0.0000
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3390,0.00,125.80,23.90,527,0,0,0,1.00,1.00,1.00,1,1,1,13.7,8.890,1,2.000,0.909,4,1.000,10,4.24,-3.00,0,0.0000,0.000,0.0000
100000,8.00,16,0,1,0,3,0,1.00,4,0.125,3306,0.26,110.96,70.30,646,1,0,0,1.00,1.00,1.00,2,3,3,36.1,22.488,4,2.000,0.853,4,1.000,12,26.08,-12.75,0,0.0000,0.257,0.0000
100000,4.00,16,0,0,0,2,0,1.00,8,0.000,3301,0.00,97.15,133.71,508,0,0,0,1.00,1.00,1.00,2,2,2,11.6,9.709,2,2.000,0.806,4,1.000,12,23.06,22.75,0,0.0000,0.536,0.0000
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3297,0.00,133.21,41.84,655,0,0,0,1.00,1.00,1.00,1,1,1,8.9,2.003,1,2.000,0.800,4,1.000,12,9.41,-9.25,0,0.0000,0.579,0.0000
100000,6.00,16,0,3,0,0,0,1.00,8,0.500,3288,0.00,122.63,128.43,646,1,0,0,1.00,1.00,1.00,2,2,2,27.7,14.417,3,2.000,0.742,4,1.000,11,24.76,-20.25,0,0.0000,0.415,0.0000
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3261,0.00,141.06,32.15,646,1,0,0,1.00,1.00,1.00,1,1,1,30.1,5.472,1,2.000,0.742,4,1.000,12,36.41,-30.75,0,0.0000,0.415,0.0000
100000,4.00,16,0,0,0,2,0,1.00,10,0.000,3258,0.00,106.41,93.67,508,0,0,0,1.00,1.00,1.00,1,1,2,21.7,4.263,2,2.000,0.805,4,1.000,12,54.14,-9.75,0,0.0000,0.491,0.0000
