step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,285,52.86,3.41,13.34,2.57,17.62,1.00,1.77,0.319,0.122,215960.4,119810.8,2,57,5.43,1.88,1.30,7.1984,223.80,37163.1,0.0405,16.1975,5462,16.9801,1031,7.1129,20019.3,160.59,3.8324,0.0,0.0000,1.000,0.7105
10000,1,233,59.17,3.79,16.01,3.52,17.64,1.19,1.85,0.361,0.108,210403.2,116604.4,2,58,5.69,1.92,1.28,7.1576,142.92,34789.3,0.0306,15.5788,5461,16.9770,807,6.7393,19126.8,80.07,16.9500,0.0,0.0000,1.000,0.1979
10000,2,215,59.82,3.01,14.71,3.00,21.05,1.04,1.66,0.307,0.102,174957.0,91821.5,2,61,5.87,1.72,1.26,6.0560,112.96,35455.2,0.0324,12.5077,5461,16.9770,859,5.1797,14042.9,59.33,30.6133,0.0,0.0000,1.000,0.0179
20000,0,323,56.85,1.02,11.53,2.82,22.80,0.05,1.21,0.019,0.139,95249.4,26538.5,2,34,5.56,1.09,1.24,1.2096,129.18,36129.0,0.0000,8.7885,5462,5.4085,814,2.9309,6168.3,160.59,1.8143,0.0,0.0000,1.000,0.7105
20000,1,211,56.87,0.91,11.47,1.97,23.64,0.26,1.17,0.085,0.093,47637.6,12137.7,2,55,5.90,1.17,1.15,0.6187,51.26,38075.1,0.0000,4.2993,5461,5.4075,509,1.2847,2432.4,80.07,5.1587,0.0,0.0000,1.000,0.1979
20000,2,124,56.97,1.07,11.85,2.23,22.65,0.27,1.23,0.065,0.055,33169.2,8097.4,2,42,5.52,1.31,1.12,0.4606,82.90,39591.2,0.0000,2.8520,5461,5.4075,387,0.8557,1483.7,59.33,7.5878,0.0,0.0000,1.000,0.0179
30000,0,497,25.15,0.01,7.44,0.32,5.11,0.00,1.00,0.000,0.074,178722.3,130162.2,1,72,3.11,1.00,1.00,4.2597,159.31,37451.7,0.0000,16.5235,5462,14.4285,959,4.7311,15851.7,160.59,3.9099,0.0,0.0000,1.000,0.7105
30000,1,442,26.10,0.01,7.31,0.37,5.76,0.00,1.00,0.002,0.068,169971.2,123322.7,1,89,3.10,1.00,1.00,4.0294,136.59,35179.7,0.0000,15.8142,5461,14.4259,852,4.3950,14945.9,80.07,17.2634,0.0,0.0000,1.000,0.1979
30000,2,320,27.85,0.00,7.82,0.25,6.24,0.00,1.00,0.000,0.052,138259.2,94187.8,1,63,3.10,1.00,1.00,2.9677,61.25,35932.8,0.0000,12.9102,5461,14.4259,782,3.5727,11471.5,59.33,31.0631,0.0,0.0000,1.000,0.0179
40000,0,420,28.16,0.02,6.15,0.51,7.83,0.00,1.01,0.000,0.070,97807.9,48478.2,4,50,3.34,1.01,1.01,1.6592,122.42,32458.0,0.0000,9.3658,5462,5.3568,1126,3.4700,5900.3,160.59,1.7913,0.0,0.0000,1.000,0.7105
40000,1,362,29.57,0.03,6.30,0.60,8.43,0.01,1.01,0.003,0.063,47785.2,23440.7,4,69,3.35,1.00,1.01,0.7907,96.31,34272.5,0.0000,4.6607,5461,5.3558,965,1.4732,2284.3,80.07,5.1372,0.0,0.0000,1.000,0.1979
40000,2,429,28.30,0.01,5.71,0.96,8.12,0.00,1.00,0.000,0.072,31372.9,14130.8,4,71,3.37,1.00,1.00,0.4905,82.91,34750.5,0.0000,3.2713,5461,5.3558,1160,1.0683,1354.2,59.33,7.6603,0.0,0.0000,1.000,0.0179
50000,0,418,26.46,0.00,6.79,0.31,6.29,0.00,1.00,0.000,0.064,182262.4,107392.0,4,64,3.16,1.00,1.00,3.5147,122.32,37346.2,0.0000,16.6851,5462,15.3691,1058,6.0828,15902.4,160.59,3.8852,0.0,0.0000,1.000,0.7105
