step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange
100000,4.00,25,0,1,0,1,0,1.00,12,0.250,3600,0.00,196.06,72.18,551,0,0,0,1.00,1.00,1.00,1,2,2,9.8,9.604,2,2.000,0.972,5,1.000,17,9.52,-8.75,0,0.0628,0.000,0.0000
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,3547,0.00,278.18,28.86,543,0,0,0,1.00,1.00,1.00,1,1,1,18.5,10.000,1,2.000,0.984,5,1.000,17,9.06,7.00,0,0.0863,0.000,0.0000
100000,11.00,25,0,1,1,4,0,1.00,0,0.091,3340,1.71,169.91,42.19,543,0,0,0,1.00,1.00,1.00,3,5,5,20.3,27.329,6,2.000,0.983,5,1.000,18,15.59,-15.25,1,0.0849,0.000,0.0000
100000,6.00,25,0,2,0,1,0,1.00,10,0.333,3303,0.00,190.93,34.56,543,2,0,0,1.00,1.00,1.00,2,2,3,39.3,19.073,3,2.000,0.983,5,1.000,18,28.24,-27.75,0,0.0835,0.000,0.0000
100000,8.00,25,0,2,0,2,0,1.00,8,0.250,3275,-0.00,168.25,44.89,543,1,0,0,1.00,1.00,1.00,2,4,2,26.4,18.368,4,2.000,0.983,5,1.000,19,31.43,6.50,0,0.0839,0.000,0.0000
100000,7.00,25,0,0,1,3,0,1.00,12,0.000,3274,1.70,230.21,50.91,525,0,0,0,1.00,1.00,1.00,2,2,2,15.2,26.049,4,2.000,0.996,5,1.000,14,11.33,10.50,1,0.0926,0.000,0.0000
100000,11.00,25,0,2,1,3,0,1.00,6,0.182,3237,1.37,216.98,38.83,543,0,0,0,1.00,1.00,1.00,2,3,4,22.1,35.102,6,2.000,0.983,5,1.000,15,18.93,-10.50,1,0.0835,0.000,0.0000
100000,8.00,25,0,2,0,2,0,1.00,8,0.250,3224,0.13,215.21,48.65,525,0,0,0,1.00,1.00,1.00,2,2,4,4.3,29.729,4,2.000,0.996,5,1.000,18,13.19,6.00,0,0.0926,0.000,0.0000
100000,10.00,49,0,5,0,0,0,1.00,14,0.500,3187,0.00,218.13,25.20,525,1,0,0,1.00,1.00,1.00,2,3,4,27.4,1.411,5,2.000,0.995,7,1.000,29,56.59,3.25,0,0.0841,0.000,0.0000
100000,12.00,25,0,6,0,0,0,1.00,6,0.500,3177,0.00,185.35,30.19,543,2,0,0,1.00,1.00,1.00,3,3,4,47.6,19.349,6,2.000,0.984,5,1.000,16,50.80,39.25,0,0.0863,0.000,0.0000
100000,20.00,25,0,1,2,8,0,1.00,2,0.050,3082,0.00,141.56,36.75,543,0,1,0,1.00,1.00,1.00,3,4,5,17.2,32.691,11,2.000,0.984,5,1.000,12,30.32,-16.00,2,0.0862,0.000,0.0000
100000,14.00,25,0,5,0,2,0,1.00,6,0.357,3054,0.00,176.88,17.33,543,1,1,0,1.00,1.00,1.00,2,4,3,38.3,16.551,7,2.000,0.984,5,1.000,14,14.92,-14.50,0,0.0863,0.000,0.0000
100000,34.00,36,0,4,0,13,0,1.00,4,0.118,3042,0.18,220.98,17.48,544,1,2,0,1.00,1.00,1.00,2,4,6,27.1,38.101,17,2.000,0.964,6,1.000,10,39.75,-19.75,0,0.0559,0.000,0.0000
100000,34.00,36,0,8,2,8,0,1.00,0,0.235,3040,1.80,331.95,37.70,543,2,2,0,1.00,1.00,1.00,6,6,6,54.5,126.977,18,2.000,0.974,6,1.000,18,40.65,39.75,2,0.0711,0.000,0.0000
100000,31.00,25,0,5,1,10,0,1.00,0,0.161,3026,3.17,216.64,31.89,525,0,0,0,1.00,1.00,1.00,4,5,5,13.8,102.353,16,2.000,0.996,5,1.000,9,14.07,3.00,1,0.0926,0.000,0.0000
