step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,3,996,39.4,0.3,13.1,2.2,11.3,0.1,1.08,1.9,640,225,13.08,13.94,332,421,243,0.1,1.08,1.06,1.09,4.26,5.39,5.44,30.7,1.505,0.556,5.89
5000,1,99,29.3,3.3,9.5,0.3,12.5,0.3,1.65,6.8,96,248,18.60,6.91,17,37,45,0.6,1.60,1.55,1.76,4.54,5.51,5.88,34.9,1.023,0.478,7.40
6000,3,641,38.1,1.0,12.4,2.8,8.1,0.2,1.31,2.5,455,266,14.81,14.08,223,274,144,0.3,1.34,1.20,1.38,3.98,5.09,5.17,29.4,1.597,0.544,5.76
6000,1,83,35.7,0.1,12.8,0.7,21.4,0.0,1.03,2.7,64,168,17.61,4.63,38,12,33,0.0,1.04,1.06,1.03,4.89,6.41,6.16,34.6,1.023,0.498,6.95
7000,3,321,41.2,0.5,12.9,2.1,8.9,0.2,1.12,1.8,225,250,13.50,15.06,107,169,45,0.5,1.11,1.09,1.13,3.89,5.17,5.06,27.5,1.729,0.522,5.56
7000,1,46,35.9,3.6,6.7,0.6,21.3,0.0,1.86,2.1,29,174,13.94,4.27,0,7,39,0.1,1.24,2.14,2.02,5.11,5.93,5.83,43.0,1.015,0.447,6.41
8000,3,704,39.2,0.6,10.5,1.6,9.7,0.2,1.17,1.8,444,246,12.81,12.94,222,380,102,0.3,1.20,1.16,1.16,3.81,4.92,4.90,29.2,1.776,0.509,5.37
9000,3,661,43.2,0.5,9.5,1.2,14.5,0.1,1.11,1.4,397,247,15.08,10.45,260,291,110,0.2,1.10,1.16,1.11,4.10,5.22,5.16,28.3,1.736,0.458,5.55
9000,19,641,33.2,0.1,8.1,0.5,9.8,0.0,1.04,2.4,377,212,10.26,9.79,278,194,169,0.0,1.03,1.04,1.05,3.44,4.55,4.58,28.5,1.809,0.677,5.17
9000,22,61,45.9,0.0,12.6,2.7,11.9,0.0,1.00,3.2,43,292,22.03,11.10,26,18,17,0.0,1.00,1.00,1.00,4.36,5.48,5.30,31.4,1.774,0.676,6.20
