step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange
100000,44.00,26,0,9,0,13,0,1.00,32,0.205,2398,1.23,150.19,11.76,101,0,0,0,1.00,1.00,1.00,5,9,5,20.4,63.455,22,2.000,0.010,15,1.000,4,27.59,-2.25,0,0.0000,0.000,0.0000
100000,44.00,28,0,7,0,15,0,1.00,30,0.159,2383,1.63,199.00,6.85,101,1,0,0,1.00,1.00,1.00,5,9,6,33.9,84.374,22,2.000,0.010,15,1.000,6,36.37,-11.50,0,0.0000,0.000,0.0000
100000,26.00,17,0,6,0,7,0,1.00,38,0.231,2372,0.00,111.58,9.35,101,0,0,0,1.00,1.00,1.00,3,5,4,16.8,49.596,13,2.000,0.009,14,1.000,4,16.09,13.50,0,0.0000,0.000,0.0000
100000,38.00,26,0,8,0,11,0,1.00,34,0.211,2333,0.00,184.77,10.00,101,0,0,0,1.00,1.00,1.00,5,9,4,19.8,64.926,19,2.000,0.010,15,1.000,6,16.45,4.75,0,0.0000,0.000,0.0000
100000,42.00,28,0,6,0,15,0,1.00,34,0.143,2330,0.71,154.31,17.53,101,0,0,0,1.00,1.00,1.00,4,7,6,18.4,44.314,21,2.000,0.010,15,1.000,7,16.12,2.00,0,0.0000,0.000,0.0000
100000,44.00,28,0,5,0,17,0,1.00,34,0.114,2328,0.07,141.47,11.75,101,0,0,0,1.00,1.00,1.00,5,7,6,25.3,36.548,22,2.000,0.010,15,1.000,5,20.19,2.75,0,0.0000,0.000,0.0000
100000,54.00,28,0,9,0,18,0,1.00,30,0.167,2309,0.22,177.79,20.12,101,2,2,0,1.00,1.00,1.00,5,9,6,39.7,76.201,27,2.000,0.010,15,1.000,1,10.03,10.00,0,0.0000,0.000,0.0000
100000,26.00,14,0,5,0,8,0,1.00,42,0.192,2300,0.00,106.12,2.73,101,1,0,0,1.00,1.00,1.00,3,5,4,29.6,56.653,13,2.000,0.007,15,1.000,0,27.40,23.25,0,0.0000,0.000,0.0000
100000,44.00,28,0,8,0,14,0,1.00,32,0.182,2263,0.41,149.64,23.04,101,0,0,0,1.00,1.00,1.00,5,9,5,26.5,66.089,22,2.000,0.010,15,1.000,6,36.15,27.25,0,0.0000,0.000,0.0000
100000,50.00,28,0,8,0,17,0,1.00,32,0.160,2260,0.00,134.67,35.02,101,1,0,0,1.00,1.00,1.00,6,9,5,34.6,22.350,25,2.000,0.010,15,1.000,3,12.67,12.25,0,0.0000,0.000,0.0000
100000,40.00,25,0,8,0,12,0,1.00,34,0.200,2255,0.09,151.07,9.19,101,1,0,0,1.00,1.00,1.00,5,8,5,30.3,57.399,20,2.000,0.009,15,1.000,5,25.31,-24.25,0,0.0000,0.000,0.0000
100000,48.00,28,0,6,0,18,0,1.00,34,0.125,2222,0.00,143.22,13.89,101,1,0,0,1.00,1.00,1.00,5,7,6,28.8,51.023,24,2.000,0.010,15,1.000,3,41.66,-9.75,0,0.0000,0.000,0.0000
100000,16.00,14,0,2,0,6,0,1.00,46,0.125,2175,0.49,76.18,3.98,101,1,2,0,1.00,1.00,1.00,2,3,4,36.4,11.799,8,2.000,0.007,15,1.000,3,12.99,6.50,0,0.0000,0.000,0.0000
100000,42.00,28,0,4,0,17,0,1.00,38,0.095,2145,1.99,145.07,26.11,101,0,0,0,1.00,1.00,1.00,5,6,5,21.2,54.662,21,2.000,0.010,15,1.000,5,12.43,12.00,0,0.0000,0.000,0.0000
100000,52.00,28,0,9,0,17,0,1.00,30,0.173,2144,5.95,134.43,7.82,101,0,0,0,1.00,1.00,1.00,6,9,6,0.9,33.183,26,2.000,0.010,15,1.000,2,16.13,12.25,0,0.0000,0.000,0.0000
100000,54.00,28,0,8,0,19,0,1.00,30,0.148,2139,0.00,120.13,3.43,101,0,0,0,1.00,1.00,1.00,4,9,6,23.9,10.662,27,2.000,0.010,15,1.000,1,38.37,33.75,0,0.0000,0.000,0.0000
100000,54.00,28,0,8,0,19,0,1.00,30,0.148,2121,5.68,216.71,14.57,101,1,0,0,1.00,1.00,1.00,5,9,6,29.5,138.210,27,2.000,0.010,15,1.000,1,24.68,24.50,0,0.0000,0.000,0.0000
100000,54.00,27,0,6,0,21,0,1.00,30,0.111,2121,1.17,133.17,2.31,101,0,0,0,1.00,1.00,1.00,7,9,6,27.3,73.919,27,2.000,0.010,15,1.000,0,11.75,10.75,0,0.0000,0.000,0.0000
100000,58.00,32,0,13,0,16,0,1.00,32,0.224,2107,0.00,138.67,7.01,101,2,0,0,1.00,1.00,1.00,6,9,5,39.7,18.723,29,2.000,0.012,15,1.000,3,23.45,19.00,0,0.0000,0.000,0.0000
100000,40.00,23,0,7,0,13,0,1.00,38,0.175,2085,0.15,178.94,4.29,101,0,0,0,1.00,1.00,1.00,5,7,4,21.6,93.913,20,2.000,0.009,15,1.000,3,20.16,-19.00,0,0.0000,0.000,0.0000
100000,62.00,32,0,14,0,17,0,1.00,32,0.226,2084,0.00,148.73,1.89,101,0,0,0,1.00,1.00,1.00,5,9,5,24.0,42.471,31,2.000,0.012,15,1.000,1,11.33,-10.50,0,0.0000,0.000,0.0000
100000,42.00,25,0,7,0,14,0,1.00,32,0.167,2073,0.00,119.72,31.81,101,2,0,0,1.00,1.00,1.00,5,9,5,42.2,47.608,21,2.000,0.009,15,1.000,4,27.41,-26.75,0,0.0000,0.000,0.0000
100000,56.00,28,0,9,0,19,0,1.00,30,0.161,2072,0.00,191.14,11.78,101,0,0,0,1.00,1.00,1.00,5,9,6,17.6,82.422,28,2.000,0.010,15,1.000,0,32.56,-32.50,0,0.0000,0.000,0.0000
100000,54.00,28,0,9,0,18,0,1.00,30,0.167,2065,1.29,152.90,4.73,101,0,0,0,1.00,1.00,1.00,5,9,6,8.3,35.111,27,2.000,0.010,15,1.000,1,28.36,-15.50,0,0.0000,0.000,0.0000
100000,54.00,28,0,8,0,19,0,1.00,30,0.148,2036,4.53,173.66,3.08,101,0,0,0,1.00,1.00,1.00,6,9,6,27.7,86.930,27,2.000,0.010,15,1.000,1,22.07,21.75,0,0.0000,0.000,0.0000
100000,54.00,28,0,8,0,19,0,1.00,30,0.148,2033,3.67,151.46,9.53,101,0,0,0,1.00,1.00,1.00,5,9,6,20.2,56.600,27,2.000,0.010,15,1.000,1,23.80,23.50,0,0.0000,0.000,0.0000
100000,54.00,28,0,8,0,19,0,1.00,30,0.148,2019,1.42,161.41,5.61,101,1,1,0,1.00,1.00,1.00,6,9,6,37.0,98.689,27,2.000,0.010,15,1.000,1,19.21,-15.75,0,0.0000,0.000,0.0000
100000,50.00,28,0,8,0,17,0,1.00,32,0.160,2016,0.00,109.39,22.05,101,0,0,0,1.00,1.00,1.00,6,9,5,15.0,34.660,25,2.000,0.010,15,1.000,3,15.10,-14.75,0,0.0000,0.000,0.0000
100000,50.00,28,0,8,0,17,0,1.00,30,0.160,2001,0.00,163.92,9.99,101,0,0,0,1.00,1.00,1.00,4,9,6,13.5,76.184,25,2.000,0.010,15,1.000,2,25.65,25.00,0,0.0000,0.000,0.0000
100000,48.00,28,0,7,0,17,0,1.00,34,0.146,1995,0.00,122.87,14.86,101,0,1,0,1.00,1.00,1.00,5,7,6,24.4,26.321,24,2.000,0.010,15,1.000,3,27.45,-16.75,0,0.0000,0.000,0.0000
100000,54.00,28,0,8,0,19,0,1.00,30,0.148,1986,0.00,184.65,9.78,101,1,1,0,1.00,1.00,1.00,7,9,6,38.0,76.050,27,2.000,0.010,15,1.000,1,35.97,18.25,0,0.0000,0.000,0.0000
100000,48.00,28,0,10,0,14,0,1.00,36,0.208,1984,3.41,124.71,12.27,101,0,0,0,1.00,1.00,1.00,4,7,5,24.1,40.027,24,2.000,0.010,15,1.000,3,1.80,1.00,0,0.0000,0.000,0.0000
100000,54.00,28,0,9,0,18,0,1.00,30,0.167,1980,0.00,121.89,14.87,101,0,0,0,1.00,1.00,1.00,7,9,6,18.4,51.677,27,2.000,0.010,15,1.000,1,11.52,-0.75,0,0.0000,0.000,0.0000
100000,52.00,26,0,10,0,16,0,1.00,32,0.192,1968,0.06,131.95,30.48,101,0,0,0,1.00,1.00,1.00,5,9,5,25.7,79.532,26,2.000,0.010,15,1.000,0,29.78,29.75,0,0.0000,0.000,0.0000
100000,50.00,28,0,8,0,17,0,1.00,30,0.160,1966,0.00,154.13,6.85,101,0,1,0,1.00,1.00,1.00,4,9,6,27.5,74.594,25,2.000,0.010,15,1.000,3,21.29,-11.75,0,0.0000,0.000,0.0000
100000,54.00,28,0,8,0,19,0,1.00,30,0.148,1961,0.00,142.92,5.73,101,1,0,0,1.00,1.00,1.00,6,9,6,35.4,68.349,27,2.000,0.010,15,1.000,1,28.55,1.75,0,0.0000,0.000,0.0000
100000,50.00,28,0,7,0,18,0,1.00,34,0.140,1955,0.00,131.41,13.00,101,0,0,0,1.00,1.00,1.00,4,7,6,15.9,59.907,25,2.000,0.010,15,1.000,2,11.97,10.50,0,0.0000,0.000,0.0000
100000,56.00,28,0,9,0,19,0,1.00,30,0.161,1929,0.00,211.96,41.36,101,1,0,0,1.00,1.00,1.00,7,9,6,38.6,96.131,28,2.000,0.010,15,1.000,0,44.98,-4.50,0,0.0000,0.000,0.0000
100000,50.00,25,0,9,0,16,0,1.00,32,0.180,1905,4.84,143.98,2.79,101,1,0,0,1.00,1.00,1.00,6,9,5,31.2,96.368,25,2.000,0.009,15,1.000,0,7.98,4.25,0,0.0000,0.000,0.0000
100000,30.00,16,0,6,0,9,0,1.00,40,0.200,1888,0.00,85.16,1.71,101,0,0,0,1.00,1.00,1.00,3,6,4,26.2,41.259,15,2.000,0.009,15,1.000,1,14.67,-10.25,0,0.0000,0.000,0.0000
100000,48.00,28,0,6,0,18,0,1.00,34,0.125,1872,3.09,147.58,8.56,101,1,0,0,1.00,1.00,1.00,7,7,6,31.6,56.469,24,2.000,0.010,15,1.000,3,11.14,11.00,0,0.0000,0.000,0.0000
100000,50.00,28,0,7,0,18,0,1.00,30,0.140,1860,3.74,117.29,9.40,101,1,0,0,1.00,1.00,1.00,6,9,6,33.9,45.922,25,2.000,0.010,15,1.000,3,21.04,-15.00,0,0.0000,0.000,0.0000
100000,54.00,28,0,9,0,18,0,1.00,30,0.167,1834,3.30,153.03,52.07,101,2,0,0,1.00,1.00,1.00,5,9,6,43.9,99.663,27,2.000,0.010,15,1.000,1,39.37,-37.25,0,0.0000,0.000,0.0000
100000,54.00,28,0,8,0,19,0,1.00,30,0.148,1804,0.54,110.56,0.37,101,0,0,0,1.00,1.00,1.00,6,9,6,24.6,12.686,27,2.000,0.010,15,1.000,1,7.50,-0.25,0,0.0000,0.000,0.0000
100000,46.00,28,0,6,0,17,0,1.00,36,0.130,1804,0.00,147.60,9.29,101,1,1,0,1.00,1.00,1.00,5,7,5,33.5,65.659,23,2.000,0.010,15,1.000,4,19.83,7.75,0,0.0000,0.000,0.0000
100000,46.00,25,0,9,0,14,0,1.00,32,0.196,1787,0.00,135.77,6.24,101,1,0,0,1.00,1.00,1.00,5,9,5,33.3,59.473,23,2.000,0.009,15,1.000,2,21.36,-6.00,0,0.0000,0.000,0.0000
100000,56.00,28,0,9,0,19,0,1.00,30,0.161,1785,0.00,139.96,9.59,101,0,0,0,1.00,1.00,1.00,5,9,6,13.5,54.052,28,2.000,0.010,15,1.000,0,40.45,-7.50,0,0.0000,0.000,0.0000
100000,52.00,26,0,10,0,16,0,1.00,32,0.192,1782,0.00,106.93,2.87,101,0,1,0,1.00,1.00,1.00,5,9,5,19.7,34.952,26,2.000,0.010,15,1.000,0,29.75,-18.25,0,0.0000,0.000,0.0000
100000,48.00,25,0,9,0,15,0,1.00,32,0.188,1781,2.87,92.15,7.22,101,0,0,0,1.00,1.00,1.00,5,9,5,10.1,33.766,24,2.000,0.009,15,1.000,1,14.35,10.75,0,0.0000,0.000,0.0000
100000,54.00,28,0,9,0,18,0,1.00,30,0.167,1771,-0.00,131.33,13.93,101,0,1,0,1.00,1.00,1.00,5,9,6,19.7,65.200,27,2.000,0.010,15,1.000,1,41.77,-1.25,0,0.0000,0.000,0.0000
100000,54.00,28,0,9,0,18,0,1.00,30,0.167,1761,0.00,135.82,25.93,101,2,2,0,1.00,1.00,1.00,6,9,6,41.2,51.907,27,2.000,0.010,15,1.000,0,8.22,-2.75,0,0.0000,0.000,0.0000
100000,52.00,28,0,8,0,18,0,1.00,30,0.154,1750,0.00,92.88,6.67,101,0,0,0,1.00,1.00,1.00,6,9,6,3.4,13.300,26,2.000,0.010,15,1.000,2,38.54,-26.75,0,0.0000,0.000,0.0000
100000,56.00,28,0,9,0,19,0,1.00,30,0.161,1735,0.00,159.91,10.43,101,1,0,0,1.00,1.00,1.00,5,9,6,36.6,75.261,28,2.000,0.010,15,1.000,0,33.44,30.25,0,0.0000,0.000,0.0000
100000,56.00,28,0,9,0,19,0,1.00,30,0.161,1734,0.00,131.66,9.10,101,0,0,0,1.00,1.00,1.00,5,9,6,24.4,75.076,28,2.000,0.010,15,1.000,0,14.47,14.25,0,0.0000,0.000,0.0000
100000,52.00,28,0,9,0,17,0,1.00,30,0.173,1732,0.00,116.82,6.87,101,1,0,0,1.00,1.00,1.00,6,9,6,34.6,43.966,26,2.000,0.010,15,1.000,2,21.41,14.50,0,0.0000,0.000,0.0000
100000,54.00,28,0,8,0,19,0,1.00,30,0.148,1721,0.00,144.07,2.95,101,0,0,0,1.00,1.00,1.00,6,9,6,22.7,65.440,27,2.000,0.010,15,1.000,1,2.80,-1.25,0,0.0000,0.000,0.0000
100000,56.00,28,0,9,0,19,0,1.00,30,0.161,1715,0.00,107.90,15.67,101,2,1,0,1.00,1.00,1.00,5,9,6,55.1,38.681,28,2.000,0.010,15,1.000,0,31.21,-20.25,0,0.0000,0.000,0.0000
100000,52.00,26,0,10,0,16,0,1.00,32,0.192,1705,0.00,129.36,14.67,101,1,0,0,1.00,1.00,1.00,5,9,5,33.6,63.303,26,2.000,0.010,15,1.000,0,21.32,-16.50,0,0.0000,0.000,0.0000
100000,54.00,28,0,8,0,19,0,1.00,30,0.148,1701,0.00,111.70,3.30,101,0,0,0,1.00,1.00,1.00,5,9,6,23.7,22.575,27,2.000,0.010,15,1.000,1,13.04,12.75,0,0.0000,0.000,0.0000
100000,54.00,28,0,9,0,18,0,1.00,32,0.167,1695,0.00,151.42,4.35,101,2,1,0,1.00,1.00,1.00,5,9,5,54.8,56.289,27,2.000,0.010,15,1.000,1,30.46,-18.75,0,0.0000,0.000,0.0000
100000,52.00,28,0,8,0,18,0,1.00,30,0.154,1693,0.00,94.67,3.57,101,2,2,0,1.00,1.00,1.00,5,9,6,39.6,23.486,26,2.000,0.010,15,1.000,2,20.75,-17.75,0,0.0000,0.000,0.0000
100000,66.00,33,0,15,0,18,0,1.00,24,0.227,1686,3.61,124.35,3.04,101,2,0,0,1.00,1.00,1.00,6,11,7,39.8,14.026,33,2.000,0.009,15,1.000,0,34.28,1.50,0,0.0000,0.000,0.0000
100000,50.00,28,0,8,0,17,0,1.00,30,0.160,1683,2.96,120.12,9.85,101,0,0,0,1.00,1.00,1.00,4,9,6,12.9,46.331,25,2.000,0.010,15,1.000,3,10.12,9.50,0,0.0000,0.000,0.0000
100000,44.00,23,0,7,0,15,0,1.00,34,0.159,1672,1.82,120.45,4.94,101,1,0,0,1.00,1.00,1.00,5,8,5,28.4,49.884,22,2.000,0.009,15,1.000,1,16.71,-15.50,0,0.0000,0.000,0.0000
100000,54.00,28,0,8,0,19,0,1.00,30,0.148,1664,5.78,84.31,17.92,101,2,2,0,1.00,1.00,1.00,6,9,6,52.6,19.949,27,2.000,0.010,15,1.000,1,13.04,7.00,0,0.0000,0.000,0.0000
100000,46.00,23,0,8,0,15,0,1.00,34,0.174,1656,3.51,117.45,15.34,101,1,0,0,1.00,1.00,1.00,5,8,5,29.7,48.816,23,2.000,0.009,15,1.000,0,19.14,-14.50,0,0.0000,0.000,0.0000
100000,48.00,28,0,8,0,16,0,1.00,30,0.167,1647,0.00,101.25,28.09,101,0,0,0,1.00,1.00,1.00,5,9,6,16.0,48.874,24,2.000,0.010,15,1.000,4,30.51,4.00,0,0.0000,0.000,0.0000
100000,54.00,28,0,9,0,18,0,1.00,30,0.167,1645,0.00,78.36,11.75,101,2,0,0,1.00,1.00,1.00,5,9,6,44.7,3.821,27,2.000,0.010,15,1.000,1,36.31,-36.25,0,0.0000,0.000,0.0000
100000,56.00,28,0,9,0,19,0,1.00,30,0.161,1626,2.47,115.24,5.32,101,1,0,0,1.00,1.00,1.00,6,9,6,36.4,39.166,28,2.000,0.010,15,1.000,0,17.20,-10.00,0,0.0000,0.000,0.0000
100000,56.00,28,0,9,0,19,0,1.00,30,0.161,1620,1.84,94.45,3.03,101,0,1,0,1.00,1.00,1.00,5,9,6,26.0,26.156,28,2.000,0.010,15,1.000,0,10.30,9.00,0,0.0000,0.000,0.0000
100000,52.00,28,0,8,0,18,0,1.00,30,0.154,1601,4.06,128.93,5.29,101,1,1,0,1.00,1.00,1.00,6,9,6,29.3,78.871,26,2.000,0.010,15,1.000,2,11.75,-10.75,0,0.0000,0.000,0.0000
100000,56.00,28,0,9,0,19,0,1.00,30,0.161,1599,0.00,135.82,21.98,101,0,0,0,1.00,1.00,1.00,4,9,6,25.5,89.948,28,2.000,0.010,15,1.000,0,17.63,16.75,0,0.0000,0.000,0.0000
100000,56.00,28,0,9,0,19,0,1.00,30,0.161,1578,1.25,89.87,15.02,101,0,0,0,1.00,1.00,1.00,5,9,6,25.4,42.431,28,2.000,0.010,15,1.000,0,9.17,-2.75,0,0.0000,0.000,0.0000
100000,42.00,23,0,6,0,15,0,1.00,34,0.143,1575,0.00,70.39,7.26,101,0,0,0,1.00,1.00,1.00,5,8,5,21.2,26.379,21,2.000,0.009,15,1.000,2,3.91,3.00,0,0.0000,0.000,0.0000
100000,54.00,28,0,9,0,18,0,1.00,30,0.167,1571,0.00,112.98,10.43,101,0,0,0,1.00,1.00,1.00,6,9,6,10.4,41.029,27,2.000,0.010,15,1.000,1,7.60,-3.50,0,0.0000,0.000,0.0000
