step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,279,52.90,0.15,15.48,0.38,15.95,0.03,1.03,0.014,0.102,228332.5,106923.4,1,43,5.58,1.05,1.03,7.8584,157.97,36211.6,0.0330,17.3171,5462,18.6230,1256,9.2981,25361.4,147.65,3.4791,0.0,0.0000,1.000,0.6946
10000,1,303,63.60,1.04,14.94,1.26,21.51,0.00,1.22,0.003,0.135,240120.3,113710.4,1,52,6.24,1.15,1.29,8.4308,228.52,32917.7,0.0339,18.1008,5461,18.6196,1013,10.0507,28491.0,90.55,12.4128,0.0,0.0000,1.000,0.3296
10000,2,188,69.79,0.79,17.81,0.38,23.00,0.03,1.11,0.005,0.090,182713.2,83910.6,1,53,6.33,1.10,1.15,6.3589,119.63,34136.4,0.0355,13.0787,5461,18.6196,919,6.9099,18068.5,61.79,29.3105,0.0,0.0000,1.000,0.1150
20000,0,229,64.99,0.16,17.02,0.26,26.10,0.02,1.03,0.004,0.114,95991.7,32459.2,2,30,6.02,1.01,1.04,1.5082,94.39,32973.1,0.0000,8.6856,5462,5.3941,953,4.1585,7439.9,147.65,1.5914,0.0,0.0000,1.000,0.6946
20000,1,158,63.57,0.03,17.49,0.12,25.79,0.00,1.01,0.000,0.078,45788.4,13629.8,2,44,5.91,1.01,1.00,0.6951,104.18,38858.5,0.0000,4.1535,5461,5.3931,749,1.8643,2812.3,90.55,3.3375,0.0,0.0000,1.000,0.3296
20000,2,112,68.14,0.07,19.18,0.06,25.90,0.00,1.06,0.000,0.058,32541.7,8301.3,2,66,6.26,1.06,1.05,0.4827,42.53,40292.8,0.0000,2.8551,5461,5.3931,559,1.2156,1703.3,61.79,7.3462,0.0,0.0000,1.000,0.1150
30000,0,467,30.49,0.66,6.49,0.01,7.70,0.00,1.20,0.000,0.080,203867.2,152466.9,1,61,3.32,1.12,1.37,6.0748,174.17,33735.1,0.0000,18.2891,5462,16.2956,1441,10.8034,28760.4,147.65,3.5974,0.0,0.0000,1.000,0.6946
30000,1,466,33.19,0.37,7.51,0.06,8.57,0.00,1.12,0.000,0.088,211287.5,154934.5,1,71,3.48,1.11,1.30,6.3862,201.28,30330.1,0.0000,19.0296,5461,16.2926,1549,11.5554,30843.5,90.55,12.7403,0.0,0.0000,1.000,0.3296
30000,2,289,36.72,0.39,8.93,0.01,9.00,0.03,1.11,0.003,0.060,148913.7,102185.9,1,95,3.80,1.05,1.20,3.9257,128.00,31921.1,0.0000,13.5837,5461,16.2926,1313,7.9013,19774.6,61.79,29.9826,0.0,0.0000,1.000,0.1150
40000,0,332,48.78,0.55,4.98,0.03,18.37,0.01,1.12,0.006,0.091,95117.0,23588.1,4,42,4.78,1.02,1.15,1.2762,97.72,31202.7,0.0000,8.4910,5462,5.5409,1043,4.9817,8643.1,147.65,1.5870,0.0,0.0000,1.000,0.6946
40000,1,291,48.58,0.36,5.92,0.00,17.79,0.00,1.08,0.000,0.081,50601.4,14987.5,4,42,4.63,1.01,1.11,0.7360,101.82,36899.7,0.0000,4.2661,5461,5.5399,925,2.4815,3861.9,90.55,3.2870,0.0,0.0000,1.000,0.3296
40000,2,215,45.36,0.45,5.59,0.01,16.35,0.00,1.11,0.000,0.054,34769.4,9804.5,5,67,4.48,1.02,1.11,0.5436,103.17,38552.2,0.0000,2.9143,5461,5.5399,876,1.6347,2365.3,61.79,7.3970,0.0,0.0000,1.000,0.1150
50000,0,253,49.99,0.59,13.08,0.00,10.74,0.00,1.20,0.000,0.071,211896.7,155048.9,1,41,4.42,1.32,1.40,6.4895,115.93,34691.1,0.0000,18.9335,5462,16.8126,1518,11.6963,30374.9,147.65,3.5105,0.0,0.0000,1.000,0.6946
50000,1,324,44.92,0.34,11.10,0.00,10.68,0.00,1.12,0.000,0.083,219296.9,156456.4,1,37,4.20,1.09,1.21,6.5464,207.16,31655.8,0.0000,19.4344,5461,16.8095,1335,12.1309,33043.9,90.55,12.6927,0.0,0.0000,1.000,0.3296
50000,2,267,43.83,0.28,11.91,0.00,9.46,0.00,1.08,0.000,0.065,156261.8,104370.7,1,72,4.03,1.06,1.20,4.2315,164.36,32372.5,0.0000,13.9691,5461,16.8095,1223,8.3302,20818.5,61.79,29.7587,0.0,0.0000,1.000,0.1150
60000,0,608,30.95,0.28,6.11,0.11,8.75,0.00,1.06,0.000,0.107,99203.6,43096.7,1,60,3.42,1.01,1.17,1.8628,225.22,24842.6,0.0000,9.1831,5462,5.3420,1944,6.2464,11242.8,147.65,1.6055,0.0,0.0000,1.000,0.6946
60000,1,402,37.80,0.42,6.49,0.00,11.57,0.00,1.09,0.000,0.085,49453.9,18400.2,1,52,3.75,1.02,1.23,0.9131,177.97,32295.5,0.0000,4.6598,5461,5.3410,1470,2.7185,4429.9,90.55,3.3559,0.0,0.0000,1.000,0.3296
60000,2,293,34.01,0.48,7.29,0.00,8.77,0.00,1.13,0.000,0.055,35217.2,13417.4,1,88,3.45,1.09,1.28,0.7136,162.37,34505.1,0.0000,3.2546,5461,5.3410,1205,1.8386,2637.2,61.79,7.4134,0.0,0.0000,1.000,0.1150
70000,0,538,28.83,0.53,4.85,0.00,8.50,0.00,1.12,0.000,0.085,219826.6,99088.9,1,78,3.24,1.12,1.52,4.8911,145.10,32807.8,0.0000,18.7445,5462,18.3129,1294,12.1664,33404.6,147.65,3.5683,0.0,0.0000,1.000,0.6946
70000,1,534,32.62,0.58,5.82,0.00,9.34,0.00,1.13,0.000,0.097,224639.0,95567.2,1,83,3.54,1.03,1.56,4.9271,269.17,28960.0,0.0000,19.3400,5461,18.3096,1442,13.0851,36456.2,90.55,12.6255,0.0,0.0000,1.000,0.3296
70000,2,386,36.03,0.70,5.94,0.00,10.67,0.00,1.14,0.000,0.076,163498.3,68225.3,1,87,3.73,1.07,1.58,3.4893,146.45,31785.3,0.0000,14.2280,5461,18.3096,1157,8.9816,23461.2,61.79,30.0563,0.0,0.0000,1.000,0.1150
80000,0,402,44.02,0.19,6.28,0.00,15.35,0.00,1.06,0.000,0.100,99399.6,23770.1,2,29,4.45,1.08,1.20,1.6682,136.37,31649.5,0.0000,8.9442,5462,5.7909,999,3.8762,9164.0,147.65,1.5799,0.0,0.0000,1.000,0.6946
80000,1,319,46.24,0.00,7.38,0.00,15.74,0.00,1.00,0.000,0.084,52432.6,11154.2,2,56,4.51,1.00,1.00,0.9535,146.42,36934.3,0.0000,4.4752,5461,5.7899,810,1.8044,3840.7,90.55,3.2872,0.0,0.0000,1.000,0.3296
80000,2,201,44.98,0.00,6.63,0.00,15.87,0.00,1.00,0.000,0.052,38208.5,8377.8,1,66,4.40,1.00,1.00,0.8016,76.74,38381.4,0.0000,3.2671,5461,5.7899,625,1.2884,2340.4,61.79,7.3663,0.0,0.0000,1.000,0.1150
90000,0,370,43.56,0.00,7.22,0.00,14.56,0.00,1.00,0.000,0.090,204790.3,64042.9,1,63,4.35,1.00,1.00,4.1212,214.71,34889.7,0.0000,18.1402,5462,17.3674,946,8.6267,28556.8,147.65,3.5128,0.0,0.0000,1.000,0.6946
90000,1,396,41.97,0.02,6.64,0.00,14.31,0.00,1.01,0.000,0.096,213290.5,70200.0,1,86,4.37,1.02,1.02,4.3058,151.99,30766.3,0.0000,18.8282,5461,17.3642,907,9.3024,31034.2,90.55,12.5315,0.0,0.0000,1.000,0.3296
90000,2,225,43.44,0.08,6.95,0.00,14.60,0.00,1.02,0.000,0.057,154496.5,46109.0,1,73,4.36,1.00,1.06,2.9250,120.01,32176.5,0.0000,13.8661,5461,17.3642,931,6.7694,20231.4,61.79,30.1336,0.0,0.0000,1.000,0.1150
100000,0,310,52.75,0.00,7.80,0.00,18.58,0.00,1.00,0.000,0.093,98875.0,13776.5,1,32,5.18,1.00,1.00,2.5607,202.16,30651.7,0.0000,9.1142,5462,5.3198,796,3.0903,7919.6,147.65,1.5677,0.0,0.0000,1.000,0.6946
100000,1,249,53.32,0.12,8.74,0.00,17.67,0.00,1.02,0.000,0.077,50438.8,7966.5,1,57,5.39,1.00,1.06,1.5960,120.50,34848.9,0.0000,4.8339,5461,5.3188,1030,1.6438,3405.5,90.55,3.3135,0.0,0.0000,1.000,0.3296
100000,2,167,59.43,0.05,9.99,0.00,19.62,0.00,1.00,0.000,0.056,37615.4,6019.2,1,61,5.69,1.00,1.01,1.2017,105.00,36306.5,0.0000,3.4424,5461,5.3188,759,1.1073,2185.7,61.79,7.4128,0.0,0.0000,1.000,0.1150
