step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,1086,24.28,0.18,6.99,0.03,5.14,0.01,1.08,0.005,0.153,375148.8,312355.4,1,111,2.32,1.09,1.04,16.0709,625.96,26559.1,0.0330,31.3535,5462,28.8627,2056,10.3954,36559.1,147.65,3.2355,0.0,0.0000,1.000,0.6946
10000,1,1040,24.97,0.15,7.42,0.01,4.90,0.00,1.06,0.002,0.148,385512.0,317225.8,3,148,2.29,1.07,1.03,16.8823,578.49,24799.9,0.0338,32.1002,5461,28.8574,1997,10.9898,39826.4,90.55,11.6080,0.0,0.0000,1.000,0.3296
10000,2,722,25.07,0.14,7.73,0.03,4.69,0.03,1.05,0.012,0.104,301429.2,228697.6,3,144,2.23,1.07,1.03,12.1355,278.79,28917.1,0.0354,24.5845,5461,28.8574,1544,8.1746,27788.8,61.79,27.8617,0.0,0.0000,1.000,0.1150
20000,0,865,29.61,0.20,6.82,0.00,7.58,0.00,1.08,0.000,0.145,183544.4,147598.9,4,68,2.59,1.04,1.09,4.3628,222.49,15480.3,0.7443,16.7233,5462,10.0853,1642,6.1465,15159.1,147.65,1.5421,0.0,0.0000,1.000,0.6946
20000,1,738,30.42,0.25,6.67,0.09,7.99,0.00,1.10,0.000,0.126,95237.2,80451.1,4,110,2.67,1.08,1.11,2.3067,177.11,29706.7,0.0000,8.7371,5461,10.0834,1739,3.1151,6908.7,90.55,3.2708,0.0,0.0000,1.000,0.3296
20000,2,515,32.81,0.17,6.26,0.10,9.78,0.00,1.06,0.000,0.096,63414.2,48710.1,4,102,2.82,1.04,1.07,1.3570,124.66,36614.5,0.0000,6.0690,5461,10.0834,1713,2.2874,4289.3,61.79,7.3052,0.0,0.0000,1.000,0.1150
30000,0,879,30.72,0.02,6.13,0.00,9.19,0.00,1.00,0.000,0.155,374886.4,156855.2,3,98,2.72,1.00,1.00,7.5489,223.32,24324.5,0.0619,33.8637,5462,32.9236,1512,10.7803,41209.0,147.65,3.5226,0.0,0.0000,1.000,0.6946
30000,1,769,33.97,0.11,6.72,0.02,10.02,0.00,1.03,0.000,0.149,384981.6,163838.4,3,100,2.94,1.02,1.03,8.0138,212.29,24226.7,0.0007,34.5115,5461,32.9176,1340,11.1711,43853.3,90.55,12.4441,0.0,0.0000,1.000,0.3296
30000,2,672,32.57,0.05,6.07,0.04,10.10,0.00,1.02,0.000,0.125,293667.8,111587.1,4,162,2.90,1.01,1.02,5.7534,191.05,31834.1,0.0000,26.4415,5461,32.9176,1142,8.3358,29703.1,61.79,29.6519,0.0,0.0000,1.000,0.1150
40000,0,737,32.93,0.04,6.41,0.00,9.99,0.00,1.01,0.000,0.139,177964.7,46768.8,9,88,2.99,1.01,1.01,2.8859,180.21,16359.1,0.8075,16.7010,5462,10.5582,1389,4.4592,12163.4,147.65,1.5369,0.0,0.0000,1.000,0.6946
40000,1,653,32.55,0.12,6.41,0.00,9.62,0.00,1.05,0.000,0.120,92514.1,24065.2,9,89,2.99,1.06,1.04,1.5548,103.21,30410.0,0.0000,8.8789,5461,10.5562,1419,2.2871,5343.4,90.55,3.2873,0.0,0.0000,1.000,0.3296
40000,2,476,32.59,0.13,6.44,0.00,9.60,0.00,1.06,0.000,0.088,62162.9,15535.8,9,131,2.94,1.05,1.05,1.1574,83.58,38230.4,0.0000,6.1087,5461,10.5562,1320,1.5740,3125.2,61.79,7.2846,0.0,0.0000,1.000,0.1150
