step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,47,0.4894,618.6,390,27,17,3,1,6,1,34544,35586,37285,0,0,0,1.000,1.000,1.000,26,3,0,0.5671,0.0690,0.9814,0.0456
2000,503,0.5527,5049.1,327,204,170,129,32,30,45,40036,39103,40105,0,0,0,1.000,1.000,1.000,162,47,6,0.3533,0.1146,0.8429,0.0913
3000,878,0.4727,9390.6,269,342,355,181,60,65,69,37769,36790,38311,0,0,0,1.000,1.000,1.000,264,101,3,0.3514,0.1317,0.7673,0.0884
4000,917,0.4896,10185.5,314,386,316,215,76,60,87,37162,35744,37388,0,0,0,1.000,1.000,1.000,288,86,13,0.3841,0.1186,0.7667,0.0813
5000,1006,0.4394,11082.3,283,349,362,295,66,73,95,37192,35731,36911,0,0,0,1.000,1.000,1.000,279,99,20,0.3624,0.1263,0.7522,0.0878
6000,992,0.5534,11256.4,318,341,385,266,46,89,97,37880,36520,37272,0,0,0,1.000,1.000,1.000,280,106,12,0.3163,0.1311,0.7363,0.0967
7000,890,0.4562,10848.0,313,370,314,206,52,69,86,35707,34834,36399,0,0,0,1.000,1.000,1.000,279,83,3,0.4084,0.1110,0.7809,0.0754
8000,846,0.4870,10208.7,363,296,331,219,48,61,94,36686,35628,36451,0,0,0,1.000,1.000,1.000,239,101,12,0.3835,0.1172,0.7745,0.0779
9000,576,0.4983,7969.8,416,208,218,150,33,49,66,38426,37491,37715,0,0,0,1.000,1.000,1.000,160,73,4,0.3710,0.1220,0.8193,0.0840
10000,438,0.5411,7221.9,544,189,140,109,37,40,50,38546,38467,38220,0,0,0,1.000,1.000,1.000,150,39,4,0.3694,0.1228,0.8505,0.0847
11000,397,0.5239,6475.4,563,189,118,90,38,31,49,39588,39437,39142,0,0,0,1.000,1.000,1.000,141,29,2,0.3408,0.1203,0.8431,0.0959
12000,257,0.4825,4992.6,646,149,56,52,19,31,39,40118,40589,39703,0,0,0,1.000,1.000,1.000,118,11,0,0.3350,0.1359,0.8722,0.0958
13000,214,0.5280,3906.6,693,121,67,26,12,38,20,40845,41613,40534,0,0,0,1.000,1.000,1.000,89,12,0,0.2937,0.1780,0.8452,0.1063
14000,106,0.5283,1781.4,911,67,25,14,9,20,12,41301,42265,40827,0,0,0,1.000,1.000,1.000,60,7,0,0.2184,0.2061,0.8735,0.0988
15000,107,0.6449,1946.0,602,82,22,3,3,16,3,40933,42577,41226,0,0,0,1.000,1.000,1.000,73,2,0,0.1801,0.1949,0.8083,0.1018
16000,111,0.5586,2072.5,499,84,17,10,1,15,9,40681,42301,41083,0,0,0,1.000,1.000,1.000,73,4,0,0.2065,0.2026,0.8085,0.0988
17000,170,0.5059,2595.1,461,125,32,13,2,28,12,40458,42335,41354,0,0,0,1.000,1.000,1.000,109,4,0,0.3132,0.1548,0.8953,0.1037
18000,208,0.3750,3094.1,419,150,33,25,1,22,17,38834,40848,40453,0,0,0,1.000,1.000,1.000,134,8,0,0.3815,0.1313,0.9191,0.0837
19000,299,0.5050,5365.7,534,129,107,63,14,53,43,38337,39738,40200,0,0,0,1.000,1.000,1.000,97,24,1,0.3784,0.1105,0.8727,0.0872
20000,564,0.4876,7807.0,417,249,193,122,33,66,58,36613,38029,38910,0,0,0,1.000,1.000,1.000,201,59,0,0.3895,0.1078,0.8340,0.0800
21000,677,0.4742,8663.1,446,242,243,192,36,73,99,37291,37537,38977,0,0,0,1.000,1.000,1.000,177,73,5,0.3778,0.1074,0.8150,0.0855
22000,922,0.4631,8970.1,339,361,326,235,47,77,97,35965,35925,37922,0,0,0,1.000,1.000,1.000,285,100,11,0.4197,0.1099,0.8070,0.0742
23000,1064,0.4558,9036.3,315,436,310,318,65,82,104,34753,34583,36315,0,0,0,1.000,1.000,1.000,339,88,12,0.4733,0.1053,0.8167,0.0627
24000,1718,0.4662,13760.0,258,658,608,452,88,117,137,31771,31399,33931,0,0,0,1.000,1.000,1.000,493,166,6,0.4688,0.1011,0.7391,0.0600
25000,1759,0.4082,13685.1,251,668,665,426,96,121,122,30812,30653,33116,0,0,0,1.000,1.000,1.000,508,149,16,0.5052,0.0885,0.7450,0.0536
26000,1614,0.4213,13048.9,289,613,629,372,87,98,126,32629,31988,33892,0,0,0,1.000,1.000,1.000,523,165,20,0.4830,0.1026,0.7604,0.0600
27000,1556,0.4518,11713.7,279,572,613,371,109,92,123,32909,31790,33367,0,0,0,1.000,1.000,1.000,454,222,16,0.5143,0.0900,0.7875,0.0560
28000,1577,0.4426,11996.5,292,569,608,400,106,93,112,32213,31408,32909,0,0,0,1.000,1.000,1.000,432,176,15,0.5360,0.0887,0.7820,0.0526
29000,1302,0.4508,11478.9,328,465,457,380,65,72,122,33451,32648,33933,0,0,0,1.000,1.000,1.000,375,139,21,0.5305,0.0811,0.8015,0.0548
30000,1059,0.4438,9263.6,372,483,363,213,70,82,96,33489,33473,34710,0,0,0,1.000,1.000,1.000,395,89,7,0.5512,0.0851,0.8312,0.0539
31000,705,0.5078,7178.3,443,279,254,172,47,70,70,35201,35747,36004,0,0,0,1.000,1.000,1.000,207,62,16,0.5649,0.0817,0.8594,0.0559
