step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3806,0.00,130.74,40.87,525,0,0,0,1.00,1.00,1.00,1,1,1,2.5,4.146,1,2.000,0.002,4,1.000,12,9.62,-4.50,0,0.0000,0.927,0.0000
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,3728,0.00,122.07,31.22,525,1,0,0,1.00,1.00,1.00,1,1,1,28.1,0.818,1,2.000,0.001,4,1.000,15,29.48,-22.75,0,0.0000,0.904,0.0000
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3463,0.00,150.35,41.15,525,0,2,0,1.00,1.00,1.00,1,1,1,20.0,3.985,1,2.000,0.002,4,1.000,12,22.32,14.75,0,0.0000,0.926,0.0000
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3445,0.00,143.09,25.30,993,1,0,0,1.00,1.00,1.00,1,1,1,31.2,2.012,1,2.000,0.001,4,1.000,12,6.95,4.25,0,0.0000,0.886,0.0000
100000,10.00,16,0,2,0,3,0,1.00,4,0.200,3397,0.00,154.56,29.03,916,0,0,0,1.00,1.00,1.00,1,2,4,23.6,36.199,5,2.000,0.001,4,1.000,11,14.81,-13.75,0,0.0000,0.915,0.0000
100000,4.00,25,0,2,0,0,0,1.00,14,0.500,3384,0.00,148.30,15.50,985,0,0,0,1.00,1.00,1.00,1,1,2,26.1,0.013,2,2.000,0.000,5,1.000,19,37.67,-25.75,0,0.0497,0.804,0.0000
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3373,0.00,119.14,45.72,883,0,0,0,1.00,1.00,1.00,1,1,1,20.2,7.550,1,2.000,0.002,4,1.000,13,5.51,4.25,0,0.0000,0.851,0.0000
100000,4.00,16,0,0,0,2,0,1.00,10,0.000,3367,1.16,139.53,36.74,1002,0,0,0,1.00,1.00,1.00,1,2,1,25.6,15.843,2,2.000,0.001,4,1.000,12,8.28,-0.75,0,0.0000,0.256,0.0000
100000,16.00,16,0,4,0,4,0,1.00,0,0.250,3346,0.89,146.16,14.54,525,0,0,0,1.00,1.00,1.00,3,4,4,15.9,24.931,8,2.000,0.002,4,1.000,8,17.90,3.75,0,0.0000,0.848,0.0000
100000,4.00,16,0,0,0,2,0,1.00,10,0.000,3334,-0.00,127.98,82.77,525,0,0,0,1.00,1.00,1.00,1,1,2,11.1,16.657,2,2.000,0.002,4,1.000,12,10.06,-8.25,0,0.0000,0.906,0.0000
100000,12.00,25,0,5,0,1,0,1.00,6,0.417,3332,0.00,242.50,45.88,990,2,1,0,1.00,1.00,1.00,2,3,4,46.5,38.928,6,2.000,0.000,5,1.000,17,41.10,-7.00,0,0.0460,0.844,0.0000
100000,6.00,16,0,2,0,1,0,1.00,6,0.333,3325,0.00,174.53,65.50,975,1,0,0,1.00,1.00,1.00,1,3,2,35.2,23.584,3,2.000,0.001,4,1.000,11,13.46,5.00,0,0.0000,0.929,0.0000
100000,8.00,16,0,2,0,2,0,1.00,6,0.250,3310,0.00,127.60,71.70,525,0,0,0,1.00,1.00,1.00,2,3,2,24.8,5.791,4,2.000,0.002,4,1.000,10,17.62,-9.25,0,0.0000,0.926,0.0000
100000,4.00,16,0,0,0,2,0,1.00,10,0.000,3286,0.00,125.05,59.00,525,0,0,0,1.00,1.00,1.00,1,1,2,6.3,11.477,2,2.000,0.001,4,1.000,11,23.31,13.50,0,0.0000,0.928,0.0000
100000,4.00,16,0,1,0,1,0,1.00,10,0.250,3284,0.00,131.01,67.46,525,0,0,0,1.00,1.00,1.00,2,2,1,13.1,15.394,2,2.000,0.002,4,1.000,11,16.36,-5.25,0,0.0000,0.906,0.0000
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,3281,0.00,127.70,102.18,525,1,0,0,1.00,1.00,1.00,1,1,1,28.8,3.014,1,2.000,0.002,4,1.000,12,60.88,6.75,0,0.0000,0.934,0.0000
100000,22.00,25,0,5,0,6,0,1.00,0,0.227,3265,1.29,209.01,64.17,990,0,1,0,1.00,1.00,1.00,3,5,5,26.7,65.749,11,2.000,0.000,5,1.000,14,19.21,-15.75,0,0.0460,0.844,0.0000
100000,10.00,16,0,3,0,2,0,1.00,0,0.300,3263,0.00,123.32,33.38,525,0,0,0,1.00,1.00,1.00,3,4,4,1.7,9.804,5,2.000,0.002,4,1.000,10,19.79,9.25,0,0.0000,0.929,0.0000
100000,8.00,16,0,4,0,0,0,1.00,6,0.500,3246,0.00,138.90,75.95,525,0,0,0,1.00,1.00,1.00,2,2,3,23.0,20.299,4,2.000,0.002,4,1.000,12,29.40,23.25,0,0.0000,0.934,0.0000
100000,6.00,16,0,0,0,3,0,1.00,6,0.000,3240,0.00,103.66,47.69,525,0,0,0,1.00,1.00,1.00,3,2,3,19.6,10.889,3,2.000,0.002,4,1.000,11,16.93,-16.25,0,0.0000,0.897,0.0000
100000,8.00,16,0,3,0,1,0,1.00,2,0.375,3238,0.00,126.46,45.00,525,0,0,0,1.00,1.00,1.00,2,3,4,8.9,17.536,4,2.000,0.002,4,1.000,11,9.03,-6.00,0,0.0000,0.906,0.0000
100000,14.00,16,0,3,0,4,0,1.00,0,0.214,3214,0.56,136.69,31.41,525,0,0,0,1.00,1.00,1.00,2,4,4,3.6,31.543,7,2.000,0.001,4,1.000,8,13.73,-2.50,0,0.0000,0.947,0.0000
100000,6.00,16,0,0,0,3,0,1.00,6,0.000,3212,0.58,116.81,38.06,987,0,0,0,1.00,1.00,1.00,2,2,3,7.2,17.276,3,2.000,0.001,4,1.000,12,9.55,9.50,0,0.0000,0.917,0.0000
100000,16.00,16,0,4,0,4,0,1.00,0,0.250,3181,0.00,174.77,61.34,525,1,0,0,1.00,1.00,1.00,2,4,4,28.6,77.282,8,2.000,0.001,4,1.000,8,6.10,-5.00,0,0.0000,0.848,0.0000
100000,8.00,16,0,2,0,2,0,1.00,6,0.250,3179,0.00,117.31,13.67,525,1,0,0,1.00,1.00,1.00,2,3,2,31.0,9.521,4,2.000,0.001,4,1.000,10,19.83,-4.75,0,0.0000,0.947,0.0000
100000,22.00,16,0,4,0,7,0,1.00,0,0.182,3151,0.00,144.48,46.78,963,0,0,0,1.00,1.00,1.00,3,4,4,14.3,62.658,11,2.000,0.001,4,1.000,4,8.39,3.75,0,0.0000,0.908,0.0000
100000,14.00,16,0,2,0,5,0,1.00,2,0.143,3104,0.00,117.14,14.32,525,0,0,0,1.00,1.00,1.00,2,3,4,26.9,15.652,7,2.000,0.001,4,1.000,9,13.79,13.75,0,0.0000,0.904,0.0000
100000,8.00,25,0,3,0,1,0,1.00,10,0.375,3092,0.00,191.59,39.17,884,0,0,0,1.00,1.00,1.00,2,2,3,15.1,20.809,4,2.000,0.001,5,1.000,14,18.24,-15.25,0,0.0000,0.000,0.0000
100000,14.00,16,0,4,0,3,0,1.00,0,0.286,3088,1.22,127.76,37.87,963,1,0,0,1.00,1.00,1.00,2,4,4,37.2,37.061,7,2.000,0.001,4,1.000,9,15.56,-14.25,0,0.0000,0.910,0.0000
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3088,0.14,102.48,40.09,525,0,0,0,1.00,1.00,1.00,1,1,1,19.5,6.466,1,2.000,0.001,4,1.000,13,16.51,-14.00,0,0.0000,0.848,0.0000
100000,4.00,16,0,2,0,0,0,1.00,10,0.500,3083,0.00,88.55,60.14,984,0,0,0,1.00,1.00,1.00,1,1,2,14.9,6.743,2,2.000,0.001,4,1.000,11,8.27,8.25,0,0.0000,0.602,0.0000
100000,16.00,16,0,3,0,5,0,1.00,0,0.188,3067,1.34,119.86,29.64,525,0,0,0,1.00,1.00,1.00,2,4,4,22.4,30.484,8,2.000,0.001,4,1.000,8,7.65,-1.50,0,0.0000,0.848,0.0000
100000,14.00,16,0,3,0,4,0,1.00,2,0.214,3057,1.21,119.02,48.26,883,0,0,0,1.00,1.00,1.00,2,4,3,21.1,40.624,7,2.000,0.002,4,1.000,8,7.29,6.25,0,0.0000,0.828,0.0000
100000,16.00,16,0,3,0,5,0,1.00,0,0.188,3031,0.00,123.03,21.91,525,1,0,0,1.00,1.00,1.00,3,4,4,28.1,23.140,8,2.000,0.002,4,1.000,8,5.64,5.50,0,0.0000,0.897,0.0000
100000,12.00,16,0,6,0,0,0,1.00,4,0.500,3017,0.00,84.50,16.51,525,0,0,0,1.00,1.00,1.00,1,2,4,8.6,3.368,6,2.000,0.001,4,1.000,7,7.29,6.75,0,0.0000,0.895,0.0000
100000,16.00,36,3,0,0,2,0,2.64,10,0.000,2992,0.00,170.49,16.24,567,2,1,0,2.75,2.75,2.50,3,3,4,39.5,10.909,5,2.000,0.001,6,1.000,6,12.89,12.25,0,0.0000,0.867,0.0000
100000,12.00,16,0,4,0,2,0,1.00,2,0.333,2956,0.00,133.71,18.38,525,0,1,0,1.00,1.00,1.00,3,4,3,24.9,30.958,6,2.000,0.001,4,1.000,9,12.43,3.25,0,0.0000,0.848,0.0000
100000,10.00,16,0,2,0,3,0,1.00,4,0.200,2946,0.00,120.92,19.16,525,2,2,0,1.00,1.00,1.00,4,4,2,42.5,14.460,5,2.000,0.001,4,1.000,9,6.73,5.75,0,0.0000,0.929,0.0000
100000,18.00,16,0,4,0,5,0,1.00,0,0.222,2945,0.71,127.13,35.07,525,0,0,0,1.00,1.00,1.00,4,4,4,25.0,41.603,9,2.000,0.002,4,1.000,7,7.27,3.25,0,0.0000,0.897,0.0000
100000,20.00,16,0,5,0,5,0,1.00,0,0.250,2926,1.86,130.54,48.44,525,1,0,0,1.00,1.00,1.00,2,4,4,33.1,36.374,10,2.000,0.002,4,1.000,6,35.23,-8.25,0,0.0000,0.926,0.0000
100000,4.00,16,0,2,0,0,0,1.00,8,0.500,2923,0.00,181.53,53.23,1002,1,0,0,1.00,1.00,1.00,2,2,2,35.5,17.730,2,2.000,0.001,4,1.000,11,21.51,-21.50,0,0.0000,0.256,0.0000
100000,20.00,16,0,4,0,6,0,1.00,0,0.200,2917,0.00,159.31,64.76,525,0,0,0,1.00,1.00,1.00,2,4,4,27.2,72.216,10,2.000,0.001,4,1.000,6,26.60,21.25,0,0.0000,0.848,0.0000
100000,28.00,15,0,4,0,10,0,1.00,0,0.143,2909,0.97,99.46,15.66,999,0,0,0,1.00,1.00,1.00,2,4,4,0.2,6.233,14,2.000,0.001,4,1.000,1,18.67,8.25,0,0.0000,0.897,0.0000
