step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,3705,0.00,231.06,59.82,772,1,0,0,1.00,1.00,1.00,1,1,1,38.8,0.379,1,2.000,0.773,5,1.000,17,25.22,6.00,0,0.0485,0.000,0.0000
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,3639,0.00,148.26,68.96,598,0,0,0,1.00,1.00,1.00,1,1,1,20.5,1.323,1,2.000,0.949,5,1.000,19,1.68,-0.75,0,0.0326,0.000,0.0000
100000,5.00,25,0,1,1,1,0,1.00,8,0.200,3575,0.00,149.83,72.11,716,0,0,0,1.00,1.00,1.00,1,3,3,18.8,9.692,3,2.000,0.743,5,1.000,22,7.35,-2.25,1,0.0508,0.000,0.0000
100000,4.00,25,0,2,0,0,0,1.00,14,0.500,3526,0.00,190.62,47.96,731,0,0,0,1.00,1.00,1.00,2,1,2,9.1,6.697,2,2.000,0.954,5,1.000,20,18.85,-7.00,0,0.0177,0.000,0.0000
100000,4.00,25,0,2,0,0,0,1.00,12,0.500,3524,0.00,188.36,25.49,789,1,1,0,1.00,1.00,1.00,1,2,2,33.9,0.445,2,2.000,0.884,5,1.000,19,18.35,6.25,0,0.0574,0.000,0.0000
100000,4.00,25,0,0,0,2,0,1.00,14,0.000,3492,0.07,159.97,57.06,716,0,0,0,1.00,1.00,1.00,1,2,1,22.1,9.463,2,2.000,0.656,5,1.000,20,11.75,-11.75,0,0.0704,0.000,0.0000
100000,4.00,25,0,0,0,2,0,1.00,12,0.000,3487,0.16,154.50,53.38,772,1,0,0,1.00,1.00,1.00,1,2,2,29.4,6.951,2,2.000,0.773,5,1.000,15,22.11,-22.00,0,0.0485,0.000,0.0000
100000,6.00,25,0,0,0,3,0,1.00,10,0.000,3464,0.00,182.68,77.09,722,2,1,0,1.00,1.00,1.00,1,3,2,45.5,15.120,3,2.000,0.883,5,1.000,18,39.06,2.25,0,0.0289,0.000,0.0000
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,3458,0.00,209.91,49.03,598,1,1,0,1.00,1.00,1.00,1,1,1,35.0,3.821,1,2.000,0.947,5,1.000,18,14.56,11.25,0,0.0300,0.000,0.0000
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,3454,0.00,171.48,66.56,716,0,0,0,1.00,1.00,1.00,1,1,1,21.1,8.393,1,2.000,0.731,5,1.000,19,22.95,20.00,0,0.0466,0.000,0.0000
100000,3.00,25,0,1,1,0,0,1.00,12,0.333,3447,0.00,167.66,69.33,716,0,0,0,1.00,1.00,1.00,2,2,2,17.1,12.260,2,2.000,0.741,5,1.000,19,7.89,-1.50,1,0.0511,0.000,0.0000
100000,4.00,25,0,2,0,0,0,1.00,14,0.500,3444,0.00,155.92,63.54,782,1,1,0,1.00,1.00,1.00,1,2,1,27.8,7.952,2,2.000,0.649,5,1.000,19,11.18,11.00,0,0.0652,0.000,0.0000
100000,4.00,25,0,0,0,2,0,1.00,12,0.000,3421,0.00,219.63,84.14,772,2,0,0,1.00,1.00,1.00,2,2,2,39.3,12.687,2,2.000,0.773,5,1.000,15,24.98,6.00,0,0.0485,0.000,0.0000
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,3401,0.00,166.59,40.84,630,0,0,0,1.00,1.00,1.00,1,1,1,20.2,2.888,1,2.000,0.951,5,1.000,19,9.52,9.25,0,0.0368,0.000,0.0000
100000,9.00,25,0,2,1,2,0,1.00,8,0.222,3383,0.00,183.83,35.26,772,0,0,0,1.00,1.00,1.00,2,4,2,21.4,28.455,5,2.000,0.783,5,1.000,18,9.76,-9.75,1,0.0439,0.000,0.0000
100000,2.00,25,0,1,0,0,0,1.00,16,0.500,3380,0.00,146.99,54.64,766,0,0,0,1.00,1.00,1.00,1,1,1,17.0,1.085,1,2.000,0.966,5,1.000,19,12.77,-0.75,0,0.0184,0.000,0.0000
100000,4.00,25,0,0,0,2,0,1.00,12,0.000,3369,1.09,187.58,59.06,781,0,0,0,1.00,1.00,1.00,2,2,2,20.9,16.685,2,2.000,0.855,5,1.000,17,17.92,-16.50,0,0.0169,0.000,0.0000
100000,7.00,25,0,1,1,2,0,1.00,8,0.143,3359,0.00,191.54,29.69,782,1,1,0,1.00,1.00,1.00,3,3,3,37.5,23.263,4,2.000,0.649,5,1.000,14,30.44,-9.25,1,0.0652,0.000,0.0000
100000,6.00,25,0,0,0,3,0,1.00,12,0.000,3347,0.00,161.46,74.97,788,0,0,0,1.00,1.00,1.00,2,1,3,17.2,20.056,3,2.000,0.779,5,1.000,18,15.25,2.75,0,0.0036,0.000,0.0000
100000,16.00,25,0,3,0,5,0,1.00,2,0.188,3332,0.47,150.59,39.20,716,0,0,0,1.00,1.00,1.00,4,5,4,15.5,36.552,8,2.000,0.738,5,1.000,16,13.38,7.25,0,0.0513,0.000,0.0000
100000,2.00,25,0,1,0,0,0,1.00,16,0.500,3315,0.00,219.56,49.66,667,0,0,0,1.00,1.00,1.00,1,1,1,14.0,5.768,1,2.000,0.806,5,1.000,17,4.80,3.00,0,0.0555,0.000,0.0000
100000,4.00,25,0,0,0,2,0,1.00,14,0.000,3310,0.00,131.38,34.32,667,0,0,0,1.00,1.00,1.00,1,2,1,13.6,4.630,2,2.000,0.739,5,1.000,13,13.40,-8.00,0,0.0595,0.000,0.0000
100000,8.00,25,0,0,2,3,0,1.00,8,0.000,3305,0.00,162.20,39.25,716,0,0,0,1.00,1.00,1.00,3,3,3,21.1,5.327,5,2.000,0.743,5,1.000,13,20.05,-11.75,2,0.0508,0.000,0.0000
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,3233,0.00,158.34,60.67,772,0,0,0,1.00,1.00,1.00,1,1,1,22.4,3.879,1,2.000,0.783,5,1.000,17,7.70,-7.50,0,0.0439,0.000,0.0000
100000,17.00,25,0,1,1,7,0,1.00,4,0.059,3229,0.00,138.89,62.64,598,1,0,0,1.00,1.00,1.00,4,5,3,33.6,40.787,9,2.000,0.899,5,1.000,14,27.81,-25.75,1,0.0596,0.000,0.0000
100000,13.00,25,0,3,1,3,0,1.00,4,0.231,3226,0.25,223.83,42.02,722,2,0,0,1.00,1.00,1.00,2,3,5,43.2,43.551,7,2.000,0.883,5,1.000,14,31.76,28.00,1,0.0289,0.000,0.0000
100000,16.00,25,0,0,0,8,0,1.00,6,0.000,3223,0.00,183.14,33.02,740,1,0,0,1.00,1.00,1.00,2,2,5,28.2,32.468,8,2.000,0.968,5,1.000,11,12.85,7.75,0,0.0147,0.000,0.0000
