step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest
10000,1601,1.264,1.785,8.57,71818,60085,0,10722,856,948529,956268.1,586859.2,0.269,0.311,0.193,0.228,111,39.24,16.02,0.76,2.79,11.62,7.22,0.43,1.71,12.52,8.88,0.22,0.77,0.291,0.151,1019,0.029,0.046,0.938,0.001,0.015,155117,137589,4,0.547,0.250,0.152,3366496,0.359,3.070,0.206,77.95,50416,311,0.619,0.185,0.239,3768627,1.18,2.07,0.232,0.490,0.077,16.5,40.8,59.4,103.5,40559,0.155,0.00,0.0048,0.059,396,0.503,0.001,0.376,0.547,4.37,5.31,5.52,0.31,0.096,1.24,1.06,1.20,0.544,0.00330,74.90,38.1951,575.87,88981.4,140078.7,0.100,35.5612,189.701,0.000,1.000,0.000,65.0,79.107,88.723,4103,26379.4,18.56,85.540,6.54,27.823,1273.6,8.614,0.135,2.00,11.5639,18513.8,0.6321,0.3939,25.33,1.592,0.379,1.5122,0.0000,0.309,0.127,0.051,0.0000,5.93,0.85,10,25,36,79,75.7608,0.0045,0.5197,0.0000,0.0000,45.9177,100.00,67.7132,241.2768,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,21.0784,0.7393,0.0029,0.0012,0.000007,3,0.2834,0.0606,0.0268,60,208,568,0.0000,0.0000,0.0583,0.179,3.7901,0.0459,1.4020,0.0568,0.3424,0.0812,0.0000,0.00057,0.945,0.0168,0.306,0.046,0.37,0.152,0.589,0.071,0.2293,0.213,0.681,1.0653,1.0282,1.5348,1.4933,0.12637,0.02955
20000,1377,1.417,1.166,8.04,21094,20233,0,998,75,147905,329785.7,92564.5,0.252,0.380,0.200,0.167,165,40.56,14.74,0.21,2.23,12.11,6.81,0.11,1.32,18.18,10.91,0.02,0.22,0.300,0.154,824,0.039,0.054,0.932,0.002,0.012,27074,24646,2,0.541,0.000,0.011,646570,0.372,2.525,0.130,30.46,9300,436,0.626,0.181,0.124,1274975,1.05,3.50,0.237,0.435,0.007,20.6,41.4,58.9,133.3,42137,0.161,0.00,0.0013,0.081,401,0.430,0.000,0.268,0.296,5.10,5.69,6.53,0.04,0.015,1.04,1.05,1.05,0.445,0.00162,12.16,5.4587,355.41,102044.7,140078.7,0.000,7.7992,66.136,0.000,1.000,0.044,58.2,31.080,31.902,2788,16968.4,13.92,26.823,6.05,7.110,627.1,1.644,0.132,2.00,11.4716,15796.4,0.5111,0.4095,30.60,1.348,0.160,0.4878,0.0000,0.403,0.092,0.150,0.0000,6.99,0.74,15,30,49,81,29.6809,0.0052,0.4858,0.0000,0.0000,13.8979,100.00,97.0660,151.1627,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,16.2811,0.8232,0.0028,0.0013,0.000002,12,0.2857,0.0770,0.0464,70,216,721,0.0000,0.0000,0.0361,0.117,0.3653,0.0598,0.1868,0.0472,0.4123,0.0402,0.0000,0.00008,0.760,0.0115,0.725,0.082,0.06,0.011,0.492,0.093,0.0780,0.256,0.669,0.7334,0.6940,0.9772,0.8465,0.12275,0.08222
30000,2162,1.292,2.690,16.15,95953,70099,0,24101,966,1411448,849002.9,755517.8,0.222,0.421,0.141,0.215,100,33.30,20.47,0.40,2.29,7.13,6.18,0.60,2.46,9.19,10.49,0.00,0.03,0.247,0.169,1355,0.037,0.032,0.930,0.011,0.027,146468,117518,2,0.021,0.972,0.107,2668453,0.320,3.524,0.317,80.32,66298,260,0.535,0.206,0.328,5654980,1.09,3.13,0.196,0.514,0.001,11.7,29.9,59.2,145.5,37439,0.143,0.00,0.0043,0.063,547,0.476,0.000,0.463,0.361,3.35,4.13,4.51,0.06,0.027,1.06,1.09,1.10,0.520,0.00348,69.14,29.4472,908.42,76133.7,140078.7,0.000,35.6515,186.219,0.000,1.000,0.000,64.8,71.485,90.540,6040,39990.2,17.48,72.432,5.27,29.405,2212.5,8.072,0.135,1.99,7.2041,15575.3,0.6510,0.4348,17.32,1.952,0.131,1.5122,0.0000,0.373,0.159,0.223,0.0000,5.10,1.19,6,15,32,81,65.8828,0.0019,0.5125,0.0000,0.0000,47.5372,100.00,67.4049,245.7423,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,21.3602,0.6144,0.0028,0.0011,0.000005,2,0.2118,0.0180,0.0173,52,180,547,0.0000,0.0000,0.0245,0.045,3.3939,0.0169,1.5779,0.0227,0.3655,0.0950,0.0000,0.00118,0.934,0.0473,0.717,0.150,0.48,0.107,0.555,0.045,0.2192,0.155,0.779,1.1922,1.0591,1.6839,1.6471,0.06294,0.04109
40000,1572,1.946,2.382,19.44,31117,24728,0,6441,523,394858,336133.8,215869.7,0.198,0.420,0.132,0.251,120,52.81,28.12,0.03,0.73,13.17,10.61,1.85,6.93,12.31,12.22,0.00,0.05,0.250,0.148,1175,0.016,0.055,0.905,0.003,0.038,41479,33934,2,0.885,0.102,0.223,1806553,0.301,3.422,0.281,31.20,22532,273,0.547,0.254,0.277,1612437,1.01,8.16,0.041,0.527,0.001,18.0,52.0,83.9,241.0,43011,0.164,0.00,0.0017,0.076,425,0.383,0.000,0.363,0.287,4.71,5.14,6.97,0.00,0.001,1.01,1.00,1.01,0.416,0.00214,11.13,8.3766,1088.82,79304.8,140078.7,0.000,15.5188,70.586,0.000,1.000,0.001,53.7,29.261,31.947,5297,35283.2,19.66,28.468,5.47,13.261,1705.3,2.062,0.135,2.00,10.8029,16982.1,0.6161,0.4440,27.36,1.996,0.013,0.4878,0.0000,0.191,0.074,0.004,0.0000,8.09,1.55,9,27,44,153,27.0328,0.0045,0.4294,0.0000,0.0000,14.0250,100.00,83.2366,162.1823,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,10.2982,0.6617,0.0028,0.0012,0.000003,15,0.1763,0.0388,0.0257,53,188,602,0.0000,0.0000,0.0183,0.042,1.1853,0.0290,0.4701,0.0541,0.4506,0.0490,0.0000,0.00011,0.966,0.0603,0.670,0.081,1.05,0.223,0.584,0.046,0.2788,0.141,0.813,1.0929,1.1563,1.6177,2.4578,0.07484,0.06423
50000,1490,1.524,2.823,22.32,109544,75016,0,31914,2693,1619332,861882.8,866079.1,0.251,0.375,0.158,0.215,78,39.02,25.14,0.04,0.67,7.14,7.32,1.51,4.17,11.85,13.75,0.00,0.00,0.217,0.174,865,0.123,0.027,0.926,0.007,0.041,171364,133518,1,0.493,0.507,0.240,4571484,0.323,3.578,0.325,80.47,95542,223,0.535,0.249,0.277,5058085,1.03,3.87,0.233,0.408,0.000,14.0,30.0,72.0,188.1,30604,0.117,0.00,0.0049,0.057,339,0.452,0.000,0.485,0.372,3.81,4.29,5.16,0.00,0.001,1.03,1.03,1.03,0.504,0.00469,69.52,36.8115,709.54,77110.7,140078.7,0.000,45.2948,188.859,0.000,1.000,0.000,47.1,70.016,89.797,6255,41868.3,41.17,75.959,5.47,35.058,2506.4,8.724,0.135,2.00,8.8778,13227.9,0.7113,0.4314,20.54,1.979,0.094,1.5122,0.0000,0.241,0.170,0.078,0.0000,5.69,1.29,7,15,36,100,64.6235,0.0005,0.4805,0.0000,0.0000,47.1833,100.00,60.4087,248.0614,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,15.5294,0.5978,0.0030,0.0012,0.000006,3,0.2226,0.0389,0.0155,44,159,494,0.0000,0.0000,0.0271,0.078,5.7977,0.0189,2.4635,0.0510,0.3946,0.1192,0.0000,0.00034,0.899,0.0356,0.678,0.255,1.10,0.240,0.573,0.061,0.1761,0.189,0.872,1.2901,1.0005,2.0019,2.4182,0.05131,0.01470
60000,1470,1.446,2.147,17.31,27229,24965,0,2013,237,188195,341068.6,135371.2,0.253,0.393,0.153,0.200,124,39.01,24.90,0.11,1.37,6.73,6.12,0.71,3.23,14.29,13.90,0.00,0.10,0.197,0.153,842,0.065,0.045,0.914,0.009,0.032,42826,38252,2,0.380,0.558,0.112,1403258,0.340,3.265,0.245,31.09,23548,237,0.719,0.320,0.197,1566923,1.02,2.09,0.403,0.420,0.002,16.0,32.0,67.5,202.5,32107,0.122,0.00,0.0016,0.071,502,0.457,0.000,0.258,0.390,3.94,4.65,4.92,0.02,0.006,1.04,1.01,1.02,0.475,0.00094,10.15,10.2378,565.35,86257.0,140078.7,0.000,18.0238,65.657,0.000,1.000,0.001,48.4,30.091,31.659,4860,31537.4,13.74,29.690,6.12,16.110,1815.3,2.109,0.138,1.99,10.4289,15330.5,0.7491,0.3853,21.84,1.886,0.271,0.4878,0.0000,0.194,0.151,0.076,0.0000,5.31,1.49,9,16,44,100,29.2006,0.0114,0.4531,0.0000,0.0000,14.0662,100.00,78.4654,158.9641,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,8.4987,0.6866,0.0032,0.0015,0.000001,34,0.2042,0.0599,0.0305,71,215,486,0.0000,0.0000,0.0225,0.065,0.5215,0.0291,0.2032,0.0211,0.4372,0.0277,0.0000,0.00018,0.588,0.0232,0.734,0.239,0.48,0.112,0.450,0.058,0.1543,0.158,0.827,0.8347,0.8352,1.6718,1.0186,0.04421,0.02199
70000,2077,1.039,1.862,22.75,92398,80304,0,10805,538,631464,896697.6,477947.9,0.268,0.411,0.100,0.221,101,31.23,14.00,0.02,0.75,7.70,5.41,0.39,1.74,7.69,5.85,0.00,0.09,0.248,0.140,1034,0.036,0.056,0.902,0.006,0.036,124169,107194,1,0.791,0.209,0.117,2497812,0.330,3.090,0.214,82.63,72910,393,0.757,0.262,0.218,6921465,1.00,1.00,0.335,0.415,0.000,14.0,32.0,46.0,198.6,32804,0.125,0.00,0.0056,0.078,628,0.515,0.000,0.270,0.291,3.30,4.13,4.14,0.00,0.000,1.00,1.00,1.00,0.533,0.00217,65.25,21.9586,619.67,80442.9,140078.7,0.000,27.1877,192.198,0.000,1.000,0.000,60.2,81.383,94.688,4365,27454.4,27.29,75.321,4.34,26.523,1319.6,8.047,0.133,2.00,12.3280,25605.2,0.9768,0.5491,15.79,2.000,0.001,1.5122,0.0000,0.104,0.081,0.008,0.0000,4.39,0.63,7,16,23,81,78.5167,0.0071,0.5046,0.0000,0.0000,48.2289,100.00,62.8862,266.0552,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,25.1314,0.7206,0.0026,0.0012,0.000003,144,0.9150,0.1074,0.0315,60,197,671,0.0000,0.0000,0.0131,0.030,1.1387,0.1355,0.7136,0.0462,0.3842,0.0736,0.0000,0.00004,0.491,0.0131,0.585,0.163,0.32,0.117,0.498,0.046,0.2256,0.132,0.810,0.9995,1.0593,1.5328,0.7806,0.06078,0.03558
80000,1861,1.440,2.233,24.57,27759,25016,0,2764,65,173371,327691.4,127922.7,0.264,0.374,0.106,0.256,133,37.01,26.26,0.06,1.02,6.37,5.55,0.95,3.75,12.33,16.52,0.00,0.05,0.216,0.171,771,0.221,0.053,0.912,0.009,0.026,34309,28539,6,0.471,0.356,0.141,1080505,0.351,3.328,0.258,31.46,22116,365,0.738,0.310,0.223,1546136,1.01,1.03,0.639,0.322,0.001,16.0,32.0,64.0,228.9,36683,0.140,0.00,0.0014,0.074,324,0.385,0.000,0.160,0.249,3.66,4.34,4.37,0.00,0.001,1.01,1.01,1.01,0.402,0.00109,10.54,7.3286,662.92,80501.2,140078.7,0.000,12.8819,67.319,0.000,1.000,0.000,59.4,30.034,32.600,5067,32993.7,19.35,27.177,4.76,11.449,1819.3,1.901,0.133,2.00,10.1398,18870.2,0.8088,0.5114,19.71,1.971,0.135,0.4878,0.0000,0.124,0.140,0.025,0.0000,4.61,1.34,8,16,36,144,28.8845,0.0025,0.5013,0.0000,0.0000,14.1063,100.00,86.0619,166.1999,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,12.3623,0.6767,0.0025,0.0012,0.000002,130,0.6231,0.0645,0.0498,64,201,804,0.0000,0.0000,0.0051,0.020,0.3857,0.1137,0.2408,0.0156,0.4772,0.0342,0.0000,-0.00025,0.701,0.0395,0.657,0.145,0.63,0.141,0.517,0.053,0.2287,0.145,0.790,1.0190,1.0185,1.4100,0.9454,0.09335,0.03293
90000,1681,1.197,2.218,19.21,79503,66023,0,12188,1368,965622,870889.8,570773.2,0.189,0.371,0.160,0.280,92,30.97,17.82,1.95,5.89,8.37,7.66,1.33,4.22,12.91,16.21,0.21,0.91,0.277,0.196,1094,0.089,0.029,0.941,0.006,0.024,177403,147404,2,0.539,0.372,0.386,6869163,0.250,3.368,0.254,78.74,87746,213,0.591,0.264,0.307,4823244,1.48,2.96,0.270,0.538,0.064,11.8,29.0,50.2,159.3,41279,0.157,0.00,0.0040,0.075,421,0.489,0.000,0.236,0.557,4.20,5.06,5.07,0.32,0.101,1.55,1.34,1.54,0.528,0.00265,63.98,40.9264,1342.72,84169.1,140078.7,0.000,43.0953,172.968,0.000,1.000,0.000,56.3,73.597,87.949,5004,32145.8,39.54,78.736,6.20,37.583,1840.4,9.743,0.134,2.00,9.7935,16462.9,0.7139,0.3282,24.56,1.503,0.554,1.5122,0.0000,0.266,0.280,0.375,0.0000,5.81,1.99,8,16,49,136,71.0927,0.0070,0.5015,0.0000,0.0000,48.0643,100.00,64.1327,251.7234,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,19.3963,0.6764,0.0028,0.0012,0.000004,104,1.0785,0.1089,0.0342,57,185,515,0.0000,0.0000,0.0437,0.147,5.8561,0.1527,1.5548,0.0405,0.3661,0.0939,0.0000,-0.00019,0.983,0.0515,0.750,0.113,0.96,0.386,0.561,0.040,0.2630,0.162,0.753,1.2294,1.0375,1.6670,1.6477,0.11223,0.02250
100000,1701,1.414,1.746,13.13,29395,25597,0,3498,258,407202,331892.7,176019.5,0.158,0.513,0.131,0.197,153,28.90,15.98,0.14,1.65,8.55,6.63,1.41,3.71,10.90,9.07,0.02,0.28,0.295,0.184,1087,0.029,0.056,0.915,0.006,0.023,46417,39142,4,0.233,0.673,0.279,2071574,0.260,3.048,0.203,30.71,19717,223,0.432,0.257,0.333,1869149,1.04,3.75,0.275,0.481,0.008,8.2,28.0,49.9,102.8,35713,0.136,0.00,0.0018,0.074,347,0.425,0.000,0.287,0.402,3.80,4.70,5.06,0.03,0.009,1.05,1.03,1.05,0.458,0.00161,11.15,9.9911,940.20,97078.2,140078.7,0.000,11.0617,67.247,0.000,1.000,0.031,47.8,29.513,31.491,3944,25575.9,20.58,27.780,6.70,8.574,1131.1,1.873,0.135,2.01,6.4448,10962.5,0.4807,0.2918,21.00,1.432,0.317,0.4878,0.0000,0.304,0.177,0.177,0.0000,5.82,1.08,7,20,36,73,27.8182,0.0036,0.3904,0.0000,0.0000,13.9947,100.00,96.1810,155.0792,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,15.4873,0.7446,0.0034,0.0015,0.000003,22,0.2811,0.0182,0.0336,53,168,494,0.0000,0.0000,0.0414,0.123,2.1374,0.0412,0.5947,0.0276,0.4031,0.0499,0.0000,0.00005,0.608,0.0153,0.558,0.104,1.06,0.279,0.535,0.053,0.1158,0.163,0.627,0.8772,0.7891,1.2719,1.1737,0.13495,0.08253
