step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,61,0.4918,945.9,469,23,23,15,1,10,1,36573,36765,38032,0,0,0,1.000,1.000,1.000,16,8,0,0.5201,0.0788,0.9830,0.0522
2000,707,0.5771,5938.7,290,240,216,251,16,36,37,38784,37189,36770,0,0,0,1.000,1.000,1.000,175,39,4,0.3906,0.1143,0.8622,0.0694
3000,1439,0.5003,11312.9,237,678,425,336,51,39,55,35422,34846,36123,0,0,0,1.000,1.000,1.000,465,84,2,0.3870,0.1196,0.7432,0.0718
4000,1695,0.3835,11544.4,188,620,591,484,52,56,50,34219,32559,33864,0,0,0,1.000,1.000,1.000,475,175,19,0.4509,0.1005,0.7537,0.0632
5000,1222,0.4411,9988.0,224,443,414,365,52,43,63,32657,30606,32570,0,0,0,1.000,1.000,1.000,337,110,10,0.5564,0.0812,0.8228,0.0498
6000,1509,0.4758,13309.9,249,529,483,497,52,43,67,35128,32481,33816,0,0,0,1.000,1.000,1.000,406,122,26,0.4090,0.1129,0.7432,0.0719
7000,1798,0.3993,14196.5,218,705,592,501,65,68,61,32930,30223,31799,0,0,0,1.000,1.000,1.000,536,183,12,0.4818,0.1051,0.7528,0.0587
8000,1521,0.4076,11661.8,244,552,574,395,54,64,57,34461,31614,33028,0,0,0,1.000,1.000,1.000,395,160,19,0.5202,0.0859,0.8271,0.0566
9000,1850,0.4341,13017.2,235,582,625,643,49,48,72,34077,31011,31908,0,0,0,1.000,1.000,1.000,445,142,9,0.5168,0.0855,0.7917,0.0562
10000,977,0.4821,7679.1,302,446,312,219,41,41,39,32155,31577,33120,0,0,0,1.000,1.000,1.000,349,129,15,0.6413,0.0622,0.8954,0.0419
11000,1323,0.4732,10155.6,299,464,557,302,56,61,67,34297,32696,33609,0,0,0,1.000,1.000,1.000,323,133,10,0.5365,0.0788,0.8358,0.0512
