step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,252,31.83,2.46,12.07,0.55,13.35,0.48,1.37,0.139,0.081,226724.1,140653.2,3,43,4.70,1.51,1.21,8.6589,125.07,38678.7,0.0399,17.0452,5462,17.2150,938,7.8743,22370.8,165.42,2.3448,0.0,0.0000,1.000,0.7635
10000,1,166,31.17,1.22,12.19,0.28,15.77,0.46,1.21,0.127,0.057,217424.0,136054.3,2,42,4.61,1.29,1.13,8.5958,49.73,38649.3,0.0361,16.0848,5461,17.2119,759,7.6954,21265.7,81.35,17.1284,0.0,0.0000,1.000,0.2025
10000,2,155,30.96,1.11,11.19,0.30,17.20,0.21,1.15,0.065,0.053,162154.9,92842.0,3,64,4.83,1.19,1.14,6.2801,70.07,38431.4,0.0321,11.0623,5461,17.2119,480,5.3818,13073.8,53.21,35.2157,0.0,0.0000,1.000,0.0207
20000,0,349,26.67,0.27,11.97,0.72,10.58,0.05,1.04,0.020,0.094,87368.7,41389.5,2,30,4.04,1.04,1.04,1.7551,183.23,38284.9,0.0000,8.0656,5462,4.4966,827,3.2571,6499.5,165.42,1.0441,0.0,0.0000,1.000,0.7635
20000,1,208,28.75,0.47,12.02,0.43,13.54,0.25,1.05,0.062,0.063,37145.4,15255.0,2,51,4.37,1.09,1.02,0.5781,54.32,38702.8,0.0000,3.4749,5461,4.4958,732,1.1675,2355.9,81.35,4.6763,0.0,0.0000,1.000,0.2025
20000,2,143,27.48,0.72,11.57,0.34,13.64,0.20,1.07,0.056,0.043,21254.2,7565.1,2,72,4.55,1.09,1.07,0.2791,44.85,39043.9,0.0000,2.1128,5461,4.4958,599,0.7062,1167.4,53.21,8.8838,0.0,0.0000,1.000,0.0207
30000,0,292,42.27,0.97,13.79,0.26,14.10,0.17,1.16,0.062,0.096,191740.7,112620.9,3,35,4.75,1.18,1.10,4.5628,162.28,37409.1,0.0000,17.2850,5462,14.7688,882,7.0682,21538.5,165.42,2.4392,0.0,0.0000,1.000,0.7635
30000,1,274,42.14,2.23,12.59,0.47,16.57,0.25,1.35,0.077,0.102,181367.8,103976.6,3,51,4.83,1.38,1.28,4.4014,140.30,37068.3,0.0000,16.3242,5461,14.7660,822,7.0370,20476.8,81.35,17.5119,0.0,0.0000,1.000,0.2025
30000,2,173,39.63,1.82,13.17,0.24,16.58,0.21,1.29,0.058,0.063,120580.7,65563.6,3,61,4.90,1.29,1.29,2.6101,67.72,37409.6,0.0000,10.9868,5461,14.7660,692,4.5276,12092.0,53.21,36.1569,0.0,0.0000,1.000,0.0207
40000,0,243,51.00,0.49,13.02,3.05,19.29,0.01,1.07,0.012,0.099,93205.4,31496.6,4,45,5.39,1.08,1.03,1.2765,88.15,36237.6,0.0000,8.7553,5462,4.9909,843,2.9041,6032.3,165.42,1.0283,0.0,0.0000,1.000,0.7635
40000,1,224,50.66,0.75,13.17,3.18,18.41,0.01,1.11,0.009,0.092,42221.6,15900.4,5,57,5.38,1.07,1.11,0.6555,119.63,37664.8,0.0000,3.9013,5461,4.9899,628,1.1281,2154.0,81.35,4.6253,0.0,0.0000,1.000,0.2025
40000,2,165,53.98,1.11,14.68,3.73,17.68,0.00,1.19,0.000,0.070,26531.2,7426.0,3,62,5.50,1.09,1.24,0.3221,72.26,38720.0,0.0000,2.4580,5461,4.9899,568,0.7083,1177.5,53.21,8.8629,0.0,0.0000,1.000,0.0207
50000,0,192,92.00,1.48,19.86,0.18,29.76,0.03,1.19,0.016,0.114,199096.2,94426.3,3,25,6.49,1.17,1.19,3.6441,75.29,37193.6,0.0000,18.1691,5462,15.7387,767,6.1721,19068.3,165.42,2.4723,0.0,0.0000,1.000,0.7635
50000,1,186,92.04,0.95,19.59,0.25,30.45,0.00,1.13,0.000,0.107,186532.5,82620.4,3,42,6.56,1.12,1.14,3.2468,141.53,36843.9,0.0000,17.0776,5461,15.7358,768,6.0183,18067.1,81.35,17.6204,0.0,0.0000,1.000,0.2025
50000,2,115,100.12,0.82,22.80,0.37,32.36,0.05,1.15,0.017,0.074,129704.9,51946.9,3,36,7.10,1.17,1.13,1.9465,53.39,36928.9,0.0000,11.9987,5461,15.7358,551,3.9278,10427.9,53.21,36.2056,0.0,0.0000,1.000,0.0207
60000,0,198,93.13,0.67,19.29,0.12,31.26,0.00,1.09,0.000,0.117,95777.9,26760.9,4,38,6.82,1.06,1.11,1.4857,165.07,37284.4,0.0000,9.0635,5462,5.0941,712,3.0671,5099.8,165.42,1.0408,0.0,0.0000,1.000,0.7635
60000,1,148,89.14,0.41,18.34,0.00,35.23,0.02,1.07,0.007,0.091,43693.4,12060.7,4,33,6.93,1.03,1.11,0.7941,54.77,37857.2,0.0000,4.1640,5461,5.0932,704,1.1967,1803.0,81.35,4.6852,0.0,0.0000,1.000,0.2025
60000,2,124,79.52,0.16,16.78,0.00,29.93,0.00,1.01,0.000,0.066,26482.8,6727.4,4,32,6.10,1.00,1.00,0.4587,62.88,38598.5,0.0000,2.5750,5461,5.0932,585,0.6803,854.2,53.21,8.8217,0.0,0.0000,1.000,0.0207
70000,0,186,107.02,0.40,24.24,3.10,28.12,0.00,1.10,0.000,0.119,197094.0,91338.3,2,26,7.17,1.12,1.08,3.9538,155.13,35474.0,0.0000,18.3170,5462,15.3344,870,5.8519,17234.5,165.42,2.4540,0.0,0.0000,1.000,0.7635
70000,1,178,104.10,0.37,23.51,2.87,27.52,0.02,1.07,0.006,0.109,186968.9,84603.1,2,49,7.02,1.09,1.05,3.6768,146.24,35290.6,0.0000,17.2994,5461,15.3316,795,5.5526,16226.2,81.35,17.5907,0.0,0.0000,1.000,0.2025
70000,2,122,93.97,0.13,21.10,3.30,24.97,0.00,1.03,0.000,0.070,128192.4,50060.9,2,53,6.71,1.02,1.04,2.1641,92.89,35784.7,0.0000,12.0924,5461,15.3316,778,3.7043,9223.1,53.21,36.5479,0.0,0.0000,1.000,0.0207
80000,0,204,98.85,0.49,19.11,1.59,29.71,0.00,1.10,0.000,0.120,97181.2,34194.7,4,24,6.59,1.06,1.09,1.6163,116.72,36108.0,0.0000,9.0750,5462,5.1885,691,3.1451,5396.0,165.42,1.0371,0.0,0.0000,1.000,0.7635
80000,1,165,102.85,0.41,19.35,2.16,31.57,0.02,1.06,0.006,0.101,45894.6,16436.7,4,46,6.90,1.04,1.08,0.7583,133.12,36860.4,0.0000,4.2722,5461,5.1876,598,1.3267,1987.5,81.35,4.6664,0.0,0.0000,1.000,0.2025
80000,2,110,109.06,0.32,19.87,2.62,33.82,0.00,1.09,0.000,0.070,28906.4,9071.1,4,46,7.20,1.13,1.08,0.5128,60.70,38090.5,0.0000,2.6479,5461,5.1876,574,0.7727,973.4,53.21,8.8426,0.0,0.0000,1.000,0.0207
90000,0,314,51.85,0.04,12.73,0.00,13.14,0.00,1.01,0.000,0.093,202430.1,173011.0,2,55,4.42,1.00,1.02,5.6830,132.82,33979.8,0.0000,18.7599,5462,15.1945,1292,7.7088,21438.9,165.42,2.4594,0.0,0.0000,1.000,0.7635
90000,1,256,56.40,0.00,13.09,0.00,15.11,0.00,1.00,0.000,0.082,191570.6,153130.1,2,63,4.40,1.00,1.00,5.0867,118.95,34882.9,0.0000,17.5182,5461,15.1917,906,7.4437,20477.2,81.35,17.4885,0.0,0.0000,1.000,0.2025
90000,2,222,55.48,0.00,13.21,0.00,14.54,0.00,1.00,0.000,0.071,125390.3,93304.9,1,74,4.40,1.00,1.00,2.9104,107.42,36280.6,0.0000,11.6629,5461,15.1917,824,4.5401,11528.1,53.21,35.6973,0.0,0.0000,1.000,0.0207
100000,0,284,62.47,0.19,14.46,0.00,16.41,0.00,1.06,0.000,0.101,101138.2,42804.3,5,36,4.80,1.08,1.06,1.4734,175.25,32881.1,0.0000,9.3285,5462,5.2375,1194,5.0131,7977.5,165.42,1.0416,0.0,0.0000,1.000,0.7635
100000,1,196,66.15,0.10,14.27,0.00,18.62,0.00,1.03,0.000,0.075,44450.3,19645.3,5,57,5.04,1.01,1.05,0.7181,77.99,34891.6,0.0000,4.2382,5461,5.2366,927,1.9607,2755.2,81.35,4.6971,0.0,0.0000,1.000,0.2025
100000,2,156,61.62,0.00,15.41,0.00,15.41,0.00,1.00,0.000,0.054,25453.1,9688.6,5,78,4.67,1.00,1.00,0.3670,35.28,36681.8,0.0000,2.4624,5461,5.2366,886,1.1372,1338.1,53.21,8.8249,0.0,0.0000,1.000,0.0207
