step,event,lineage,other,size
5000,birth,1,0,1159
5000,birth,7,0,10
6000,birth,10,0,25
6000,extinct,7,0,10
7000,split,12,1,837
7000,extinct,10,0,25
8000,split,20,1,656
10000,extinct,1,0,51
17000,extinct,12,0,5
21000,split,129,12,678
24000,split,139,20,56
31000,extinct,139,0,9
32000,split,271,129,329
33000,extinct,129,0,7
38000,extinct,271,0,11
45000,split,304,20,802
47000,split,309,20,350
48000,extinct,20,0,15
51000,extinct,309,0,27
52000,split,322,309,52
55000,split,326,322,6
55000,extinct,322,0,5
58000,extinct,326,0,5
69000,split,334,304,544
73000,split,343,304,11
76000,split,363,304,17
76000,extinct,304,0,46
76000,extinct,343,0,7
79000,extinct,363,0,5
87000,split,370,334,802
87000,split,371,334,14
88000,extinct,371,0,14
92000,split,398,334,12
94000,extinct,398,0,12
