step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange
100000,3.98,25,0,1,0,1,0,1.00,14,0.251,2833,0.00,57.88,219.15,334,1,0,0,1.00,1.00,1.00,1,2,1,29.1,8.494,2,1.988,0.941,5,1.000,6,14.80,-4.00,0,0.0000,0.827,0.0000
100000,21.87,25,0,9,0,2,0,1.00,4,0.412,2398,0.04,64.31,228.33,334,0,0,0,1.00,1.00,1.00,3,3,5,15.0,28.080,11,1.988,0.941,5,1.000,3,20.00,0.00,0,0.0000,0.827,0.0000
100000,39.76,25,0,17,0,3,0,1.00,0,0.428,2260,0.00,54.47,214.53,334,0,0,0,1.00,1.00,1.00,4,5,5,4.9,41.671,20,1.988,0.941,5,1.000,5,13.55,-11.75,0,0.0000,0.827,0.0000
100000,20.52,36,0,6,6,7,0,1.00,2,0.292,2029,0.02,89.53,140.59,370,1,2,0,1.00,1.00,1.00,4,5,6,33.3,18.744,19,1.283,0.716,6,1.000,2,45.72,35.75,6,0.0000,0.000,0.0000
100000,13.99,49,0,5,5,6,0,1.00,8,0.357,1978,-0.00,183.73,4.29,370,1,0,0,1.00,1.00,1.00,2,7,3,32.8,8.295,16,1.036,0.661,7,1.000,1,27.96,12.00,5,0.0000,0.000,0.0000
100000,11.40,49,0,1,0,10,0,1.00,12,0.088,1943,0.00,156.41,1.90,370,2,1,0,1.00,1.00,1.00,2,4,4,37.8,26.831,11,1.036,0.661,7,1.000,1,18.03,-18.00,0,0.0000,0.000,0.0000
100000,47.71,25,0,19,0,5,0,1.00,0,0.398,1891,0.06,53.59,79.68,334,0,0,0,1.00,1.00,1.00,4,5,5,1.4,8.610,24,1.988,0.941,5,1.000,1,8.96,-8.25,0,0.0000,0.827,0.0000
100000,29.42,49,0,8,4,14,0,1.00,4,0.272,1672,0.19,143.22,50.52,370,2,0,0,1.00,1.00,1.00,3,5,7,37.8,49.554,26,1.226,0.662,7,1.000,1,40.13,-28.50,4,0.0000,0.000,0.0000
100000,2.45,49,0,1,0,1,0,1.00,22,0.408,1614,0.00,122.28,14.69,370,0,0,0,1.00,1.00,1.00,2,1,2,21.2,3.039,2,1.226,0.662,7,1.000,0,9.12,-1.50,0,0.0000,0.000,0.0000
100000,43.74,25,0,17,0,5,0,1.00,0,0.389,1607,0.00,17.36,114.82,334,0,0,0,1.00,1.00,1.00,4,5,5,13.1,17.250,22,1.988,0.941,5,1.000,3,10.98,7.25,0,0.0000,0.827,0.0000
100000,3.48,49,0,0,0,3,0,1.00,20,0.000,1604,1.26,198.81,18.40,370,0,0,0,1.00,1.00,1.00,1,1,3,22.7,5.427,3,1.159,0.690,7,1.000,1,27.68,9.50,0,0.0000,0.000,0.0000
100000,13.92,25,0,4,0,3,0,1.00,6,0.287,1597,3.26,48.52,118.84,334,1,0,0,1.00,1.00,1.00,2,2,5,29.8,33.377,7,1.988,0.941,5,1.000,1,22.13,16.50,0,0.0000,0.827,0.0000
100000,23.09,36,0,9,6,6,0,1.00,4,0.390,1596,0.00,64.54,135.37,370,2,0,0,1.00,1.00,1.00,4,4,6,44.6,16.127,21,1.283,0.716,6,1.000,1,43.22,-35.25,6,0.0000,0.000,0.0000
100000,7.38,49,0,0,0,7,0,1.00,14,0.000,1592,0.00,106.04,10.25,370,2,2,0,1.00,1.00,1.00,3,2,5,38.9,10.140,7,1.055,0.680,7,1.000,0,30.72,25.25,0,0.0000,0.000,0.0000
100000,43.95,49,0,7,5,29,0,1.00,0,0.159,1461,0.00,98.96,31.14,370,2,0,0,1.00,1.00,1.00,6,7,7,41.8,34.493,41,1.142,0.673,7,1.000,0,40.54,-40.50,5,0.0000,0.000,0.0000
100000,43.74,25,0,16,0,6,0,1.00,0,0.366,1432,0.00,31.49,181.70,334,0,0,0,1.00,1.00,1.00,4,5,5,15.9,25.528,22,1.988,0.941,5,1.000,0,20.13,19.50,0,0.0000,0.827,0.0000
