step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange
100000,4.06,25,0,2,0,1,0,1.00,10,0.492,3371,0.00,143.82,22.23,917,2,1,0,1.00,1.00,1.00,3,2,3,39.3,9.782,3,1.354,0.304,5,1.000,17,26.67,-3.00,0,0.0000,0.361,0.0000
100000,7.00,25,1,1,0,1,1,1.50,12,0.143,3078,0.00,159.47,79.80,420,2,0,1,2.00,1.00,1.50,1,2,2,39.5,16.126,3,1.749,0.220,5,1.000,13,45.60,36.75,0,0.0000,0.325,0.0000
100000,5.25,25,0,0,0,3,0,1.00,12,0.000,2846,0.00,178.54,11.59,420,2,0,0,1.00,1.00,1.00,2,2,2,44.1,4.220,3,1.749,0.220,5,1.000,2,34.99,33.75,0,0.0000,0.325,0.0000
100000,8.55,25,1,1,0,2,0,1.60,10,0.117,2804,0.00,133.59,20.76,420,0,0,0,2.00,2.00,1.33,1,3,2,23.3,3.081,4,1.710,0.235,5,1.000,7,24.39,-10.00,0,0.0004,0.382,0.0014
100000,31.84,25,0,3,0,16,0,1.00,0,0.094,2709,0.00,137.26,31.34,925,1,0,0,1.00,1.00,1.00,4,5,5,39.0,36.380,19,1.676,0.276,5,1.000,6,58.28,-57.50,0,0.0000,0.324,0.0000
100000,16.83,25,0,2,1,8,0,1.00,2,0.119,2667,0.30,144.99,26.43,420,0,0,0,1.00,1.00,1.00,4,5,4,14.2,46.238,11,1.602,0.192,5,1.000,8,7.65,6.00,1,0.0000,0.207,0.0000
100000,36.74,25,1,5,0,14,0,1.10,0,0.136,2586,3.84,152.51,8.16,420,2,0,0,1.00,1.00,1.20,4,5,5,45.5,38.465,20,1.749,0.220,5,1.000,3,40.65,32.25,0,0.0000,0.325,0.0000
100000,10.26,25,0,2,0,4,0,1.00,8,0.195,2492,0.17,146.85,19.84,420,0,0,0,1.00,1.00,1.00,1,3,3,7.3,27.613,6,1.709,0.251,5,1.000,1,10.44,3.00,0,0.0000,0.297,0.0000
100000,9.96,25,0,0,0,6,0,1.00,10,0.000,2478,1.84,170.78,8.73,420,0,0,0,1.00,1.00,1.00,2,2,3,18.2,24.224,6,1.660,0.247,5,1.000,6,31.32,-13.00,0,0.0000,0.227,0.0000
100000,19.57,25,3,2,0,4,1,1.81,4,0.102,2476,1.61,101.62,15.77,420,0,0,1,2.20,1.40,1.83,2,3,5,15.7,19.887,9,1.631,0.202,5,1.000,4,12.87,11.25,0,0.0000,0.490,0.0000
100000,36.37,25,0,10,0,10,0,1.00,0,0.275,2465,0.14,102.39,53.76,420,2,2,0,1.00,1.00,1.00,4,5,5,44.0,34.286,20,1.819,0.339,5,1.000,3,15.77,0.75,0,0.0515,0.413,0.1534
100000,29.78,36,1,9,0,6,0,1.10,4,0.302,2463,-0.00,158.10,14.36,420,2,1,0,1.00,1.00,1.20,4,5,5,44.2,16.653,16,1.752,0.233,6,1.000,8,28.39,18.25,0,0.0000,0.194,0.0000
100000,30.39,25,0,9,0,8,0,1.00,2,0.296,2459,1.85,119.20,19.60,420,0,0,0,1.00,1.00,1.00,4,4,5,2.8,45.188,17,1.788,0.128,5,1.000,5,3.54,-2.50,0,0.0000,0.582,0.0000
