step,event,lineage,other,size
5000,birth,2,0,147
5000,birth,4,0,816
7000,birth,7,0,47
7000,birth,14,0,11
7000,split,16,7,274
8000,extinct,14,0,11
10000,extinct,7,0,7
11000,split,26,4,197
11000,extinct,4,0,5
14000,split,30,4,11
14000,extinct,16,0,7
20000,merge,30,26,57
25000,split,39,26,299
36000,split,61,26,12
37000,split,65,26,11
38000,split,66,26,90
39000,extinct,39,0,6
41000,extinct,2,0,13
41000,extinct,61,0,25
43000,split,69,66,135
43000,extinct,26,0,9
44000,extinct,65,0,6
48000,split,81,66,66
50000,split,85,66,188
50000,extinct,69,0,48
52000,split,96,66,7
54000,extinct,96,0,7
55000,extinct,81,0,15
56000,split,104,66,17
60000,split,109,66,64
63000,split,114,109,93
63000,extinct,104,0,19
63000,extinct,109,0,6
65000,split,115,66,41
68000,extinct,85,0,12
68000,extinct,115,0,11
69000,extinct,114,0,19
70000,split,128,66,62
71000,split,132,66,6
73000,split,140,66,117
73000,extinct,128,0,10
76000,split,150,66,17
76000,extinct,66,0,5
78000,extinct,140,0,5
80000,split,151,140,156
80000,split,153,140,49
85000,extinct,132,0,7
85000,extinct,150,0,49
85000,extinct,153,0,13
89000,extinct,151,0,26
90000,split,186,151,352
90000,split,193,170,65
91000,split,212,151,83
94000,split,247,186,40
94000,extinct,193,0,19
95000,split,259,186,24
95000,split,262,186,37
95000,split,264,186,5
95000,extinct,212,0,38
98000,extinct,247,0,6
99000,split,271,186,57
99000,extinct,264,0,17
100000,split,273,271,45
