step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,736,31.08,1.38,8.52,0.95,12.18,0.48,1.42,0.148,0.195,367537.1,285015.7,5,60,4.01,1.49,1.14,15.9904,208.32,33521.9,0.0331,30.3715,5462,28.5022,1280,9.0637,31754.1,147.65,3.1439,0.0,0.0000,1.000,0.6946
10000,1,554,30.41,1.42,7.87,0.69,11.29,0.51,1.47,0.153,0.134,376082.5,310285.8,5,53,3.83,1.53,1.20,17.3918,203.40,32065.6,0.0344,30.9002,5461,28.4970,1082,9.8290,34976.4,90.55,11.3142,0.0,0.0000,1.000,0.3296
10000,2,420,30.60,1.27,7.84,0.74,13.41,0.49,1.41,0.150,0.111,295919.7,219425.7,5,67,4.03,1.47,1.14,12.4998,147.36,36033.4,0.0347,23.8059,5461,28.4970,848,6.9226,23441.8,61.79,27.3967,0.0,0.0000,1.000,0.1150
20000,0,650,28.31,0.61,8.80,1.96,13.34,0.05,1.15,0.020,0.183,161573.0,51376.9,1,60,4.21,1.18,1.10,2.3076,177.20,24408.3,0.0070,15.2817,5462,9.5870,1068,2.4857,8251.7,147.65,1.5046,0.0,0.0000,1.000,0.6946
20000,1,464,29.68,0.40,9.03,1.66,14.80,0.05,1.10,0.015,0.138,81369.6,24649.5,1,68,4.32,1.11,1.06,1.0782,121.51,37538.9,0.0000,7.8223,5461,9.5853,1007,1.2359,3514.5,90.55,3.1794,0.0,0.0000,1.000,0.3296
20000,2,408,28.53,0.31,9.19,1.37,13.62,0.00,1.05,0.000,0.114,58325.7,16275.8,1,71,4.08,1.04,1.02,0.7493,125.98,43047.3,0.0000,5.6784,5461,9.5853,863,0.9117,2206.0,61.79,7.2516,0.0,0.0000,1.000,0.1150
30000,0,850,33.75,0.70,7.26,0.39,8.26,0.02,1.25,0.008,0.162,335714.7,278508.7,3,84,3.30,1.25,1.21,10.7486,251.26,27046.6,0.0000,31.1828,5462,27.3586,1737,9.0302,33133.0,147.65,3.3138,0.0,0.0000,1.000,0.6946
30000,1,730,29.78,0.45,7.48,0.09,6.58,0.02,1.16,0.008,0.122,347041.0,294184.3,3,88,2.99,1.17,1.16,11.6765,275.98,27985.9,0.0000,31.8626,5461,27.3536,1441,9.8871,36855.3,90.55,11.7825,0.0,0.0000,1.000,0.3296
30000,2,568,28.44,0.26,7.42,0.24,6.22,0.01,1.10,0.005,0.092,260484.7,215371.7,2,133,2.92,1.07,1.11,7.9311,140.93,33160.6,0.0000,24.3585,5461,27.3536,1371,7.0723,24563.3,61.79,28.3330,0.0,0.0000,1.000,0.1150
40000,0,705,45.61,1.23,8.71,0.22,11.53,0.01,1.40,0.009,0.174,175339.5,101093.5,3,70,3.94,1.28,1.47,3.4853,292.27,16614.6,0.5759,16.4641,5462,9.8618,1769,5.1310,12522.9,147.65,1.5507,0.0,0.0000,1.000,0.6946
40000,1,518,48.08,1.35,8.94,0.19,12.31,0.02,1.41,0.010,0.137,88170.3,53810.6,3,82,4.01,1.30,1.48,1.7173,269.48,31066.4,0.0000,8.4369,5461,9.8600,1531,2.3973,5423.3,90.55,3.2268,0.0,0.0000,1.000,0.3296
40000,2,361,50.65,1.55,10.22,0.25,11.87,0.01,1.47,0.006,0.097,62519.1,32808.3,4,99,4.31,1.30,1.56,1.0748,189.61,38178.8,0.0000,5.9698,5461,9.8600,1340,1.7412,3315.9,61.79,7.2041,0.0,0.0000,1.000,0.1150
50000,0,768,40.02,0.21,8.42,0.01,11.17,0.01,1.08,0.004,0.174,353554.4,213238.2,9,71,3.57,1.06,1.09,9.8673,270.69,24919.2,0.0315,32.0201,5462,29.3412,1617,11.2578,38116.6,147.65,3.3744,0.0,0.0000,1.000,0.6946
50000,1,676,41.96,0.14,8.34,0.00,12.37,0.00,1.06,0.001,0.162,362119.8,210737.4,10,78,3.65,1.06,1.05,9.8389,192.04,24382.3,0.0002,32.5594,5461,29.3359,1384,12.0765,41576.1,90.55,11.9256,0.0,0.0000,1.000,0.3296
50000,2,486,40.51,0.27,8.48,0.04,11.21,0.01,1.09,0.006,0.110,276458.5,155202.1,9,96,3.67,1.12,1.07,6.9602,170.17,30928.1,0.0001,25.2429,5461,29.3359,1267,9.1603,28060.2,61.79,28.7562,0.0,0.0000,1.000,0.1150
60000,0,630,40.13,0.16,7.48,0.00,12.27,0.04,1.05,0.021,0.145,176916.0,48196.0,7,61,3.48,1.07,1.04,3.2034,161.67,17326.0,0.6755,16.4515,5462,10.3282,1276,4.4474,11895.5,147.65,1.5386,0.0,0.0000,1.000,0.6946
60000,1,625,41.03,0.12,7.94,0.00,12.35,0.02,1.04,0.008,0.145,91653.6,22454.3,7,98,3.47,1.06,1.03,1.6520,168.46,30941.0,0.0000,8.6582,5461,10.3263,1255,2.3525,5238.5,90.55,3.2779,0.0,0.0000,1.000,0.3296
60000,2,444,44.24,0.09,8.79,0.10,13.09,0.00,1.03,0.000,0.112,63888.9,18466.2,6,106,3.70,1.03,1.02,1.2491,114.53,37315.1,0.0000,6.1518,5461,10.3263,1294,1.7095,3229.6,61.79,7.2679,0.0,0.0000,1.000,0.1150
70000,0,844,34.78,0.32,6.38,0.00,10.36,0.02,1.12,0.014,0.165,351527.1,108885.2,7,99,3.13,1.14,1.09,7.8696,260.76,25540.1,0.0248,32.3124,5462,30.3029,1157,7.5142,32440.6,147.65,3.3830,0.0,0.0000,1.000,0.6946
