step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,1729,0.2678,12709.0,106,675,624,430,22,16,11,24231,24952,27792,0,0,0,1.000,1.000,1.000,455,248,65,0.5988,0.0574,0.6985,0.0444
2000,2278,0.4394,15309.9,177,928,691,659,35,47,61,30055,28471,32132,0,0,0,1.000,1.000,1.000,657,235,154,0.4510,0.1163,0.6833,0.0532
3000,2638,0.4401,17159.5,196,1002,941,695,54,74,63,27208,25363,29870,0,0,0,1.000,1.000,1.000,706,322,129,0.5296,0.1034,0.6882,0.0469
4000,3016,0.4430,21326.1,209,1108,1050,858,65,55,83,26983,24366,27873,0,0,0,1.000,1.000,1.000,812,400,182,0.5057,0.0989,0.6708,0.0489
5000,3121,0.4274,21504.8,231,1084,1271,766,75,49,70,26740,24442,27332,0,0,0,1.000,1.000,1.000,768,486,131,0.5109,0.0943,0.6691,0.0481
6000,3135,0.4159,20983.5,230,1096,1160,879,57,62,89,28785,22585,27725,0,0,0,1.000,1.000,1.000,839,462,191,0.5077,0.0908,0.6751,0.0497
7000,3047,0.4519,21949.9,249,1010,1118,919,65,61,94,29262,24327,29175,0,0,0,1.000,1.000,1.000,695,377,199,0.4667,0.1187,0.6573,0.0515
8000,2724,0.4692,18875.7,248,951,966,807,62,60,77,30292,25543,30919,0,0,0,1.000,1.000,1.000,724,394,169,0.4694,0.1054,0.6774,0.0495
9000,2449,0.4447,17431.4,253,936,906,607,45,58,55,31826,28456,33157,0,0,0,1.000,1.000,1.000,731,337,118,0.4263,0.1143,0.6746,0.0579
10000,1710,0.4877,13410.0,315,736,554,420,60,53,67,33522,32066,36033,0,0,0,1.000,1.000,1.000,590,238,92,0.4253,0.1177,0.7313,0.0630
11000,1312,0.5053,11454.1,342,558,438,316,41,57,46,35073,35244,38170,0,0,0,1.000,1.000,1.000,418,195,47,0.3732,0.1273,0.7428,0.0744
12000,903,0.4873,8303.3,365,414,308,181,31,51,43,34866,38146,40001,0,0,0,1.000,1.000,1.000,311,142,40,0.3807,0.1289,0.7857,0.0769
13000,510,0.5118,5324.8,492,297,126,87,21,24,27,35230,41568,42665,0,0,0,1.000,1.000,1.000,226,59,12,0.3344,0.1602,0.8152,0.0901
14000,407,0.5479,4401.5,509,304,70,33,8,29,14,34246,43760,44750,0,0,0,1.000,1.000,1.000,243,25,6,0.1677,0.2449,0.7529,0.1044
15000,290,0.5897,3161.1,484,241,36,13,1,20,9,33584,45734,46667,0,0,0,1.000,1.000,1.000,187,9,4,0.1257,0.2720,0.6832,0.1210
16000,274,0.6679,3205.9,551,251,18,5,6,14,5,31962,46271,47394,0,0,0,1.000,1.000,1.000,201,6,1,0.1581,0.1970,0.7369,0.1165
17000,312,0.5833,4007.4,495,275,30,7,4,18,6,29405,45550,47407,0,0,0,1.000,1.000,1.000,223,15,0,0.3661,0.1290,0.9127,0.0978
18000,842,0.4584,8214.0,331,447,226,169,10,50,38,26599,42337,45443,0,0,0,1.000,1.000,1.000,352,105,55,0.3679,0.1044,0.7748,0.0819
19000,1017,0.5093,9893.8,378,470,344,203,42,64,61,27085,41317,45421,0,0,0,1.000,1.000,1.000,328,136,24,0.3480,0.1061,0.7571,0.0889
20000,1522,0.4599,12189.7,282,650,464,408,60,68,71,24408,37539,43047,0,0,0,1.000,1.000,1.000,485,176,87,0.4186,0.1124,0.7259,0.0674
21000,1916,0.4588,14330.5,245,735,650,531,83,91,109,24854,34610,41118,0,0,0,1.000,1.000,1.000,516,231,112,0.4178,0.1085,0.6934,0.0636
22000,1954,0.4642,17323.4,261,728,744,482,76,87,78,24345,31400,39142,0,0,0,1.000,1.000,1.000,538,266,82,0.4114,0.1061,0.6577,0.0632
23000,2290,0.4432,19889.0,259,809,910,571,75,106,119,24072,28590,35676,0,0,0,1.000,1.000,1.000,577,340,88,0.4315,0.1168,0.6390,0.0574
24000,2519,0.4228,18984.8,232,830,945,744,82,133,151,22767,24525,32266,0,0,0,1.000,1.000,1.000,598,298,94,0.5402,0.0913,0.6961,0.0449
25000,2936,0.4203,20838.0,220,1015,1041,880,128,108,136,20868,20637,27341,0,0,0,1.000,1.000,1.000,697,361,149,0.5883,0.0780,0.6945,0.0392
26000,2937,0.4396,22341.6,249,901,1126,910,100,104,129,22404,21298,28240,0,0,0,1.000,1.000,1.000,674,445,154,0.5510,0.0858,0.6749,0.0417
27000,3213,0.4392,22912.3,265,1143,1188,882,97,98,125,23312,21555,29149,0,0,0,1.000,1.000,1.000,832,485,128,0.5307,0.0853,0.6686,0.0434
28000,3203,0.4112,21113.3,247,1087,1172,944,119,131,144,24114,21847,28509,0,0,0,1.000,1.000,1.000,745,457,159,0.5613,0.0811,0.6962,0.0400
29000,3272,0.4028,20276.7,244,1129,1112,1031,118,128,159,25138,22964,29346,0,0,0,1.000,1.000,1.000,826,354,190,0.5709,0.0919,0.7219,0.0415
30000,2148,0.4334,15196.7,305,850,730,568,84,88,133,27047,27986,33161,0,0,0,1.000,1.000,1.000,655,318,85,0.5991,0.0742,0.7714,0.0435
31000,1929,0.4707,13223.4,298,791,614,524,75,94,110,28011,30018,34896,0,0,0,1.000,1.000,1.000,584,276,121,0.5778,0.0781,0.7783,0.0463
32000,1512,0.4504,10735.5,295,798,450,264,60,87,102,27616,32775,36724,0,0,0,1.000,1.000,1.000,584,142,48,0.5550,0.0945,0.7637,0.0478
33000,499,0.5671,4343.4,422,256,135,108,17,43,55,28217,36959,39445,0,0,0,1.000,1.000,1.000,200,66,13,0.6174,0.1137,0.8708,0.0440
34000,690,0.5072,5453.2,359,477,151,62,12,70,28,27137,39180,41449,0,0,0,1.000,1.000,1.000,378,45,9,0.3179,0.1636,0.7463,0.0521
35000,484,0.5041,3985.8,379,399,43,42,11,24,24,27356,42266,44244,0,0,0,1.000,1.000,1.000,311,11,4,0.1943,0.1954,0.6214,0.0616
36000,292,0.4589,3384.7,483,231,35,26,5,20,14,25382,42723,44817,0,0,0,1.000,1.000,1.000,187,8,2,0.2875,0.1501,0.6759,0.0571
37000,386,0.5052,4469.0,505,297,59,30,2,42,25,24025,42505,45045,0,0,0,1.000,1.000,1.000,238,25,4,0.5342,0.1109,0.8752,0.0570
38000,686,0.5146,7053.0,404,447,143,96,17,66,45,21212,39317,43829,0,0,0,1.000,1.000,1.000,319,43,14,0.5891,0.0767,0.8455,0.0489
39000,1329,0.4146,12689.6,323,557,457,315,46,95,93,18906,35062,40778,0,0,0,1.000,1.000,1.000,411,211,45,0.5761,0.0762,0.7773,0.0489
