step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,189,69.07,1.99,16.34,0.46,24.46,0.13,1.21,0.058,0.093,214625.2,111869.2,1,37,5.83,1.15,1.14,6.8163,79.80,38545.8,0.0398,15.9790,5462,16.6162,831,6.3220,20383.0,165.42,2.4430,0.0,0.0000,1.000,0.7635
10000,1,140,64.44,2.06,14.36,0.06,23.56,0.26,1.33,0.100,0.064,206048.2,98897.6,1,40,5.56,1.27,1.34,6.2456,69.13,38466.5,0.0374,15.0466,5461,16.6132,681,6.0009,19709.7,81.35,17.3443,0.0,0.0000,1.000,0.2025
10000,2,109,65.02,1.63,15.56,0.13,24.17,0.22,1.22,0.092,0.052,147883.5,71151.1,1,50,6.07,1.27,1.13,4.9778,39.41,38220.0,0.0326,9.8184,5461,16.6132,488,3.6826,11258.5,53.21,35.7127,0.0,0.0000,1.000,0.0207
20000,0,249,54.40,0.54,13.40,0.14,20.03,0.03,1.09,0.012,0.097,89854.1,24421.0,4,33,5.00,1.08,1.09,1.0534,76.32,36612.7,0.0000,8.4882,5462,4.7806,926,3.2260,6246.4,165.42,1.0316,0.0,0.0000,1.000,0.7635
20000,1,193,56.37,0.68,13.82,0.06,20.47,0.06,1.07,0.026,0.078,41357.2,9747.5,4,66,5.04,1.05,1.06,0.5572,66.00,38028.9,0.0000,3.9259,5461,4.7797,702,1.3088,2304.1,81.35,4.7161,0.0,0.0000,1.000,0.2025
20000,2,122,54.15,0.61,13.03,0.00,20.20,0.11,1.04,0.057,0.047,23509.5,4775.6,4,58,5.11,1.07,1.04,0.3459,37.38,38909.6,0.0000,2.2895,5461,4.7797,547,0.6799,1007.9,53.21,8.8027,0.0,0.0000,1.000,0.0207
30000,0,483,39.61,0.57,9.60,0.06,9.33,0.11,1.20,0.048,0.108,196099.8,130232.3,1,70,3.55,1.19,1.21,4.2081,236.82,33489.2,0.0000,17.4292,5462,15.2081,1223,8.6309,26937.6,165.42,2.5102,0.0,0.0000,1.000,0.7635
30000,1,363,39.74,0.74,10.20,0.00,8.44,0.10,1.23,0.044,0.080,187262.2,120930.8,1,82,3.58,1.20,1.29,4.1031,128.31,33473.0,0.0000,16.7696,5461,15.2053,1257,8.6946,26195.0,81.35,17.6314,0.0,0.0000,1.000,0.2025
30000,2,213,37.22,0.36,9.77,0.02,8.35,0.05,1.10,0.019,0.045,123101.5,74389.8,1,96,3.38,1.09,1.12,2.3280,93.19,34709.7,0.0000,11.1255,5461,15.2053,870,5.5164,15640.6,53.21,36.2078,0.0,0.0000,1.000,0.0207
40000,0,314,40.41,0.03,8.68,0.00,11.52,0.01,1.00,0.006,0.072,100529.0,45970.3,4,48,3.61,1.00,1.00,1.5408,93.80,36056.9,0.0000,9.0045,5462,5.5913,822,4.1950,8753.6,165.42,1.0246,0.0,0.0000,1.000,0.7635
