step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,318,29.86,3.76,7.92,0.40,11.62,1.50,2.28,0.531,0.086,224490.5,97305.2,3,41,4.26,2.71,1.53,7.2448,91.58,36571.2,0.0314,16.9003,5462,18.1614,941,7.1484,21178.7,148.26,2.5320,0.0,0.0000,1.000,0.7810
10000,1,206,29.32,4.31,8.51,0.43,10.02,1.92,2.49,0.684,0.054,223204.4,95139.7,3,42,4.14,2.95,1.48,7.0672,75.06,36365.4,0.0372,16.7555,5461,18.1581,909,6.8928,21358.7,93.87,12.4224,0.0,0.0000,1.000,0.3216
10000,2,218,29.75,3.09,8.85,0.49,11.63,1.54,2.05,0.550,0.060,168012.9,62930.2,2,57,4.36,2.39,1.28,5.1820,43.03,38893.7,0.0351,11.8603,5461,18.1581,768,4.6387,12870.0,57.87,31.9535,0.0,0.0000,1.000,0.0291
20000,0,321,32.35,0.00,10.26,1.27,10.79,0.00,1.00,0.000,0.082,88896.4,23890.3,3,39,3.85,1.00,1.00,1.0409,138.96,35076.9,0.0000,8.2624,5462,5.1707,854,2.6579,6264.7,148.26,1.1784,0.0,0.0000,1.000,0.7810
20000,1,246,32.02,0.13,9.74,1.26,11.85,0.00,1.04,0.000,0.064,47318.7,11513.4,3,60,4.13,1.03,1.06,0.6008,51.61,39324.9,0.0000,4.3063,5461,5.1697,658,1.4685,2882.3,93.87,3.4607,0.0,0.0000,1.000,0.3216
20000,2,182,33.47,0.10,10.07,0.69,13.57,0.04,1.03,0.016,0.052,30001.4,6437.3,3,55,4.36,1.04,1.01,0.3345,88.45,39966.2,0.0000,2.6633,5461,5.1697,460,0.8292,1380.0,57.87,7.9439,0.0,0.0000,1.000,0.0291
30000,0,387,41.83,0.86,10.17,2.05,14.00,0.14,1.20,0.049,0.120,201388.8,133361.5,7,50,4.56,1.21,1.21,4.8801,98.96,36803.3,0.0000,17.9398,5462,16.0486,670,7.6548,22872.4,148.26,2.6141,0.0,0.0000,1.000,0.7810
30000,1,321,38.33,0.53,9.54,1.40,14.62,0.00,1.11,0.000,0.096,202886.2,134746.1,9,52,4.18,1.10,1.15,5.0543,68.97,36984.5,0.0000,18.1457,5461,16.0456,757,7.7642,23788.6,93.87,12.7716,0.0,0.0000,1.000,0.3216
30000,2,194,38.36,0.64,9.88,1.54,12.95,0.02,1.11,0.005,0.056,141402.8,89207.2,9,70,4.22,1.07,1.16,3.1236,73.97,38849.1,0.0000,12.8260,5461,16.0456,593,5.4090,14909.7,57.87,32.2505,0.0,0.0000,1.000,0.0291
40000,0,231,40.74,0.22,8.94,2.33,12.54,0.00,1.05,0.000,0.064,85959.8,25797.1,4,36,4.08,1.05,1.05,1.0319,54.13,34361.5,0.0000,8.1842,5462,4.9222,827,2.5240,5864.1,148.26,1.1788,0.0,0.0000,1.000,0.7810
40000,1,195,40.30,0.08,9.81,3.11,10.82,0.00,1.01,0.000,0.053,43536.3,14375.4,4,38,4.21,1.01,1.00,0.5584,71.63,38581.2,0.0000,4.1319,5461,4.9213,713,1.2627,2534.7,93.87,3.4393,0.0,0.0000,1.000,0.3216
40000,2,153,43.27,0.41,10.20,2.92,12.88,0.02,1.09,0.007,0.047,26948.3,7612.8,4,53,4.41,1.11,1.08,0.4372,40.69,38847.6,0.0000,2.6896,5461,4.9213,787,0.8546,1374.3,57.87,8.0053,0.0,0.0000,1.000,0.0291
50000,0,376,45.92,0.01,10.46,2.57,11.21,0.00,1.00,0.000,0.105,214346.0,172009.8,0,75,4.02,1.00,1.00,5.4511,87.18,29383.9,0.0000,19.2960,5462,16.8482,1476,10.6402,28456.4,148.26,2.6003,0.0,0.0000,1.000,0.7810
