step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,280,35.77,0.45,9.53,0.83,8.57,0.15,1.15,0.064,0.062,234057.5,173414.7,2,43,3.49,1.15,1.15,10.0881,155.67,33231.1,0.0307,17.9236,5462,17.8389,1454,9.7435,24589.0,148.26,2.5642,0.0,0.0000,1.000,0.7810
10000,1,324,37.60,0.33,10.03,0.69,9.47,0.08,1.08,0.040,0.076,239512.5,181577.7,3,35,3.67,1.05,1.12,10.3589,125.02,32496.0,0.0371,18.1636,5461,17.8356,1164,9.7825,25821.4,93.87,12.4134,0.0,0.0000,1.000,0.3216
10000,2,241,37.05,0.17,10.84,0.83,8.64,0.04,1.05,0.021,0.056,178524.9,117711.0,3,51,3.63,1.05,1.05,7.2127,81.48,34075.2,0.0344,13.0707,5461,17.8356,1332,7.0781,15749.1,57.87,31.8842,0.0,0.0000,1.000,0.0291
20000,0,338,45.83,0.48,10.13,1.32,12.31,0.00,1.11,0.000,0.093,101003.5,50391.7,3,29,4.11,1.02,1.19,2.1958,177.89,26635.6,0.0000,9.3469,5462,5.2647,1432,5.6926,8520.5,148.26,1.1882,0.0,0.0000,1.000,0.7810
20000,1,322,49.16,0.44,12.70,1.01,11.28,0.01,1.13,0.006,0.093,48207.9,23155.4,3,32,4.09,1.03,1.22,0.9355,165.62,32657.5,0.0000,4.7132,5461,5.2638,1495,2.9665,3585.6,93.87,3.4729,0.0,0.0000,1.000,0.3216
20000,2,239,44.09,0.28,10.82,1.16,10.97,0.01,1.08,0.004,0.064,31198.9,15839.2,3,53,3.91,1.04,1.13,0.6933,193.84,34756.7,0.0000,2.9202,5461,5.2638,1305,1.6322,2003.6,57.87,7.9602,0.0,0.0000,1.000,0.0291
30000,0,982,26.66,0.18,6.03,0.34,7.42,0.01,1.04,0.007,0.156,218037.1,203472.3,1,58,2.99,1.06,1.03,8.7683,448.82,28607.9,0.0000,19.0221,5462,16.5365,1143,15.0245,28866.1,148.26,2.6198,0.0,0.0000,1.000,0.7810
30000,1,929,28.41,0.10,6.41,0.28,7.85,0.01,1.03,0.006,0.158,219842.5,197373.1,1,56,3.00,1.04,1.02,8.0939,436.37,28349.4,0.0000,19.2252,5461,16.5335,1551,15.5178,30419.0,93.87,12.8170,0.0,0.0000,1.000,0.3216
30000,2,463,27.33,0.04,7.24,0.39,7.12,0.00,1.01,0.000,0.077,153517.0,120588.7,1,71,3.05,1.02,1.01,4.6871,190.31,31199.8,0.0000,13.8554,5461,16.5335,1632,10.5109,18524.5,57.87,32.7565,0.0,0.0000,1.000,0.0291
40000,0,216,42.41,0.06,15.22,5.62,16.47,0.00,1.01,0.000,0.094,102419.0,58250.3,3,23,5.55,1.00,1.02,3.3176,179.76,35387.3,0.0000,9.2987,5462,6.1257,619,5.4498,6843.5,148.26,1.1635,0.0,0.0000,1.000,0.7810
