step,measure,value,count
50000,hamming,0,294
50000,hamming,1,668
50000,hamming,2,937
50000,hamming,3,1132
50000,hamming,4,1147
50000,hamming,5,1339
50000,hamming,6,1316
50000,hamming,7,1326
50000,hamming,8,1478
50000,hamming,9,1416
50000,hamming,10,1550
50000,hamming,11,1632
50000,hamming,12,1804
50000,hamming,13,1953
50000,hamming,14,1972
50000,hamming,15,2284
50000,hamming,16,2364
50000,hamming,17,2513
50000,hamming,18,2698
50000,hamming,19,2870
50000,hamming,20,3009
50000,hamming,21,3446
50000,hamming,22,3718
50000,hamming,23,4058
50000,hamming,24,4445
50000,hamming,25,5004
50000,hamming,26,5320
50000,hamming,27,5722
50000,hamming,28,6409
50000,hamming,29,6913
50000,hamming,30,7883
50000,hamming,31,8766
50000,hamming,32,9906
50000,hamming,33,11435
50000,hamming,34,12672
50000,hamming,35,14279
50000,hamming,36,16023
50000,hamming,37,17758
50000,hamming,38,20149
50000,hamming,39,22102
50000,hamming,40,24132
50000,hamming,41,26563
50000,hamming,42,28333
50000,hamming,43,30382
50000,hamming,44,31900
50000,hamming,45,33181
50000,hamming,46,33689
50000,hamming,47,34523
50000,hamming,48,34537
50000,hamming,49,35221
50000,hamming,50,35361
50000,hamming,51,34912
50000,hamming,52,34385
50000,hamming,53,33674
50000,hamming,54,32265
50000,hamming,55,31512
50000,hamming,56,30510
50000,hamming,57,29694
50000,hamming,58,28372
50000,hamming,59,27343
50000,hamming,60,27290
50000,hamming,61,27212
50000,hamming,62,27182
50000,hamming,63,28081
50000,hamming,64,29221
50000,hamming,65,30292
50000,hamming,66,31663
50000,hamming,67,32788
50000,hamming,68,33663
50000,hamming,69,34357
50000,hamming,70,35071
50000,hamming,71,35944
50000,hamming,72,36209
50000,hamming,73,36411
50000,hamming,74,35946
50000,hamming,75,35289
50000,hamming,76,34587
50000,hamming,77,33765
50000,hamming,78,32797
50000,hamming,79,31481
50000,hamming,80,30402
50000,hamming,81,28786
50000,hamming,82,27265
50000,hamming,83,25955
50000,hamming,84,25159
50000,hamming,85,24330
50000,hamming,86,24189
50000,hamming,87,23867
50000,hamming,88,23277
50000,hamming,89,22920
50000,hamming,90,22948
50000,hamming,91,23210
50000,hamming,92,23496
50000,hamming,93,23820
50000,hamming,94,24903
50000,hamming,95,25737
50000,hamming,96,26811
50000,hamming,97,27699
50000,hamming,98,28473
50000,hamming,99,29655
50000,hamming,100,30596
50000,hamming,101,31595
50000,hamming,102,32642
50000,hamming,103,33325
50000,hamming,104,33626
50000,hamming,105,33618
50000,hamming,106,33350
50000,hamming,107,32249
50000,hamming,108,31218
50000,hamming,109,30539
50000,hamming,110,29126
50000,hamming,111,27750
50000,hamming,112,26661
50000,hamming,113,24499
50000,hamming,114,23156
50000,hamming,115,21753
50000,hamming,116,19917
50000,hamming,117,18060
50000,hamming,118,16567
50000,hamming,119,14555
50000,hamming,120,12662
50000,hamming,121,10899
50000,hamming,122,9287
50000,hamming,123,7977
50000,hamming,124,6486
50000,hamming,125,5278
50000,hamming,126,4324
50000,hamming,127,3429
50000,hamming,128,2661
50000,hamming,129,2026
50000,hamming,130,1613
50000,hamming,131,1182
50000,hamming,132,879
50000,hamming,133,666
50000,hamming,134,451
50000,hamming,135,351
50000,hamming,136,260
50000,hamming,137,166
50000,hamming,138,119
50000,hamming,139,59
50000,hamming,140,42
50000,hamming,141,31
50000,hamming,142,31
50000,hamming,143,21
50000,hamming,144,14
50000,hamming,145,2
50000,hamming,146,3
50000,genes,0,4847
50000,genes,1,3595
50000,genes,2,7296
50000,genes,3,6611
50000,genes,4,9301
50000,genes,5,10787
50000,genes,6,15013
50000,genes,7,20747
50000,genes,8,28011
50000,genes,9,37495
50000,genes,10,51287
50000,genes,11,64093
50000,genes,12,77736
50000,genes,13,91981
50000,genes,14,104774
50000,genes,15,112320
50000,genes,16,118154
50000,genes,17,119462
50000,genes,18,116727
50000,genes,19,113072
50000,genes,20,103720
50000,genes,21,99154
50000,genes,22,90478
50000,genes,23,83880
50000,genes,24,76383
50000,genes,25,71836
50000,genes,26,70748
50000,genes,27,77379
50000,genes,28,92955
50000,genes,29,96349
50000,genes,30,97909
50000,genes,31,92836
50000,genes,32,88819
50000,genes,33,76481
50000,genes,34,62272
50000,genes,35,52718
50000,genes,36,42806
50000,genes,37,34164
50000,genes,38,25152
50000,genes,39,19722
50000,genes,40,14774
50000,genes,41,11340
50000,genes,42,8509
50000,genes,43,7161
50000,genes,44,5308
50000,genes,45,4301
50000,genes,46,2916
50000,genes,47,2128
50000,genes,48,1411
50000,genes,49,916
50000,genes,50,637
50000,genes,51,622
50000,genes,52,382
50000,genes,53,261
50000,genes,54,162
50000,genes,55,70
50000,genes,56,48
50000,genes,57,23
50000,genes,58,19
50000,genes,59,8
50000,genes,60,4
50000,genes,61,1
50000,body,0,206399
50000,body,1,164548
50000,body,2,196357
50000,body,3,180603
50000,body,4,243972
50000,body,5,133375
50000,body,6,124817
50000,body,7,108687
50000,body,8,159105
50000,body,9,96069
50000,body,10,103034
50000,body,11,132341
50000,body,12,149860
50000,body,13,118322
50000,body,14,112145
50000,body,15,94440
50000,body,16,60582
50000,body,17,46106
50000,body,18,34860
50000,body,19,34371
50000,body,20,22900
50000,body,21,20479
50000,body,22,18139
50000,body,23,12484
50000,body,24,15766
50000,body,25,5191
50000,body,26,3659
50000,body,27,3448
50000,body,28,6229
50000,body,29,2944
50000,body,30,3130
50000,body,31,1625
50000,body,32,2274
50000,body,33,1335
50000,body,34,2478
50000,body,35,2161
50000,body,36,438
50000,body,37,863
50000,body,38,1422
50000,body,39,139
50000,body,40,84
50000,body,41,105
50000,body,42,70
50000,body,43,77
50000,body,44,69
50000,body,45,205
50000,body,46,41
50000,body,47,18
50000,body,48,13
50000,body,56,1
50000,body,57,1
50000,body,58,18
50000,body,59,37
50000,body,60,33
50000,body,61,52
50000,body,62,54
50000,body,63,40
50000,body,64,56
50000,body,65,57
50000,body,66,91
50000,body,67,110
50000,body,68,117
50000,body,69,199
50000,body,70,1199
50000,body,71,11
50000,body,72,23
50000,body,73,30
50000,body,74,118
50000,body,75,31
50000,body,76,2
50000,body,77,1
50000,body,78,10
50000,body,81,1
100000,hamming,0,324
100000,hamming,1,704
100000,hamming,2,1051
100000,hamming,3,1523
100000,hamming,4,1808
100000,hamming,5,2300
100000,hamming,6,2631
100000,hamming,7,2867
100000,hamming,8,3307
100000,hamming,9,3518
100000,hamming,10,4012
100000,hamming,11,4137
100000,hamming,12,4360
100000,hamming,13,4586
100000,hamming,14,4877
100000,hamming,15,4728
100000,hamming,16,4828
100000,hamming,17,4877
100000,hamming,18,4928
100000,hamming,19,4920
100000,hamming,20,5043
100000,hamming,21,5119
100000,hamming,22,5188
100000,hamming,23,5290
100000,hamming,24,5563
100000,hamming,25,5673
100000,hamming,26,6060
100000,hamming,27,6095
100000,hamming,28,6221
100000,hamming,29,6229
100000,hamming,30,6303
100000,hamming,31,6379
100000,hamming,32,6414
100000,hamming,33,6481
100000,hamming,34,6643
100000,hamming,35,6601
100000,hamming,36,6437
100000,hamming,37,6448
100000,hamming,38,6357
100000,hamming,39,6288
100000,hamming,40,6339
100000,hamming,41,6366
100000,hamming,42,6448
100000,hamming,43,6743
100000,hamming,44,6905
100000,hamming,45,7277
100000,hamming,46,7491
100000,hamming,47,8159
100000,hamming,48,8325
100000,hamming,49,8702
100000,hamming,50,9357
100000,hamming,51,9583
100000,hamming,52,10048
100000,hamming,53,10081
100000,hamming,54,10496
100000,hamming,55,10650
100000,hamming,56,10465
100000,hamming,57,10386
100000,hamming,58,9960
100000,hamming,59,10022
100000,hamming,60,10065
100000,hamming,61,10093
100000,hamming,62,10464
100000,hamming,63,10649
100000,hamming,64,10884
100000,hamming,65,10822
100000,hamming,66,10789
100000,hamming,67,10969
100000,hamming,68,11138
100000,hamming,69,10861
100000,hamming,70,11127
100000,hamming,71,11251
100000,hamming,72,11016
100000,hamming,73,11218
100000,hamming,74,11288
100000,hamming,75,11166
100000,hamming,76,10834
100000,hamming,77,10444
100000,hamming,78,9747
100000,hamming,79,9098
100000,hamming,80,8394
100000,hamming,81,7707
100000,hamming,82,6826
100000,hamming,83,5892
100000,hamming,84,5073
100000,hamming,85,4148
100000,hamming,86,3366
100000,hamming,87,2631
100000,hamming,88,2068
100000,hamming,89,1634
100000,hamming,90,1196
100000,hamming,91,911
100000,hamming,92,684
100000,hamming,93,491
100000,hamming,94,369
100000,hamming,95,217
100000,hamming,96,145
100000,hamming,97,143
100000,hamming,98,129
100000,hamming,99,126
100000,hamming,100,164
100000,hamming,101,198
100000,hamming,102,222
100000,hamming,103,241
100000,hamming,104,259
100000,hamming,105,218
100000,hamming,106,225
100000,hamming,107,210
100000,hamming,108,171
100000,hamming,109,156
100000,hamming,110,171
100000,hamming,111,162
100000,hamming,112,198
100000,hamming,113,313
100000,hamming,114,379
100000,hamming,115,512
100000,hamming,116,892
100000,hamming,117,1278
100000,hamming,118,1658
100000,hamming,119,2127
100000,hamming,120,2522
100000,hamming,121,2926
100000,hamming,122,3279
100000,hamming,123,3716
100000,hamming,124,4381
100000,hamming,125,5051
100000,hamming,126,5883
100000,hamming,127,6548
100000,hamming,128,7254
100000,hamming,129,8054
100000,hamming,130,8570
100000,hamming,131,9078
100000,hamming,132,9748
100000,hamming,133,10349
100000,hamming,134,11619
100000,hamming,135,12814
100000,hamming,136,14361
100000,hamming,137,15743
100000,hamming,138,16703
100000,hamming,139,18203
100000,hamming,140,18798
100000,hamming,141,20007
100000,hamming,142,20659
100000,hamming,143,21441
100000,hamming,144,21796
100000,hamming,145,21756
100000,hamming,146,21787
100000,hamming,147,22030
100000,hamming,148,22118
100000,hamming,149,21671
100000,hamming,150,21585
100000,hamming,151,22042
100000,hamming,152,21522
100000,hamming,153,22042
100000,hamming,154,22766
100000,hamming,155,22793
100000,hamming,156,22577
100000,hamming,157,22598
100000,hamming,158,22780
100000,hamming,159,22978
100000,hamming,160,23005
100000,hamming,161,23851
100000,hamming,162,23850
100000,hamming,163,24978
100000,hamming,164,25301
100000,hamming,165,25667
100000,hamming,166,25448
100000,hamming,167,24610
100000,hamming,168,22781
100000,hamming,169,20610
100000,hamming,170,17872
100000,hamming,171,14899
100000,hamming,172,12596
100000,hamming,173,9915
100000,hamming,174,7961
100000,hamming,175,6253
100000,hamming,176,5009
100000,hamming,177,4242
100000,hamming,178,3596
100000,hamming,179,3245
100000,hamming,180,3245
100000,hamming,181,3443
100000,hamming,182,4188
100000,hamming,183,5025
100000,hamming,184,6073
100000,hamming,185,6845
100000,hamming,186,7382
100000,hamming,187,7740
100000,hamming,188,7396
100000,hamming,189,6876
100000,hamming,190,5972
100000,hamming,191,5101
100000,hamming,192,4257
100000,hamming,193,3306
100000,hamming,194,2501
100000,hamming,195,1821
100000,hamming,196,1373
100000,hamming,197,1083
100000,hamming,198,675
100000,hamming,199,474
100000,hamming,200,325
100000,hamming,201,232
100000,hamming,202,156
100000,hamming,203,108
100000,hamming,204,69
100000,hamming,205,32
100000,hamming,206,19
100000,hamming,207,19
100000,hamming,208,17
100000,hamming,209,10
100000,hamming,210,3
100000,hamming,211,2
100000,genes,0,8973
100000,genes,1,4692
100000,genes,2,13550
100000,genes,3,11761
100000,genes,4,20745
100000,genes,5,25998
100000,genes,6,31428
100000,genes,7,32676
100000,genes,8,35585
100000,genes,9,41682
100000,genes,10,37393
