step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2414,3.30,68.95,107.08,886,2,0,0,1.00,1.00,1.00,2,4,4,44.2,10.090,16,2.000,0.077,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,2403,2.75,71.81,141.32,741,0,0,0,1.00,1.00,1.00,1,4,4,20.3,17.216,16,2.000,0.121,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,2395,0.00,75.05,82.77,886,2,1,0,1.00,1.00,1.00,2,4,4,40.1,9.891,16,2.000,0.086,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2384,0.00,74.96,137.87,741,0,0,0,1.00,1.00,1.00,2,4,4,23.7,53.447,16,2.000,0.169,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,2372,0.00,71.36,85.03,741,2,0,0,1.00,1.00,1.00,1,4,4,43.3,6.184,16,2.000,0.100,4,1.000
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,2354,0.37,51.93,169.55,741,0,0,0,1.00,1.00,1.00,3,4,4,18.5,28.202,15,2.000,0.163,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,2353,2.39,75.29,129.43,741,2,0,0,1.00,1.00,1.00,1,4,4,37.8,39.423,16,2.000,0.121,4,1.000
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,2352,-0.00,60.43,139.52,741,1,2,0,1.00,1.00,1.00,4,4,4,33.7,20.066,16,2.000,0.223,4,1.000
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,2334,3.31,62.36,95.56,741,1,0,0,1.00,1.00,1.00,2,4,4,27.2,25.382,15,2.000,0.184,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,2330,-0.00,67.32,92.57,741,0,0,0,1.00,1.00,1.00,4,4,4,20.7,4.273,16,2.000,0.185,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2326,0.85,52.34,195.00,886,1,0,0,1.00,1.00,1.00,1,4,4,36.5,40.269,16,2.000,0.077,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,2322,2.89,88.79,176.25,741,0,0,0,1.00,1.00,1.00,2,4,4,16.5,61.318,16,2.000,0.184,4,1.000
100000,30.00,16,0,9,0,6,0,1.00,0,0.300,2317,2.01,68.51,134.98,886,1,0,0,1.00,1.00,1.00,1,4,4,33.8,47.486,15,2.000,0.077,4,1.000
100000,24.00,16,0,8,0,4,0,1.00,0,0.333,2252,2.03,72.37,124.29,891,1,1,0,1.00,1.00,1.00,2,4,4,33.7,59.196,12,2.000,0.104,4,1.000
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,2243,0.00,52.94,152.81,741,2,0,0,1.00,1.00,1.00,2,4,4,45.7,32.338,16,2.000,0.223,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,2240,0.00,64.56,111.12,741,2,0,0,1.00,1.00,1.00,2,4,4,49.7,11.985,16,2.000,0.121,4,1.000
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,2240,0.00,84.64,47.09,741,1,0,0,1.00,1.00,1.00,4,4,4,35.1,11.940,15,2.000,0.165,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,2211,3.52,63.14,71.38,741,2,0,0,1.00,1.00,1.00,2,4,4,49.4,23.824,16,2.000,0.184,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2202,0.00,49.66,64.54,886,2,0,0,1.00,1.00,1.00,4,4,4,43.5,2.854,16,2.000,0.077,4,1.000
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,2183,0.00,79.69,89.89,886,0,0,0,1.00,1.00,1.00,3,4,4,13.1,26.435,15,2.000,0.055,4,1.000
100000,30.00,16,0,10,0,5,0,1.00,0,0.333,2162,2.35,85.31,72.24,891,0,0,0,1.00,1.00,1.00,2,4,4,18.1,58.061,15,2.000,0.145,4,1.000
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,2155,1.00,37.03,102.29,891,0,0,0,1.00,1.00,1.00,2,4,4,7.2,18.609,16,2.000,0.108,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,2125,3.85,87.19,79.35,741,1,1,0,1.00,1.00,1.00,1,4,4,35.5,46.176,16,2.000,0.184,4,1.000
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,2124,0.00,70.80,51.74,741,0,0,0,1.00,1.00,1.00,2,4,4,17.8,33.247,15,2.000,0.184,4,1.000
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,2111,0.00,68.19,71.39,891,1,1,0,1.00,1.00,1.00,1,4,4,28.9,46.127,16,2.000,0.108,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,2095,3.39,77.87,75.37,741,1,0,0,1.00,1.00,1.00,1,4,4,26.9,30.754,16,2.000,0.121,4,1.000
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,2068,1.13,72.36,63.08,741,2,0,0,1.00,1.00,1.00,2,4,4,42.2,19.993,15,2.000,0.184,4,1.000
100000,30.00,16,0,10,0,5,0,1.00,0,0.333,2053,1.79,54.66,121.04,891,1,1,0,1.00,1.00,1.00,1,4,4,27.9,11.205,15,2.000,0.108,4,1.000
100000,30.00,16,0,7,0,8,0,1.00,0,0.233,2046,2.75,41.36,101.05,859,0,2,0,1.00,1.00,1.00,1,4,4,20.1,11.057,15,2.000,0.079,4,1.000
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,2036,2.78,75.86,36.34,891,1,0,0,1.00,1.00,1.00,2,4,4,35.8,19.996,16,2.000,0.102,4,1.000
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,2025,4.68,74.89,71.65,891,0,0,0,1.00,1.00,1.00,1,4,4,23.4,47.972,16,2.000,0.077,4,1.000
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,2016,4.84,55.58,81.38,886,0,0,0,1.00,1.00,1.00,1,4,4,12.8,32.884,15,2.000,0.078,4,1.000
100000,32.00,16,0,13,0,3,0,1.00,0,0.406,2000,0.00,53.28,63.01,741,2,0,0,1.00,1.00,1.00,2,4,4,53.7,21.652,16,2.000,0.446,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,1991,-0.00,61.29,90.59,886,1,0,0,1.00,1.00,1.00,4,4,4,29.7,33.527,16,2.000,0.078,4,1.000
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,1985,-0.00,50.54,105.19,891,1,0,0,1.00,1.00,1.00,4,4,4,26.4,13.177,16,2.000,0.152,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,1977,0.00,68.52,84.33,891,1,0,0,1.00,1.00,1.00,1,4,4,37.1,50.873,16,2.000,0.113,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1959,-0.00,54.94,45.81,859,0,2,0,1.00,1.00,1.00,2,4,4,13.1,18.811,16,2.000,0.092,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,1944,0.00,79.29,81.02,741,1,0,0,1.00,1.00,1.00,4,4,4,36.0,19.316,16,2.000,0.100,4,1.000
100000,28.00,16,0,10,0,4,0,1.00,0,0.357,1925,0.00,53.72,125.20,891,2,0,0,1.00,1.00,1.00,2,4,4,50.6,57.921,14,2.000,0.108,4,1.000
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,1920,1.58,64.18,122.76,741,0,0,0,1.00,1.00,1.00,1,4,4,21.2,47.409,15,2.000,0.146,4,1.000
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,1903,0.00,40.51,109.15,741,2,0,0,1.00,1.00,1.00,2,4,4,62.1,13.729,16,2.000,0.220,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,1898,3.85,85.23,81.88,741,0,0,0,1.00,1.00,1.00,2,4,4,17.1,72.113,16,2.000,0.184,4,1.000
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,1898,0.00,50.24,72.13,891,0,0,0,1.00,1.00,1.00,4,4,4,18.0,38.339,16,2.000,0.104,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1888,5.02,72.98,60.06,741,0,0,0,1.00,1.00,1.00,2,4,4,25.0,14.462,16,2.000,0.184,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,1876,1.27,32.68,76.80,741,1,0,0,1.00,1.00,1.00,1,4,4,28.4,20.772,16,2.000,0.165,4,1.000
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,1875,2.02,45.45,137.39,891,1,0,0,1.00,1.00,1.00,2,4,4,32.6,27.049,16,2.000,0.152,4,1.000
100000,22.00,16,0,8,0,3,0,1.00,2,0.364,1845,0.00,46.69,104.89,741,0,0,0,1.00,1.00,1.00,2,3,4,21.6,42.238,11,2.000,0.446,4,1.000
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,1838,4.81,52.23,76.41,741,2,2,0,1.00,1.00,1.00,1,4,4,37.6,9.256,16,2.000,0.200,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,1832,-0.00,46.01,100.88,741,1,0,0,1.00,1.00,1.00,2,4,4,27.5,22.045,16,2.000,0.146,4,1.000
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,1830,2.41,51.00,74.60,891,0,1,0,1.00,1.00,1.00,1,4,4,20.2,18.361,16,2.000,0.108,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,1827,0.67,54.05,109.15,741,1,0,0,1.00,1.00,1.00,2,4,4,36.9,9.281,16,2.000,0.165,4,1.000
100000,1.49,16,0,0,0,2,0,1.00,30,0.000,1809,0.00,58.36,6.70,81,2,1,0,1.00,1.00,1.00,2,1,2,39.1,6.074,2,0.746,0.318,9,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1801,0.00,42.27,114.64,741,2,2,0,1.00,1.00,1.00,4,4,4,38.6,18.959,16,2.000,0.186,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1797,0.00,56.79,99.44,741,2,0,0,1.00,1.00,1.00,1,4,4,39.1,18.816,16,2.000,0.131,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1791,0.00,52.92,85.75,859,0,1,0,1.00,1.00,1.00,2,4,4,20.0,20.676,16,2.000,0.079,4,1.000
100000,26.00,16,0,8,0,5,0,1.00,0,0.308,1788,-0.00,77.26,56.93,741,1,1,0,1.00,1.00,1.00,2,4,4,35.5,19.414,13,2.000,0.184,4,1.000
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,1784,0.64,44.36,121.11,741,1,1,0,1.00,1.00,1.00,4,4,4,35.5,15.199,16,2.000,0.223,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,1774,2.46,49.96,54.04,886,1,0,0,1.00,1.00,1.00,2,4,4,37.2,10.877,16,2.000,0.086,4,1.000
100000,30.00,16,0,11,0,4,0,1.00,0,0.367,1768,0.00,36.46,60.52,886,0,0,0,1.00,1.00,1.00,1,4,4,1.8,5.983,15,2.000,0.101,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,1763,1.47,62.88,60.32,886,0,0,0,1.00,1.00,1.00,4,4,4,10.5,26.331,16,2.000,0.086,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1758,0.00,60.40,131.54,741,0,0,0,1.00,1.00,1.00,2,4,4,3.0,53.620,16,2.000,0.121,4,1.000
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,1755,4.26,51.93,55.69,741,1,0,0,1.00,1.00,1.00,1,4,4,31.0,10.126,15,2.000,0.184,4,1.000
100000,30.00,16,0,9,0,6,0,1.00,0,0.300,1751,0.00,39.77,62.76,891,0,0,0,1.00,1.00,1.00,2,4,4,22.0,23.846,15,2.000,0.112,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1747,1.34,33.78,67.85,859,1,0,0,1.00,1.00,1.00,4,4,4,29.6,7.250,16,2.000,0.092,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,1747,4.07,55.38,120.68,741,0,0,0,1.00,1.00,1.00,1,4,4,16.6,48.157,16,2.000,0.192,4,1.000
100000,26.00,16,0,9,0,4,0,1.00,0,0.346,1737,3.61,61.38,76.25,859,1,2,0,1.00,1.00,1.00,2,4,4,28.6,41.926,13,2.000,0.100,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,1722,-0.00,37.33,80.61,886,0,0,0,1.00,1.00,1.00,1,4,4,21.8,9.953,16,2.000,0.086,4,1.000
100000,26.00,16,0,8,0,5,0,1.00,0,0.308,1721,3.88,28.37,134.49,741,1,0,0,1.00,1.00,1.00,2,4,4,27.5,9.585,13,2.000,0.220,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1701,0.67,52.73,69.53,741,0,1,0,1.00,1.00,1.00,2,4,4,17.8,8.787,16,2.000,0.121,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1686,0.00,49.57,79.07,741,2,1,0,1.00,1.00,1.00,1,4,4,44.6,32.279,16,2.000,0.121,4,1.000
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,1684,0.00,43.53,60.02,886,2,0,0,1.00,1.00,1.00,4,4,4,41.2,13.443,15,2.000,0.055,4,1.000
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,1665,3.56,51.60,99.73,741,0,0,0,1.00,1.00,1.00,1,4,4,14.9,59.909,16,2.000,0.220,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,1659,1.82,55.33,108.96,886,1,0,0,1.00,1.00,1.00,2,4,4,30.7,46.972,16,2.000,0.077,4,1.000
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,1638,0.00,41.47,113.23,741,2,2,0,1.00,1.00,1.00,4,4,4,48.4,22.972,15,2.000,0.184,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,1637,0.00,41.67,90.82,741,1,0,0,1.00,1.00,1.00,2,4,4,32.7,5.086,16,2.000,0.169,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,1636,0.00,61.58,109.22,859,2,0,0,1.00,1.00,1.00,2,4,4,39.8,36.127,16,2.000,0.092,4,1.000
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,1629,0.00,60.49,49.84,741,0,1,0,1.00,1.00,1.00,4,4,4,17.9,34.885,16,2.000,0.222,4,1.000
100000,1.54,24,0,0,0,2,0,1.00,30,0.000,1613,0.00,111.09,9.09,81,0,1,0,1.00,1.00,1.00,1,1,2,7.4,4.269,2,0.771,0.377,9,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,1613,2.86,22.16,104.60,741,2,0,0,1.00,1.00,1.00,4,4,4,51.2,6.708,16,2.000,0.167,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1613,1.96,54.94,109.02,859,2,2,0,1.00,1.00,1.00,1,4,4,39.5,50.422,16,2.000,0.092,4,1.000
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,1606,-0.00,58.45,32.55,891,0,0,0,1.00,1.00,1.00,4,4,4,12.9,2.739,15,2.000,0.113,4,1.000
100000,26.00,16,0,9,0,4,0,1.00,0,0.346,1580,3.96,54.86,85.65,886,0,0,0,1.00,1.00,1.00,2,4,4,14.1,32.381,13,2.000,0.101,4,1.000
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,1556,1.33,48.69,93.47,741,2,1,0,1.00,1.00,1.00,2,4,4,46.6,32.938,15,2.000,0.100,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,1548,0.07,47.84,118.06,741,2,0,0,1.00,1.00,1.00,1,4,4,38.4,30.979,16,2.000,0.163,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,1541,2.87,40.44,70.41,741,0,0,0,1.00,1.00,1.00,1,4,4,17.6,14.948,16,2.000,0.146,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1533,2.23,58.89,43.25,741,0,2,0,1.00,1.00,1.00,1,4,4,16.2,16.716,16,2.000,0.220,4,1.000
100000,30.00,16,0,9,0,6,0,1.00,0,0.300,1525,0.79,61.53,61.93,859,0,0,0,1.00,1.00,1.00,2,4,4,21.9,34.135,15,2.000,0.092,4,1.000
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,1518,-0.00,38.16,42.07,741,1,1,0,1.00,1.00,1.00,2,4,4,34.9,4.300,16,2.000,0.223,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,1510,2.20,63.67,43.16,741,1,0,0,1.00,1.00,1.00,1,4,4,36.7,49.942,16,2.000,0.184,4,1.000
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,1505,0.57,52.61,51.34,891,0,2,0,1.00,1.00,1.00,1,4,4,20.3,35.968,16,2.000,0.107,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,1495,0.00,49.69,84.81,741,1,0,0,1.00,1.00,1.00,4,4,4,34.1,22.665,16,2.000,0.163,4,1.000
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,1495,0.00,29.15,109.44,741,0,2,0,1.00,1.00,1.00,1,4,4,20.7,14.491,16,2.000,0.184,4,1.000
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,1485,-0.00,13.33,149.98,741,2,1,0,1.00,1.00,1.00,2,4,4,48.2,15.523,16,2.000,0.223,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1476,0.00,54.08,64.94,741,2,0,0,1.00,1.00,1.00,2,4,4,38.1,24.139,16,2.000,0.121,4,1.000
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,1470,0.00,44.90,32.22,741,1,2,0,1.00,1.00,1.00,1,4,4,36.8,30.343,16,2.000,0.184,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,1468,3.16,58.06,67.78,741,1,0,0,1.00,1.00,1.00,1,4,4,27.8,37.598,16,2.000,0.163,4,1.000
100000,30.00,16,0,10,0,5,0,1.00,0,0.333,1457,0.00,37.48,64.39,741,1,2,0,1.00,1.00,1.00,2,4,4,29.4,16.745,15,2.000,0.220,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,1454,1.49,53.68,33.64,859,0,0,0,1.00,1.00,1.00,1,4,4,24.7,21.477,16,2.000,0.092,4,1.000
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,1448,1.86,44.98,87.54,741,0,2,0,1.00,1.00,1.00,1,4,4,12.5,18.086,15,2.000,0.184,4,1.000
100000,30.00,16,0,11,0,4,0,1.00,0,0.367,1440,0.49,23.69,89.84,891,0,1,0,1.00,1.00,1.00,4,4,4,19.1,17.789,15,2.000,0.113,4,1.000
100000,28.00,16,0,8,0,6,0,1.00,0,0.286,1438,1.49,37.03,105.00,891,1,0,0,1.00,1.00,1.00,1,4,4,35.1,29.522,14,2.000,0.112,4,1.000
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,1429,0.00,45.53,41.81,886,1,2,0,1.00,1.00,1.00,4,4,4,26.7,37.395,16,2.000,0.101,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,1428,0.00,46.19,58.60,886,1,2,0,1.00,1.00,1.00,2,4,4,30.8,32.579,16,2.000,0.077,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1426,1.76,59.62,34.27,741,0,0,0,1.00,1.00,1.00,2,4,4,20.4,31.808,16,2.000,0.121,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,1422,3.84,53.98,62.60,741,2,2,0,1.00,1.00,1.00,1,4,4,39.8,24.549,16,2.000,0.154,4,1.000
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,1422,1.95,34.47,101.45,741,2,1,0,1.00,1.00,1.00,4,4,4,50.5,16.016,16,2.000,0.192,4,1.000
100000,30.00,16,0,9,0,6,0,1.00,0,0.300,1418,0.00,37.56,34.51,741,1,2,0,1.00,1.00,1.00,4,4,4,28.5,3.226,15,2.000,0.154,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,1404,0.01,62.35,78.09,886,1,0,0,1.00,1.00,1.00,1,4,4,27.5,41.677,16,2.000,0.085,4,1.000
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,1387,0.00,53.50,44.42,741,2,0,0,1.00,1.00,1.00,1,4,4,39.7,32.408,16,2.000,0.464,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1387,0.05,60.13,41.39,859,2,0,0,1.00,1.00,1.00,2,4,4,41.5,40.850,16,2.000,0.079,4,1.000
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,1383,1.06,79.25,28.72,741,1,1,0,1.00,1.00,1.00,1,4,4,25.6,71.511,16,2.000,0.185,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1380,0.00,47.65,70.13,741,1,0,0,1.00,1.00,1.00,2,4,4,30.1,5.071,16,2.000,0.187,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1375,0.00,47.70,38.04,741,2,2,0,1.00,1.00,1.00,2,4,4,39.3,27.293,16,2.000,0.220,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1374,0.00,38.29,81.98,741,1,0,0,1.00,1.00,1.00,2,4,4,32.3,18.254,16,2.000,0.121,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,1360,0.00,36.09,74.79,741,2,0,0,1.00,1.00,1.00,1,4,4,41.6,11.158,16,2.000,0.184,4,1.000
100000,28.00,16,0,9,0,5,0,1.00,0,0.321,1351,0.00,43.43,73.64,741,2,0,0,1.00,1.00,1.00,2,4,4,39.1,26.663,14,2.000,0.220,4,1.000
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,1346,0.00,15.13,79.43,891,2,0,0,1.00,1.00,1.00,2,4,4,43.0,0.154,16,2.000,0.104,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1338,0.00,21.80,62.58,741,0,0,0,1.00,1.00,1.00,2,4,4,16.6,4.275,16,2.000,0.104,4,1.000
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,1330,0.00,29.50,88.06,741,2,0,0,1.00,1.00,1.00,2,4,4,41.8,10.909,15,2.000,0.184,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,1327,0.00,42.33,55.72,886,0,0,0,1.00,1.00,1.00,4,4,4,18.1,25.584,16,2.000,0.086,4,1.000
100000,30.00,16,0,9,0,6,0,1.00,0,0.300,1317,-0.00,56.21,46.62,859,0,0,0,1.00,1.00,1.00,2,4,4,17.5,32.917,15,2.000,0.092,4,1.000
