step,event,lineage,other,size
5000,birth,1,0,2411
5000,birth,8,0,936
5000,birth,9,0,45
5000,birth,10,0,9
5000,birth,19,0,90
5000,birth,23,0,18
5000,birth,24,0,7
6000,split,43,1,929
6000,extinct,10,0,9
7000,extinct,23,0,12
8000,split,75,1,6
8000,split,76,1,14
8000,extinct,19,0,21
8000,extinct,24,0,21
9000,extinct,9,0,7
9000,extinct,75,0,6
10000,extinct,76,0,12
12000,extinct,8,0,48
13000,split,199,1,49
15000,split,243,1,79
16000,extinct,1,0,14
16000,extinct,199,0,25
23000,split,265,43,365
23000,split,266,243,40
26000,extinct,266,0,12
29000,split,323,265,18
29000,split,330,265,52
30000,split,348,265,149
30000,split,349,243,106
31000,split,359,243,33
31000,extinct,323,0,18
32000,split,374,243,7
32000,split,375,243,6
33000,split,401,349,6
34000,split,422,243,67
34000,extinct,330,0,7
34000,extinct,375,0,6
35000,extinct,265,0,40
35000,extinct,359,0,13
36000,extinct,349,0,5
36000,extinct,374,0,7
36000,extinct,401,0,6
37000,split,439,243,17
46000,split,458,422,5
47000,split,464,422,117
47000,extinct,348,0,11
48000,split,447,422,6
48000,split,473,422,178
48000,split,475,422,19
49000,split,491,474,13
49000,split,493,422,7
49000,split,495,422,15
50000,split,499,474,37
50000,split,501,439,19
50000,split,506,439,52
50000,extinct,493,0,7
51000,split,510,243,20
52000,extinct,475,0,5
52000,extinct,491,0,13
53000,split,532,422,6
53000,extinct,447,0,7
53000,extinct,458,0,10
53000,extinct,499,0,7
53000,extinct,501,0,13
54000,extinct,495,0,5
54000,extinct,510,0,5
54000,extinct,532,0,6
55000,split,543,422,31
55000,extinct,439,0,11
55000,extinct,464,0,10
56000,extinct,473,0,9
57000,extinct,422,0,16
58000,split,568,243,281
60000,split,546,422,34
60000,split,570,543,72
61000,split,572,506,29
67000,split,584,543,340
68000,split,590,506,52
68000,split,592,543,19
69000,split,596,243,38
69000,split,599,506,9
70000,split,601,243,19
70000,split,602,584,39
70000,split,606,243,8
71000,split,611,572,16
71000,split,616,543,7
72000,split,621,570,17
72000,split,626,506,5
72000,extinct,599,0,9
72000,extinct,606,0,8
73000,split,633,570,16
73000,extinct,546,0,7
73000,extinct,584,0,6
73000,extinct,592,0,5
73000,extinct,601,0,6
73000,extinct,602,0,17
73000,extinct,626,0,5
74000,extinct,572,0,6
74000,extinct,590,0,9
74000,extinct,596,0,5
75000,split,653,243,27
75000,extinct,616,0,5
76000,split,663,568,11
76000,extinct,570,0,8
76000,extinct,611,0,10
80000,split,672,543,168
85000,split,680,672,20
86000,split,681,506,5
86000,extinct,543,0,99
87000,split,685,506,18
87000,extinct,633,0,13
88000,extinct,681,0,5
89000,split,695,506,9
89000,split,696,506,83
89000,split,701,653,12
90000,split,702,243,13
90000,split,703,243,22
90000,split,704,506,5
91000,split,711,506,24
91000,split,712,506,25
91000,extinct,680,0,9
92000,extinct,621,0,12
92000,extinct,663,0,7
92000,extinct,695,0,13
92000,extinct,704,0,5
93000,split,725,568,10
93000,split,729,506,8
93000,extinct,672,0,9
93000,extinct,702,0,5
94000,split,734,506,129
94000,extinct,685,0,5
94000,extinct,701,0,12
94000,extinct,711,0,9
94000,extinct,712,0,9
95000,extinct,725,0,10
96000,extinct,243,0,7
96000,extinct,703,0,6
97000,extinct,568,0,12
97000,extinct,729,0,7
