step,event,lineage,other,size
5000,birth,1,0,2350
5000,birth,2,0,140
5000,birth,12,0,33
5000,birth,21,0,499
6000,split,37,2,20
6000,split,40,2,40
7000,split,45,2,91
7000,split,49,2,8
7000,extinct,37,0,20
8000,split,64,2,23
8000,extinct,49,0,8
9000,split,68,2,202
9000,split,70,2,28
9000,extinct,40,0,19
10000,split,82,1,156
10000,extinct,21,0,9
10000,extinct,64,0,23
10000,extinct,70,0,28
11000,split,93,68,61
11000,split,96,45,14
11000,extinct,45,0,21
12000,extinct,2,0,22
12000,extinct,82,0,156
13000,split,142,82,11
13000,split,144,68,5
13000,split,152,97,97
13000,extinct,96,0,14
14000,split,167,68,204
15000,extinct,12,0,6
15000,extinct,68,0,8
15000,extinct,93,0,5
15000,extinct,144,0,5
16000,split,197,68,53
20000,extinct,152,0,18
