step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,2069,0.5539,19189.4,226,721,731,617,60,69,67,33434,33159,35833,0,0,0,1.000,1.000,1.000,578,230,13,0.1797,0.2233,0.5032,0.0945
2000,2854,0.4604,19426.5,219,1140,1057,657,138,120,148,30571,30543,35910,0,0,0,1.000,1.000,1.000,900,392,25,0.2436,0.1817,0.5491,0.0776
3000,3294,0.4299,19195.7,215,1243,1235,816,118,135,156,29627,29262,35795,0,0,0,1.000,1.000,1.000,1008,436,30,0.2653,0.1714,0.5652,0.0730
4000,3588,0.4406,20972.9,203,1297,1344,947,132,154,161,29480,28790,35731,0,0,0,1.000,1.000,1.000,1066,468,41,0.2236,0.2062,0.5096,0.0779
5000,3750,0.4565,23837.7,212,1400,1363,987,141,142,135,28751,28486,35279,0,0,0,1.000,1.000,1.000,1131,497,40,0.1955,0.2335,0.4913,0.0840
6000,3824,0.4372,22236.2,228,1317,1375,1132,141,140,163,28869,28633,35624,0,0,0,1.000,1.000,1.000,1023,527,47,0.2189,0.2020,0.5384,0.0794
7000,3666,0.4468,19990.4,206,1289,1365,1012,127,130,164,29767,30177,37111,0,0,0,1.000,1.000,1.000,1007,478,45,0.2017,0.2025,0.5519,0.0833
8000,3417,0.4495,22025.9,260,1287,1176,954,123,160,196,30395,30772,38944,0,0,0,1.000,1.000,1.000,1064,450,40,0.1223,0.2769,0.5383,0.1078
9000,3249,0.3875,14462.9,177,1177,1174,898,150,147,194,31195,32049,40427,0,0,0,1.000,1.000,1.000,982,443,31,0.1863,0.1959,0.6371,0.0851
10000,2811,0.3956,12974.1,158,1062,965,784,119,131,174,32243,34303,42468,0,0,0,1.000,1.000,1.000,871,326,38,0.1381,0.2473,0.6195,0.1026
11000,2097,0.3743,13167.6,247,874,761,462,103,125,136,33053,37679,45434,0,0,0,1.000,1.000,1.000,739,305,15,0.0590,0.3709,0.6756,0.1737
12000,1263,0.4949,16384.9,625,614,373,276,94,102,135,32493,40046,47277,0,0,0,1.000,1.000,1.000,507,123,8,0.0089,0.9374,0.7225,0.3421
13000,1117,0.5354,14146.5,873,629,280,208,73,94,136,31177,42441,49322,0,0,0,1.000,1.000,1.000,524,99,6,0.0047,0.9997,0.7289,0.3477
14000,568,0.4454,6660.8,682,396,113,59,17,69,49,30975,46240,52979,0,0,0,1.000,1.000,1.000,319,43,3,0.0076,0.9378,0.8015,0.3415
15000,446,0.4507,5077.8,524,346,89,11,10,77,11,29228,48442,55067,0,0,0,1.000,1.000,1.000,287,36,2,0.0013,1.0000,0.6729,0.3469
16000,528,0.4640,6165.0,493,410,87,31,5,78,31,26698,48573,55770,0,0,0,1.000,1.000,1.000,333,28,1,0.0048,0.9941,0.8238,0.3340
17000,754,0.4151,9277.5,501,459,193,102,22,136,96,24811,47146,55257,0,0,0,1.000,1.000,1.000,385,58,2,0.0051,0.9838,0.8095,0.3390
18000,1237,0.4252,11207.2,388,650,356,231,54,146,137,23713,44962,53942,0,0,0,1.000,1.000,1.000,540,127,5,0.0262,0.6028,0.7811,0.2897
19000,1806,0.3942,12270.8,266,800,635,371,112,148,157,22749,41961,52034,0,0,0,1.000,1.000,1.000,654,290,17,0.0735,0.3574,0.7330,0.1613
20000,2455,0.4069,16182.5,261,990,855,610,130,138,172,22067,38707,49068,0,0,0,1.000,1.000,1.000,797,322,37,0.1096,0.2852,0.6712,0.1307
21000,3010,0.4179,20191.8,275,1105,1085,820,119,157,154,21984,35975,46850,0,0,0,1.000,1.000,1.000,899,372,27,0.0988,0.3239,0.6128,0.1312
22000,3634,0.4348,24393.1,287,1301,1316,1017,141,159,144,22621,33124,44240,0,0,0,1.000,1.000,1.000,1061,494,45,0.0872,0.3370,0.5485,0.1314
23000,4246,0.4027,24521.8,265,1535,1531,1180,153,154,164,22923,31461,42203,0,0,0,1.000,1.000,1.000,1242,591,47,0.1223,0.2995,0.5619,0.1098
24000,5184,0.3841,20862.5,161,1871,1815,1498,170,213,201,23510,29611,39484,0,0,0,1.000,1.000,1.000,1510,679,71,0.2144,0.2002,0.5527,0.0779
25000,4687,0.4316,22381.1,206,1714,1687,1286,202,188,186,25720,29460,39747,0,0,0,1.000,1.000,1.000,1368,630,59,0.1832,0.2496,0.5687,0.0838
26000,4634,0.4532,25144.9,246,1651,1760,1223,169,188,177,25972,28885,39545,0,0,0,1.000,1.000,1.000,1323,624,51,0.1574,0.2671,0.5389,0.0945
27000,4457,0.4638,25761.6,288,1596,1651,1210,195,186,201,27154,29160,40015,0,0,0,1.000,1.000,1.000,1270,658,63,0.1166,0.3274,0.5437,0.1083
28000,3946,0.4328,25706.1,335,1401,1453,1092,164,183,182,27715,29831,40436,0,0,0,1.000,1.000,1.000,1146,535,37,0.1116,0.2989,0.5762,0.1173
29000,3545,0.4762,27960.0,407,1405,1213,927,170,155,195,28351,31177,41181,0,0,0,1.000,1.000,1.000,1129,488,33,0.0575,0.4296,0.5900,0.1784
30000,3013,0.4391,26706.8,481,1332,1008,673,172,201,171,28336,32990,42230,0,0,0,1.000,1.000,1.000,1077,415,29,0.0411,0.4978,0.6426,0.2150
31000,2572,0.4502,19794.5,409,1155,830,587,153,150,188,29186,36699,45159,0,0,0,1.000,1.000,1.000,923,305,42,0.0442,0.4900,0.6588,0.2059
32000,1586,0.5088,19922.7,658,861,405,320,104,129,142,29111,39372,47540,0,0,0,1.000,1.000,1.000,744,154,15,0.0076,0.9035,0.7073,0.3869
33000,1070,0.5495,17095.4,1013,587,275,208,62,125,134,28867,42176,49960,0,0,0,1.000,1.000,1.000,492,96,7,0.0015,1.0000,0.7257,0.2814
34000,767,0.5072,11840.7,1008,501,166,100,30,102,81,28251,45386,52718,0,0,0,1.000,1.000,1.000,399,70,4,0.0020,1.0000,0.7083,0.3799
35000,569,0.4886,9078.1,892,437,112,20,22,88,17,27285,47827,54673,0,0,0,1.000,1.000,1.000,364,49,1,0.0016,1.0000,0.5001,0.3810
36000,539,0.4119,12886.5,1124,380,118,41,15,98,40,24299,47281,54340,0,0,0,1.000,1.000,1.000,320,46,0,0.0000,1.0000,0.7947,0.1085
37000,797,0.3551,20267.7,1101,434,214,149,14,135,128,20948,44567,52628,0,0,0,1.000,1.000,1.000,356,89,9,0.0002,1.0000,0.7496,0.2409
