step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,1687,0.5614,16830.9,251,633,559,495,47,44,50,32666,33257,36781,0,0,0,1.000,1.000,1.000,461,222,113,0.2455,0.1648,0.5465,0.0803
2000,2378,0.5185,22936.1,314,834,902,642,74,92,92,30344,30033,36018,0,0,0,1.000,1.000,1.000,565,351,103,0.2104,0.1955,0.4951,0.0839
3000,3071,0.4533,24283.8,306,1137,1104,830,124,138,155,30031,27943,34839,0,0,0,1.000,1.000,1.000,829,403,134,0.2049,0.2368,0.4985,0.0899
4000,3458,0.4636,24457.7,252,1200,1259,999,119,123,143,31394,26892,33137,0,0,0,1.000,1.000,1.000,866,470,142,0.2208,0.2378,0.4827,0.0828
5000,3354,0.4988,26936.2,308,1110,1238,1006,103,102,159,31879,26946,33313,0,0,0,1.000,1.000,1.000,785,490,181,0.1841,0.2383,0.4832,0.0885
6000,3742,0.4832,28662.9,344,1310,1374,1058,164,126,169,30963,26176,33335,0,0,0,1.000,1.000,1.000,943,483,201,0.1672,0.2449,0.4778,0.0913
7000,3611,0.4835,24282.2,313,1186,1374,1051,140,120,178,32663,27745,34649,0,0,0,1.000,1.000,1.000,847,526,166,0.1630,0.2474,0.5113,0.0922
8000,3456,0.4595,22200.9,282,1169,1345,942,127,130,152,33537,28613,35367,0,0,0,1.000,1.000,1.000,837,529,159,0.1739,0.2661,0.5086,0.0918
9000,2976,0.4516,20001.4,284,1090,1083,803,155,100,160,34539,30576,37408,0,0,0,1.000,1.000,1.000,823,459,153,0.1434,0.2512,0.5412,0.1055
10000,2683,0.4361,17313.5,285,980,925,778,127,119,180,35282,33040,39665,0,0,0,1.000,1.000,1.000,710,347,143,0.1118,0.2780,0.5739,0.1252
11000,2176,0.4398,12547.4,273,887,767,522,114,136,143,35885,36864,42337,0,0,0,1.000,1.000,1.000,665,325,83,0.0983,0.2748,0.6505,0.1427
12000,1597,0.4415,9894.7,317,782,452,363,104,124,154,36092,40853,45535,0,0,0,1.000,1.000,1.000,583,151,73,0.0380,0.4305,0.7358,0.2290
13000,1106,0.4503,7131.4,358,568,315,223,56,111,113,34336,44095,48275,0,0,0,1.000,1.000,1.000,457,146,32,0.0397,0.4601,0.7705,0.2492
14000,754,0.4549,5426.9,428,521,137,96,32,75,68,31997,47368,51201,0,0,0,1.000,1.000,1.000,400,65,7,0.0242,0.6491,0.7422,0.3600
15000,620,0.4419,4055.2,393,493,92,35,4,81,33,29359,49889,53958,0,0,0,1.000,1.000,1.000,383,28,2,0.0181,0.7718,0.4031,0.5048
16000,615,0.4504,4654.2,378,460,90,65,5,86,65,26869,50635,55405,0,0,0,1.000,1.000,1.000,360,32,7,0.0081,0.8868,0.7698,0.4759
17000,971,0.4099,8677.2,484,571,218,182,20,166,153,24559,48816,54773,0,0,0,1.000,1.000,1.000,417,72,17,0.0124,0.8509,0.7825,0.4280
18000,1495,0.3645,9140.1,332,742,438,315,67,150,166,23222,46495,53570,0,0,0,1.000,1.000,1.000,550,171,42,0.0482,0.4396,0.7849,0.2267
19000,2316,0.3795,10940.4,212,1011,751,554,126,187,181,20489,41253,50248,0,0,0,1.000,1.000,1.000,764,346,101,0.1879,0.1953,0.6958,0.0944
20000,3287,0.4147,14820.2,204,1283,1112,892,172,155,220,20089,37466,47027,0,0,0,1.000,1.000,1.000,943,472,194,0.2165,0.1733,0.6369,0.0816
