step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,1975,0.6446,18152.0,250,755,631,589,47,67,43,32846,33191,36461,0,0,0,1.000,1.000,1.000,576,188,8,0.2187,0.2072,0.4986,0.0862
2000,2424,0.4427,19521.8,239,960,845,619,102,113,120,30742,30719,37329,0,0,0,1.000,1.000,1.000,713,278,8,0.2130,0.2133,0.5109,0.0875
3000,2761,0.3951,17906.8,175,1005,1010,746,142,117,132,27557,28062,35052,0,0,0,1.000,1.000,1.000,764,346,12,0.3394,0.1373,0.5820,0.0651
4000,3549,0.4790,23444.9,205,1208,1317,1024,110,114,121,27718,27878,34961,0,0,0,1.000,1.000,1.000,899,433,14,0.2281,0.2031,0.4854,0.0783
5000,3708,0.4175,23113.3,226,1344,1373,991,140,129,165,27225,27230,35742,0,0,0,1.000,1.000,1.000,984,447,16,0.2304,0.1900,0.5236,0.0730
6000,4164,0.4056,22914.0,199,1618,1491,1055,174,146,155,26519,26238,35165,0,0,0,1.000,1.000,1.000,1209,470,12,0.2544,0.1942,0.5432,0.0694
7000,4255,0.3741,20343.4,184,1566,1599,1090,162,169,182,26777,26624,35613,0,0,0,1.000,1.000,1.000,1153,536,17,0.2931,0.1605,0.5708,0.0662
8000,3527,0.4542,22789.4,239,1243,1301,983,148,147,182,27071,28364,38266,0,0,0,1.000,1.000,1.000,914,476,16,0.2104,0.2234,0.5580,0.0834
9000,2954,0.4577,21035.5,287,1119,1089,746,133,129,133,28002,30999,41173,0,0,0,1.000,1.000,1.000,868,374,9,0.1458,0.2380,0.5756,0.1009
10000,2379,0.4662,20020.9,362,1000,811,568,133,106,135,29350,33749,43873,0,0,0,1.000,1.000,1.000,750,279,9,0.0763,0.3482,0.6189,0.1439
11000,1805,0.4731,16193.6,424,794,620,391,98,115,122,29950,36757,46324,0,0,0,1.000,1.000,1.000,631,238,7,0.0640,0.3514,0.6737,0.1654
12000,1142,0.5131,14449.2,619,539,347,256,81,92,108,30566,40011,48522,0,0,0,1.000,1.000,1.000,428,132,8,0.0242,0.5532,0.7441,0.2627
13000,786,0.5483,12059.0,860,442,195,149,54,79,93,29853,43454,50978,0,0,0,1.000,1.000,1.000,372,69,3,0.0054,0.9847,0.7892,0.3129
14000,528,0.5341,7509.7,926,372,97,59,25,67,46,29068,46886,53697,0,0,0,1.000,1.000,1.000,306,27,1,0.0042,0.9903,0.7847,0.3578
15000,409,0.5477,4800.4,621,337,49,23,7,42,20,27676,49380,55776,0,0,0,1.000,1.000,1.000,279,15,0,0.0041,0.9970,0.5836,0.3664
16000,463,0.3996,5115.7,430,362,76,25,7,52,25,25559,49478,56244,0,0,0,1.000,1.000,1.000,306,33,0,0.0088,0.8827,0.8356,0.3550
17000,683,0.4290,9010.1,557,438,148,97,30,107,86,24254,48256,55743,0,0,0,1.000,1.000,1.000,365,43,3,0.0015,1.0000,0.8140,0.2062
18000,1123,0.4034,16122.8,594,596,292,235,61,125,168,22462,45045,53436,0,0,0,1.000,1.000,1.000,463,98,3,0.0013,1.0000,0.7321,0.2432
19000,1840,0.4054,19191.2,490,844,565,431,130,141,179,21473,42361,51404,0,0,0,1.000,1.000,1.000,677,191,8,0.0078,0.9614,0.7003,0.3215
20000,2370,0.4342,21270.3,399,1003,882,485,172,107,142,20178,39494,49201,0,0,0,1.000,1.000,1.000,787,325,7,0.0396,0.5014,0.6597,0.1974
