step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,2476,0.5355,31506.3,278,987,864,625,46,53,40,25612,28356,32801,0,0,0,1.000,1.000,1.000,795,215,17,0.2838,0.2099,0.4089,0.1069
2000,2207,0.5899,42768.9,558,845,843,519,77,71,69,22698,26510,34039,0,0,0,1.000,1.000,1.000,665,222,14,0.1948,0.3066,0.4208,0.1508
3000,2377,0.5351,60567.8,833,880,912,585,78,96,72,15464,19953,30766,0,0,0,1.000,1.000,1.000,687,264,16,0.1746,0.3596,0.4031,0.1669
4000,2853,0.4879,70677.2,828,1063,1003,787,112,84,107,10857,15748,28155,0,0,0,1.000,1.000,1.000,827,248,33,0.1612,0.3267,0.3647,0.2354
5000,3371,0.5209,74179.2,821,1108,1279,984,124,116,127,10904,14581,26939,0,0,0,1.000,1.000,1.000,894,339,39,0.1655,0.3271,0.3509,0.2472
6000,3625,0.5321,72472.7,848,1131,1416,1078,139,125,139,12077,15796,27125,0,0,0,1.000,1.000,1.000,836,376,36,0.1671,0.3411,0.3611,0.2374
7000,3921,0.5172,65635.6,779,1273,1446,1202,169,158,154,15088,18527,28485,0,0,0,1.000,1.000,1.000,974,392,43,0.1769,0.3309,0.3817,0.2445
8000,5012,0.4902,49257.3,566,1927,1769,1316,207,218,189,20450,23874,32319,0,0,0,1.000,1.000,1.000,1533,460,86,0.2595,0.2431,0.4565,0.1983
9000,3617,0.5090,43139.1,655,1474,1266,877,169,188,127,22937,27394,34508,0,0,0,1.000,1.000,1.000,1151,321,41,0.2060,0.2726,0.4845,0.2179
10000,2953,0.4897,31701.9,616,1228,1010,715,192,214,153,27336,32324,38070,0,0,0,1.000,1.000,1.000,989,274,28,0.1714,0.3638,0.5417,0.2472
11000,1856,0.4192,13321.6,291,873,630,353,108,138,110,32510,37810,41758,0,0,0,1.000,1.000,1.000,711,169,15,0.2947,0.2362,0.6655,0.1289
12000,1868,0.4400,12201.9,244,979,574,315,104,129,118,32348,38943,42917,0,0,0,1.000,1.000,1.000,772,128,17,0.2701,0.2393,0.6544,0.1352
13000,1174,0.4804,9227.8,392,729,256,189,84,115,111,35160,43484,47335,0,0,0,1.000,1.000,1.000,598,65,3,0.0721,0.5692,0.7605,0.3434
14000,799,0.5069,6436.2,476,546,150,103,28,111,90,35259,45583,49785,0,0,0,1.000,1.000,1.000,465,30,2,0.0344,0.7386,0.7377,0.3571
15000,529,0.4915,6086.8,515,359,113,57,7,101,56,34671,46514,51419,0,0,0,1.000,1.000,1.000,295,19,0,0.0036,0.6151,0.4332,0.1772
16000,537,0.4264,9546.5,693,367,102,68,7,95,68,32499,45237,51165,0,0,0,1.000,1.000,1.000,311,12,0,0.0030,0.6022,0.7704,0.1203
17000,844,0.3934,16055.2,822,489,219,136,23,172,123,29999,42227,49205,0,0,0,1.000,1.000,1.000,400,52,2,0.0083,0.7856,0.7855,0.2057
18000,1461,0.3765,12416.6,439,869,344,248,82,144,161,30772,41830,49322,0,0,0,1.000,1.000,1.000,736,91,7,0.0705,0.5584,0.7589,0.3127
19000,2089,0.3930,20643.1,464,1052,622,415,141,214,231,28614,38447,46539,0,0,0,1.000,1.000,1.000,814,142,24,0.0660,0.6073,0.7023,0.3290
20000,3146,0.3980,26111.8,422,1401,1032,713,163,223,241,25964,34949,44050,0,0,0,1.000,1.000,1.000,1092,297,50,0.1524,0.3708,0.6301,0.2824
21000,4168,0.4194,31501.9,401,1716,1437,1015,243,233,238,23288,31220,41702,0,0,0,1.000,1.000,1.000,1330,351,48,0.2166,0.2937,0.5404,0.2043
22000,4838,0.4531,40468.1,439,2013,1722,1103,214,220,217,19994,26938,38795,0,0,0,1.000,1.000,1.000,1621,470,42,0.2450,0.2862,0.5001,0.1931
23000,5695,0.4455,48297.9,451,2247,2115,1333,208,230,187,17291,22729,35176,0,0,0,1.000,1.000,1.000,1734,552,53,0.2656,0.2401,0.4344,0.1688
24000,6216,0.4582,54806.7,452,2393,2280,1543,230,183,165,14823,19704,31890,0,0,0,1.000,1.000,1.000,1889,606,64,0.2897,0.2273,0.4360,0.1592
25000,6558,0.4541,53821.2,415,2511,2395,1652,227,165,189,14338,18960,30508,0,0,0,1.000,1.000,1.000,1873,589,60,0.3344,0.1976,0.4517,0.1311
