step,event,lineage,other,size
5000,birth,1,0,7
5000,birth,2,0,5
5000,birth,10,0,8
5000,birth,15,0,44
5000,birth,16,0,11
5000,birth,17,0,192
5000,birth,18,0,66
5000,birth,23,0,715
5000,birth,33,0,909
5000,birth,41,0,35
5000,birth,53,0,516
6000,extinct,1,0,7
6000,extinct,2,0,5
7000,extinct,10,0,8
7000,extinct,15,0,44
7000,extinct,16,0,11
7000,extinct,17,0,5
7000,extinct,41,0,10
8000,split,81,23,184
8000,extinct,53,0,18
10000,split,95,23,34
10000,extinct,18,0,8
10000,extinct,23,0,5
13000,split,122,33,94
15000,split,156,122,42
16000,extinct,33,0,19
17000,split,177,81,14
17000,extinct,95,0,9
19000,extinct,177,0,14
21000,extinct,156,0,45
22000,extinct,122,0,47
26000,split,249,209,26
28000,split,307,249,1793
29000,split,336,249,100
29000,extinct,249,0,9
30000,split,368,81,75
30000,split,372,307,7
31000,split,391,307,5
31000,extinct,372,0,7
32000,split,416,389,53
33000,split,433,307,7
33000,extinct,391,0,5
34000,split,454,368,6
34000,extinct,433,0,7
35000,extinct,368,0,8
35000,extinct,416,0,11
36000,split,476,453,21
36000,extinct,307,0,39
36000,extinct,454,0,6
40000,split,495,489,660
40000,extinct,476,0,8
44000,split,504,81,50
46000,extinct,504,0,50
51000,split,562,336,11
54000,extinct,562,0,13
55000,extinct,495,0,6
58000,split,621,336,117
59000,split,622,619,522
61000,split,615,336,23
65000,extinct,615,0,9
67000,extinct,622,0,341
69000,split,665,622,11
73000,split,697,621,33
73000,extinct,665,0,16
75000,extinct,697,0,10
76000,extinct,336,0,36
78000,split,734,621,29
79000,extinct,734,0,29
81000,split,728,621,712
81000,split,741,621,423
85000,split,759,741,153
86000,split,763,621,5
87000,split,758,621,8
88000,extinct,728,0,6
88000,extinct,763,0,5
89000,split,802,621,57
92000,extinct,758,0,8
93000,split,859,741,102
94000,extinct,621,0,12
96000,extinct,759,0,10
97000,extinct,802,0,5
99000,split,886,859,145
100000,split,891,890,135
