step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,1,1611,26.0,0.0,7.7,0.9,4.8,0.0,1.02,2.4,997,64,2.35,9.45,499,503,609,0.0,1.01,1.02,1.02,2.76,3.73,3.89,32.8,1.996,0.090,4.39
6000,1,1812,22.1,0.0,5.2,0.3,5.7,0.0,1.01,3.6,1013,85,3.41,9.66,705,683,424,0.0,1.02,1.01,1.01,2.34,3.35,3.52,29.7,2.000,0.059,4.31
7000,1,754,32.2,0.0,8.7,0.1,7.3,0.0,1.00,1.2,264,107,4.29,11.51,389,319,46,0.0,1.00,1.00,1.00,3.12,4.02,4.09,27.8,2.000,0.006,4.35
8000,1,86,30.0,0.0,9.2,0.0,5.8,0.0,1.00,0.6,35,287,9.25,14.17,2,62,22,0.0,1.00,1.00,1.00,3.05,3.91,3.92,35.3,2.000,0.015,4.06
9000,1,50,29.9,0.0,6.8,0.2,8.1,0.0,1.00,0.3,19,758,24.94,26.51,5,33,12,0.0,1.00,1.00,1.00,3.24,3.96,3.88,34.0,2.000,0.026,4.00
10000,128,1726,32.6,0.0,8.0,0.0,8.3,0.0,1.00,0.7,383,526,18.11,19.35,670,572,484,0.0,1.00,1.00,1.00,3.08,4.04,4.06,30.6,2.000,0.099,4.23
10000,1,87,30.1,0.0,6.0,0.0,9.0,0.0,1.00,0.9,32,595,24.57,14.79,21,55,11,0.0,1.00,1.00,1.00,3.05,3.92,3.92,31.4,2.000,0.055,4.13
11000,128,996,33.3,0.0,7.7,0.0,8.9,0.0,1.00,0.6,231,581,22.67,18.49,472,309,215,0.0,1.00,1.00,1.00,3.17,4.07,4.09,28.2,2.000,0.109,4.24
11000,1,144,31.8,0.0,6.3,0.0,9.6,0.0,1.00,0.3,36,653,31.38,12.49,59,49,36,0.0,1.00,1.00,1.00,3.16,4.01,4.01,31.3,2.000,0.060,4.08
11000,174,13,31.5,0.0,0.0,0.0,18.0,0.0,1.00,5.7,12,184,19.83,1.95,0,0,13,0.0,1.00,1.00,1.00,3.85,4.31,4.38,53.5,1.747,0.181,5.77
12000,128,405,33.5,0.0,8.0,0.0,8.7,0.0,1.00,0.5,91,868,34.00,23.40,205,105,95,0.0,1.00,1.00,1.00,3.21,4.09,4.08,27.2,2.000,0.085,4.20
12000,191,223,29.8,0.0,0.2,0.0,14.7,0.0,1.00,0.6,30,834,44.84,2.50,98,70,55,0.0,1.00,1.00,1.00,2.97,3.85,3.86,28.3,2.000,0.164,4.00
12000,1,205,31.6,0.0,6.4,0.0,9.4,0.0,1.00,0.4,44,813,40.10,12.95,116,72,17,0.0,1.00,1.00,1.00,3.25,4.03,4.01,26.0,2.000,0.064,4.12
