step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,1228,22.73,0.45,3.27,0.16,13.13,0.01,1.16,0.004,0.239,543402.7,194117.5,9,192,3.58,1.15,1.17,20.9090,621.29,27335.8,0.6364,20.9436,5462,42.7536,249,35.9894,309991.8,165.42,2.3273,0.0,0.0000,1.000,0.7635
10000,1,1010,25.93,0.30,4.59,0.13,14.02,0.01,1.10,0.004,0.221,520916.9,181120.4,8,214,3.78,1.09,1.12,18.4622,458.13,32324.4,0.5965,20.5758,5461,42.7458,233,33.3216,283707.5,81.35,16.4692,0.0,0.0000,1.000,0.2025
10000,2,715,29.88,0.16,6.53,0.05,14.02,0.00,1.05,0.001,0.169,380589.2,149713.2,5,153,3.78,1.05,1.06,12.1758,442.84,38070.4,0.0421,19.1362,5461,42.7458,237,17.8501,154699.9,53.21,31.8479,0.0,0.0000,1.000,0.0207
20000,0,1401,21.08,0.16,3.86,0.02,8.66,0.02,1.06,0.011,0.204,264252.7,216755.9,3,163,2.83,1.06,1.04,6.0656,224.34,25964.4,0.0000,19.4498,5462,15.3130,339,8.8203,73079.9,165.42,0.9130,0.0,0.0000,1.000,0.7635
20000,1,1032,21.59,0.27,4.02,0.00,8.60,0.04,1.10,0.015,0.152,134224.9,99279.9,3,223,2.86,1.08,1.09,2.5681,224.87,34949.1,0.0000,10.9943,5461,15.3102,199,3.0235,24411.2,81.35,4.1956,0.0,0.0000,1.000,0.2025
20000,2,713,21.12,0.13,4.16,0.00,8.37,0.02,1.05,0.010,0.103,88280.7,57715.3,3,241,2.81,1.05,1.06,1.2544,93.46,44050.3,0.0000,7.7516,5461,15.3102,102,1.3435,10566.6,53.21,8.0168,0.0,0.0000,1.000,0.0207
30000,0,1902,17.41,0.35,3.41,0.00,6.58,0.00,1.14,0.000,0.225,540974.8,571199.8,3,235,2.32,1.10,1.18,22.7690,547.84,26836.9,0.0508,20.3343,5462,42.2689,448,42.2072,356809.5,165.42,2.5051,0.0,0.0000,1.000,0.7635
30000,1,1581,17.45,0.37,3.47,0.03,6.39,0.00,1.17,0.003,0.186,517686.0,529279.0,2,229,2.32,1.13,1.21,21.3453,440.99,33843.2,0.0293,19.5119,5461,42.2612,313,40.0690,334767.6,81.35,17.8928,0.0,0.0000,1.000,0.2025
30000,2,979,17.87,0.42,3.55,0.00,6.64,0.01,1.17,0.003,0.119,361830.2,359286.7,2,214,2.32,1.11,1.20,12.0506,202.30,42584.5,0.0006,18.7335,5461,42.2612,286,21.7187,183980.6,53.21,34.1292,0.0,0.0000,1.000,0.0207
40000,0,1568,18.22,0.36,3.49,0.03,7.55,0.00,1.14,0.001,0.205,270959.4,200235.7,3,216,2.45,1.09,1.19,5.3716,260.68,25090.3,0.0000,19.9091,5462,15.6846,492,8.8357,75209.9,165.42,0.9427,0.0,0.0000,1.000,0.7635
40000,1,1140,16.78,0.32,3.12,0.03,7.16,0.00,1.11,0.000,0.139,136834.9,95322.9,3,212,2.50,1.06,1.17,2.3530,199.27,35281.0,0.0000,11.1766,5461,15.6817,332,2.9666,25315.9,81.35,4.2253,0.0,0.0000,1.000,0.2025
40000,2,786,17.53,0.20,3.49,0.00,7.00,0.00,1.07,0.000,0.097,89183.1,64213.8,3,245,2.35,1.04,1.10,1.4501,94.00,46153.3,0.0000,7.8036,5461,15.6817,171,1.3297,11164.9,53.21,8.0806,0.0,0.0000,1.000,0.0207
50000,0,1712,17.60,0.34,3.88,0.02,6.22,0.00,1.14,0.002,0.205,546151.5,440220.3,3,249,2.34,1.10,1.19,17.8760,335.61,28127.3,0.1005,22.2652,5462,43.9881,333,39.3866,340091.9,165.42,2.5104,0.0,0.0000,1.000,0.7635
50000,1,1375,17.03,0.27,3.76,0.01,6.08,0.01,1.12,0.003,0.159,523722.1,412777.0,3,235,2.31,1.12,1.15,16.7610,286.69,34229.1,0.0919,22.0752,5461,43.9800,261,36.4083,311602.6,81.35,17.2724,0.0,0.0000,1.000,0.2025
50000,2,1016,16.76,0.19,3.60,0.02,6.37,0.00,1.07,0.000,0.118,366514.5,286959.8,3,313,2.30,1.06,1.10,9.8957,127.65,42404.9,0.0010,20.7637,5461,43.9800,199,18.8932,164335.7,53.21,33.7310,0.0,0.0000,1.000,0.0207
60000,0,1569,20.19,0.10,3.95,0.04,7.86,0.00,1.04,0.000,0.214,269634.2,179759.2,3,285,2.57,1.03,1.05,4.9980,326.71,26040.5,0.0000,20.3850,5462,15.7026,330,8.0855,69071.9,165.42,0.9311,0.0,0.0000,1.000,0.7635
60000,1,1109,19.29,0.12,3.37,0.02,8.44,0.00,1.03,0.000,0.151,135112.1,86793.7,3,219,2.66,1.01,1.05,2.1025,150.55,35493.1,0.0000,11.3684,5461,15.6997,291,2.5763,22075.3,81.35,4.2175,0.0,0.0000,1.000,0.2025
60000,2,650,19.15,0.15,3.73,0.01,7.68,0.00,1.04,0.002,0.087,87712.1,54957.8,3,251,2.61,1.03,1.05,1.2073,93.30,45991.1,0.0000,7.9955,5461,15.6997,171,0.9841,8354.6,53.21,7.9987,0.0,0.0000,1.000,0.0207
70000,0,1544,21.67,0.28,4.89,0.01,7.21,0.00,1.12,0.000,0.219,547815.1,401103.4,4,209,2.38,1.09,1.16,16.7989,425.47,24993.9,0.1613,22.6439,5462,44.4343,565,40.7176,339637.5,165.42,2.4925,0.0,0.0000,1.000,0.7635
70000,1,1344,22.71,0.43,4.96,0.00,7.45,0.00,1.19,0.001,0.197,525761.4,380840.6,4,221,2.42,1.14,1.26,16.0361,255.84,31255.1,0.1616,22.0177,5461,44.4261,520,38.1649,315208.4,81.35,18.1105,0.0,0.0000,1.000,0.2025
70000,2,916,20.77,0.27,4.28,0.01,7.56,0.00,1.11,0.000,0.127,372918.0,272951.1,4,198,2.46,1.08,1.14,9.1958,116.92,40203.5,0.0029,20.2557,5461,44.4261,318,21.3420,177623.2,53.21,35.1821,0.0,0.0000,1.000,0.0207
80000,0,1367,23.04,0.30,4.69,0.01,8.00,0.01,1.12,0.002,0.203,276881.0,177438.5,9,222,2.54,1.10,1.15,4.3507,167.89,23734.3,0.0000,19.5972,5462,16.3290,622,10.3282,84202.1,165.42,0.9613,0.0,0.0000,1.000,0.7635
80000,1,1066,22.69,0.27,4.67,0.04,7.84,0.00,1.10,0.000,0.155,138828.3,80925.2,8,255,2.54,1.08,1.12,1.8728,141.59,33860.3,0.0000,11.0394,5461,16.3260,583,3.6212,29274.5,81.35,4.3410,0.0,0.0000,1.000,0.2025
80000,2,728,22.40,0.29,4.52,0.03,8.00,0.00,1.14,0.000,0.109,89256.8,50423.1,8,264,2.68,1.10,1.18,1.1021,99.90,45209.0,0.0000,7.8219,5461,16.3260,356,1.4341,11815.4,53.21,8.1212,0.0,0.0000,1.000,0.0207
