step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,33,909,28.8,0.6,10.8,0.0,9.8,0.0,1.16,2.6,636,181,8.35,19.04,299,353,257,0.2,1.20,1.07,1.19,4.05,5.46,5.56,30.8,1.309,0.338,6.04
5000,23,715,28.4,0.9,1.6,3.5,24.0,0.0,1.19,4.7,567,481,52.19,13.36,277,259,179,0.1,1.14,1.30,1.16,4.90,5.98,5.80,30.0,0.962,0.434,6.88
5000,53,516,13.4,3.1,3.2,0.2,4.2,0.9,2.75,9.0,248,204,6.17,8.91,225,180,111,0.9,4.02,1.61,2.76,2.62,4.34,3.30,28.7,0.975,0.395,6.01
5000,17,192,12.5,0.6,0.0,0.4,12.1,0.0,1.25,25.3,103,187,11.27,2.56,40,99,53,0.0,1.37,1.08,1.28,2.88,4.00,3.77,31.8,0.905,0.664,10.20
5000,18,66,9.2,0.1,0.5,0.2,7.1,0.0,1.09,9.2,41,379,14.20,3.38,27,30,9,0.0,1.16,1.16,1.06,2.32,4.32,3.06,28.5,1.167,0.461,5.88
5000,15,44,32.1,0.8,1.7,0.0,27.3,0.0,1.16,9.0,28,373,33.41,12.79,8,31,5,0.0,1.27,1.00,1.19,4.64,5.80,6.34,29.8,1.032,0.402,8.14
5000,41,35,51.8,1.3,3.5,0.0,36.0,0.0,1.37,2.4,32,1181,176.89,84.47,26,7,2,0.1,1.44,1.45,1.29,5.06,6.60,6.83,23.1,1.240,0.717,7.20
5000,16,11,29.4,2.5,2.4,0.0,22.6,0.0,1.68,6.7,11,1022,142.57,51.43,0,10,1,0.3,1.89,2.31,1.43,4.55,6.09,5.73,32.2,0.945,0.467,7.18
5000,10,8,31.4,0.0,0.0,0.0,21.9,0.0,1.00,7.2,5,385,25.36,9.46,0,8,0,0.0,1.00,1.00,1.00,3.50,6.88,4.00,34.0,1.404,0.415,7.25
5000,1,7,25.8,0.0,0.0,0.0,29.1,0.0,1.00,14.6,7,1328,135.88,56.05,7,0,0,0.0,1.00,1.00,1.00,5.43,8.43,6.00,21.8,0.884,0.481,10.00
5000,2,5,21.4,0.0,0.0,0.0,24.0,0.0,1.00,6.4,4,877,89.80,15.67,4,1,0,0.0,1.00,1.00,1.00,4.20,5.60,5.40,22.4,0.884,0.478,7.00
6000,33,1945,32.2,0.6,8.7,0.0,12.4,0.0,1.17,3.3,1552,254,15.01,17.57,645,756,544,0.2,1.16,1.12,1.20,3.95,5.22,5.33,31.2,1.436,0.370,6.03
6000,53,213,12.9,4.1,2.7,0.5,2.0,1.1,3.57,10.6,97,243,6.09,8.35,121,50,42,1.1,5.11,2.20,3.60,2.42,4.24,2.75,26.7,0.981,0.425,6.09
6000,23,152,26.7,2.8,1.2,1.9,18.3,0.0,1.80,7.0,141,511,47.43,14.04,51,46,55,0.1,1.58,2.03,1.80,4.43,5.32,5.36,31.4,1.023,0.407,6.96
6000,18,57,7.9,1.1,0.0,0.0,4.4,0.0,1.53,12.2,20,151,6.55,0.98,57,0,0,0.0,2.31,1.38,1.36,2.11,4.18,1.93,21.6,1.170,0.445,6.02
6000,41,10,19.1,0.3,3.1,0.0,11.7,0.0,1.03,11.6,10,1466,122.82,86.03,6,4,0,0.3,1.00,1.00,1.05,3.70,5.00,4.60,24.7,1.207,0.723,7.10
6000,17,5,7.2,0.6,1.0,0.0,7.4,0.0,1.70,28.4,5,425,32.95,0.65,0,1,4,0.0,1.70,1.70,1.70,2.20,3.80,2.80,38.3,0.768,0.678,10.40
7000,33,2423,33.2,0.6,7.9,0.1,10.2,0.0,1.18,3.6,1856,232,12.97,15.88,892,955,576,0.2,1.16,1.20,1.20,3.46,4.71,4.79,30.4,1.703,0.314,5.59
7000,18,42,16.5,2.9,0.2,0.1,9.2,0.0,2.06,9.5,28,211,12.14,2.39,24,18,0,0.0,2.27,2.63,1.86,2.45,4.67,3.00,26.2,1.073,0.480,6.21
7000,23,19,20.5,3.5,0.0,1.4,11.8,0.0,2.57,12.4,19,747,59.10,18.69,7,9,3,0.0,2.50,3.13,2.38,3.47,4.26,4.37,30.3,1.040,0.410,7.21
7000,53,18,12.6,4.2,2.0,0.0,2.4,1.1,3.79,10.7,12,384,9.70,10.42,12,4,2,1.1,5.34,2.38,3.80,2.39,4.28,2.72,23.9,0.975,0.423,6.17
8000,33,1908,34.9,0.6,7.8,0.1,9.7,0.0,1.16,2.9,1454,259,13.30,15.16,702,701,505,0.2,1.11,1.21,1.16,3.35,4.54,4.63,30.4,1.862,0.328,5.27
8000,81,184,13.0,0.6,0.0,0.0,13.9,0.0,1.30,12.9,112,135,11.19,1.62,3,109,72,0.0,1.24,1.36,1.31,3.27,4.60,4.95,39.0,0.841,0.366,7.93
8000,18,8,17.9,5.5,0.0,0.0,4.4,0.0,3.58,10.0,8,1041,49.58,4.69,0,8,0,0.0,4.14,4.04,3.39,2.00,4.12,2.88,31.6,1.159,0.467,6.00
8000,23,5,27.2,3.8,0.6,0.0,17.4,0.0,2.85,12.0,5,925,105.82,35.54,4,1,0,0.0,3.52,3.64,2.30,4.20,6.40,5.00,23.0,1.067,0.427,8.00
9000,33,828,39.2,0.0,9.4,0.0,10.5,0.0,1.00,2.7,573,162,7.46,15.92,320,298,210,0.0,1.00,1.01,1.00,3.49,4.60,4.74,29.9,1.963,0.406,5.32
9000,81,438,15.2,1.1,0.0,0.4,15.2,0.0,1.50,13.0,327,137,10.52,2.55,92,144,202,0.0,1.39,1.62,1.51,3.47,4.69,4.74,36.1,0.843,0.385,7.84
10000,33,495,33.9,0.3,7.3,0.1,9.1,0.0,1.09,2.1,323,200,7.38,16.37,225,165,105,0.0,1.03,1.13,1.11,3.19,4.42,4.51,27.9,1.988,0.245,4.97
10000,81,342,14.3,1.1,0.0,0.5,14.7,0.0,1.44,12.1,223,176,11.95,2.68,109,105,128,0.0,1.27,1.53,1.51,3.49,4.52,5.21,32.5,0.828,0.363,7.79
10000,95,34,27.3,0.0,0.8,0.0,24.3,0.0,1.00,4.0,25,305,27.55,5.06,11,6,17,0.0,1.00,1.00,1.00,4.50,5.06,5.56,33.9,1.071,0.399,6.18
11000,81,720,16.1,1.1,0.1,0.2,15.6,0.0,1.38,12.3,500,228,15.82,2.73,331,241,148,0.1,1.21,1.50,1.41,3.50,4.58,5.22,27.8,0.862,0.363,7.80
11000,33,93,33.1,0.4,4.5,0.0,11.4,0.0,1.21,3.4,75,414,16.83,19.96,64,24,5,0.0,1.14,1.30,1.21,3.13,4.27,4.49,20.9,1.985,0.280,5.15
11000,95,28,17.6,0.2,0.7,0.0,16.6,0.0,1.09,7.9,25,348,24.64,5.74,10,10,8,0.0,1.12,1.04,1.11,3.57,4.57,4.32,30.7,0.993,0.425,6.36
12000,81,819,13.8,1.3,0.0,0.4,13.4,0.0,1.43,13.2,543,260,16.59,2.04,399,264,156,0.0,1.22,1.58,1.46,3.32,4.41,4.96,26.8,0.843,0.365,7.89
12000,95,29,29.3,0.1,0.0,0.0,28.4,0.0,1.00,2.9,16,249,19.35,2.42,6,11,12,0.0,1.00,1.00,1.00,4.86,5.86,5.21,33.2,1.029,0.408,6.14
12000,33,26,26.0,0.1,5.2,0.0,7.6,0.0,1.02,1.2,19,434,20.95,14.66,20,6,0,0.0,1.00,1.04,1.02,2.35,3.96,3.85,21.8,1.993,0.214,4.12
13000,81,553,12.3,0.6,0.0,0.3,13.2,0.0,1.21,14.5,374,349,19.15,1.65,337,136,80,0.0,1.10,1.29,1.24,3.18,4.24,4.83,23.6,0.835,0.362,8.06
13000,122,94,26.2,0.1,6.8,0.0,6.3,0.0,1.01,0.8,61,308,7.40,18.74,52,22,20,0.0,1.03,1.00,1.01,2.21,3.77,3.84,25.4,1.994,0.102,4.01
13000,95,36,21.1,0.0,0.6,0.0,19.4,0.0,1.00,5.1,28,434,30.91,2.88,11,14,11,0.0,1.00,1.00,1.00,4.19,4.72,5.08,31.8,1.063,0.398,6.03
14000,81,389,13.5,0.7,0.0,0.1,14.5,0.0,1.22,13.8,260,444,24.76,1.80,261,72,56,0.0,1.10,1.30,1.24,3.34,4.50,4.71,23.7,0.837,0.353,8.01
14000,122,75,26.7,0.0,6.4,0.0,7.0,0.0,1.00,1.0,59,338,8.22,21.25,55,14,6,0.0,1.00,1.00,1.00,2.04,3.64,3.95,21.8,1.996,0.109,4.04
14000,33,19,22.9,0.0,4.7,0.0,6.8,0.0,1.00,1.5,19,364,12.50,11.90,17,2,0,0.0,1.00,1.00,1.00,2.84,3.58,3.84,17.8,1.994,0.158,4.05
14000,95,9,12.8,0.0,0.0,0.0,12.4,0.0,1.00,10.4,7,1044,47.41,3.82,2,3,4,0.0,1.00,1.00,1.00,3.22,3.33,4.56,37.1,1.034,0.392,6.00
15000,81,328,15.7,1.0,0.0,0.2,16.5,0.0,1.27,13.5,227,324,21.07,1.27,250,53,25,0.0,1.11,1.40,1.29,3.53,4.73,5.02,20.2,0.835,0.352,8.21
15000,156,42,27.2,0.1,5.9,0.0,7.5,0.0,1.05,0.8,35,330,10.74,15.11,36,4,2,0.0,1.05,1.02,1.06,2.10,3.86,3.88,14.6,1.998,0.339,4.05
15000,122,37,26.0,0.0,5.9,0.1,7.1,0.0,1.00,1.0,27,428,11.56,21.42,25,7,5,0.0,1.00,1.00,1.00,2.35,3.73,3.89,24.7,1.996,0.076,4.05
16000,81,402,16.3,1.3,0.0,0.0,17.2,0.0,1.34,14.2,247,419,24.82,1.21,292,63,47,0.0,1.09,1.56,1.36,3.64,4.76,5.19,21.9,0.817,0.343,8.46
16000,156,57,26.3,0.1,6.9,0.0,6.0,0.0,1.11,0.9,37,355,9.82,18.86,43,7,7,0.0,1.11,1.11,1.11,1.75,3.67,3.86,21.4,1.998,0.350,4.00
16000,122,45,25.0,0.0,5.4,0.0,7.1,0.0,1.00,1.3,37,212,5.71,13.48,39,5,1,0.0,1.00,1.00,1.00,1.80,3.64,3.73,20.3,1.996,0.074,4.02
17000,81,725,11.6,0.7,0.0,0.1,13.2,0.0,1.26,17.1,480,421,24.01,1.41,430,165,130,0.0,1.13,1.35,1.29,3.21,4.24,4.60,25.0,0.783,0.349,8.60
17000,122,61,24.5,0.0,6.3,0.0,5.9,0.0,1.00,1.6,43,233,5.05,16.20,34,16,11,0.0,1.00,1.00,1.00,2.26,3.67,3.64,27.7,1.997,0.148,4.05
17000,156,56,25.0,0.3,6.1,0.0,5.8,0.1,1.18,1.5,44,336,8.29,17.45,39,14,3,0.1,1.20,1.04,1.25,2.16,3.70,3.75,21.8,1.997,0.316,4.07
