step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err
11000,12340,2280,82137,134900,116515,51931,832,31415,158,0,285542,3453876,33395.619,29389.285,1.0760,10186.085,0.072,0.840,0.062,0.026,0.464,0.390,330,0.1043,0.7056,0.060,17.0,33.3,57.3,26.34,3.25,8.60,0.29,14.20,6.12,1.253,0.257,0.392,0.397,4.951,0.283,0.0038,79,311,513,17113,67,17,0.301,6639,104,1708,10528,2246,2094,8000,13.50,18.71,6265,9.3942,58264,9677,293865,2332.1,-0.0,765429,13.824,2631002.543,6.73e-15,0.00022,16.93,46634,28.512,2.192,25.534,0.785,28.515,5090,2905,4345,0.2708,0.938,1.148,1.953,1.324,0.948,1.374,12811.497,12301.806,11029.121,12649.515,19903.068,9836.567,2339.144,7027.489,0.410,0.513,0.499,0.252,0.404,0.448,11673,32386,0.6703,0.3339,0.4057,0.9993,0.0448,0.0669,0.6096,0.9168,0.8606,0.2070,0.0559,0.0684,0.0000,0.2160,0.9345,0.1346,0.7303,0.9393,0.00308,5960,0.9982,0.7647,0.7446,0.9981,0.0450,0.0671,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7611,5.1063,5.6595,0.0301,0.0349,0.0286,0.067,0.045,0.064,0.051,1429,0.0657,0.0020,0.0019,0.00309,0.00114,0.00145,23.39,28.18,27.99,1704.5996,0.1373,33.0686,6.9331,6.8906,1113696,1511400,4.4987,0.2010,954.1,1704.5996,17.49,0,0,0,0,0,0,9258,19203.201,16853.295,0.9412,5789.0142,1266.9161,3895.5285,4834.5785,5544.3804,1111.1624,19481,1469440.2,2.68e-13
12000,11823,2501,91986,151918,130750,59017,915,37739,162,0,361330,4109856,36133.109,35082.114,1.0446,11491.865,0.056,0.872,0.051,0.022,0.469,0.387,450,0.1265,0.7063,0.058,14.6,34.3,57.8,25.36,3.66,8.10,0.22,13.38,6.25,1.250,0.235,0.451,0.458,5.195,0.318,0.0041,80,307,586,20420,75,21,0.412,6432,306,1987,9530,2108,1892,7823,12.25,18.05,6432,9.8293,57736,9034,273027,2384.3,-0.0,787616,15.295,2631002.543,5.66e-15,0.00007,31.67,52382,31.426,2.208,28.520,0.697,31.429,4951,2483,4389,0.2452,0.954,1.148,1.900,1.332,0.955,1.325,13820.660,14055.770,11049.349,13676.093,22899.531,10366.516,3744.001,9479.732,0.418,0.499,0.507,0.255,0.412,0.439,10517,35385,0.6867,0.3755,0.3909,0.9993,0.0397,0.0627,0.5932,1.0151,0.8327,0.2201,0.0548,0.1013,0.0000,0.7454,0.9413,0.2405,0.7599,0.9467,0.00315,5855,0.9985,0.7995,0.7346,0.9988,0.0399,0.0630,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7263,4.9163,5.5806,0.0338,0.0317,0.0295,0.048,0.056,0.055,0.051,1688,0.0580,0.0021,0.0024,0.00295,0.00125,0.00148,27.40,27.71,28.06,1714.7759,0.1507,37.1111,7.6310,7.6638,1115729,1509556,4.5558,0.1452,845.4,1714.7759,23.27,0,0,0,0,0,0,11674,23590.249,20677.106,0.9378,6136.7356,1372.6674,4278.4133,5519.2590,6369.8573,1377.0600,20079,1428633.5,1.79e-13
13000,11348,2463,91703,151334,131415,58859,772,37894,172,0,355704,3999653,35186.665,34319.696,1.0308,11402.650,0.046,0.862,0.062,0.030,0.468,0.390,389,0.1262,0.7080,0.077,16.5,32.9,55.5,25.45,3.55,7.91,0.17,13.82,6.16,1.235,0.238,0.444,0.451,5.066,0.300,0.0042,80,311,567,19915,43,18,0.381,6193,611,2100,8637,1621,1872,7855,12.00,17.61,6137,9.1156,57111,9116,255706,2006.5,-0.0,807744,15.216,2631002.543,6.02e-15,0.00002,10.33,51480,30.538,2.201,27.680,0.658,30.541,4613,2573,4162,0.2570,0.941,1.149,1.590,1.329,0.939,1.312,13906.439,13369.113,10765.838,13776.425,22047.051,10330.896,2987.486,9598.664,0.426,0.498,0.496,0.280,0.417,0.425,10229,32435,0.7040,0.3997,0.4013,0.9993,0.0416,0.0638,0.5878,0.9117,0.8516,0.2264,0.0598,0.0882,0.0000,0.0000,0.8288,0.1827,0.7136,0.9478,0.00315,8408,0.9984,0.7810,0.7281,0.9989,0.0417,0.0640,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6905,4.9922,5.5700,0.0322,0.0379,0.0329,0.061,0.031,0.059,0.028,1530,0.0538,0.0034,0.0042,0.00292,0.00115,0.00148,25.37,27.68,27.71,1620.9007,0.1410,36.3284,7.3556,7.8600,1117799,1507800,4.7569,0.1405,821.8,1620.9007,21.76,0,0,0,0,0,0,11739,22917.046,20049.950,0.9380,6005.6487,1327.4945,4118.4862,6004.4230,6842.0908,1430.1390,19438,1395830.2,1.41e-13
14000,13659,2074,85759,140259,120369,53631,869,34787,166,0,331728,3801465,32337.769,30013.589,0.9893,9502.594,0.053,0.868,0.059,0.021,0.470,0.381,451,0.1056,0.7243,0.067,16.7,32.6,56.7,27.43,2.85,7.86,0.17,16.55,6.47,1.180,0.247,0.338,0.344,4.896,0.250,0.0041,79,308,494,16403,68,16,0.457,6925,429,1785,11445,1763,1464,10432,14.25,20.68,6302,8.1382,56486,8899,243293,2529.7,-0.0,823889,14.049,2631002.543,2.05e-14,0.00033,33.24,47858,27.944,2.205,24.913,0.826,27.947,3996,3734,5929,0.2967,0.943,1.091,1.513,1.299,0.948,1.245,13900.414,12033.467,8612.276,13781.271,19446.816,8423.771,3018.175,9069.049,0.403,0.524,0.497,0.237,0.420,0.416,11422,31076,0.6768,0.3308,0.3701,0.9991,0.0397,0.0582,0.5923,0.8925,0.8569,0.2083,0.0473,0.0732,0.0000,0.7514,0.9653,0.0927,0.7355,0.9700,0.00315,5132,0.9986,0.7446,0.7490,0.9985,0.0399,0.0585,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7295,4.9366,5.4496,0.0320,0.0305,0.0263,0.040,0.041,0.040,0.051,1243,0.0555,0.0033,0.0043,0.00313,0.00121,0.00135,24.90,28.16,28.48,1582.4364,0.1339,33.6356,6.3044,7.7450,1119885,1504572,5.1160,0.1905,826.0,1582.4364,23.50,0,0,0,0,0,0,11044,20510.995,17909.758,0.9448,5014.8542,1062.5026,3668.7731,5256.0392,6393.2069,1319.9593,16372,1496617.2,5.44e-13
15000,10803,1847,80689,132485,113670,51074,722,32855,203,0,308405,3620581,30792.469,29498.840,1.0051,10126.047,0.079,0.851,0.055,0.015,0.477,0.372,368,0.1260,0.7243,0.064,15.8,30.0,52.1,25.43,2.83,7.88,0.27,14.45,6.50,1.175,0.258,0.372,0.378,5.028,0.300,0.0040,79,304,499,17261,39,14,0.458,5804,52,1860,8891,1206,1450,8147,14.50,19.61,6540,7.4315,55873,9581,231892,1490.6,-0.0,837366,13.505,2631002.543,1.59e-14,0.00081,23.67,45124,26.395,2.205,23.629,0.560,26.397,3216,3168,4419,0.3149,0.952,1.090,1.496,1.299,0.960,1.240,13048.548,12183.983,7598.601,12953.643,20366.272,7039.152,2951.522,9382.119,0.377,0.555,0.505,0.216,0.395,0.438,10981,33349,0.6761,0.3054,0.3839,0.9987,0.0389,0.0559,0.6035,1.0026,0.8684,0.2098,0.0380,0.0900,0.0000,0.2562,0.9310,0.1413,0.7721,0.9838,0.00317,5684,0.9981,0.7560,0.6969,0.9971,0.0391,0.0561,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7447,4.8478,5.4525,0.0344,0.0317,0.0282,0.055,0.054,0.066,0.045,1279,0.0644,0.0036,0.0025,0.00321,0.00107,0.00135,26.83,27.48,27.50,1518.4060,0.1241,33.6873,5.5094,7.9952,1122058,1503885,5.3053,0.2479,872.6,1518.4060,26.31,0,0,0,0,0,0,10175,19372.793,16941.058,0.9401,4215.3667,916.8012,3488.5758,4668.5380,5640.4507,1137.2152,14073,1141304.3,9.62e-13
16000,12666,2023,84107,136530,117794,51708,715,30016,201,0,301974,3687925,32667.871,28878.680,1.0160,9702.805,0.055,0.871,0.052,0.022,0.481,0.372,364,0.1055,0.7288,0.070,16.1,32.5,55.1,26.66,3.03,7.90,0.24,15.49,6.45,1.185,0.243,0.388,0.393,4.792,0.267,0.0037,72,295,442,16554,57,12,0.763,6657,50,2052,10564,1604,1783,9279,13.75,19.69,6617,8.0864,55195,11440,224307,2479.0,-0.0,848599,12.893,2631002.543,6.02e-15,0.00014,15.34,45126,26.227,2.196,23.326,0.706,26.230,4000,3250,5416,0.2757,0.966,1.119,1.482,1.300,0.963,1.233,13441.419,13056.039,8322.184,13300.346,20748.146,6781.749,2959.909,9434.217,0.383,0.538,0.520,0.226,0.402,0.418,12679,34932,0.6502,0.2457,0.2988,0.9987,0.0339,0.0528,0.5968,0.9366,0.8162,0.2089,0.0433,0.0873,0.0000,0.0000,0.9086,0.0921,0.7191,0.9703,0.00323,5694,0.9984,0.7147,0.6481,0.9975,0.0341,0.0530,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7903,5.0251,5.4667,0.0312,0.0318,0.0294,0.062,0.049,0.059,0.052,1202,0.0689,0.0037,0.0020,0.00312,0.00098,0.00131,24.03,27.85,27.98,1488.3384,0.1196,34.4637,5.3064,7.5861,1123488,1501566,4.8426,0.2430,926.7,1488.3384,21.73,0,0,0,0,0,0,10199,19175.875,16744.995,0.9400,4093.2651,923.5029,3271.4517,3967.5329,5141.7181,988.8390,14649,1224960.9,1.18e-12
17000,13155,2375,94504,165794,145953,70478,812,35668,153,0,314142,4261107,38494.138,33566.534,1.0557,12838.818,0.059,0.844,0.076,0.021,0.494,0.371,372,0.1048,0.7239,0.060,16.0,31.7,53.4,25.75,3.10,7.50,0.28,14.87,6.42,1.178,0.239,0.411,0.416,4.899,0.302,0.0038,79,301,542,14305,43,11,0.759,7070,155,2489,10511,1981,2202,8972,12.75,17.48,6416,9.0326,54576,9735,213958,2602.1,-0.0,860972,15.288,2631002.543,7.61e-15,0.00006,36.12,53326,29.963,2.204,27.045,0.714,29.966,4936,3156,5063,0.2641,0.950,1.120,1.445,1.283,0.950,1.217,15679.700,15266.021,10011.707,15586.575,25734.675,8998.906,2409.698,9319.111,0.416,0.532,0.539,0.260,0.452,0.471,12402,37449,0.6460,0.3016,0.3747,0.9993,0.0348,0.0544,0.6041,0.9311,0.8609,0.2111,0.0390,0.0828,0.0000,0.8076,0.9563,0.1900,0.7683,0.9564,0.00322,9405,0.9988,0.6947,0.6784,0.9988,0.0349,0.0546,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7254,5.0831,5.5173,0.0311,0.0431,0.0363,0.059,0.060,0.076,0.060,1482,0.0669,0.0034,0.0021,0.00300,0.00110,0.00135,26.65,27.92,27.93,1615.9015,0.1334,41.7188,6.5530,8.7352,1124926,1500046,4.4913,0.2265,839.6,1615.9015,24.35,0,0,0,0,0,0,9858,20727.715,18138.524,0.9395,5259.8789,1176.8108,3992.7825,4993.9006,6239.6611,1128.0098,18066,1432997.3,1.50e-12
18000,12332,2250,92761,161078,140788,67630,687,36557,158,0,351624,4103636,35572.872,34527.043,1.0191,12131.095,0.061,0.865,0.058,0.016,0.481,0.375,361,0.1185,0.7206,0.063,16.7,33.0,54.5,25.94,3.43,8.44,0.19,13.89,6.37,1.197,0.257,0.467,0.473,4.958,0.288,0.0040,78,299,531,15910,73,9,0.743,6474,624,2049,9659,2009,1978,8345,14.00,19.44,6554,9.7102,53914,10382,202134,2478.8,-0.0,874605,14.887,2631002.543,1.65e-14,0.00000,9.52,52392,28.470,2.192,25.726,0.552,28.473,5119,2618,4595,0.2385,0.981,1.164,1.470,1.285,0.967,1.229,13482.628,14231.143,10206.814,13374.410,24122.743,9447.109,2680.207,10268.631,0.411,0.524,0.525,0.245,0.441,0.474,12001,34738,0.6826,0.4336,0.4068,0.9991,0.0378,0.0571,0.6143,1.0252,0.7936,0.2067,0.0604,0.0901,0.0000,0.0000,0.7400,0.2459,0.7269,0.9400,0.00317,8787,0.9987,0.7766,0.6124,0.9982,0.0380,0.0573,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6959,5.0559,5.4803,0.0303,0.0337,0.0258,0.032,0.043,0.041,0.040,1622,0.0650,0.0029,0.0019,0.00279,0.00120,0.00147,24.40,27.29,27.98,1529.5823,0.1445,37.8931,7.2794,7.6078,1126532,1498646,3.8364,0.1588,818.8,1529.5823,20.58,0,0,0,0,0,0,11722,22395.947,19554.593,0.9371,5645.1529,1274.7400,3864.5584,5331.9438,6238.3990,1305.6380,18613,1539668.9,1.91e-12
19000,12068,2321,89783,150765,130859,60057,925,37945,157,0,357780,4337577,34710.633,34623.799,1.0553,11026.132,0.047,0.879,0.052,0.021,0.487,0.375,320,0.1196,0.7149,0.064,17.0,33.5,55.7,27.27,3.40,7.89,0.23,15.75,6.38,1.182,0.234,0.445,0.453,4.920,0.302,0.0041,84,317,512,16357,28,6,0.399,6285,1151,1520,9397,1669,1853,8546,13.50,18.93,5926,9.4858,53231,10391,192023,1974.2,-0.0,888524,15.598,2631002.543,2.21e-14,0.00007,24.64,47840,28.702,2.183,25.946,0.572,28.705,4729,2982,4357,0.2710,0.935,1.148,1.461,1.282,0.940,1.239,12960.081,13196.056,11125.536,12853.321,21757.909,10861.185,2692.517,10043.965,0.432,0.534,0.522,0.275,0.427,0.445,12649,31558,0.6952,0.3069,0.3758,0.9993,0.0390,0.0618,0.6045,0.8891,0.7732,0.2167,0.0490,0.0838,0.0000,0.5775,0.9470,0.2004,0.7340,0.9374,0.00315,7250,0.9986,0.6399,0.6039,0.9988,0.0391,0.0620,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7175,5.5312,5.5231,0.0295,0.0385,0.0326,0.056,0.043,0.058,0.046,1840,0.0613,0.0031,0.0023,0.00286,0.00123,0.00154,25.44,28.47,28.57,1547.3568,0.1576,35.0071,7.9119,7.6860,1128355,1496968,3.9428,0.1528,770.6,1547.3568,18.26,0,0,0,0,0,0,11297,23597.667,20649.631,0.9372,6330.4778,1415.1976,4201.2011,5986.1914,6611.3794,1438.6858,20521,1440250.3,2.46e-12
20000,12125,2113,91057,152351,132154,60548,746,34999,168,0,324747,3986838,35599.775,31993.389,1.0316,11055.446,0.062,0.860,0.059,0.020,0.476,0.377,343,0.1204,0.7260,0.060,15.9,32.3,54.9,26.46,2.93,7.55,0.20,15.78,6.50,1.170,0.236,0.401,0.409,5.053,0.292,0.0039,77,296,502,14490,32,5,0.479,6437,714,1462,9949,1648,1580,8897,13.50,20.10,6068,8.5827,52640,8585,180958,2448.1,-0.0,900008,14.441,2631002.543,4.96e-15,0.00007,20.54,49331,27.523,2.198,24.775,0.551,27.526,4128,3180,4817,0.2841,0.958,1.137,1.428,1.264,0.957,1.231,13624.175,15093.632,9103.531,13523.378,24028.312,8853.625,2908.006,9176.311,0.400,0.514,0.524,0.234,0.417,0.447,10663,37425,0.6460,0.4039,0.3772,0.9993,0.0344,0.0506,0.6203,0.9209,0.8240,0.1972,0.0452,0.0810,0.0000,0.3372,0.9093,0.2987,0.7809,0.9453,0.00294,6778,0.9989,0.7313,0.6685,0.9985,0.0346,0.0508,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7425,5.2564,5.4278,0.0328,0.0295,0.0258,0.033,0.044,0.052,0.037,1532,0.0589,0.0030,0.0020,0.00344,0.00119,0.00153,27.02,27.73,28.47,1456.2979,0.1406,37.9130,6.6379,7.8028,1130374,1494840,3.4939,0.1877,786.4,1456.2979,20.50,0,0,0,0,0,0,10098,20937.943,18315.833,0.9417,5474.7333,1174.5294,4221.8499,5125.3417,6219.5260,1236.4861,17232,1376302.3,2.62e-12
21000,8168,1604,79024,132225,115538,52462,739,31403,126,0,271424,3593519,30078.730,28424.404,1.0407,10770.652,0.064,0.863,0.052,0.021,0.475,0.378,269,0.1623,0.7272,0.061,13.6,30.4,53.1,24.15,3.63,8.00,0.26,12.26,6.63,1.165,0.263,0.520,0.527,5.146,0.302,0.0039,81,307,514,13985,35,7,0.624,4683,23,1261,6884,1266,1740,5162,17.25,23.14,5927,7.7950,51997,8860,172034,1230.2,-0.0,910072,13.680,2631002.543,7.43e-15,0.00139,8.53,41988,24.371,2.191,21.918,0.261,24.374,3377,2005,2786,0.2741,0.958,1.125,1.428,1.248,0.965,1.210,11629.518,12043.537,8270.741,11553.244,21025.397,7069.558,2607.256,7976.938,0.386,0.514,0.530,0.217,0.411,0.453,9249,36817,0.6760,0.3253,0.3643,0.9994,0.0315,0.0506,0.6047,1.0593,0.8252,0.2122,0.0753,0.1166,0.0000,0.0000,0.9135,0.1492,0.7073,0.9326,0.00298,4754,0.9978,0.8086,0.6704,0.9983,0.0316,0.0507,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7024,5.1325,5.5583,0.0340,0.0393,0.0359,0.054,0.071,0.066,0.068,1501,0.0805,0.0023,0.0021,0.00341,0.00133,0.00166,24.25,27.79,27.99,1437.9191,0.1287,32.8810,6.2061,7.4741,1132073,1495120,3.8917,0.2843,807.9,1437.9191,16.29,0,0,0,0,0,0,8380,17653.753,15459.183,0.9368,4699.8262,1024.0193,3943.0086,4378.1457,5152.7394,985.5005,15123,898193.8,2.47e-12
22000,10038,1780,82135,132989,115084,50035,819,30932,145,0,287008,3748475,29352.088,28281.763,1.0359,9700.014,0.038,0.885,0.057,0.021,0.478,0.373,380,0.1384,0.7570,0.067,14.6,29.4,54.7,24.27,3.35,7.66,0.20,13.06,6.58,1.175,0.249,0.459,0.466,4.811,0.294,0.0039,75,283,441,16728,61,8,0.620,5713,65,1602,8371,1626,1959,6453,14.75,21.27,6636,9.1264,51511,10487,166804,1394.1,0.0,917769,12.407,2631002.543,1.04e-14,0.00005,31.86,43607,23.948,2.174,21.361,0.413,23.951,4122,2214,3702,0.2502,0.966,1.126,1.443,1.249,0.959,1.220,11085.601,11621.426,8645.820,10993.986,19412.297,7176.564,3329.940,8075.245,0.381,0.498,0.546,0.238,0.379,0.432,10834,32241,0.6764,0.2427,0.3527,0.9995,0.0321,0.0498,0.6067,1.0000,0.8257,0.2094,0.0605,0.0923,0.0000,0.7659,0.9511,0.1891,0.7720,0.9417,0.00290,5263,0.9978,0.7783,0.6507,0.9985,0.0323,0.0500,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7227,5.2524,5.5732,0.0323,0.0438,0.0404,0.058,0.043,0.067,0.050,1272,0.0693,0.0020,0.0018,0.00350,0.00116,0.00144,26.89,27.64,28.07,1413.1929,0.1220,30.7055,5.6454,6.7619,1133240,1493230,3.9025,0.2941,826.8,1413.1929,19.77,0,0,0,0,0,0,10412,18581.748,16129.125,0.9359,4590.3707,991.9457,3470.4947,3867.7726,4956.2912,1044.9861,15540,1069656.7,2.18e-12
23000,12546,2120,102191,174577,152451,71453,933,37183,183,0,355342,4344408,38069.377,35076.057,1.0191,12444.066,0.046,0.856,0.075,0.023,0.480,0.376,448,0.1228,0.7422,0.057,14.5,31.7,55.2,25.41,3.28,7.65,0.25,14.23,6.53,1.198,0.245,0.408,0.415,4.720,0.289,0.0039,74,277,513,17184,30,9,0.875,7011,209,1875,10462,2053,2291,8202,13.50,19.04,5652,9.1644,51015,9185,158608,2269.4,-0.0,927946,14.931,2631002.543,1.98e-14,0.00062,11.13,56760,29.209,2.185,26.351,0.673,29.212,5014,2412,5120,0.2237,0.955,1.148,1.512,1.241,0.952,1.272,14263.763,15208.218,11089.089,14170.319,25254.035,9942.644,2845.712,9843.636,0.404,0.506,0.536,0.233,0.449,0.457,10009,41603,0.6652,0.2449,0.3559,0.9993,0.0312,0.0493,0.6026,0.8850,0.8471,0.2096,0.0608,0.0749,0.0000,0.0000,0.7386,0.2463,0.7276,0.9345,0.00300,6638,0.9986,0.7313,0.6828,0.9985,0.0313,0.0495,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6884,5.1791,5.4611,0.0309,0.0383,0.0304,0.056,0.055,0.076,0.045,1786,0.0731,0.0011,0.0018,0.00310,0.00131,0.00149,25.45,28.12,28.45,1545.0511,0.1486,39.7679,7.3790,7.5524,1134477,1490861,4.4703,0.2601,703.6,1545.0511,20.23,0,0,0,0,0,0,12290,22631.992,19689.817,0.9376,6038.7179,1320.1630,4214.9518,4988.9560,6012.7776,1242.5406,20718,1354540.7,1.53e-12
24000,12587,2112,89259,141825,121307,51830,736,37019,174,0,344653,3977527,32475.520,31865.245,1.0066,10181.289,0.044,0.876,0.061,0.019,0.460,0.388,452,0.1235,0.7355,0.075,14.0,29.6,52.6,23.79,2.93,7.65,0.21,13.01,6.40,1.219,0.256,0.399,0.407,4.603,0.300,0.0041,82,299,523,18268,42,9,0.522,6841,485,2117,9985,1878,1724,8985,14.25,19.31,5962,9.1863,50518,11115,152758,2185.8,-0.0,938034,14.878,2631002.543,1.06e-14,0.00037,20.30,48641,28.261,2.200,25.332,0.730,28.264,4446,2619,5522,0.2424,0.941,1.148,1.754,1.260,0.945,1.316,11696.579,13284.769,9529.654,11600.191,21526.965,9535.699,2562.587,9585.670,0.387,0.505,0.504,0.221,0.416,0.399,11991,30542,0.7124,0.3716,0.3831,0.9993,0.0339,0.0457,0.6281,1.0220,0.8651,0.2100,0.0775,0.0658,0.0000,0.4643,0.9352,0.1158,0.7004,0.9336,0.00314,6854,0.9992,0.7924,0.7190,0.9984,0.0340,0.0458,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6858,5.0734,5.5307,0.0321,0.0294,0.0269,0.048,0.048,0.063,0.042,1976,0.0767,0.0028,0.0034,0.00275,0.00112,0.00144,23.13,27.75,27.81,1465.1308,0.1498,33.4840,7.6183,7.2595,1136380,1489137,4.9984,0.1777,659.7,1465.1308,19.22,0,0,0,0,0,0,12653,21683.956,18813.899,0.9351,5752.6483,1229.2106,3607.5866,5580.0145,6072.7457,1368.5935,18464,1394529.7,1.33e-12
25000,12360,2102,98814,159533,137517,59890,829,39375,191,0,363520,4326388,35640.924,34177.626,0.9908,11666.507,0.041,0.866,0.074,0.018,0.469,0.382,391,0.1332,0.7483,0.069,14.7,29.1,52.6,24.52,2.97,6.93,0.28,14.34,6.59,1.174,0.242,0.407,0.416,4.828,0.283,0.0041,79,287,484,21347,50,12,0.551,6635,548,2026,9786,1366,1610,9384,12.25,19.36,6641,9.6667,50140,9358,146114,2358.9,-0.0,946255,15.469,2631002.543,2.42e-14,0.00010,32.07,53539,30.045,2.206,27.227,0.613,30.048,3918,3149,5293,0.2810,0.937,1.093,1.458,1.225,0.949,1.271,14144.387,14232.688,9202.139,14068.189,24037.103,8452.481,3140.811,10917.828,0.386,0.497,0.518,0.233,0.395,0.418,12173,37243,0.6929,0.3389,0.3707,0.9993,0.0311,0.0454,0.6381,1.0001,0.8352,0.2127,0.0586,0.0877,0.0000,0.6863,0.9402,0.1944,0.7348,0.9481,0.00319,6462,0.9984,0.8228,0.6725,0.9986,0.0313,0.0456,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6318,5.0398,5.4592,0.0336,0.0383,0.0346,0.066,0.061,0.073,0.057,2091,0.0838,0.0026,0.0049,0.00294,0.00116,0.00140,27.43,27.92,27.99,1431.1462,0.1401,38.4156,7.0568,8.4119,1138095,1487281,5.0830,0.1582,636.2,1431.1462,25.27,0,0,0,0,0,0,13679,22511.120,19480.756,0.9372,5269.4767,1158.8614,3839.0710,5575.3291,6612.5313,1418.6676,17655,1284608.6,4.42e-13
26000,10896,1801,86455,135149,116166,47862,832,36453,208,0,314899,3844774,30364.205,28006.949,0.9886,8549.549,0.050,0.861,0.071,0.018,0.465,0.380,438,0.1401,0.7615,0.069,13.7,27.2,51.2,24.31,3.10,7.24,0.44,13.54,6.73,1.127,0.255,0.440,0.449,4.572,0.314,0.0042,78,297,469,24834,104,11,0.633,6213,508,1848,8540,1524,1270,8102,15.50,21.32,7067,8.9059,49643,9286,142751,2052.0,0.0,952687,14.505,2631002.543,3.89e-15,0.00040,11.77,44670,26.312,2.204,23.592,0.515,26.315,3428,3064,4404,0.3111,0.923,1.057,1.395,1.182,0.943,1.213,12700.950,11244.048,8270.859,12619.020,18023.875,7461.734,3331.978,8663.688,0.384,0.518,0.497,0.214,0.398,0.384,13542,32970,0.6780,0.3481,0.4331,0.9995,0.0310,0.0473,0.6422,0.9693,0.8494,0.2040,0.0658,0.1061,0.0000,0.0000,0.8517,0.0919,0.7084,0.9603,0.00326,4073,0.9976,0.8105,0.7167,0.9985,0.0311,0.0475,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5666,5.0393,5.4393,0.0342,0.0541,0.0509,0.088,0.090,0.130,0.070,1819,0.0841,0.0035,0.0036,0.00329,0.00105,0.00129,23.96,27.46,27.72,1434.7809,0.1244,30.9319,6.1528,8.3519,1139685,1486666,4.9105,0.2283,607.4,1434.7809,22.90,0,0,0,0,0,0,12396,19457.401,16819.665,0.9395,4712.0495,1024.3574,3417.2049,4811.6629,5673.2013,1254.8787,16213,1161755.4,1.33e-13
