step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,297,28.55,0.87,8.31,0.24,8.89,0.00,1.21,0.003,0.062,207048.7,148173.2,1,22,3.80,1.12,1.31,14.3739,267.46,31926.6,0.0871,16.4870,5462,11.6708,1972,4.0411,13384.7,131.50,43.2789,0.0,0.0000,0.893,0.3336
10000,1,222,23.37,0.43,6.75,0.37,8.55,0.00,1.14,0.005,0.041,200487.8,154229.6,1,20,3.57,1.12,1.15,15.3839,211.37,33852.4,0.0985,15.6975,5461,11.6686,1901,3.6037,13644.5,127.07,55.8746,0.0,0.0000,0.974,0.4148
10000,2,229,28.54,0.54,7.94,0.39,8.51,0.00,1.20,0.000,0.046,192196.8,138351.2,1,15,3.40,1.09,1.21,15.1302,308.63,32330.6,0.0444,14.6844,5461,11.6686,1675,3.3218,13654.9,41.42,61.5723,0.0,0.0000,0.844,0.1665
20000,0,178,60.51,0.32,17.13,1.65,17.04,0.00,1.10,0.000,0.073,108505.1,70270.3,1,28,5.43,1.08,1.09,4.8080,378.75,30807.2,0.0000,10.2244,5462,5.2766,1703,1.9259,5002.4,99.86,22.2028,0.0,0.0000,0.958,0.2918
20000,1,317,49.85,0.17,12.22,0.67,16.96,0.00,1.03,0.003,0.109,64219.7,38372.0,1,40,4.72,1.01,1.02,2.6256,379.54,34603.9,0.0000,5.8916,5461,5.2757,1426,0.9411,2547.6,145.23,15.1525,0.0,0.0000,0.953,0.4137
20000,2,104,51.58,0.01,13.23,0.60,17.83,0.00,1.00,0.000,0.038,45678.9,28176.6,1,26,5.02,1.00,1.00,2.0481,233.68,37967.4,0.0000,4.2265,5461,5.2757,1262,0.6254,1634.3,54.91,14.2099,0.0,0.0000,0.909,0.2320
30000,0,185,29.61,0.00,6.34,1.48,7.83,0.00,1.00,0.000,0.033,172813.1,159558.7,1,44,2.83,1.00,1.00,9.8088,243.19,32672.9,0.0259,16.3089,5462,10.7788,1967,4.9146,13781.6,124.97,43.6050,0.0,0.0000,0.915,0.2999
30000,1,250,26.63,0.00,7.04,0.89,5.92,0.00,1.00,0.000,0.040,165620.2,155157.2,1,29,2.97,1.00,1.00,10.1363,357.93,31762.3,0.0094,15.4597,5461,10.7768,1808,4.7763,14906.2,89.04,57.6744,0.0,0.0000,0.825,0.2646
30000,2,91,30.51,0.00,8.93,1.62,5.65,0.00,1.00,0.000,0.017,154260.7,143999.2,1,35,3.09,1.00,1.00,9.9890,130.41,34739.6,0.0033,14.3210,5461,10.7768,1585,4.5187,14225.1,85.99,62.6287,0.0,0.0000,0.907,0.3419
40000,0,362,31.91,0.03,7.20,0.13,8.67,0.00,1.01,0.000,0.067,104183.5,65476.4,1,36,3.27,1.01,1.01,4.6458,439.04,30192.9,0.0000,9.7043,5462,4.5889,1634,3.0333,5783.2,112.96,21.9790,0.0,0.0000,0.944,0.2706
40000,1,294,32.80,0.10,7.73,0.17,8.45,0.00,1.03,0.000,0.054,57803.1,32513.5,1,54,3.30,1.01,1.03,2.7726,471.25,32246.5,0.0000,5.5517,5461,4.5880,1779,1.3756,2664.7,95.39,15.5901,0.0,0.0000,0.849,0.2760
40000,2,400,35.06,0.16,8.12,0.46,8.94,0.00,1.02,0.002,0.081,44704.2,21311.1,0,54,3.37,1.00,1.04,2.2504,438.25,34208.3,0.0000,4.3303,5461,4.5880,1743,1.2898,2153.1,91.65,13.5995,0.0,0.0000,0.874,0.3496
50000,0,293,30.48,0.26,8.83,0.94,12.83,0.02,1.04,0.007,0.077,180259.9,140809.2,2,55,4.08,1.02,1.04,11.5044,287.57,37042.3,0.0063,16.5272,5462,10.8724,1518,5.4066,15594.9,101.67,43.5838,0.0,0.0000,0.950,0.3231
50000,1,252,33.64,0.85,10.81,0.70,15.30,0.06,1.06,0.020,0.079,172269.3,136616.9,2,42,4.37,1.06,1.07,11.9991,337.49,34167.8,0.0273,15.2787,5461,10.8704,1325,5.1676,16935.9,116.53,57.3261,0.0,0.0000,0.909,0.3357
50000,2,376,34.97,1.43,8.41,1.33,19.63,0.11,1.07,0.032,0.132,160886.0,116352.4,2,26,5.25,1.12,1.06,11.3553,513.62,34870.6,0.0336,14.0818,5461,10.8704,1096,5.2760,16670.8,81.80,61.9419,0.0,0.0000,0.905,0.3212
60000,0,254,25.49,0.32,6.30,0.24,6.01,0.00,1.07,0.000,0.037,100065.0,66131.5,1,59,2.96,1.05,1.11,4.6798,213.19,29145.4,0.0000,9.9931,5462,4.6118,2124,2.7685,5448.8,146.52,21.4598,0.0,0.0000,0.928,0.3627
60000,1,406,23.73,0.10,6.08,0.54,5.52,0.00,1.03,0.000,0.057,54702.7,32070.8,1,48,2.77,1.02,1.04,2.6662,341.36,31148.6,0.0000,5.7388,5461,4.6110,1945,1.1031,2530.0,88.74,15.8886,0.0,0.0000,0.892,0.2771
