step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,1398,24.92,0.00,7.91,0.09,4.51,0.00,1.00,0.000,0.199,433653.4,622042.7,1,72,2.73,1.00,1.00,23.6439,634.49,20366.9,0.0390,36.9766,5462,29.5982,2412,8.9206,31819.3,160.59,3.4297,0.0,0.0000,1.000,0.7105
10000,1,938,25.85,0.00,8.64,0.17,4.21,0.00,1.00,0.000,0.141,414044.8,602422.8,1,86,2.79,1.00,1.00,22.5070,404.67,20889.2,0.0294,35.3191,5461,29.5928,2360,8.4055,29626.6,80.07,15.1783,0.0,0.0000,1.000,0.1979
10000,2,748,26.72,0.00,9.44,0.29,3.78,0.00,1.00,0.000,0.116,360182.9,481825.3,1,74,2.80,1.00,1.00,17.4140,286.13,25346.7,0.0321,30.6368,5461,29.5928,2259,7.1700,23552.6,59.33,27.7455,0.0,0.0000,1.000,0.0179
20000,0,1139,28.28,0.16,9.04,0.17,10.58,0.01,1.04,0.002,0.258,247480.0,178332.2,4,74,3.70,1.04,1.05,8.7225,505.62,20259.0,0.0000,23.1058,5462,14.3479,1561,5.1424,13132.8,160.59,1.7089,0.0,0.0000,1.000,0.7105
20000,1,798,29.75,0.20,9.70,0.40,11.28,0.02,1.04,0.004,0.198,140931.9,91748.0,4,78,3.87,1.02,1.05,4.0049,372.13,29090.8,0.0000,12.9346,5461,14.3452,1389,2.3447,5342.7,80.07,4.8806,0.0,0.0000,1.000,0.1979
20000,2,567,30.43,0.24,10.62,0.51,11.22,0.04,1.08,0.014,0.147,97377.3,57143.9,4,81,4.12,1.08,1.05,2.6927,210.95,38692.1,0.0000,8.8628,5461,14.3452,1371,1.5818,3036.0,59.33,7.2551,0.0,0.0000,1.000,0.0179
30000,0,1142,25.82,0.27,8.40,0.13,8.25,0.00,1.07,0.002,0.223,409037.9,283388.5,8,74,3.47,1.08,1.09,13.8320,239.72,22444.5,0.0000,37.4271,5462,34.2192,1657,10.8389,41566.6,160.59,3.5335,0.0,0.0000,1.000,0.7105
30000,1,1056,24.26,0.14,7.30,0.25,7.60,0.00,1.04,0.000,0.185,387779.7,258854.3,10,87,3.28,1.03,1.06,12.5890,246.95,24883.1,0.0000,35.3140,5461,34.2129,1381,10.6276,41046.4,80.07,15.7177,0.0,0.0000,1.000,0.1979
30000,2,894,26.27,0.16,7.82,0.25,10.84,0.00,1.04,0.001,0.195,338776.8,224509.4,10,76,3.69,1.02,1.05,10.6315,325.77,31564.6,0.0000,31.3733,5461,34.2129,1345,7.8118,29182.8,59.33,28.5822,0.0,0.0000,1.000,0.0179
40000,0,1065,25.73,0.16,8.52,0.38,8.87,0.00,1.06,0.001,0.218,251556.7,172629.8,13,76,3.48,1.03,1.07,6.1769,236.30,19875.3,0.0000,23.8919,5462,15.1786,1491,4.2144,13380.9,160.59,1.7135,0.0,0.0000,1.000,0.7105
40000,1,770,27.55,0.04,9.31,0.33,7.92,0.00,1.02,0.000,0.155,139147.7,84349.6,14,112,3.32,1.02,1.02,2.8390,193.53,28154.4,0.0000,13.4875,5461,15.1758,1509,1.7679,5251.7,80.07,4.8746,0.0,0.0000,1.000,0.1979
40000,2,820,27.10,0.16,8.03,0.25,12.95,0.01,1.03,0.004,0.201,96347.1,53147.6,10,81,3.75,1.04,1.01,1.8071,380.83,39315.6,0.0000,9.2817,5461,15.1758,1238,1.0680,3075.8,59.33,7.1696,0.0,0.0000,1.000,0.0179
50000,0,1238,21.87,1.06,7.45,0.13,6.16,0.29,1.34,0.095,0.210,412240.9,289022.2,12,110,3.21,1.35,1.17,13.5833,327.61,25022.1,0.0591,37.8467,5462,33.8092,1496,9.4934,36836.2,160.59,3.4883,0.0,0.0000,1.000,0.7105
50000,1,1030,22.16,1.17,7.82,0.16,6.76,0.42,1.40,0.129,0.187,394964.7,283774.2,11,113,3.28,1.41,1.19,13.1115,451.05,26840.3,0.0524,36.0716,5461,33.8030,1379,9.3983,36928.6,80.07,15.5759,0.0,0.0000,1.000,0.1979
50000,2,790,23.36,1.34,8.99,0.08,6.98,0.48,1.50,0.133,0.157,341275.0,252368.3,8,86,3.44,1.53,1.24,11.0672,281.99,33753.8,0.0009,31.8453,5461,33.8030,1341,6.8578,26394.3,59.33,28.2537,0.0,0.0000,1.000,0.0179
60000,0,1116,25.38,0.41,7.29,0.22,7.91,0.01,1.12,0.006,0.202,255433.4,159474.1,5,96,3.40,1.06,1.15,5.4488,268.05,14723.4,0.0193,24.5834,5462,14.8214,1720,3.6148,12425.0,160.59,1.7117,0.0,0.0000,1.000,0.7105
60000,1,944,24.34,0.19,7.70,0.12,7.80,0.00,1.05,0.001,0.171,140058.6,81341.6,5,139,3.38,1.02,1.07,2.7630,235.26,24911.3,0.0000,13.6711,5461,14.8187,1586,1.6614,5178.9,80.07,4.9047,0.0,0.0000,1.000,0.1979
60000,2,668,23.88,0.16,7.56,0.08,7.16,0.00,1.04,0.000,0.115,95683.7,51082.6,4,130,3.23,1.03,1.05,1.7921,180.50,37355.8,0.0000,9.4058,5461,14.8187,1509,1.0898,3116.6,59.33,7.2781,0.0,0.0000,1.000,0.0179
70000,0,1188,25.03,0.17,7.47,0.19,7.78,0.00,1.06,0.000,0.212,420757.1,250097.1,2,129,3.35,1.03,1.07,11.5780,303.67,19710.0,0.0323,38.5335,5462,35.5860,1706,9.5251,38504.7,160.59,3.5814,0.0,0.0000,1.000,0.7105
70000,1,953,24.41,0.21,7.46,0.05,6.98,0.00,1.06,0.000,0.161,400123.7,234710.4,2,155,3.19,1.02,1.08,10.7837,282.04,22009.0,0.0117,36.6569,5461,35.5795,1606,9.0261,36953.4,80.07,15.8042,0.0,0.0000,1.000,0.1979
70000,2,792,24.55,0.08,7.75,0.09,6.52,0.00,1.03,0.000,0.131,347356.4,196989.0,2,146,3.20,1.02,1.03,8.6378,147.54,30653.4,0.0000,32.2793,5461,35.5795,1518,6.9037,27346.6,59.33,28.8183,0.0,0.0000,1.000,0.0179
80000,0,1206,23.44,0.09,7.31,0.27,6.81,0.00,1.03,0.000,0.201,263716.7,140070.8,2,122,3.14,1.02,1.03,4.9850,223.71,15562.7,0.0000,25.0571,5462,15.7941,1478,3.2069,12311.0,160.59,1.7040,0.0,0.0000,1.000,0.7105
80000,1,1033,22.48,0.21,6.68,0.11,7.95,0.00,1.06,0.000,0.175,145411.8,69049.0,2,140,3.18,1.04,1.09,2.7629,207.63,26178.7,0.0000,13.9073,5461,15.7912,1409,1.5103,5306.2,80.07,4.9322,0.0,0.0000,1.000,0.1979
80000,2,912,22.37,0.12,6.76,0.11,7.40,0.00,1.04,0.000,0.151,99516.6,44554.0,2,162,3.10,1.02,1.04,1.8498,123.98,39064.0,0.0000,9.4387,5461,15.7912,1221,1.0607,3353.2,59.33,7.2799,0.0,0.0000,1.000,0.0179
90000,0,1286,23.65,0.18,6.87,0.06,7.99,0.00,1.06,0.000,0.221,430325.5,258260.3,2,142,3.24,1.02,1.07,11.1456,333.42,21111.3,0.0434,39.9100,5462,36.6630,1588,7.7799,34686.6,160.59,3.5430,0.0,0.0000,1.000,0.7105
90000,1,1056,24.31,0.16,7.26,0.08,7.46,0.00,1.05,0.000,0.181,409337.8,237586.5,2,165,3.24,1.04,1.06,10.1777,269.69,23209.6,0.0054,37.8952,5461,36.6563,1477,7.5225,33479.8,80.07,15.7510,0.0,0.0000,1.000,0.1979
90000,2,792,23.31,0.22,6.90,0.08,7.63,0.00,1.06,0.000,0.135,352678.2,198193.8,2,144,3.22,1.02,1.07,8.4286,223.72,31402.7,0.0000,33.0388,5461,36.6563,1422,5.8779,25177.8,59.33,28.6082,0.0,0.0000,1.000,0.0179
100000,0,1197,23.40,0.18,6.94,0.06,7.19,0.00,1.06,0.000,0.196,265058.9,137358.6,2,88,3.11,1.04,1.07,4.8766,214.17,16933.0,0.0000,25.4264,5462,16.0684,1429,2.7394,11124.8,160.59,1.7024,0.0,0.0000,1.000,0.7105
100000,1,1023,22.57,0.16,6.79,0.06,8.30,0.00,1.04,0.000,0.179,146570.4,67652.7,2,148,3.27,1.02,1.06,2.5381,198.33,27760.1,0.0000,14.0632,5461,16.0654,1318,1.2640,4711.2,80.07,4.9105,0.0,0.0000,1.000,0.1979
100000,2,873,21.59,0.14,6.30,0.15,8.43,0.00,1.04,0.000,0.151,101709.6,45416.4,2,157,3.24,1.02,1.05,1.8252,142.23,40538.9,0.0000,9.6451,5461,16.0654,1039,0.7475,2758.2,59.33,7.2102,0.0,0.0000,1.000,0.0179
