step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,1,13,25.1,0.0,10.6,0.0,10.2,0.0,1.00,13.5,13,242,23.14,14.46,5,6,2,0.0,1.00,1.00,1.00,3.38,5.00,4.08,29.1,1.201,0.554,7.92
7000,15,185,41.9,2.9,8.9,0.0,15.7,0.1,1.76,3.6,163,224,19.91,6.52,46,82,57,0.3,1.87,1.71,1.76,4.35,5.66,5.64,32.4,1.382,0.623,6.54
8000,15,291,40.3,1.2,4.7,1.7,20.7,0.0,1.23,5.5,227,175,18.40,6.39,73,183,35,0.3,1.16,1.31,1.24,4.65,5.56,5.92,30.3,1.417,0.504,7.11
8000,21,88,38.9,0.0,13.8,0.5,7.0,0.0,1.03,1.5,50,168,5.41,16.65,24,12,52,0.0,1.03,1.03,1.03,3.59,4.78,4.76,38.0,1.834,0.566,5.16
9000,15,101,51.8,0.8,8.5,0.9,25.5,0.0,1.19,2.1,70,259,21.43,6.56,11,48,42,0.5,1.04,1.31,1.20,5.19,6.68,6.44,36.7,1.442,0.494,7.08
9000,21,78,45.1,0.6,15.0,0.9,8.8,0.3,1.31,3.9,61,147,9.69,17.52,0,0,78,0.3,1.37,1.22,1.35,4.14,4.95,5.54,49.9,1.753,0.680,6.22
9000,24,74,31.5,3.2,7.1,0.1,19.6,0.0,1.87,1.6,54,154,13.03,4.19,47,17,10,0.1,2.15,1.75,1.80,4.80,5.76,5.69,26.8,0.955,0.704,6.12
10000,24,249,27.1,1.5,7.0,0.7,15.8,0.1,1.28,2.2,192,107,9.38,4.88,92,143,14,0.1,1.43,1.09,1.29,4.13,5.14,5.30,26.8,1.042,0.668,5.76
10000,15,83,49.4,0.3,9.0,1.2,24.5,0.0,1.05,1.6,40,166,17.87,3.55,0,4,79,0.1,1.02,1.08,1.05,5.13,6.43,6.51,46.4,1.433,0.470,6.87
10000,21,53,68.2,0.9,18.5,0.0,18.7,1.2,1.21,2.9,44,174,15.57,17.78,7,26,20,1.2,1.45,1.02,1.20,5.77,6.55,6.66,35.8,1.764,0.747,7.34
10000,36,19,23.3,0.0,12.0,0.0,1.1,0.0,1.00,0.9,12,96,1.08,8.64,6,13,0,0.0,1.00,1.00,1.00,2.74,3.63,3.89,28.9,1.761,0.866,4.00
11000,24,346,28.9,0.9,9.4,0.1,13.0,0.1,1.24,2.5,247,154,10.30,7.92,51,202,93,0.2,1.34,1.11,1.26,3.96,5.01,5.10,33.0,1.205,0.650,5.67
11000,15,79,38.0,1.2,10.6,0.0,14.8,0.0,1.26,1.9,51,257,21.08,4.03,2,12,65,0.6,1.00,1.59,1.24,4.38,5.80,5.72,47.2,1.361,0.554,6.23
11000,44,77,34.1,0.0,11.7,2.0,6.0,0.0,1.00,1.8,58,210,7.23,18.38,29,20,28,0.0,1.00,1.00,1.00,3.57,4.56,4.64,29.6,1.824,0.594,5.04
