step,event,lineage,other,size
5000,birth,1,0,55
5000,birth,2,0,100
6000,split,14,2,39
7000,split,15,1,629
7000,extinct,1,0,47
7000,extinct,14,0,39
8000,split,20,14,62
8000,extinct,2,0,8
9000,extinct,20,0,62
11000,split,37,20,70
12000,split,48,20,29
14000,extinct,48,0,29
15000,extinct,37,0,55
22000,split,63,15,573
23000,extinct,15,0,202
25000,split,73,15,175
27000,extinct,63,0,141
27000,extinct,73,0,175
30000,split,125,93,99
32000,split,159,125,407
32000,extinct,125,0,29
42000,split,218,159,623
42000,extinct,159,0,15
45000,extinct,218,0,9
47000,split,269,218,387
47000,split,270,218,6
48000,split,287,269,119
48000,extinct,270,0,6
50000,extinct,287,0,11
52000,split,399,287,148
53000,split,425,269,48
53000,extinct,269,0,21
57000,extinct,425,0,11
59000,extinct,399,0,25
65000,split,536,526,397
68000,split,568,530,206
69000,split,578,568,132
69000,extinct,536,0,123
70000,split,588,536,108
71000,extinct,578,0,132
73000,split,606,578,266
73000,extinct,588,0,41
75000,extinct,606,0,21
82000,split,634,568,238
83000,split,639,634,63
84000,extinct,639,0,63
86000,split,650,634,68
87000,split,663,634,315
87000,extinct,568,0,116
88000,extinct,634,0,7
88000,extinct,650,0,68
90000,extinct,663,0,192
91000,split,714,663,18
92000,extinct,714,0,18
93000,split,744,714,179
96000,extinct,744,0,25
