step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,2500,0.4204,24769.9,165,953,982,565,28,31,44,26096,26915,28890,0,0,0,1.000,1.000,1.000,767,383,56,0.3524,0.1178,0.4966,0.0666
2000,2482,0.4690,25519.6,272,792,895,795,49,47,61,21849,25269,30379,0,0,0,1.000,1.000,1.000,636,302,40,0.4311,0.1056,0.6093,0.0500
3000,2729,0.4089,23967.8,246,927,982,820,63,61,62,19421,21722,28305,0,0,0,1.000,1.000,1.000,724,364,38,0.5204,0.0923,0.6659,0.0489
4000,3445,0.3597,28854.3,226,1110,1213,1122,84,82,88,18619,20368,25469,0,0,0,1.000,1.000,1.000,874,397,42,0.4715,0.1058,0.6166,0.0563
5000,3849,0.3658,29059.5,222,1265,1392,1192,88,96,116,16359,18849,22950,0,0,0,1.000,1.000,1.000,1017,494,48,0.5449,0.0946,0.6661,0.0416
6000,4303,0.4162,29953.0,245,1457,1568,1278,85,83,117,16565,17673,20673,0,0,0,1.000,1.000,1.000,1162,588,64,0.5693,0.0836,0.6744,0.0377
7000,4401,0.4269,29504.8,262,1526,1628,1247,81,100,99,17526,18392,22435,0,0,0,1.000,1.000,1.000,1234,628,56,0.5657,0.0835,0.6716,0.0364
8000,4219,0.4511,30401.3,300,1554,1482,1183,94,104,96,18600,17721,21951,0,0,0,1.000,1.000,1.000,1285,539,36,0.5618,0.0821,0.6775,0.0360
9000,3903,0.4525,28468.3,313,1337,1483,1083,95,85,93,20124,20237,24024,0,0,0,1.000,1.000,1.000,1108,506,47,0.5406,0.0833,0.6808,0.0385
10000,3152,0.4724,24909.9,328,1123,1130,899,64,90,85,22600,23509,27864,0,0,0,1.000,1.000,1.000,904,417,46,0.5113,0.0905,0.6865,0.0417
11000,2364,0.4738,19120.8,356,969,819,576,53,83,72,24060,26906,31037,0,0,0,1.000,1.000,1.000,793,282,26,0.5024,0.0879,0.7081,0.0430
12000,1819,0.5129,17398.5,430,923,550,346,52,65,49,25707,32092,36247,0,0,0,1.000,1.000,1.000,768,245,14,0.4040,0.1253,0.7228,0.0532
13000,1161,0.5418,12078.9,473,687,289,185,39,51,34,26024,36659,40922,0,0,0,1.000,1.000,1.000,561,102,9,0.3500,0.1288,0.7504,0.0593
14000,827,0.5635,9202.5,562,560,197,70,31,49,20,25523,40522,45074,0,0,0,1.000,1.000,1.000,487,97,6,0.1901,0.2073,0.7567,0.0723
15000,585,0.5436,7071.9,567,466,83,36,19,31,7,24596,43391,48515,0,0,0,1.000,1.000,1.000,412,34,4,0.1589,0.2107,0.7123,0.0847
16000,560,0.5143,6801.7,515,471,84,5,18,28,2,22739,44449,50461,0,0,0,1.000,1.000,1.000,393,45,0,0.1321,0.2263,0.7656,0.0901
17000,795,0.4692,9425.5,468,585,161,49,28,35,22,19356,42331,49657,0,0,0,1.000,1.000,1.000,471,72,1,0.2759,0.1630,0.7953,0.0744
18000,1434,0.4951,15315.8,416,783,441,210,45,64,46,17395,39627,48277,0,0,0,1.000,1.000,1.000,634,194,8,0.2526,0.1606,0.7023,0.0793
19000,2022,0.4733,19860.8,405,944,671,407,54,90,84,15981,36004,45993,0,0,0,1.000,1.000,1.000,784,292,24,0.2767,0.1827,0.6492,0.0725
20000,2918,0.4609,24344.2,363,1246,1002,670,86,85,99,15419,32228,43217,0,0,0,1.000,1.000,1.000,1017,357,31,0.2720,0.1474,0.6198,0.0716
21000,3574,0.4527,27172.0,326,1405,1257,912,83,96,108,14789,28393,39226,0,0,0,1.000,1.000,1.000,1139,458,32,0.3553,0.1316,0.6119,0.0566
22000,4298,0.4386,30185.6,302,1506,1600,1192,93,127,110,13483,24944,34715,0,0,0,1.000,1.000,1.000,1210,611,47,0.4105,0.1250,0.6130,0.0530
23000,4678,0.4446,32482.4,299,1496,1748,1434,101,119,106,14349,22980,33463,0,0,0,1.000,1.000,1.000,1206,657,47,0.3842,0.1201,0.5832,0.0494
24000,4675,0.4543,34009.4,309,1655,1646,1374,102,105,110,13624,21665,31465,0,0,0,1.000,1.000,1.000,1358,599,52,0.3976,0.1326,0.5712,0.0505
25000,4557,0.4450,33225.1,309,1589,1671,1297,92,116,117,14214,21519,30093,0,0,0,1.000,1.000,1.000,1302,610,65,0.4320,0.1069,0.5937,0.0478
26000,4426,0.4577,33161.5,320,1546,1683,1197,92,101,110,15091,22063,30324,0,0,0,1.000,1.000,1.000,1266,626,62,0.4113,0.1172,0.5803,0.0499
27000,4236,0.4556,34155.1,335,1422,1644,1170,114,87,113,17222,23229,30557,0,0,0,1.000,1.000,1.000,1129,630,67,0.3478,0.1517,0.5556,0.0565
28000,3898,0.4733,33353.8,355,1371,1420,1107,98,87,90,18658,24166,31395,0,0,0,1.000,1.000,1.000,1118,528,48,0.3383,0.1592,0.5438,0.0581
29000,3305,0.4787,31818.6,405,1113,1224,968,82,57,85,20140,26427,34347,0,0,0,1.000,1.000,1.000,913,440,38,0.2916,0.1655,0.5577,0.0672
30000,2872,0.5153,28461.2,440,1076,1086,710,75,69,59,21419,29033,37095,0,0,0,1.000,1.000,1.000,867,406,25,0.2672,0.1501,0.5668,0.0716
31000,2193,0.5135,24114.7,493,968,731,494,60,54,62,22680,32880,40831,0,0,0,1.000,1.000,1.000,811,286,24,0.2028,0.1735,0.6014,0.0845
32000,1544,0.5084,18928.6,576,720,533,291,55,60,46,23617,36309,44051,0,0,0,1.000,1.000,1.000,625,235,7,0.1813,0.1910,0.6732,0.0921
33000,1096,0.5073,15277.7,641,659,248,189,44,33,36,23064,39195,46653,0,0,0,1.000,1.000,1.000,548,100,6,0.1722,0.2040,0.7140,0.0950
34000,772,0.5492,10818.7,707,558,146,68,34,33,25,23772,43666,50677,0,0,0,1.000,1.000,1.000,478,48,2,0.0752,0.3399,0.7663,0.1340
35000,621,0.5185,8463.6,617,531,65,25,20,33,13,22857,45659,52702,0,0,0,1.000,1.000,1.000,449,31,2,0.0776,0.4540,0.7274,0.1436
36000,557,0.4632,7686.9,580,477,69,11,15,29,7,21142,46153,53501,0,0,0,1.000,1.000,1.000,405,41,1,0.1035,0.3350,0.8198,0.1252
37000,652,0.4601,10248.6,589,497,134,21,14,48,10,18626,43219,51630,0,0,0,1.000,1.000,1.000,410,60,1,0.1678,0.2857,0.8193,0.0886
38000,1379,0.4779,18829.0,479,600,451,328,37,66,53,16247,39721,49284,0,0,0,1.000,1.000,1.000,501,183,13,0.1582,0.2705,0.6831,0.1010
39000,1844,0.4507,21981.2,445,827,620,397,66,76,77,15004,35948,46256,0,0,0,1.000,1.000,1.000,684,251,15,0.2369,0.1579,0.6426,0.0803
40000,2418,0.4256,22989.0,353,960,814,644,73,81,79,13106,31446,42610,0,0,0,1.000,1.000,1.000,775,330,19,0.3588,0.1194,0.6452,0.0591
41000,3048,0.3868,27854.4,306,1153,1086,809,70,84,88,11156,26172,37950,0,0,0,1.000,1.000,1.000,909,351,35,0.4034,0.1226,0.6182,0.0568
42000,3292,0.4353,30054.8,305,1265,1161,866,73,69,79,11709,23296,34612,0,0,0,1.000,1.000,1.000,1004,387,26,0.4366,0.1193,0.6260,0.0506
43000,3678,0.4405,33675.7,319,1288,1271,1119,83,93,90,11532,21449,31708,0,0,0,1.000,1.000,1.000,1024,472,34,0.4415,0.1196,0.5991,0.0476
44000,4236,0.4462,37554.9,323,1440,1534,1262,100,78,87,10480,20142,31064,0,0,0,1.000,1.000,1.000,1150,512,45,0.4102,0.1226,0.5748,0.0502
45000,4177,0.4836,41321.8,394,1418,1524,1235,102,94,96,9688,17197,29129,0,0,0,1.000,1.000,1.000,1118,551,69,0.4404,0.1211,0.5973,0.0462
46000,4017,0.4999,44069.8,495,1410,1485,1122,97,119,109,9526,16566,27365,0,0,0,1.000,1.000,1.000,1130,526,53,0.4584,0.1200,0.6018,0.0438
47000,4101,0.4999,47280.6,551,1460,1458,1183,106,105,112,9845,15574,27477,0,0,0,1.000,1.000,1.000,1164,542,38,0.4295,0.1287,0.5920,0.0455
48000,3813,0.5062,44745.4,601,1375,1294,1144,117,98,116,11203,16954,28109,0,0,0,1.000,1.000,1.000,1091,491,55,0.4409,0.1048,0.6048,0.0454
49000,3619,0.5156,41871.5,596,1386,1238,995,120,93,108,13504,19883,31049,0,0,0,1.000,1.000,1.000,1124,458,60,0.3895,0.1306,0.5900,0.0516
50000,3032,0.5244,35978.1,623,1111,1073,848,95,82,102,14460,22829,34260,0,0,0,1.000,1.000,1.000,913,385,42,0.3958,0.1097,0.6161,0.0511
51000,2368,0.5317,28539.1,650,959,808,601,73,73,78,17860,28316,39131,0,0,0,1.000,1.000,1.000,787,299,25,0.3279,0.1272,0.6422,0.0609
52000,1626,0.5344,21108.8,690,734,528,364,60,64,50,20020,33160,43152,0,0,0,1.000,1.000,1.000,609,182,23,0.2997,0.1454,0.6825,0.0676
53000,1094,0.5868,15599.0,769,611,296,187,46,64,51,21944,38645,47990,0,0,0,1.000,1.000,1.000,509,119,11,0.1805,0.1968,0.7370,0.0936
